id,gender,char_g, char_t,year,t0F,t1F,t2F,t3F,t4F,t5F,t6F,t7F,t8F,t9F,t10F,t11F,t12F,t13F,t14F,t0V,t1V,t2V,t3V,t4V,t5V,t6V,t7V,t8V,t9V,t10V,t11V,t12V,t13V,t14V,t0L,t1L,t2L,t3L,t4L,t5L,t6L,t7L,t8L,t9L,t10L,t11L,t12L,t13L,t14L,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD,WORDS_N,UNIQUE_R
12065032,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21702,0.00426,0.00426,0.04681,0.00426,0.04681,0.00426,0.00426,0.00426,0.00426,0.00426,0.64255,0.00426,0.00426,0.00426,13,0,0,11,0,11,0,0,0,0,0,14,0,0,0,1,1,1,60.0,29.0,,94.0,0,0,85,29.0,6.0,45,1.0000
12249542,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00741,0.08148,0.00741,0.22963,0.00741,0.00741,0.00741,0.00741,0.08148,0.00741,0.00741,0.30370,0.22963,0.00741,0.00741,0,10,0,12,0,0,0,0,10,0,0,14,12,0,0,1,1,1,90.0,28.0,6.0,,0,1,90,62.0,88.0,27,0.9630
12250230,1,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60930,0.09767,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.23721,0.00465,0.00465,0.00465,0.00465,14,12,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,70.0,26.0,4.0,,0,0,0,20.0,60.0,40,0.8750
12250260,1,2,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00513,0.00513,0.00513,0.36410,0.00513,0.00513,0.00513,0.00513,0.15897,0.00513,0.05641,0.15897,0.00513,0.00513,0.21026,0,0,0,14,0,0,0,0,11,0,10,11,0,0,13,1,1,1,60.0,34.0,2.0,,0,0,81,6.0,17.0,38,0.9474
12251297,1,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52593,0.00741,0.00741,0.00741,0.00741,0.08148,0.00741,0.00741,0.00741,0.08148,0.15556,0.00741,0.08148,0.00741,0.00741,14,0,0,0,0,10,0,0,0,10,13,0,10,0,0,1,1,0,90.0,33.0,5.0,,0,0,0,68.0,70.0,31,0.9677
12255149,1,2,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00513,0.00513,0.10769,0.41538,0.05641,0.00513,0.00513,0.00513,0.15897,0.00513,0.05641,0.10769,0.00513,0.05641,0.00513,0,0,11,14,8,0,0,0,13,0,8,11,0,8,0,1,1,1,70.0,28.0,6.0,,0,0,85,24.0,78.0,20,1.0000
12256862,1,2,4,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00339,0.34237,0.00339,0.03729,0.00339,0.17288,0.00339,0.37627,0.03729,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0,13,0,10,0,12,0,14,10,0,0,0,0,0,0,1,1,1,60.0,28.0,4.0,,0,0,85,53.0,,48,0.8750
12258257,0,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00800,0.00800,0.00800,0.00800,0.00800,0.16800,0.56800,0.00800,0.00800,0.00800,0.08800,0.00800,0.00800,0.00800,0.08800,0,0,0,0,0,13,14,0,0,0,11,0,0,0,11,1,1,1,70.0,,3.0,,0,0,68,3.0,10.0,15,0.9333
12259498,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645,0.78065,0.00645,0.00645,0.00645,0.13548,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0,14,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,1,70.0,29.0,6.0,,0,0,73,0.0,,45,0.8667
12259647,0,2,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08800,0.08800,0.00800,0.64800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.08800,0.00800,11,11,0,14,0,0,0,0,0,0,0,0,0,11,0,1,1,1,50.0,,3.0,,0,0,81,10.0,16.0,22,0.9545
12263556,1,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78462,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,60.0,30.0,4.0,,0,0,86,38.0,80.0,9,1.0000
12264092,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571,0.63429,0.00571,0.00571,0.00571,0.00571,0.06286,0.00571,0.00571,0.00571,0.06286,0.17714,0.00571,0.00571,0.00571,0,14,0,0,0,0,11,0,0,0,11,13,0,0,0,1,1,1,80.0,33.0,7.0,,0,0,88,,17.0,35,0.8000
12266362,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31765,0.00392,0.00392,0.00392,0.04314,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.04314,0.04314,0.00392,0.51373,13,0,0,0,10,0,0,0,0,0,0,10,10,0,14,1,1,1,90.0,27.0,6.0,,0,0,75,,28.0,42,0.8095
12266413,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00571,0.00571,0.00571,0.00571,0.12000,0.00571,0.29143,0.00571,0.00571,0.00571,0.12000,0.00571,0.40571,0.00571,0.00571,0,0,0,0,11,0,13,0,0,0,11,0,14,0,0,1,1,1,90.0,33.0,5.0,,0,0,87,9.0,,32,0.9375
12270600,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00426,0.30213,0.00426,0.00426,0.00426,0.00426,0.42979,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.21702,0,13,0,0,0,0,14,0,0,0,0,0,0,0,12,1,1,1,60.0,29.0,4.0,,0,0,81,32.0,33.0,36,0.8611
12272094,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10244,0.44390,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.20000,0.10244,0.00488,0.00488,0.05366,0.05366,0.00488,11,14,0,0,0,0,0,0,13,11,0,0,9,9,0,1,1,1,90.0,27.0,7.0,,0,0,89,65.0,,39,0.9487
12273432,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00444,0.00444,0.00444,0.00444,0.04889,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.67111,0.00444,0.04889,0.18222,0,0,0,0,11,0,0,0,0,0,0,14,0,11,13,1,1,1,80.0,33.0,4.0,,0,0,88,26.0,73.0,35,0.8571
12273510,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00465,0.00465,0.00465,0.33023,0.00465,0.00465,0.60930,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,1,1,1,70.0,35.0,4.0,,0,0,77,14.0,21.0,33,1.0000
12273517,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01053,0.01053,0.01053,0.01053,0.32632,0.01053,0.43158,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.11579,0,0,0,0,13,0,14,0,0,0,0,0,0,0,12,1,1,1,80.0,26.0,6.0,,0,0,79,74.0,0.0,15,0.8667
12810302,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05366,0.44390,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.24878,0.00488,0.00488,0.00488,0.00488,0.20000,11,14,0,0,0,0,0,0,0,13,0,0,0,0,12,1,1,1,80.0,28.0,5.0,,0,0,80,0.0,18.0,38,0.9737
12815466,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741,0.60000,0.00741,0.08148,0.00741,0.00741,0.00741,0.00741,0.00741,0.08148,0.15556,0.00741,0.00741,0.00741,0.00741,0,14,0,11,0,0,0,0,0,11,13,0,0,0,0,1,1,1,60.0,29.0,3.0,,0,0,77,,0.0,25,0.9600
12816234,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04490,0.45306,0.00408,0.24898,0.00408,0.04490,0.00408,0.00408,0.00408,0.04490,0.00408,0.00408,0.00408,0.00408,0.12653,9,14,0,13,0,9,0,0,0,9,0,0,0,0,12,1,1,1,90.0,28.0,6.0,,0,0,82,47.0,11.0,50,1.0000
12816615,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00690,0.00690,0.00690,0.00690,0.42069,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.48966,0.00690,0,0,0,0,13,0,0,0,0,0,0,0,0,14,0,1,1,1,80.0,24.0,5.0,,0,0,83,75.0,75.0,33,0.9697
12816877,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.79130,0.00870,0.00870,0.00870,0.09565,0.00870,0.00870,0.00870,0.00870,0,0,0,0,0,0,14,0,0,0,13,0,0,0,0,1,1,1,70.0,30.0,4.0,,0,0,88,38.0,83.0,19,0.9474
12817602,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.10244,0.00488,0.00488,0.00488,0.05366,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.39512,0.39512,0.00488,0.00488,12,0,0,0,11,0,0,0,0,0,0,13,13,0,0,1,1,1,60.0,25.0,4.0,,0,0,89,50.0,75.0,33,0.8485
12818357,1,2,4,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17895,0.00351,0.07368,0.00351,0.28421,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.24912,0.00351,0.00351,0.17895,11,0,10,0,14,0,0,0,0,0,0,13,0,0,11,1,1,1,80.0,27.0,4.0,,0,0,86,17.0,28.0,49,0.9184
13663565,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00952,0.29524,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.58095,0,13,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,70.0,32.0,3.0,,0,0,76,10.0,56.0,20,1.0000
13700745,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741,0.67407,0.00741,0.00741,0.08148,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.15556,0.00741,0.00741,0.00741,0,14,0,0,12,0,0,0,0,0,0,13,0,0,0,1,1,1,60.0,31.0,5.0,,0,0,87,33.0,0.0,27,0.8519
13703373,1,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38723,0.00426,0.00426,0.00426,0.00426,0.00426,0.21702,0.00426,0.04681,0.00426,0.00426,0.00426,0.00426,0.00426,0.30213,14,0,0,0,0,0,12,0,11,0,0,0,0,0,13,1,1,1,70.0,28.0,6.0,,0,0,85,58.0,76.0,46,0.9130
13706587,1,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37778,0.08148,0.00741,0.00741,0.00741,0.22963,0.22963,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,14,11,0,0,0,12,12,0,0,0,0,0,0,0,0,1,1,1,80.0,33.0,4.0,,0,0,79,0.0,0.0,31,0.9355
13707842,1,2,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00465,0.00465,0.00465,0.51628,0.00465,0.00465,0.33023,0.05116,0.00465,0.00465,0.00465,0.00465,0.00465,0.05116,0.00465,0,0,0,14,0,0,13,11,0,0,0,0,0,11,0,1,1,1,50.0,34.0,5.0,,0,0,85,82.0,72.0,44,0.7955
13712942,1,2,4,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00870,0.26957,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.53043,0.00870,0.00870,0.09565,0.00870,0.00870,0.00870,0,13,0,0,0,0,0,0,14,0,0,12,0,0,0,1,1,1,80.0,24.0,4.0,,0,0,86,19.0,76.0,24,0.9583
13716372,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.15556,0.00741,0.00741,0.37778,0.00741,0.37778,0.00741,0,0,0,0,0,0,0,0,12,0,0,13,0,13,0,1,1,1,70.0,34.0,6.0,,0,0,86,19.0,29.0,23,0.9130
13721944,1,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68889,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,80.0,23.0,5.0,,0,0,87,83.0,,4,1.0000
13730910,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00606,0.00606,0.00606,0.00606,0.06667,0.06667,0.00606,0.06667,0.00606,0.00606,0.18788,0.55152,0.00606,0.00606,0.00606,0,0,0,0,10,10,0,10,0,0,13,14,0,0,0,1,1,1,70.0,32.0,6.0,,0,0,90,22.0,,32,0.8750
13734372,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23721,0.00465,0.00465,0.28372,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.42326,0.00465,0.00465,0.00465,12,0,0,13,0,0,0,0,0,0,0,14,0,0,0,1,1,1,90.0,26.0,6.0,,0,0,85,52.0,78.0,40,0.8500
13738056,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00690,0.14483,0.00690,0.07586,0.00690,0.00690,0.42069,0.00690,0.00690,0.00690,0.00690,0.14483,0.14483,0.00690,0.00690,0,11,0,10,0,0,14,0,0,0,0,11,11,0,0,1,1,1,80.0,27.0,7.0,,0,0,83,16.0,15.0,26,0.9231
13750272,1,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55745,0.38723,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,60.0,28.0,6.0,,0,0,88,,83.0,41,0.9512
13750912,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00571,0.23429,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.12000,0.00571,0.06286,0.40571,0.00571,0.12000,0.00571,0,13,0,0,0,0,0,0,11,0,10,14,0,11,0,1,1,1,70.0,32.0,6.0,,0,0,84,62.0,38.0,48,0.9583
13751265,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00364,0.33091,0.00364,0.00364,0.04000,0.00364,0.00364,0.00364,0.00364,0.07636,0.14909,0.36727,0.00364,0.00364,0.00364,0,13,0,0,10,0,0,0,0,11,12,14,0,0,0,1,1,1,80.0,32.0,4.0,,0,0,80,,17.0,50,0.9000
13752265,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00465,0.00465,0.00465,0.05116,0.00465,0.00465,0.37674,0.00465,0.33023,0.00465,0.00465,0.19070,0.00465,0.00465,0.00465,0,0,0,11,0,0,14,0,13,0,0,12,0,0,0,1,1,1,70.0,27.0,4.0,,0,0,76,32.0,0.0,31,0.9355
13752649,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09767,0.37674,0.00465,0.05116,0.00465,0.00465,0.05116,0.09767,0.00465,0.00465,0.00465,0.00465,0.28372,0.00465,0.00465,11,14,0,9,0,0,9,11,0,0,0,0,13,0,0,1,1,1,70.0,27.0,6.0,,0,0,82,,,36,0.9444
13753092,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00606,0.00606,0.00606,0.00606,0.00606,0.06667,0.73333,0.00606,0.00606,0.06667,0.00606,0.00606,0.00606,0.00606,0.06667,0,0,0,0,0,11,14,0,0,11,0,0,0,0,11,1,1,1,90.0,28.0,5.0,,0,0,90,61.0,79.0,28,1.0000
13753823,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19070,0.28372,0.05116,0.00465,0.00465,0.05116,0.05116,0.00465,0.00465,0.00465,0.23721,0.00465,0.00465,0.00465,0.09767,12,14,8,0,0,8,8,0,0,0,13,0,0,0,11,1,1,1,60.0,35.0,5.0,,0,0,73,63.0,45.0,34,0.8824
13755322,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01053,0.85263,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,80.0,29.0,6.0,,0,0,82,84.0,99.0,23,0.9130
13756272,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20816,0.00408,0.00408,0.00408,0.00408,0.00408,0.45306,0.00408,0.00408,0.00408,0.00408,0.00408,0.04490,0.00408,0.24898,12,0,0,0,0,0,14,0,0,0,0,0,11,0,13,1,1,1,70.0,29.0,5.0,,0,0,75,0.0,7.0,42,0.9286
13759101,1,2,4,2015,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00645,0.00645,0.00645,0.13548,0.13548,0.00645,0.00645,0.26452,0.00645,0.00645,0.00645,0.13548,0.26452,0.00645,0.00645,0,0,0,10,10,0,0,13,0,0,0,10,13,0,0,1,1,1,70.0,32.0,5.0,,0,0,83,61.0,33.0,35,0.8571
13764597,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00741,0.00741,0.00741,0.00741,0.08148,0.00741,0.67407,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.15556,0,0,0,0,12,0,14,0,0,0,0,0,0,0,13,1,1,1,70.0,33.0,7.0,,0,0,80,40.0,48.0,21,1.0000
13767692,1,2,4,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.30566,0.04151,0.00377,0.04151,0.00377,0.30566,0.19245,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0.07925,0.00377,13,9,0,9,0,13,12,0,0,0,0,0,0,11,0,1,1,1,60.0,35.0,7.0,,0,0,87,17.0,0.0,44,0.8409
13772381,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00377,0.23019,0.00377,0.00377,0.19245,0.00377,0.00377,0.00377,0.04151,0.04151,0.00377,0.30566,0.00377,0.00377,0.15472,0,13,0,0,12,0,0,0,9,9,0,14,0,0,11,1,1,1,80.0,29.0,6.0,,0,1,87,99.0,99.0,47,0.9362
13775120,1,2,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04314,0.00392,0.00392,0.70980,0.00392,0.00392,0.20000,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,12,0,0,14,0,0,13,0,0,0,0,0,0,0,0,1,1,1,70.0,30.0,6.0,,0,0,88,16.0,41.0,50,0.8600
13783754,1,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23922,0.00392,0.12157,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.23922,0.00392,0.00392,0.35686,12,0,11,0,0,0,0,0,0,0,0,12,0,0,14,1,1,1,80.0,28.0,4.0,,0,0,88,,,48,0.8333
13785316,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04889,0.62667,0.00444,0.00444,0.09333,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.18222,11,14,0,0,12,0,0,0,0,0,0,0,0,0,13,1,1,1,60.0,34.0,5.0,,0,1,90,41.0,,49,0.8980
13786149,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00392,0.08235,0.00392,0.00392,0.23922,0.16078,0.31765,0.00392,0.00392,0.00392,0.16078,0.00392,0.00392,0.00392,0.00392,0,10,0,0,13,11,14,0,0,0,11,0,0,0,0,1,1,1,80.0,32.0,3.0,,0,0,86,39.0,50.0,47,0.9787
