id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11845247,0.00000,0.00000,0.00000,0.00000,0.00000,0.96525,0.00000,0.00000,0.00000,0.00000,1,1,0.96525,1,3,1,80.0,,8.0,,0,0,87,71.0,
11845412,0.00000,0.00000,0.00000,0.27090,0.00000,0.68682,0.00000,0.00000,0.00000,0.00000,2,1,0.68682,1,3,1,70.0,34.0,6.0,,0,0,73,27.0,
11845453,0.00000,0.41568,0.09231,0.00000,0.00000,0.43338,0.00000,0.00000,0.00000,0.00000,2,2,0.43338,1,3,1,60.0,,,94.0,0,0,76,13.0,
11845547,0.00000,0.00000,0.00000,0.00000,0.00000,0.96384,0.00000,0.00000,0.00000,0.00000,1,1,0.96384,1,3,0,70.0,,7.0,,0,0,0,29.0,
11845604,0.00000,0.00000,0.00000,0.00000,0.00000,0.92463,0.00000,0.00000,0.00000,0.00000,1,1,0.92463,1,3,1,90.0,26.0,3.0,,0,0,85,7.0,
11845741,0.00000,0.00000,0.00000,0.00000,0.00000,0.93976,0.00000,0.00000,0.00000,0.00000,1,1,0.93976,1,3,1,90.0,,4.0,,0,0,80,0.0,
11846287,0.01002,0.01002,0.01002,0.01002,0.01002,0.90981,0.01002,0.01002,0.01002,0.01002,1,1,0.90981,1,3,1,70.0,,6.0,,0,0,82,10.0,
11846393,0.00000,0.00000,0.00000,0.00000,0.00000,0.95238,0.00000,0.00000,0.00000,0.00000,1,1,0.95238,1,3,1,80.0,31.0,6.0,,0,0,81,43.0,
11846399,0.00000,0.00000,0.14371,0.00000,0.00000,0.81976,0.00000,0.00000,0.00000,0.00000,2,1,0.81976,1,3,1,90.0,23.0,,93.0,0,0,80,45.0,
11846482,0.00000,0.00000,0.00000,0.00000,0.00000,0.93054,0.00000,0.00000,0.00000,0.00000,1,1,0.93054,1,3,1,90.0,26.0,,94.0,0,0,85,,
11846611,0.00000,0.00000,0.00000,0.00000,0.00000,0.95244,0.00000,0.00000,0.00000,0.00000,1,1,0.95244,1,3,1,90.0,31.0,,94.0,0,0,81,45.0,
11846671,0.00000,0.00000,0.00000,0.00000,0.00000,0.95893,0.00000,0.00000,0.00000,0.00000,1,1,0.95893,1,3,1,80.0,,3.0,,0,0,80,78.0,
11846894,0.00000,0.00000,0.00000,0.00000,0.00000,0.93054,0.00000,0.00000,0.00000,0.00000,1,1,0.93054,1,3,1,90.0,26.0,6.0,,0,0,85,,
11846980,0.00000,0.00000,0.11558,0.00000,0.00000,0.84424,0.00000,0.00000,0.00000,0.00000,2,1,0.84424,1,3,1,70.0,,6.0,,0,0,85,75.0,
11847160,0.00000,0.00000,0.00000,0.00000,0.00000,0.96067,0.00000,0.00000,0.00000,0.00000,1,1,0.96067,1,3,1,70.0,27.0,7.0,,0,0,80,40.0,
11847163,0.00000,0.00000,0.00000,0.00000,0.00000,0.95693,0.00000,0.00000,0.00000,0.00000,1,1,0.95693,1,3,1,90.0,,5.0,,0,0,84,20.0,
11847190,0.00000,0.00000,0.00000,0.00000,0.00000,0.96522,0.00000,0.00000,0.00000,0.00000,1,1,0.96522,1,3,1,80.0,28.0,6.0,,0,1,89,54.0,
11847412,0.00000,0.00000,0.00000,0.00000,0.00000,0.95479,0.00000,0.00000,0.00000,0.00000,1,1,0.95479,1,3,1,70.0,,6.0,,0,0,89,60.0,
11847467,0.00000,0.00000,0.00000,0.00000,0.00000,0.94353,0.00000,0.00000,0.00000,0.00000,1,1,0.94353,1,3,1,80.0,28.0,7.0,,0,0,82,,
11847494,0.00000,0.00000,0.00000,0.00000,0.00000,0.94664,0.00000,0.00000,0.00000,0.00000,1,1,0.94664,1,3,1,70.0,33.0,3.0,,0,0,74,0.0,
11847995,0.00000,0.00000,0.00000,0.00000,0.00000,0.93547,0.00000,0.00000,0.00000,0.00000,1,1,0.93547,1,3,1,80.0,33.0,5.0,,0,0,84,9.0,
11848170,0.00000,0.00000,0.00000,0.00000,0.00000,0.94682,0.00000,0.00000,0.00000,0.00000,1,1,0.94682,1,3,1,70.0,,5.0,,0,0,80,50.0,
11848303,0.00000,0.00000,0.00000,0.00000,0.00000,0.96656,0.00000,0.00000,0.00000,0.00000,1,1,0.96656,1,3,1,80.0,28.0,6.0,,0,0,86,18.0,
