id,sex,year,t0,t1,t2,t3,t4,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11843836,1,2015,0.06063,0.11365,0.24775,0.45539,0.12258,4,1,0.45539,1,1,1,80.0,20.0,5.0,,0,0,66,20.0,9.0
11844461,1,2015,0.02507,0.02506,0.89941,0.02500,0.02546,1,1,0.89941,1,1,1,60.0,28.0,7.0,,0,1,92,,5.0
11844527,1,2015,0.42359,0.17950,0.00734,0.15528,0.23429,4,1,0.42359,1,1,1,80.0,28.0,4.0,,0,0,86,4.0,9.0
11844584,1,2015,0.01263,0.01264,0.62970,0.01274,0.33229,2,2,0.62970,1,1,1,80.0,25.0,5.0,,0,0,91,23.0,57.0
11844628,1,2015,0.00816,0.26545,0.70979,0.00817,0.00842,2,1,0.70979,1,1,1,70.0,28.0,6.0,,0,0,86,0.0,35.0
11844653,1,2015,0.05017,0.41148,0.31043,0.00834,0.21958,3,2,0.41148,1,1,1,70.0,25.0,5.0,,0,0,79,82.0,68.0
11844719,1,2015,0.00917,0.21303,0.68282,0.05586,0.03913,2,1,0.68282,1,1,0,20.0,28.0,,93.0,0,0,0,34.0,27.0
11844801,1,2015,0.07939,0.40612,0.07031,0.00835,0.43583,2,2,0.43583,1,1,1,60.0,31.0,3.0,,0,0,74,72.0,20.0
11844995,1,2015,0.00819,0.00817,0.96727,0.00820,0.00817,1,1,0.96727,1,1,0,80.0,27.0,4.0,,0,0,0,,11.0
11845190,1,2015,0.01157,0.40529,0.56001,0.01159,0.01154,2,2,0.56001,1,1,1,50.0,31.0,4.0,,0,0,73,33.0,55.0
11845193,1,2015,0.00667,0.37860,0.44293,0.03992,0.13188,3,2,0.44293,1,1,0,80.0,27.0,3.0,,0,0,0,,6.0
11845311,1,2015,0.01539,0.36846,0.25314,0.11317,0.24985,4,1,0.36846,1,1,1,50.0,30.0,4.0,,0,0,84,37.0,56.0
11845425,1,2015,0.11952,0.10250,0.54016,0.22097,0.01685,4,1,0.54016,1,1,1,70.0,33.0,5.0,,0,0,87,50.0,44.0
11845711,0,2015,0.03359,0.36664,0.53240,0.03334,0.03403,2,2,0.53240,1,1,1,60.0,,3.0,,0,0,85,,70.0
11845816,1,2015,0.36577,0.03334,0.03448,0.03334,0.53306,2,2,0.53306,1,1,1,70.0,29.0,5.0,,0,0,68,,0.0
11845926,1,2015,0.28505,0.01117,0.16746,0.01115,0.52517,3,1,0.52517,1,1,1,60.0,28.0,4.0,,0,0,82,,66.0
11846286,1,2015,0.17813,0.01028,0.01039,0.01029,0.79090,2,1,0.79090,1,1,1,60.0,32.0,3.0,,0,0,85,7.0,25.0
11846316,1,2015,0.13325,0.15802,0.66405,0.02224,0.02245,3,1,0.66405,1,1,1,60.0,32.0,4.0,,0,0,76,,0.0
11846341,1,2015,0.10706,0.01710,0.01740,0.84129,0.01715,2,1,0.84129,1,1,1,60.0,26.0,3.0,,0,0,88,83.0,85.0
11846439,1,2015,0.01062,0.01062,0.24652,0.01060,0.72165,2,1,0.72165,1,1,1,80.0,28.0,5.0,,0,0,84,,50.0
11846480,1,2015,0.04827,0.00804,0.25645,0.00788,0.67937,2,1,0.67937,1,1,1,80.0,38.0,6.0,,0,0,87,74.0,62.0
11846627,1,2015,0.15501,0.07318,0.56717,0.19815,0.00649,3,1,0.56717,1,1,1,60.0,27.0,5.0,,0,0,73,55.0,53.0
11846665,1,2015,0.08644,0.01151,0.38925,0.01150,0.50129,2,2,0.50129,1,1,1,90.0,24.0,4.0,,0,0,89,5.0,13.0
11846746,1,2015,0.01441,0.08965,0.15286,0.01488,0.72820,2,1,0.72820,1,1,1,50.0,28.0,5.0,,0,0,77,17.0,9.0
11846946,1,2015,0.00921,0.96291,0.00957,0.00917,0.00914,1,1,0.96291,1,1,1,70.0,27.0,8.0,,0,0,87,65.0,63.0
11846993,1,2015,0.06103,0.01009,0.60325,0.01000,0.31562,2,2,0.60325,1,1,1,70.0,39.0,6.0,,0,0,85,56.0,86.0
11847186,1,2015,0.35623,0.15960,0.02669,0.02618,0.43131,3,2,0.43131,1,1,0,70.0,23.0,2.0,,0,0,0,0.0,78.0
11847197,1,2015,0.04020,0.42808,0.45103,0.04029,0.04040,2,2,0.45103,1,1,0,60.0,35.0,3.0,,0,0,0,83.0,88.0
11847349,1,2015,0.02000,0.32547,0.61434,0.02000,0.02019,2,2,0.61434,1,1,1,70.0,34.0,3.0,,0,0,78,0.0,20.0
11847375,1,2015,0.18783,0.05671,0.73704,0.00911,0.00931,2,1,0.73704,1,1,1,80.0,32.0,8.0,,0,0,90,85.0,91.0
11847377,1,2015,0.07968,0.09599,0.36217,0.01357,0.44858,2,2,0.44858,1,1,1,50.0,31.0,4.0,,0,0,79,2.0,7.0
11847684,1,2015,0.11245,0.01002,0.80139,0.01000,0.06614,2,1,0.80139,1,1,1,50.0,26.0,4.0,,0,0,76,36.0,25.0
11847784,1,2015,0.16945,0.16863,0.21470,0.31609,0.13112,5,1,0.31609,1,1,1,50.0,33.0,5.0,,0,0,81,53.0,41.0
11847954,1,2015,0.13925,0.33895,0.38191,0.00787,0.13202,4,2,0.38191,1,1,1,70.0,27.0,3.0,,0,0,72,8.0,8.0
11848183,1,2015,0.04096,0.04157,0.36810,0.00690,0.54247,2,2,0.54247,1,1,1,70.0,30.0,4.0,,0,0,91,34.0,62.0
11848224,1,2015,0.18255,0.25061,0.00802,0.00778,0.55103,3,1,0.55103,1,1,1,80.0,38.0,7.0,,0,0,81,31.0,33.0
11848280,1,2015,0.04010,0.09890,0.42129,0.00691,0.43280,2,2,0.43280,1,1,1,70.0,34.0,5.0,,0,0,77,41.0,45.0
11848448,1,2015,0.14032,0.07411,0.34674,0.36633,0.07250,3,2,0.36633,1,1,1,50.0,29.0,6.0,,0,0,80,50.0,62.0
11848478,1,2015,0.05901,0.05987,0.19210,0.01002,0.67900,2,1,0.67900,1,1,1,50.0,32.0,5.0,,0,0,77,,0.0
11848573,1,2015,0.30570,0.16864,0.27399,0.01566,0.23601,4,1,0.30570,1,1,1,60.0,32.0,4.0,,0,0,81,70.0,
11848603,0,2015,0.00700,0.51567,0.33807,0.00671,0.13254,3,2,0.51567,1,1,1,40.0,,6.0,,0,0,84,64.0,73.0
11848640,1,2015,0.08408,0.08854,0.79862,0.01432,0.01444,1,1,0.79862,1,1,1,60.0,28.0,6.0,,0,0,89,10.0,71.0
11848680,1,2015,0.00905,0.05825,0.11552,0.58375,0.23342,3,1,0.58375,1,1,1,80.0,27.0,5.0,,0,0,81,,
11848792,1,2015,0.10765,0.00955,0.86371,0.00953,0.00955,2,1,0.86371,1,1,1,70.0,29.0,5.0,,0,0,87,4.0,50.0
11849062,1,2015,0.00760,0.27468,0.61800,0.09215,0.00757,2,1,0.61800,1,1,1,60.0,33.0,2.0,,0,0,87,42.0,84.0
11849160,1,2015,0.01001,0.13078,0.61383,0.01006,0.23532,3,1,0.61383,1,1,1,60.0,26.0,6.0,,0,0,77,9.0,
11850431,1,2015,0.06671,0.06750,0.31498,0.06671,0.48410,2,2,0.48410,1,1,1,70.0,30.0,2.0,,0,0,86,38.0,64.0
11850554,1,2015,0.10000,0.10000,0.10000,0.59999,0.10000,5,1,0.59999,1,1,1,70.0,28.0,4.0,,0,0,78,0.0,0.0
11850582,1,2015,0.01003,0.00998,0.31485,0.07336,0.59177,2,2,0.59177,1,1,1,80.0,26.0,6.0,,0,0,84,35.0,72.0
11850821,1,2015,0.05431,0.00805,0.87209,0.00805,0.05750,1,1,0.87209,1,1,1,60.0,35.0,5.0,,0,0,83,39.0,31.0
11851222,1,2015,0.00873,0.64436,0.16915,0.00871,0.16904,3,1,0.64436,1,1,1,70.0,28.0,3.0,,0,0,80,30.0,18.0
11851392,1,2015,0.06770,0.01055,0.39546,0.26867,0.25762,3,1,0.39546,1,1,1,60.0,39.0,5.0,,0,0,85,90.0,82.0
11851661,1,2015,0.01054,0.07234,0.01071,0.01053,0.89588,1,1,0.89588,1,1,1,50.0,28.0,3.0,,0,0,84,70.0,50.0
11851714,1,2015,0.01336,0.01339,0.30687,0.01343,0.65294,2,2,0.65294,1,1,1,80.0,33.0,5.0,,0,0,89,,
11851775,1,2015,0.00953,0.00966,0.64908,0.00955,0.32218,2,2,0.64908,1,1,1,60.0,33.0,5.0,,0,0,81,5.0,14.0
11851784,1,2015,0.01179,0.01183,0.76526,0.01180,0.19933,2,1,0.76526,1,1,1,70.0,34.0,4.0,,0,0,82,19.0,3.0
11851914,0,2015,0.70044,0.14229,0.14145,0.00781,0.00802,3,1,0.70044,1,1,1,70.0,,5.0,,0,0,85,64.0,
11852107,1,2015,0.00654,0.82384,0.04802,0.00664,0.11495,2,1,0.82384,1,1,1,90.0,29.0,3.0,,0,0,72,,22.0
11852209,1,2015,0.00962,0.06852,0.76280,0.00974,0.14933,2,1,0.76280,1,1,1,40.0,30.0,4.0,,0,0,91,5.0,19.0
11852264,1,2015,0.00991,0.79387,0.00984,0.07068,0.11570,2,1,0.79387,1,1,1,70.0,28.0,3.0,,0,0,81,5.0,
11852298,1,2015,0.05466,0.05416,0.77297,0.00839,0.10982,2,1,0.77297,1,1,1,80.0,37.0,4.0,,0,0,87,73.0,93.0
11852371,1,2015,0.01342,0.57109,0.26302,0.01345,0.13902,3,1,0.57109,1,1,1,60.0,34.0,5.0,,0,0,80,44.0,20.0
11852484,1,2015,0.33302,0.00953,0.58049,0.06736,0.00959,2,2,0.58049,1,1,1,80.0,34.0,6.0,,0,0,78,65.0,56.0
11852499,1,2015,0.01057,0.01082,0.37740,0.19106,0.41015,3,2,0.41015,1,1,1,70.0,32.0,4.0,,0,0,82,50.0,30.0
11852509,1,2015,0.17773,0.09970,0.01150,0.12393,0.58714,3,1,0.58714,1,1,1,70.0,28.0,5.0,,0,0,81,53.0,63.0
11852646,1,2015,0.01544,0.01545,0.55068,0.40293,0.01549,2,2,0.55068,1,1,1,70.0,34.0,7.0,,0,0,86,71.0,
11852860,1,2015,0.00800,0.24174,0.58805,0.00801,0.15419,3,1,0.58805,1,1,1,60.0,25.0,4.0,,0,0,76,7.0,
11852920,1,2015,0.01014,0.22961,0.43909,0.06217,0.25898,3,1,0.43909,1,1,1,60.0,31.0,5.0,,0,0,84,,16.0
11852936,1,2015,0.16473,0.01002,0.23759,0.05985,0.52781,3,1,0.52781,1,1,1,70.0,29.0,2.0,,0,0,72,52.0,35.0
11853074,1,2015,0.07913,0.01334,0.47314,0.01334,0.42105,2,2,0.47314,1,1,1,50.0,35.0,5.0,,0,0,77,,4.0
11853098,1,2015,0.01262,0.01262,0.40077,0.01277,0.56122,2,2,0.56122,1,1,1,50.0,26.0,4.0,,0,0,89,,40.0
11853407,1,2015,0.06764,0.00853,0.15747,0.05783,0.70854,2,1,0.70854,1,1,1,80.0,30.0,6.0,,0,1,91,85.0,79.0
11853568,1,2015,0.06929,0.01116,0.32077,0.12522,0.47355,3,2,0.47355,1,1,1,60.0,29.0,6.0,,0,0,84,,13.0
11853662,1,2015,0.27442,0.01670,0.67454,0.01689,0.01744,2,1,0.67454,1,1,1,60.0,35.0,5.0,,0,0,89,67.0,65.0
11853733,1,2015,0.20944,0.01544,0.59269,0.01552,0.16691,3,1,0.59269,1,1,1,70.0,30.0,5.0,,0,0,79,,0.0
11853919,1,2015,0.08565,0.08800,0.71661,0.01430,0.09543,1,1,0.71661,1,1,1,70.0,24.0,4.0,,0,0,78,59.0,30.0
11853931,1,2015,0.10153,0.09782,0.68441,0.06788,0.04836,2,1,0.68441,1,1,1,70.0,31.0,6.0,,0,0,87,20.0,26.0
11854011,1,2015,0.01181,0.09040,0.01184,0.20111,0.68484,2,1,0.68484,1,1,1,60.0,28.0,4.0,,0,0,77,,38.0
11854019,1,2015,0.05733,0.00898,0.67868,0.00901,0.24600,2,1,0.67868,1,1,1,80.0,27.0,6.0,,0,0,88,23.0,7.0
11854344,1,2015,0.01113,0.01121,0.95535,0.01111,0.01120,1,1,0.95535,1,1,1,50.0,34.0,5.0,,0,0,81,14.0,60.0
11854558,1,2015,0.28451,0.00876,0.21391,0.16506,0.32776,4,1,0.32776,1,1,1,70.0,25.0,5.0,,0,0,86,19.0,29.0
11854642,1,2015,0.16339,0.14912,0.62916,0.00691,0.05142,3,1,0.62916,1,1,1,80.0,27.0,5.0,,0,0,84,,35.0
11854655,1,2015,0.01006,0.01003,0.69013,0.01000,0.27977,2,1,0.69013,1,1,1,60.0,27.0,4.0,,0,0,75,13.0,4.0
11855233,1,2015,0.05491,0.00892,0.46576,0.41039,0.06002,2,2,0.46576,1,1,1,60.0,33.0,4.0,,0,0,79,62.0,59.0
11855343,1,2015,0.06715,0.05177,0.18306,0.68915,0.00887,2,1,0.68915,1,1,1,70.0,30.0,4.0,,0,0,77,11.0,13.0
11855360,1,2015,0.31393,0.00970,0.65700,0.00980,0.00956,2,2,0.65700,1,1,1,60.0,28.0,6.0,,0,1,91,10.0,14.0
11855479,0,2015,0.06122,0.06041,0.55344,0.06334,0.26159,2,1,0.55344,1,1,1,40.0,,4.0,,0,0,79,35.0,67.0
11855589,1,2015,0.16990,0.10042,0.27273,0.09237,0.36458,4,1,0.36458,1,1,1,70.0,33.0,7.0,,0,0,83,0.0,0.0
11855902,1,2015,0.01137,0.01143,0.01158,0.37486,0.59077,2,2,0.59077,1,1,1,80.0,32.0,5.0,,0,0,90,,28.0
11855933,1,2015,0.01060,0.01063,0.23511,0.01062,0.73304,2,1,0.73304,1,1,1,50.0,29.0,6.0,,0,0,77,12.0,7.0
11856382,1,2015,0.22487,0.16481,0.58416,0.01283,0.01334,3,1,0.58416,1,1,1,80.0,29.0,5.0,,0,0,71,,12.0
11856438,1,2015,0.07658,0.01181,0.37726,0.01178,0.52258,2,2,0.52258,1,1,1,60.0,24.0,3.0,,0,0,83,61.0,32.0
11856724,1,2015,0.17108,0.01110,0.60822,0.01113,0.19847,3,1,0.60822,1,1,1,70.0,34.0,4.0,,0,0,88,21.0,27.0
11857157,0,2015,0.11398,0.01002,0.48064,0.18616,0.20920,4,1,0.48064,1,1,1,60.0,,3.0,,0,0,86,11.0,14.0
11857845,1,2015,0.36467,0.03334,0.03527,0.03334,0.53339,2,2,0.53339,1,1,0,40.0,27.0,,93.0,0,0,0,0.0,41.0
11919046,1,2015,0.62207,0.02630,0.16265,0.02636,0.16262,3,1,0.62207,1,1,1,40.0,26.0,5.0,,0,1,85,21.0,0.0
11922435,1,2015,0.02226,0.02223,0.79978,0.13339,0.02234,2,1,0.79978,1,1,1,90.0,25.0,5.0,,0,0,87,12.0,73.0
11922857,1,2015,0.37716,0.02004,0.25566,0.02002,0.32712,3,2,0.37716,1,1,1,60.0,34.0,4.0,,0,0,85,59.0,50.0
11928262,1,2015,0.21657,0.02998,0.19436,0.52913,0.02996,3,1,0.52913,1,1,1,60.0,32.0,,94.0,0,0,86,5.0,3.0
11934798,1,2015,0.02230,0.02222,0.44225,0.24447,0.26875,3,1,0.44225,1,1,1,50.0,32.0,,93.0,0,0,86,5.0,22.0
11935092,1,2015,0.00785,0.00785,0.84868,0.00784,0.12777,2,1,0.84868,1,1,1,60.0,27.0,5.0,,0,0,85,52.0,83.0
11935766,1,2015,0.17765,0.02859,0.73523,0.02859,0.02994,2,1,0.73523,1,1,1,80.0,32.0,,95.0,0,0,84,47.0,
11936408,1,2015,0.07498,0.01251,0.74580,0.01251,0.15421,2,1,0.74580,1,1,1,90.0,34.0,,94.0,0,0,87,24.0,
11937674,1,2015,0.00946,0.22952,0.00959,0.17100,0.58044,3,1,0.58044,1,1,1,70.0,32.0,4.0,,0,0,86,76.0,
11943275,1,2015,0.05055,0.18089,0.21710,0.27809,0.27337,4,0,0.27809,1,1,1,50.0,33.0,,95.0,0,0,85,5.0,
11943697,1,2015,0.00612,0.24926,0.54838,0.00608,0.19017,3,1,0.54838,1,1,1,60.0,39.0,4.0,,0,0,83,31.0,30.0
11944537,1,2015,0.14535,0.24431,0.56568,0.02223,0.02243,3,1,0.56568,1,1,1,80.0,26.0,6.0,,0,0,86,93.0,89.0
11950731,1,2015,0.21743,0.43733,0.16645,0.17124,0.00754,4,1,0.43733,1,1,1,90.0,19.0,4.0,,0,0,91,74.0,52.0
11953555,1,2015,0.09634,0.07443,0.66886,0.14696,0.01341,2,1,0.66886,1,1,1,90.0,28.0,6.0,,0,0,86,42.0,24.0
11961820,1,2015,0.13248,0.00962,0.43915,0.00968,0.40907,3,2,0.43915,1,1,1,80.0,27.0,4.0,,0,0,86,44.0,71.0
11963044,1,2015,0.00770,0.45668,0.33686,0.10709,0.09167,3,2,0.45668,1,1,1,60.0,21.0,5.0,,0,0,79,0.0,0.0
11963640,1,2015,0.39550,0.05507,0.15676,0.34512,0.04755,3,2,0.39550,1,1,1,70.0,33.0,7.0,,0,0,89,72.0,63.0
11964181,1,2015,0.07843,0.18989,0.30447,0.31196,0.11525,4,2,0.31196,1,1,1,90.0,27.0,4.0,,0,0,87,3.0,29.0
11964769,1,2015,0.00625,0.42324,0.29289,0.27139,0.00624,3,1,0.42324,1,1,1,70.0,30.0,4.0,,0,0,83,38.0,74.0
11964934,1,2015,0.00975,0.37828,0.59222,0.00989,0.00986,2,2,0.59222,1,1,1,50.0,35.0,7.0,,0,0,81,60.0,82.0
11965004,1,2015,0.18275,0.01577,0.66338,0.01560,0.12250,3,1,0.66338,1,1,1,60.0,32.0,5.0,,0,0,89,12.0,19.0
11966152,1,2015,0.27657,0.12278,0.45610,0.01663,0.12792,4,1,0.45610,1,1,1,90.0,27.0,4.0,,0,0,84,89.0,75.0
11966494,1,2015,0.00829,0.16051,0.45191,0.00855,0.37074,3,2,0.45191,1,1,1,70.0,34.0,4.0,,0,0,88,4.0,48.0
11966579,1,2015,0.09241,0.01539,0.48777,0.30363,0.10080,3,2,0.48777,1,1,1,60.0,33.0,5.0,,0,0,84,7.0,
11966589,1,2015,0.00947,0.30288,0.34009,0.18878,0.15877,4,2,0.34009,1,1,1,80.0,31.0,5.0,,0,0,80,15.0,25.0
11969511,1,2015,0.40013,0.02501,0.39990,0.14996,0.02501,3,2,0.40013,1,1,1,60.0,30.0,6.0,,0,0,93,,
11972007,1,2015,0.14209,0.24828,0.52766,0.07007,0.01190,3,1,0.52766,1,1,1,50.0,35.0,,94.0,0,0,86,26.0,86.0
11972185,1,2015,0.31270,0.55941,0.00896,0.11018,0.00875,3,2,0.55941,1,1,1,70.0,37.0,6.0,,0,0,89,11.0,19.0
11972755,1,2015,0.43852,0.22552,0.01569,0.09216,0.22811,3,1,0.43852,1,1,1,70.0,34.0,,94.0,0,0,87,47.0,57.0
11972793,1,2015,0.31909,0.00831,0.44776,0.06832,0.15653,3,2,0.44776,1,1,1,80.0,32.0,6.0,,0,0,91,63.0,55.0
11973980,1,2015,0.13276,0.01824,0.26346,0.01817,0.56737,3,1,0.56737,1,1,1,60.0,28.0,3.0,,0,0,83,,
11974964,1,2015,0.07102,0.01160,0.25915,0.25922,0.39901,3,1,0.39901,1,1,1,70.0,33.0,6.0,,0,0,88,38.0,42.0
11975110,1,2015,0.00835,0.11240,0.00835,0.00823,0.86268,2,1,0.86268,1,1,0,50.0,25.0,4.0,,0,0,0,21.0,21.0
11976168,1,2015,0.01164,0.01172,0.38321,0.21361,0.37983,3,2,0.38321,1,1,1,70.0,28.0,6.0,,0,0,85,0.0,44.0
11976946,1,2015,0.13502,0.06294,0.30051,0.09181,0.40972,3,2,0.40972,1,1,1,60.0,26.0,3.0,,0,0,83,47.0,0.0
11978541,1,2015,0.00818,0.05504,0.74610,0.10885,0.08182,2,1,0.74610,1,1,1,80.0,33.0,8.0,,0,0,91,68.0,76.0
11979298,1,2015,0.08775,0.01193,0.81646,0.07188,0.01199,1,1,0.81646,1,1,1,90.0,33.0,3.0,,0,0,90,81.0,
11980909,1,2015,0.01736,0.45011,0.39984,0.01763,0.11506,3,2,0.45011,1,1,1,70.0,27.0,3.0,,0,0,78,64.0,19.0
11981734,1,2015,0.54942,0.05111,0.05032,0.05001,0.29914,2,1,0.54942,1,1,1,60.0,25.0,3.0,,0,0,83,50.0,83.0
11981805,1,2015,0.01818,0.01818,0.92708,0.01818,0.01836,1,1,0.92708,1,1,1,80.0,32.0,4.0,,0,0,89,21.0,16.0
11983096,1,2015,0.01562,0.01539,0.43830,0.01539,0.51530,2,2,0.51530,1,1,1,80.0,27.0,6.0,,0,0,83,50.0,74.0
11983823,1,2015,0.35388,0.00914,0.15205,0.00910,0.47582,3,2,0.47582,1,1,1,70.0,33.0,5.0,,0,0,82,81.0,58.0
11984069,1,2015,0.05356,0.19424,0.38046,0.06341,0.30833,3,2,0.38046,1,1,1,70.0,33.0,6.0,,0,0,90,58.0,70.0
11984533,1,2015,0.04004,0.23829,0.23973,0.44190,0.04004,3,1,0.44190,1,1,1,80.0,32.0,5.0,,0,0,86,53.0,52.0
11985232,1,2015,0.49828,0.02502,0.42640,0.02500,0.02531,2,2,0.49828,1,1,1,50.0,34.0,,92.0,0,0,78,17.0,7.0
11986575,1,2015,0.01555,0.36029,0.13913,0.01539,0.46964,3,2,0.46964,1,1,1,80.0,24.0,4.0,,0,0,86,,
11988723,1,2015,0.02506,0.02508,0.55139,0.02521,0.37327,2,2,0.55139,1,1,1,70.0,29.0,6.0,,0,0,82,,77.0
11989799,1,2015,0.11540,0.23789,0.32765,0.00608,0.31297,4,2,0.32765,1,1,1,60.0,33.0,6.0,,0,0,86,37.0,79.0
11990167,1,2015,0.00909,0.14331,0.36235,0.00910,0.47615,3,2,0.47615,1,1,1,70.0,32.0,6.0,,0,0,94,67.0,58.0
