id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
12255022,0,2015,7,5,9,0,14,13,11,8,6,12,0,0,10,0,0,1,1,0.60595,1,2,1,80.0,,5.0,,0,0,79,,10.0
12255040,1,2015,6,12,11,0,8,10,9,7,13,3,4,0,14,5,0,3,1,0.44028,1,2,1,80.0,25.0,3.0,,0,0,84,19.0,
12255302,1,2015,9,7,11,0,14,13,0,8,0,6,0,0,10,12,0,3,1,0.50419,1,2,1,50.0,28.0,5.0,,0,0,76,43.0,
12256136,1,2015,9,8,10,0,13,14,0,0,0,11,0,0,11,0,0,2,2,0.41242,1,2,0,90.0,28.0,3.0,,0,0,0,20.0,
12257093,0,2015,0,0,8,0,12,13,0,6,14,10,10,0,7,9,0,4,1,0.30673,1,2,1,50.0,,4.0,,0,0,74,17.0,11.0
12258744,0,2015,7,0,6,0,14,13,12,9,0,0,10,0,11,8,0,3,0,0.29946,1,2,1,80.0,,4.0,,0,0,82,45.0,25.0
12258813,1,2015,10,8,6,0,7,14,12,0,0,5,11,13,8,0,0,3,1,0.41303,1,2,1,90.0,30.0,6.0,,0,0,77,29.0,
12258827,1,2015,11,7,12,0,13,14,0,8,0,0,0,0,9,10,0,4,1,0.45857,1,2,1,60.0,25.0,5.0,,0,0,71,,0.0
12259006,1,2015,9,7,5,0,14,12,4,3,0,11,10,8,13,6,0,4,1,0.34443,1,2,1,40.0,28.0,6.0,,0,0,81,0.0,0.0
12259231,1,2015,0,7,10,0,14,11,9,6,0,12,13,0,8,0,0,2,1,0.57193,1,2,1,90.0,28.0,5.0,,0,0,77,0.0,
12261265,0,2015,8,9,7,0,10,12,5,0,14,6,10,0,13,0,0,2,1,0.41758,1,2,1,60.0,,3.0,,0,0,78,56.0,
12261340,0,2015,0,11,9,0,8,13,0,0,14,7,0,0,12,10,0,3,1,0.46786,1,2,1,60.0,,6.0,,0,0,82,62.0,
12262219,0,2015,0,12,8,3,7,8,5,0,0,13,6,14,4,11,10,1,1,0.69534,1,2,1,50.0,,4.0,,0,0,74,60.0,
12263044,1,2015,8,0,12,0,7,10,0,11,14,13,0,0,9,0,0,4,1,0.38495,1,2,1,60.0,32.0,4.0,,0,0,76,9.0,
12264687,1,2015,0,0,11,0,13,14,0,0,0,10,0,0,12,0,0,4,2,0.31420,1,2,1,60.0,32.0,4.0,,0,0,76,0.0,40.0
12267022,1,2015,7,14,0,0,13,8,11,5,0,9,4,0,10,6,12,2,1,0.50606,1,2,1,50.0,30.0,3.0,,0,0,72,0.0,0.0
12267054,0,2015,4,8,9,0,11,13,10,5,0,12,6,0,7,14,0,3,1,0.43806,1,2,1,60.0,,4.0,,0,0,78,44.0,54.0
12267097,0,2015,7,0,10,0,13,14,0,12,6,9,0,8,11,0,0,4,2,0.34086,1,2,1,70.0,,4.0,,0,0,69,29.0,74.0
12267340,0,2015,9,10,11,0,14,13,0,7,0,0,8,0,12,0,0,3,2,0.40665,1,2,1,80.0,,5.0,,0,0,83,74.0,
12268734,1,2015,0,0,0,0,13,0,0,0,0,0,0,0,14,0,0,4,2,0.35276,1,2,1,60.0,32.0,5.0,,0,0,79,20.0,44.0
12268863,0,2015,6,14,10,0,8,11,0,0,13,0,7,12,9,0,0,3,1,0.49314,1,2,1,70.0,,7.0,,0,0,83,,45.0
12269237,0,2015,14,8,11,0,13,11,10,6,0,7,0,0,9,0,0,4,1,0.51909,1,2,1,40.0,,,94.0,0,0,87,23.0,79.0
12269459,1,2015,14,5,8,0,11,9,7,6,12,4,3,13,10,0,0,3,1,0.51325,1,2,1,70.0,31.0,5.0,,0,0,82,5.0,
12269905,1,2015,0,0,13,0,11,14,8,9,0,10,0,0,12,0,0,4,0,0.28766,1,2,1,80.0,22.0,2.0,,0,0,70,3.0,
12270584,1,2015,0,0,11,0,13,14,0,0,0,0,0,0,12,0,0,2,2,0.41921,1,2,1,50.0,25.0,4.0,,0,0,73,24.0,17.0
12270622,0,2015,8,7,9,0,12,12,5,10,0,11,6,0,14,0,0,3,1,0.49133,1,2,1,70.0,,4.0,,0,0,68,37.0,
12271349,1,2015,0,0,7,12,14,10,0,6,0,11,9,0,8,13,0,2,1,0.39260,1,2,1,70.0,26.0,4.0,,0,0,82,23.0,
12271384,0,2015,0,6,10,0,5,12,4,7,14,11,8,0,9,13,0,2,2,0.36193,1,2,1,60.0,,4.0,,0,0,66,40.0,
12271475,0,2015,12,7,13,0,8,11,0,14,0,10,0,0,9,0,0,2,1,0.46665,1,2,1,60.0,,4.0,,0,0,77,,69.0
12271771,0,2015,10,0,9,0,12,13,4,6,14,8,5,0,11,7,0,3,1,0.43679,1,2,1,70.0,,5.0,,0,0,79,10.0,0.0
12271977,1,2015,0,0,11,0,10,12,0,8,0,9,0,14,12,0,0,5,0,0.29537,1,2,1,80.0,27.0,,93.0,0,0,77,18.0,
12273690,0,2015,5,6,9,0,11,8,0,10,14,13,12,0,4,0,6,2,2,0.44628,1,2,1,50.0,,6.0,,0,0,74,3.0,50.0
12275241,0,2015,0,11,14,0,10,12,0,9,0,8,0,0,13,0,0,2,1,0.41406,1,2,1,60.0,,7.0,,0,0,76,,
12275398,1,2015,0,0,13,0,12,14,11,10,0,7,0,0,9,8,0,5,1,0.30665,1,2,1,80.0,30.0,5.0,,0,0,67,72.0,19.0
12275784,1,2015,0,0,12,0,10,14,0,11,0,13,8,0,9,0,0,4,0,0.27050,1,2,1,60.0,28.0,4.0,,0,0,77,,
12275894,1,2015,0,10,13,14,0,8,12,0,7,0,6,9,11,0,0,2,1,0.33889,1,2,1,80.0,25.0,3.0,,0,0,70,,
12276491,0,2015,0,0,10,0,11,12,0,0,0,8,14,9,13,0,0,3,2,0.39713,1,2,1,60.0,,4.0,,0,0,74,10.0,
12276823,1,2015,11,0,12,0,0,13,0,0,0,0,0,0,14,0,0,3,1,0.51112,1,2,1,70.0,24.0,4.0,,0,0,77,14.0,
12277546,1,2015,0,11,12,0,9,14,9,8,0,0,0,0,13,0,0,2,1,0.61339,1,2,1,90.0,34.0,7.0,,0,0,82,18.0,
12278351,1,2015,6,0,11,0,13,12,0,7,0,9,14,0,9,0,8,4,1,0.30724,1,2,1,70.0,27.0,4.0,,0,0,77,6.0,22.0
12278631,1,2015,0,0,14,0,9,12,0,0,0,7,8,6,11,13,10,4,1,0.34447,1,2,1,60.0,21.0,3.0,,0,0,80,,
12279276,0,2015,5,0,7,14,12,13,10,11,0,6,0,9,8,0,0,2,1,0.51663,1,2,1,50.0,,5.0,,0,0,79,86.0,75.0
12279671,1,2015,12,0,10,0,11,13,0,8,0,9,0,0,14,0,0,3,2,0.38867,1,2,1,70.0,26.0,3.0,,0,0,74,,36.0
12313649,0,2015,0,0,14,0,11,13,0,0,0,10,0,0,12,0,0,4,1,0.30665,1,2,1,60.0,,,94.0,0,0,77,,
12806318,0,2015,9,0,10,0,12,14,8,0,0,7,0,0,11,0,13,4,1,0.33707,1,2,1,60.0,,5.0,,0,0,80,11.0,
12809700,1,2015,0,0,0,0,12,14,0,0,13,0,0,0,0,0,0,6,0,0.25865,1,2,1,40.0,26.0,3.0,,0,0,74,2.0,42.0
12809743,1,2015,8,11,13,0,6,14,0,0,0,10,0,0,12,9,7,2,1,0.51590,1,2,1,70.0,25.0,5.0,,0,0,84,,
12810077,1,2015,8,9,13,0,10,14,12,0,0,0,0,0,11,0,0,4,1,0.33112,1,2,1,50.0,32.0,4.0,,0,0,85,0.0,0.0
12810331,0,2015,0,0,9,0,12,14,0,0,0,0,0,11,10,13,0,3,0,0.28810,1,2,0,70.0,,5.0,,0,0,0,40.0,5.0
12810608,1,2015,11,6,12,0,7,14,8,9,0,10,0,0,13,0,0,6,1,0.34077,1,2,1,70.0,34.0,6.0,,0,0,88,,
12811579,0,2015,0,0,12,0,13,11,0,0,14,9,0,0,8,0,10,3,1,0.43455,1,2,1,50.0,,4.0,,0,0,81,27.0,9.0
12811947,1,2015,7,0,11,14,10,9,0,0,13,5,6,0,12,8,0,4,1,0.32557,1,2,0,70.0,27.0,3.0,,0,0,0,19.0,
12812728,0,2015,7,0,9,0,12,14,0,0,0,8,10,0,13,11,0,3,2,0.37539,1,2,1,70.0,,6.0,,0,0,81,55.0,25.0
12813068,0,2015,14,9,11,0,13,12,10,6,0,0,0,0,8,7,0,3,0,0.27114,1,2,1,90.0,,7.0,,0,1,85,,
12813626,1,2015,6,8,12,0,10,14,0,0,0,7,0,9,11,13,0,7,0,0.20667,1,2,1,80.0,36.0,5.0,,0,0,83,,
12813779,1,2015,8,0,12,14,10,13,7,4,5,11,9,0,6,0,0,4,1,0.39256,1,2,1,60.0,31.0,5.0,,0,0,71,35.0,28.0
12813908,0,2015,8,0,12,0,13,14,11,0,0,9,0,0,10,0,0,3,2,0.35796,1,2,1,70.0,,5.0,,0,0,84,,50.0
12814356,0,2015,7,0,10,0,11,14,0,8,0,0,6,0,12,9,13,3,2,0.34398,1,2,1,60.0,,5.0,,0,0,87,,14.0
12816780,0,2015,6,14,9,0,7,10,11,12,0,0,0,0,8,13,0,3,2,0.44810,1,2,1,90.0,,4.0,,0,0,80,77.0,41.0
12816819,1,2015,0,0,10,0,12,14,8,11,0,0,8,0,13,0,0,3,2,0.45186,1,2,1,50.0,29.0,3.0,,0,0,77,0.0,0.0
12819005,1,2015,7,8,11,0,10,12,0,0,14,0,0,13,9,0,0,3,1,0.32423,1,2,1,80.0,27.0,4.0,,0,0,76,0.0,
13584510,1,2015,14,0,11,0,10,9,8,0,0,0,0,0,12,7,13,2,0,0.27879,1,2,1,60.0,24.0,,93.0,0,0,73,0.0,
13591063,0,2015,8,5,9,0,13,14,3,0,4,10,7,6,12,11,0,2,2,0.48497,1,2,1,60.0,,3.0,,0,0,67,,
13656095,1,2015,0,11,14,0,8,10,9,0,0,11,0,0,13,0,0,4,0,0.27551,1,2,1,70.0,32.0,,93.0,0,0,78,6.0,
13675385,1,2015,8,9,12,14,13,11,7,4,0,6,0,0,10,5,0,3,1,0.49074,1,2,1,80.0,33.0,,93.0,0,0,78,28.0,
13678587,1,2015,8,12,14,0,7,10,6,11,0,5,0,9,13,0,0,4,1,0.34874,1,2,1,50.0,31.0,,93.0,0,0,73,14.0,
13680303,0,2015,0,0,12,0,14,13,0,0,0,0,0,0,11,0,0,4,1,0.42702,1,2,1,70.0,,,93.0,0,0,82,26.0,
13687582,1,2015,0,9,13,0,10,14,7,0,0,11,8,0,12,0,0,4,1,0.38967,1,2,1,80.0,26.0,,92.0,0,0,80,,
13694747,1,2015,0,0,12,0,10,14,13,0,0,8,9,0,11,0,0,4,0,0.29526,1,2,1,70.0,30.0,,93.0,0,0,84,70.0,
13700833,1,2015,6,8,11,0,13,14,7,9,10,0,0,0,12,5,0,3,1,0.33146,1,2,0,80.0,24.0,3.0,,0,0,0,10.0,
13701287,1,2015,0,6,8,0,13,14,0,11,0,10,7,9,12,5,0,5,1,0.34933,1,2,1,50.0,31.0,4.0,,0,0,85,51.0,
13702405,1,2015,12,6,11,0,7,14,0,10,0,13,9,0,8,0,0,2,1,0.42701,1,2,1,60.0,24.0,5.0,,0,0,79,3.0,3.0
13703403,0,2015,6,0,10,0,8,14,12,11,7,4,5,9,13,0,0,6,0,0.16141,1,2,1,90.0,,8.0,,0,1,90,15.0,
13703442,1,2015,0,9,12,0,14,11,8,7,0,0,10,0,13,0,0,3,1,0.33911,1,2,1,70.0,32.0,7.0,,0,0,89,63.0,52.0
13707673,1,2015,8,12,9,0,7,13,6,0,14,0,0,0,11,10,0,3,1,0.36393,1,2,1,80.0,29.0,5.0,,0,0,78,13.0,0.0
13708191,0,2015,5,14,12,0,8,9,7,0,0,13,6,0,10,11,0,4,0,0.29525,1,2,1,70.0,,5.0,,0,0,88,64.0,
13708706,1,2015,5,6,14,12,0,11,8,13,0,9,0,0,10,6,0,2,2,0.35558,1,2,1,60.0,33.0,8.0,,0,0,85,,
13709353,1,2015,0,0,13,0,10,12,0,14,0,11,8,0,9,0,0,5,1,0.36205,1,2,1,50.0,33.0,,93.0,0,0,80,0.0,0.0
13713681,1,2015,0,0,10,0,9,11,0,8,0,0,14,13,12,0,0,4,1,0.35604,1,2,1,60.0,26.0,4.0,,0,0,74,27.0,
13717233,1,2015,14,10,12,0,0,13,0,0,0,9,0,0,11,0,0,3,0,0.28458,1,2,1,40.0,31.0,5.0,,0,0,82,,
13717406,1,2015,0,0,10,0,13,14,0,0,0,0,0,12,11,0,0,3,0,0.24890,1,2,1,70.0,30.0,6.0,,0,0,85,36.0,
