Size: 3196
job) 71 (0.022)
shimon_pere) 70 (0.022)
brother) 70 (0.022)
determination) 70 (0.022)
possible) 70 (0.022)
name) 69 (0.022)
feel) 68 (0.021)
able) 68 (0.021)
belief) 67 (0.021)
knowledge) 67 (0.021)
hear) 67 (0.021)
idea) 66 (0.021)
assertive) 66 (0.021)
task) 66 (0.021)
problem) 65 (0.020)
creative) 65 (0.020)
amazing) 64 (0.020)
still) 64 (0.020)
army) 64 (0.020)
human) 64 (0.020)
caring) 64 (0.020)
home) 63 (0.020)
kind) 63 (0.020)
calm) 63 (0.020)
ambition) 62 (0.019)
sacrifice) 62 (0.019)
develop) 62 (0.019)
create) 62 (0.019)
establish) 61 (0.019)
break) 61 (0.019)
wisdom) 61 (0.019)
social) 61 (0.019)
maintain) 60 (0.019)
let) 60 (0.019)
attentive) 60 (0.019)
bad) 60 (0.019)
funny) 60 (0.019)
tell) 60 (0.019)
face) 60 (0.019)
prime_minister) 60 (0.019)
head) 59 (0.018)
yitzhak_rabin) 59 (0.018)
little) 59 (0.018)
grow) 59 (0.018)
speak) 58 (0.018)
close) 58 (0.018)
course) 57 (0.018)
student) 57 (0.018)
thank) 57 (0.018)
part) 57 (0.018)
special) 57 (0.018)
yet) 56 (0.018)
pleasant) 56 (0.018)
officer) 56 (0.018)
new) 56 (0.018)
joy) 55 (0.017)
sweep) 55 (0.017)
experience) 55 (0.017)
age) 55 (0.017)
stop) 55 (0.017)
set) 54 (0.017)
really_appreciate) 54 (0.017)
faith) 54 (0.017)
start) 54 (0.017)
keep) 54 (0.017)
role) 54 (0.017)
aspiration) 53 (0.017)
purpose) 53 (0.017)
determine) 53 (0.017)
true) 53 (0.017)
move) 53 (0.017)
meet) 52 (0.016)
motivation) 52 (0.016)
read) 52 (0.016)
role_model) 52 (0.016)
leave) 51 (0.016)
choice) 51 (0.016)
teacher) 51 (0.016)
full) 51 (0.016)
sometimes) 51 (0.016)
reality) 51 (0.016)
realize) 50 (0.016)
happen) 50 (0.016)
charisma) 50 (0.016)
improve) 50 (0.016)
death) 50 (0.016)
trust) 49 (0.015)
movie) 49 (0.015)
big) 49 (0.015)
path) 49 (0.015)
almost) 49 (0.015)
risk) 49 (0.015)
perseverance) 49 (0.015)
treat) 49 (0.015)
begin) 48 (0.015)
janusz_korczak) 48 (0.015)
martin_luther) 48 (0.015)
history) 48 (0.015)
command) 48 (0.015)
young) 48 (0.015)
modesty) 48 (0.015)
serious) 47 (0.015)
inspire) 47 (0.015)
promote) 47 (0.015)
small) 47 (0.015)
turn) 47 (0.015)
rabin) 46 (0.014)
truth) 46 (0.014)
write) 46 (0.014)
fall) 46 (0.014)
cause) 45 (0.014)
enjoy) 45 (0.014)
word) 45 (0.014)
patient) 45 (0.014)
late) 45 (0.014)
fulfill) 45 (0.014)
position) 45 (0.014)
especially) 44 (0.014)
ben_gurion) 44 (0.014)
moment) 44 (0.014)
israeli) 44 (0.014)
combine) 44 (0.014)
admire) 43 (0.013)
reason) 43 (0.013)
main) 43 (0.013)
school) 43 (0.013)
justice) 42 (0.013)
independent) 42 (0.013)
lose) 42 (0.013)
character) 42 (0.013)
raise) 42 (0.013)
run) 42 (0.013)
open) 42 (0.013)
strong_woman) 41 (0.013)
real) 41 (0.013)
accord) 41 (0.013)
personality) 40 (0.013)
consider) 40 (0.013)
guy) 40 (0.013)
kill) 40 (0.013)
kindness) 40 (0.013)
david_ben) 40 (0.013)
prove) 40 (0.013)
common) 40 (0.013)
menachem_begin) 40 (0.013)
high_school) 40 (0.013)
moral) 39 (0.012)
characterize) 39 (0.012)
optimism) 39 (0.012)
significant) 39 (0.012)
grandmother) 39 (0.012)
team) 39 (0.012)
stay) 39 (0.012)
clear) 39 (0.012)
mean) 39 (0.012)
bear) 38 (0.012)
thinking) 38 (0.012)
represent) 38 (0.012)
intelligent) 38 (0.012)
huge) 38 (0.012)
sense) 38 (0.012)
zionist) 38 (0.012)
film) 37 (0.012)
aspire) 37 (0.012)
black) 37 (0.012)
professionalism) 37 (0.012)
necessary) 37 (0.012)
rabbi) 37 (0.012)
call) 36 (0.011)
easy) 36 (0.011)
educator) 36 (0.011)
though) 36 (0.011)
volunteer) 36 (0.011)
receive) 36 (0.011)
protect) 36 (0.011)
public) 36 (0.011)
hope) 36 (0.011)
front) 36 (0.011)
back) 36 (0.011)
excellent) 36 (0.011)
challenge) 36 (0.011)
mission) 36 (0.011)
military) 36 (0.011)
perform) 36 (0.011)
education) 36 (0.011)
sensitivity) 35 (0.011)
view) 35 (0.011)
result) 35 (0.011)
point) 35 (0.011)
equality) 35 (0.011)
sister) 35 (0.011)
self) 35 (0.011)
modest) 35 (0.011)
benefit) 35 (0.011)
wise) 35 (0.011)
period) 34 (0.011)
ask) 34 (0.011)
simple) 34 (0.011)
less) 34 (0.011)
achievement) 34 (0.011)
attitude) 34 (0.011)
wrong) 34 (0.011)
life) 34 (0.011)
number) 33 (0.010)
community) 33 (0.010)
son) 33 (0.010)
like) 33 (0.010)
easily) 33 (0.010)
return) 33 (0.010)
certain) 33 (0.010)
confidence) 33 (0.010)
despite_difficultie) 33 (0.010)
political) 33 (0.010)
pressure) 33 (0.010)
convey) 33 (0.010)
various) 32 (0.010)
die) 32 (0.010)
humanity) 32 (0.010)
active) 32 (0.010)
rich) 32 (0.010)
interest) 32 (0.010)
play) 32 (0.010)
loyal) 32 (0.010)
harry_potter) 32 (0.010)
exist) 32 (0.010)
supportive) 32 (0.010)
extraordinary) 32 (0.010)
eventually) 32 (0.010)
approach) 32 (0.010)
young_age) 32 (0.010)
weak) 32 (0.010)
strength) 32 (0.010)
alone) 32 (0.010)
dad) 31 (0.010)
willpower) 31 (0.010)
fighter) 31 (0.010)
ideal) 31 (0.010)
stick) 31 (0.010)
battle) 31 (0.010)
mind) 31 (0.010)
future) 31 (0.010)
far) 31 (0.010)
fail) 30 (0.009)
kind_hearte) 30 (0.009)
rest) 30 (0.009)
series) 30 (0.009)
wife) 30 (0.009)
encourage) 30 (0.009)
dedicated) 30 (0.009)
last) 30 (0.009)
together) 30 (0.009)
pass) 29 (0.009)
build) 29 (0.009)
remember) 29 (0.009)
general) 29 (0.009)
discover) 29 (0.009)
money) 29 (0.009)
moshe_rabbeinu) 29 (0.009)
stubborn) 29 (0.009)
do) 29 (0.009)
initiative) 29 (0.009)
quiet) 29 (0.009)
dedication) 29 (0.009)
status) 28 (0.009)
aware) 28 (0.009)
contribution) 28 (0.009)
therefore) 28 (0.009)
affect) 28 (0.009)
constantly) 28 (0.009)
religious) 28 (0.009)
progress) 28 (0.009)
mistake) 28 (0.009)
identify) 28 (0.009)
solution) 28 (0.009)
idf) 28 (0.009)
helping_other) 28 (0.009)
holocaust) 28 (0.009)
impressive) 28 (0.009)
area) 28 (0.009)
influential) 27 (0.008)
hero) 27 (0.008)
warm) 27 (0.008)
actually) 27 (0.008)
long) 27 (0.008)
game) 27 (0.008)
concern) 27 (0.008)
relationship) 27 (0.008)
sharp) 27 (0.008)
hurt) 27 (0.008)
player) 27 (0.008)
parent) 27 (0.008)
enlist) 27 (0.008)
poor) 27 (0.008)
adhere) 27 (0.008)
seek) 27 (0.008)
agree) 27 (0.008)
fear) 27 (0.008)
light) 27 (0.008)
curious) 27 (0.008)
mulan) 26 (0.008)
walk) 26 (0.008)
condition) 26 (0.008)
win) 26 (0.008)
step) 26 (0.008)
security) 26 (0.008)
require) 26 (0.008)
second) 26 (0.008)
level) 26 (0.008)
authoritative) 26 (0.008)
free) 26 (0.008)
service) 26 (0.008)
perceive) 26 (0.008)
obstacle) 25 (0.008)
admirable) 25 (0.008)
mom) 25 (0.008)
nice) 25 (0.008)
old) 25 (0.008)
boy) 25 (0.008)
force) 25 (0.008)
intelligence) 25 (0.008)
fun) 25 (0.008)
advocate) 25 (0.008)
development) 25 (0.008)
present) 25 (0.008)
lack) 24 (0.008)
insist) 24 (0.008)
correct) 24 (0.008)
unit) 24 (0.008)
career) 24 (0.008)
animal) 24 (0.008)
creativity) 24 (0.008)
excellence) 24 (0.008)
leadership_ability) 24 (0.008)
portray) 24 (0.008)
criticism) 24 (0.008)
sake) 24 (0.008)
president) 24 (0.008)
operation) 24 (0.008)
process) 24 (0.008)
dedicate) 24 (0.008)
doctor) 24 (0.008)
adore) 24 (0.008)
initiate) 24 (0.008)
instead) 24 (0.008)
dare) 24 (0.008)
warrior) 24 (0.008)
former) 24 (0.008)
complete) 23 (0.007)
overcome) 23 (0.007)
devote) 23 (0.007)
struggle) 23 (0.007)
chance) 23 (0.007)
beautiful) 23 (0.007)
loyalty) 23 (0.007)
oppose) 23 (0.007)
way) 23 (0.007)
perfect) 23 (0.007)
excel) 23 (0.007)
equal) 23 (0.007)
profession) 23 (0.007)
laugh) 23 (0.007)
skill) 23 (0.007)
military_service) 23 (0.007)
knows_listen) 23 (0.007)
survive) 23 (0.007)
generous) 23 (0.007)
devotion) 23 (0.007)
case) 23 (0.007)
tolerant) 23 (0.007)
research) 23 (0.007)
assertiveness) 23 (0.007)
entire) 23 (0.007)
demand) 23 (0.007)
thought) 23 (0.007)
united_state) 23 (0.007)
evil) 22 (0.007)
confident) 22 (0.007)
enough) 22 (0.007)
ready) 22 (0.007)
deep) 22 (0.007)
much_possible) 22 (0.007)
impossible) 22 (0.007)
hold) 22 (0.007)
adapt) 22 (0.007)
odd) 22 (0.007)
combination) 22 (0.007)
helpful) 22 (0.007)
conduct) 22 (0.007)
honesty) 22 (0.007)
feeling) 22 (0.007)
due) 22 (0.007)
guide) 22 (0.007)
one) 22 (0.007)
draw) 22 (0.007)
composure) 22 (0.007)
personally) 22 (0.007)
hardworke) 22 (0.007)
activity) 22 (0.007)
system) 22 (0.007)
large) 22 (0.007)
thus) 22 (0.007)
model) 21 (0.007)
compromise) 21 (0.007)
literary) 21 (0.007)
function) 21 (0.007)
best_side) 21 (0.007)
cartoon) 21 (0.007)
allow) 21 (0.007)
base) 21 (0.007)
humility) 21 (0.007)
importance) 21 (0.007)
helps_other) 21 (0.007)
reliable) 21 (0.007)
detail) 21 (0.007)
member) 21 (0.007)
respectful) 21 (0.007)
famous) 21 (0.007)
emphasize) 21 (0.007)
citizen) 21 (0.007)
drive) 21 (0.007)
ideology) 21 (0.007)
establishment_state) 21 (0.007)
speech) 21 (0.007)
already) 21 (0.007)
pioneer) 21 (0.007)
opportunity) 21 (0.007)
ahead) 21 (0.007)
little_prince) 20 (0.006)
chose_portray) 20 (0.006)
slave) 20 (0.006)
completely) 20 (0.006)
prominent) 20 (0.006)
tolerance) 20 (0.006)
appreciation) 20 (0.006)
interesting) 20 (0.006)
calculate) 20 (0.006)
deed) 20 (0.006)
sense_humor) 20 (0.006)
motivate) 20 (0.006)
issue) 20 (0.006)
chose) 20 (0.006)
really_like) 20 (0.006)
later) 20 (0.006)
ignore) 20 (0.006)
sure) 20 (0.006)
minister) 20 (0.006)
would_like) 20 (0.006)
trouble) 20 (0.006)
advance) 20 (0.006)
house) 20 (0.006)
sensitive_environment) 20 (0.006)
harm) 20 (0.006)
authority) 20 (0.006)
maimonide) 20 (0.006)
gurion_first) 19 (0.006)
rise) 19 (0.006)
project) 19 (0.006)
youth) 19 (0.006)
finally) 19 (0.006)
solve) 19 (0.006)
answer) 19 (0.006)
decisive) 19 (0.006)
provide) 19 (0.006)
contain) 19 (0.006)
highly) 19 (0.006)
balance) 19 (0.006)
violence) 19 (0.006)
class) 19 (0.006)
tremendous) 19 (0.006)
patience) 19 (0.006)
negative) 19 (0.006)
enemy) 19 (0.006)
mature) 19 (0.006)
girlfriend) 19 (0.006)
behave) 19 (0.006)
trustworthy) 19 (0.006)
non) 19 (0.006)
great_leader) 19 (0.006)
question) 19 (0.006)
encounter) 19 (0.006)
crisis) 19 (0.006)
achieve_goal) 19 (0.006)
failure) 19 (0.006)
recognize) 19 (0.006)
homeland) 19 (0.006)
sit) 19 (0.006)
offer) 19 (0.006)
new_thing) 19 (0.006)
jewish_state) 19 (0.006)
event) 19 (0.006)
aunt) 18 (0.006)
group) 18 (0.006)
necessarily) 18 (0.006)
symbolize) 18 (0.006)
term) 18 (0.006)
talented) 18 (0.006)
favorite) 18 (0.006)
include) 18 (0.006)
engage) 18 (0.006)
focus) 18 (0.006)
training) 18 (0.006)
however) 18 (0.006)
subject) 18 (0.006)
difference) 18 (0.006)
hardworking) 18 (0.006)
top) 18 (0.006)
box) 18 (0.006)
effort) 18 (0.006)
law) 18 (0.006)
commitment) 18 (0.006)
professionally) 18 (0.006)
righteousness) 18 (0.006)
chose_describe) 17 (0.005)
travel) 17 (0.005)
advantage) 17 (0.005)
found) 17 (0.005)
reflect) 17 (0.005)
nation) 17 (0.005)
recently) 17 (0.005)
strongly) 17 (0.005)
greatly) 17 (0.005)
arrogant) 17 (0.005)
ever) 17 (0.005)
partner) 17 (0.005)
direct) 17 (0.005)
music) 17 (0.005)
away) 17 (0.005)
judge) 17 (0.005)
line) 17 (0.005)
diligent) 17 (0.005)
donate) 17 (0.005)
purposeful) 17 (0.005)
exemplary) 17 (0.005)
land) 17 (0.005)
mental) 17 (0.005)
touch) 17 (0.005)
university) 17 (0.005)
attach) 16 (0.005)
stress) 16 (0.005)
mentally) 16 (0.005)
physical) 16 (0.005)
past) 16 (0.005)
several) 16 (0.005)
nature) 16 (0.005)
program) 16 (0.005)
singer) 16 (0.005)
manager) 16 (0.005)
explain) 16 (0.005)
extreme) 16 (0.005)
diligence) 16 (0.005)
involve) 16 (0.005)
share) 16 (0.005)
admirable_figure) 16 (0.005)
push) 16 (0.005)
organize) 16 (0.005)
never_gave) 16 (0.005)
revolution) 16 (0.005)
form) 16 (0.005)
unity) 16 (0.005)
commit) 16 (0.005)
admit_mistake) 16 (0.005)
plan) 16 (0.005)
spider) 16 (0.005)
lot) 16 (0.005)
forward) 16 (0.005)
mention) 16 (0.005)
language) 16 (0.005)
interested) 16 (0.005)
human_being) 16 (0.005)
pilot) 16 (0.005)
behavior) 16 (0.005)
set_goal) 16 (0.005)
writer) 16 (0.005)
stressful_situation) 16 (0.005)
cope) 16 (0.005)
carry) 16 (0.005)
comfortable) 15 (0.005)
connected) 15 (0.005)
lecture) 15 (0.005)
blood) 15 (0.005)
precisely) 15 (0.005)
literary_figure) 15 (0.005)
dominant) 15 (0.005)
pursuit) 15 (0.005)
enter) 15 (0.005)
enterprise) 15 (0.005)
cancer) 15 (0.005)
rank) 15 (0.005)
current) 15 (0.005)
man) 15 (0.005)
investment) 15 (0.005)
reveal) 15 (0.005)
state_contract) 15 (0.005)
acceptance) 15 (0.005)
rule) 15 (0.005)
physics) 15 (0.005)
interpersonal_skill) 15 (0.005)
lie) 15 (0.005)
emotion) 15 (0.005)
noble) 15 (0.005)
many_time) 15 (0.005)
advice) 15 (0.005)
orphanage) 15 (0.005)
opponent) 15 (0.005)
suffer) 15 (0.005)
eye_level) 15 (0.005)
makes_sure) 15 (0.005)
freedom) 15 (0.005)
made_sure) 15 (0.005)
bit) 15 (0.005)
cost) 15 (0.005)
former_president) 15 (0.005)
notice) 15 (0.005)
demonstrate) 15 (0.005)
sentence) 15 (0.005)
forget) 15 (0.005)
difficult_situation) 15 (0.005)
vinci) 15 (0.005)
consideration) 15 (0.005)
bible) 15 (0.005)
individual) 15 (0.005)
audience) 15 (0.005)
unique) 15 (0.005)
antigone) 14 (0.004)
knows_accept) 14 (0.004)
contact) 14 (0.004)
imagine) 14 (0.004)
positively) 14 (0.004)
refuse) 14 (0.004)
section) 14 (0.004)
expect) 14 (0.004)
conversation) 14 (0.004)
establish_state) 14 (0.004)
powerful) 14 (0.004)
understanding) 14 (0.004)
constant) 14 (0.004)
honor) 14 (0.004)
witty) 14 (0.004)
low) 14 (0.004)
short) 14 (0.004)
occupation) 14 (0.004)
hide) 14 (0.004)
warmth) 14 (0.004)
prevent) 14 (0.004)
month) 14 (0.004)
politic) 14 (0.004)
establish_jewish) 14 (0.004)
zionism) 14 (0.004)
shoulder) 14 (0.004)
winston_churchill) 14 (0.004)
greatly_influence) 14 (0.004)
management) 14 (0.004)
remain) 14 (0.004)
difficult_decision) 14 (0.004)
discipline) 14 (0.004)
genius) 14 (0.004)
message) 14 (0.004)
generation) 14 (0.004)
mainly) 14 (0.004)
atmosphere) 13 (0.004)
rather) 13 (0.004)
knows_stand) 13 (0.004)
degree) 13 (0.004)
roy_klein) 13 (0.004)
determined) 13 (0.004)
shape) 13 (0.004)
passion) 13 (0.004)
seriously) 13 (0.004)
danger) 13 (0.004)
chief_staff) 13 (0.004)
brag) 13 (0.004)
self_confident) 13 (0.004)
properly) 13 (0.004)
bill_gate) 13 (0.004)
attract) 13 (0.004)
appearance) 13 (0.004)
terribly) 13 (0.004)
willing_sacrifice) 13 (0.004)
train) 13 (0.004)
broad) 13 (0.004)
brilliant) 13 (0.004)
willingness) 13 (0.004)
herzl_vision) 13 (0.004)
quickly) 13 (0.004)
talent) 13 (0.004)
historical) 13 (0.004)
scout) 13 (0.004)
grade) 13 (0.004)
star) 13 (0.004)
subordinate) 13 (0.004)
radiate) 13 (0.004)
pay) 13 (0.004)
tool) 13 (0.004)
many_year) 13 (0.004)
flow) 13 (0.004)
straight) 13 (0.004)
advise) 13 (0.004)
attempt) 13 (0.004)
victory) 13 (0.004)
persevere) 13 (0.004)
scientist) 13 (0.004)
science) 13 (0.004)
champion) 13 (0.004)
appear) 12 (0.004)
striving_excellence) 12 (0.004)
wherever) 12 (0.004)
african_american) 12 (0.004)
first_foremost) 12 (0.004)
british) 12 (0.004)
polite) 12 (0.004)
stood_ground) 12 (0.004)
currently) 12 (0.004)
fit) 12 (0.004)
independence) 12 (0.004)
impact) 12 (0.004)
stuck_goal) 12 (0.004)
distress) 12 (0.004)
senior) 12 (0.004)
elect) 12 (0.004)
spirit) 12 (0.004)
capable) 12 (0.004)
similar) 12 (0.004)
author) 12 (0.004)
intention) 12 (0.004)
quite) 12 (0.004)
computer) 12 (0.004)
practical) 12 (0.004)
space) 12 (0.004)
meaningful) 12 (0.004)
kingdom) 12 (0.004)
get_along) 12 (0.004)
peter_pan) 12 (0.004)
employee) 12 (0.004)
morality) 12 (0.004)
perception) 12 (0.004)
factor) 12 (0.004)
admiration) 12 (0.004)
expense) 12 (0.004)
popular) 12 (0.004)
early) 12 (0.004)
fulfil) 12 (0.004)
charge) 12 (0.004)
food) 12 (0.004)
next) 12 (0.004)
happiness) 12 (0.004)
sherlock_holme) 12 (0.004)
sweep_away) 12 (0.004)
worker) 12 (0.004)
city) 12 (0.004)
inner) 12 (0.004)
stubbornness) 12 (0.004)
invent) 12 (0.004)
principal) 12 (0.004)
thousand) 12 (0.004)
rebel) 12 (0.004)
innocent) 12 (0.004)
stands_ground) 12 (0.004)
self_sacrifice) 12 (0.004)
pursue) 12 (0.004)
attack) 12 (0.004)
researcher) 12 (0.004)
self_discipline) 12 (0.004)
control) 12 (0.004)
industry) 12 (0.004)
business) 12 (0.004)
usually) 12 (0.004)
socially) 11 (0.003)
actor) 11 (0.003)
lift) 11 (0.003)
female) 11 (0.003)
years_old) 11 (0.003)
type) 11 (0.003)
contrary) 11 (0.003)
move_forward) 11 (0.003)
arrive) 11 (0.003)
expose) 11 (0.003)
took_responsibility) 11 (0.003)
curiosity) 11 (0.003)
connection) 11 (0.003)
ago) 11 (0.003)
attend) 11 (0.003)
needy) 11 (0.003)
third) 11 (0.003)
particular) 11 (0.003)
aspired) 11 (0.003)
smile_face) 11 (0.003)
personal_example) 11 (0.003)
culture) 11 (0.003)
uprising) 11 (0.003)
underground) 11 (0.003)
trample) 11 (0.003)
strengthen) 11 (0.003)
positivity) 11 (0.003)
seriousness) 11 (0.003)
steve_job) 11 (0.003)
crazy) 11 (0.003)
ethic) 11 (0.003)
judgment) 11 (0.003)
attentive_ear) 11 (0.003)
revolt) 11 (0.003)
benjamin_zeev) 11 (0.003)
acquire) 11 (0.003)
book_serie) 11 (0.003)
endanger) 11 (0.003)
convention) 11 (0.003)
opinionate) 11 (0.003)
village) 11 (0.003)
takes_responsibility) 11 (0.003)
shortcoming) 11 (0.003)
proud) 11 (0.003)
managed_sweep) 11 (0.003)
often) 11 (0.003)
unite) 11 (0.003)
greatness) 11 (0.003)
establishment) 11 (0.003)
least) 11 (0.003)
movement) 11 (0.003)
deserve) 11 (0.003)
analyze) 11 (0.003)
symbol) 11 (0.003)
spend) 11 (0.003)
decent) 11 (0.003)
basically) 11 (0.003)
set_personal) 11 (0.003)
defend) 11 (0.003)
strives_excellence) 11 (0.003)
prefer) 11 (0.003)
prison) 11 (0.003)
settlement) 11 (0.003)
major) 11 (0.003)
particularly) 11 (0.003)
ashamed) 11 (0.003)
goal_oriente) 11 (0.003)
wonderful) 11 (0.003)
government) 11 (0.003)
german) 11 (0.003)
tough) 11 (0.003)
admit) 11 (0.003)
release) 11 (0.003)
orderly) 11 (0.003)
duty) 11 (0.003)
succumb) 11 (0.003)
send) 11 (0.003)
negev) 10 (0.003)
worked_hard) 10 (0.003)
racism) 10 (0.003)
yossi) 10 (0.003)
beauty) 10 (0.003)
spongebob) 10 (0.003)
conquer) 10 (0.003)
outstanding) 10 (0.003)
loving) 10 (0.003)
hour) 10 (0.003)
visionary) 10 (0.003)
material) 10 (0.003)
tend) 10 (0.003)
mystery) 10 (0.003)
human_dignity) 10 (0.003)
swept_many) 10 (0.003)
apple) 10 (0.003)
surrounding) 10 (0.003)
gives_feele) 10 (0.003)
came_mind) 10 (0.003)
churchill) 10 (0.003)
tenacity) 10 (0.003)
difficult_moment) 10 (0.003)
crime) 10 (0.003)
injustice) 10 (0.003)
improvement) 10 (0.003)
instill) 10 (0.003)
private) 10 (0.003)
adherence_purpose) 10 (0.003)
basis) 10 (0.003)
reliability) 10 (0.003)
friendship) 10 (0.003)
virtue) 10 (0.003)
alive) 10 (0.003)
opposition) 10 (0.003)
gentle) 10 (0.003)
background) 10 (0.003)
dance) 10 (0.003)
self_confidence) 10 (0.003)
norm) 10 (0.003)
sweeping) 10 (0.003)
relative) 10 (0.003)
humane) 10 (0.003)
many_areas) 10 (0.003)
superman) 10 (0.003)
robin_hood) 10 (0.003)
motive) 10 (0.003)
immediately) 10 (0.003)
priority) 10 (0.003)
thinking_outside) 10 (0.003)
invention) 10 (0.003)
engineer) 10 (0.003)
half) 10 (0.003)
population) 10 (0.003)
pick) 10 (0.003)
financial) 10 (0.003)
exceptional) 10 (0.003)
indicate) 10 (0.003)
right_decision) 10 (0.003)
plane) 10 (0.003)
relatively) 10 (0.003)
recently_read) 10 (0.003)
quietly) 10 (0.003)
adopt) 10 (0.003)
taking_responsibility) 10 (0.003)
middle) 10 (0.003)
human_relation) 9 (0.003)
sets_personal) 9 (0.003)
soul) 9 (0.003)
external) 9 (0.003)
manner) 9 (0.003)
ground) 9 (0.003)
acts_accorde) 9 (0.003)
without_fear) 9 (0.003)
paratrooper) 9 (0.003)
big_brother) 9 (0.003)
director) 9 (0.003)
grenade) 9 (0.003)
salient_qualitie) 9 (0.003)
key) 9 (0.003)
content) 9 (0.003)
aspect) 9 (0.003)
humor) 9 (0.003)
capture) 9 (0.003)
things_proportion) 9 (0.003)
identity) 9 (0.003)
attitude_toward) 9 (0.003)
birth) 9 (0.003)
medical) 9 (0.003)
fan) 9 (0.003)
forefront) 9 (0.003)
hannah_szene) 9 (0.003)
appreciated) 9 (0.003)
treatment) 9 (0.003)
instructor) 9 (0.003)
doubt) 9 (0.003)
national) 9 (0.003)
convince) 9 (0.003)
regardless) 9 (0.003)
threaten) 9 (0.003)
abandon) 9 (0.003)
swept_away) 9 (0.003)
object) 9 (0.003)
benjamin_ze) 9 (0.003)
plot) 9 (0.003)
cool) 9 (0.003)
catch) 9 (0.003)
bar) 9 (0.003)
song) 9 (0.003)
game_throne) 9 (0.003)
forgive) 9 (0.003)
dangerous) 9 (0.003)
firm) 9 (0.003)
lecturer) 9 (0.003)
outside_box) 9 (0.003)
fascinating) 9 (0.003)
