id,sex,year,t0,t1,t2,t3,t4,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11665649,1,2015,0.00805,0.00805,0.83998,0.00800,0.13592,2,1,0.83998,1,3,1,60.0,32.0,7.0,,0,0,76,27.0,
11667255,1,2015,0.07446,0.21084,0.01002,0.01013,0.69455,2,1,0.69455,1,3,1,80.0,27.0,,93.0,0,0,70,,
11667263,1,2015,0.00769,0.00768,0.09760,0.05781,0.82923,1,1,0.82923,1,3,1,80.0,27.0,,94.0,0,0,80,,
11672527,1,2015,0.24842,0.00747,0.05183,0.00745,0.68483,2,1,0.68483,1,3,1,70.0,25.0,,93.0,0,0,83,,
11673197,1,2015,0.01120,0.75271,0.14705,0.07789,0.01115,2,1,0.75271,1,3,1,60.0,31.0,,94.0,0,0,80,23.0,
11673286,1,2015,0.09304,0.00895,0.20921,0.00891,0.67989,2,1,0.67989,1,3,1,70.0,31.0,,94.0,0,0,83,2.0,
11676821,0,2015,0.00830,0.31309,0.12186,0.10971,0.44704,4,2,0.44704,1,3,1,70.0,,,95.0,0,0,83,,
11677053,1,2015,0.72169,0.01287,0.24004,0.01251,0.01289,2,1,0.72169,1,3,1,50.0,33.0,,94.0,0,1,81,15.0,
11677491,1,2015,0.11072,0.00972,0.86025,0.00966,0.00965,2,1,0.86025,1,3,1,50.0,16.0,,93.0,0,0,80,36.0,
11677948,1,2015,0.81834,0.01113,0.01116,0.01171,0.14766,2,1,0.81834,1,3,1,60.0,33.0,,93.0,0,0,86,,
11677958,1,2015,0.00853,0.74712,0.00843,0.14013,0.09579,2,1,0.74712,1,3,1,90.0,26.0,,93.0,0,0,81,45.0,
11678049,1,2015,0.10961,0.35035,0.01084,0.01074,0.51846,3,2,0.51846,1,3,1,50.0,30.0,,93.0,0,0,81,15.0,
11678236,1,2015,0.60860,0.01192,0.22773,0.07614,0.07560,2,1,0.60860,1,3,1,80.0,32.0,,92.0,0,0,76,,
11678306,1,2015,0.00920,0.05840,0.00925,0.06126,0.86189,1,1,0.86189,1,3,1,50.0,24.0,,93.0,0,0,87,16.0,
11678427,1,2015,0.02346,0.31684,0.02328,0.36161,0.27481,3,2,0.36161,1,3,1,60.0,32.0,,93.0,0,0,83,41.0,
11678668,1,2015,0.07907,0.00959,0.00988,0.11056,0.79091,2,1,0.79091,1,3,1,70.0,30.0,,92.0,0,0,81,0.0,
11679162,0,2015,0.06061,0.00913,0.05926,0.00911,0.86189,1,1,0.86189,1,3,1,80.0,,,94.0,0,0,78,19.0,
11679228,1,2015,0.86538,0.01465,0.01515,0.09034,0.01448,1,1,0.86538,1,3,1,70.0,30.0,,92.0,0,0,87,59.0,
11679405,1,2015,0.48386,0.00920,0.00918,0.00922,0.48854,2,2,0.48854,1,3,1,70.0,26.0,,93.0,0,0,78,,
11782077,0,2015,0.00896,0.06992,0.00883,0.78566,0.12664,2,1,0.78566,1,3,1,60.0,,,93.0,0,0,81,80.0,
11782215,0,2015,0.52706,0.41150,0.02057,0.02035,0.02052,2,2,0.52706,1,3,0,80.0,,,94.0,0,0,0,0.0,
11783038,1,2015,0.30666,0.00982,0.00982,0.00979,0.66392,2,2,0.66392,1,3,1,60.0,33.0,,94.0,0,0,83,89.0,
11783079,1,2015,0.34360,0.19746,0.15940,0.01543,0.28412,4,1,0.34360,1,3,1,80.0,28.0,,92.0,0,0,85,4.0,
11783347,1,2015,0.21259,0.57184,0.01190,0.19174,0.01193,3,1,0.57184,1,3,1,50.0,36.0,,93.0,0,0,79,54.0,
11783399,0,2015,0.09652,0.15624,0.00755,0.00749,0.73220,2,1,0.73220,1,3,1,70.0,,,93.0,0,0,73,0.0,
11783738,0,2015,0.00847,0.63162,0.00816,0.00818,0.34356,2,2,0.63162,1,3,1,60.0,,,93.0,0,0,72,17.0,
11784649,0,2015,0.09336,0.07157,0.50736,0.01002,0.31770,2,2,0.50736,1,3,1,70.0,,,93.0,0,0,87,40.0,
11785625,1,2015,0.96499,0.00875,0.00877,0.00877,0.00873,1,1,0.96499,1,3,1,60.0,31.0,,92.0,0,0,81,,
11786023,1,2015,0.16141,0.00809,0.05786,0.36406,0.40857,3,2,0.40857,1,3,1,80.0,27.0,6.0,,0,0,77,,
11786131,1,2015,0.95209,0.01191,0.01194,0.01190,0.01216,1,1,0.95209,1,3,1,60.0,26.0,,93.0,0,0,83,38.0,
11787449,1,2015,0.01285,0.01263,0.94918,0.01271,0.01263,1,1,0.94918,1,3,1,60.0,26.0,,93.0,0,0,81,10.0,
11787808,0,2015,0.11062,0.08015,0.00911,0.37017,0.42995,3,2,0.42995,1,3,1,80.0,,,93.0,0,0,82,0.0,
11787965,1,2015,0.10287,0.00911,0.34947,0.00877,0.52979,3,2,0.52979,1,3,1,80.0,24.0,,93.0,0,0,78,,
11788840,1,2015,0.78983,0.05887,0.00731,0.00724,0.13675,2,1,0.78983,1,3,1,70.0,32.0,,93.0,0,0,81,0.0,
11788849,0,2015,0.69491,0.00682,0.11132,0.04429,0.14266,3,1,0.69491,1,3,1,70.0,,6.0,,0,0,83,48.0,
11788880,0,2015,0.07322,0.62762,0.00802,0.00806,0.28308,2,1,0.62762,1,3,1,70.0,,,94.0,0,0,80,27.0,
11789226,0,2015,0.22887,0.15627,0.01276,0.01274,0.58935,3,1,0.58935,1,3,1,50.0,,,94.0,0,0,81,15.0,
11793354,1,2015,0.31170,0.17607,0.45526,0.04956,0.00742,3,2,0.45526,1,3,1,80.0,26.0,,93.0,0,0,77,19.0,
11793379,1,2015,0.27923,0.64526,0.02510,0.02532,0.02509,2,1,0.64526,1,3,1,70.0,26.0,,93.0,0,0,74,54.0,
11793385,0,2015,0.78060,0.01335,0.17869,0.01344,0.01394,2,1,0.78060,1,3,1,70.0,,,93.0,0,0,82,,
11793433,1,2015,0.01357,0.01353,0.01362,0.81032,0.14896,2,1,0.81032,1,3,1,80.0,25.0,,92.0,0,0,76,3.0,
11803372,1,2015,0.14566,0.67129,0.00885,0.00885,0.16536,3,1,0.67129,1,3,0,50.0,19.0,,93.0,0,0,0,4.0,
11842849,1,2015,0.26982,0.60331,0.00736,0.00732,0.11219,3,1,0.60331,1,3,0,90.0,31.0,6.0,,0,0,0,64.0,
11842863,1,2015,0.55119,0.16196,0.02543,0.02504,0.23638,3,1,0.55119,1,3,1,70.0,25.0,4.0,,0,0,81,11.0,
11843326,0,2015,0.95761,0.01062,0.01057,0.01053,0.01066,1,1,0.95761,1,3,1,60.0,,6.0,,0,0,83,64.0,
11843709,1,2015,0.06680,0.06667,0.73319,0.06667,0.06667,1,1,0.73319,1,3,1,70.0,27.0,4.0,,0,0,76,51.0,
11843714,1,2015,0.14201,0.01003,0.41986,0.06844,0.35967,3,2,0.41986,1,3,1,60.0,26.0,7.0,,0,0,85,50.0,
11843717,1,2015,0.36126,0.00760,0.00747,0.00756,0.61611,2,2,0.61611,1,3,1,70.0,23.0,4.0,,0,0,84,12.0,
11843777,1,2015,0.00993,0.00980,0.00984,0.77996,0.19046,2,1,0.77996,1,3,1,90.0,26.0,4.0,,0,0,83,5.0,
11843840,0,2015,0.69894,0.00749,0.00742,0.05079,0.23536,2,1,0.69894,1,3,0,70.0,,5.0,,0,0,0,0.0,
11843874,0,2015,0.62643,0.07574,0.01120,0.01122,0.27541,2,1,0.62643,1,3,1,90.0,,7.0,,0,0,89,0.0,
11844267,0,2015,0.37747,0.15798,0.01743,0.01706,0.43005,3,2,0.43005,1,3,1,40.0,,6.0,,0,0,82,92.0,
11844381,1,2015,0.01079,0.01058,0.75477,0.01056,0.21330,2,1,0.75477,1,3,1,70.0,28.0,5.0,,0,1,89,42.0,
11844436,1,2015,0.00964,0.00963,0.13608,0.81289,0.03175,2,1,0.81289,1,3,1,90.0,25.0,5.0,,0,0,80,40.0,
11845199,1,2015,0.02233,0.02237,0.15827,0.49335,0.30367,3,2,0.49335,1,3,1,60.0,24.0,4.0,,0,0,85,5.0,
11845247,0,2015,0.13004,0.04849,0.00745,0.10982,0.70420,3,1,0.70420,1,3,1,80.0,,8.0,,0,0,87,71.0,
11845412,1,2015,0.81560,0.00882,0.00883,0.10539,0.06135,2,1,0.81560,1,3,1,70.0,34.0,6.0,,0,0,73,27.0,
11845453,0,2015,0.01126,0.01061,0.78855,0.01060,0.17899,2,1,0.78855,1,3,1,60.0,,,94.0,0,0,76,13.0,
11845547,0,2015,0.09215,0.00966,0.45268,0.00933,0.43619,2,2,0.45268,1,3,0,70.0,,7.0,,0,0,0,29.0,
11845604,1,2015,0.85509,0.09739,0.01610,0.01564,0.01579,1,1,0.85509,1,3,1,90.0,26.0,3.0,,0,0,85,7.0,
11845741,0,2015,0.00968,0.00957,0.53262,0.07721,0.37092,2,2,0.53262,1,3,1,90.0,,4.0,,0,0,80,0.0,
11846287,0,2015,0.01713,0.01709,0.59430,0.01709,0.35439,2,2,0.59430,1,3,1,70.0,,6.0,,0,0,82,10.0,
11846393,1,2015,0.00662,0.00665,0.60944,0.00651,0.37078,2,2,0.60944,1,3,1,80.0,31.0,6.0,,0,0,81,43.0,
11846399,1,2015,0.00860,0.00840,0.84207,0.06401,0.07693,1,1,0.84207,1,3,1,90.0,23.0,,93.0,0,0,80,45.0,
11846482,1,2015,0.01459,0.01429,0.81160,0.01463,0.14489,2,1,0.81160,1,3,1,90.0,26.0,,94.0,0,0,85,,
11846611,1,2015,0.00988,0.10279,0.00988,0.00990,0.86755,2,1,0.86755,1,3,1,90.0,31.0,,94.0,0,0,81,45.0,
11846671,0,2015,0.23092,0.05244,0.20054,0.50910,0.00701,3,1,0.50910,1,3,1,80.0,,3.0,,0,0,80,78.0,
11846894,1,2015,0.45526,0.00814,0.00812,0.00815,0.52033,2,2,0.52033,1,3,1,90.0,26.0,6.0,,0,0,85,,
11846980,0,2015,0.25424,0.00760,0.00743,0.00743,0.72331,2,1,0.72331,1,3,1,70.0,,6.0,,0,0,85,75.0,
11847160,1,2015,0.73893,0.00754,0.18103,0.06462,0.00788,2,1,0.73893,1,3,1,70.0,27.0,7.0,,0,0,80,40.0,
11847163,0,2015,0.11822,0.00845,0.63047,0.08186,0.16100,3,1,0.63047,1,3,1,90.0,,5.0,,0,0,84,20.0,
11847190,1,2015,0.26673,0.52911,0.00787,0.05022,0.14608,3,1,0.52911,1,3,1,80.0,28.0,6.0,,0,1,89,54.0,
11847412,0,2015,0.90397,0.00850,0.00847,0.00848,0.07058,1,1,0.90397,1,3,1,70.0,,6.0,,0,0,89,60.0,
11847467,1,2015,0.27808,0.01027,0.01016,0.01029,0.69120,2,1,0.69120,1,3,1,80.0,28.0,7.0,,0,0,82,,
11847494,1,2015,0.00818,0.05248,0.33126,0.00815,0.59993,2,2,0.59993,1,3,1,70.0,33.0,3.0,,0,0,74,0.0,
11847995,1,2015,0.60179,0.16204,0.00702,0.00694,0.22221,3,1,0.60179,1,3,1,80.0,33.0,5.0,,0,0,84,9.0,
11848170,0,2015,0.00882,0.00893,0.15468,0.00887,0.81870,2,1,0.81870,1,3,1,70.0,,5.0,,0,0,80,50.0,
11848303,1,2015,0.00655,0.00651,0.00648,0.67932,0.30114,2,2,0.67932,1,3,1,80.0,28.0,6.0,,0,0,86,18.0,
11848614,1,2015,0.69142,0.00769,0.10610,0.18687,0.00792,3,1,0.69142,1,3,1,90.0,32.0,,92.0,0,0,84,,
11848759,1,2015,0.21995,0.32063,0.20834,0.24012,0.01096,4,1,0.32063,1,3,1,80.0,29.0,3.0,,0,0,78,0.0,
11848815,0,2015,0.00955,0.24065,0.07026,0.27789,0.40165,3,1,0.40165,1,3,1,60.0,,5.0,,0,0,77,20.0,
11848874,1,2015,0.00880,0.06977,0.16876,0.00877,0.74390,2,1,0.74390,1,3,1,60.0,30.0,4.0,,0,0,84,8.0,
11849134,1,2015,0.31316,0.00749,0.34258,0.12389,0.21289,4,2,0.34258,1,3,1,70.0,33.0,7.0,,0,0,86,10.0,
11849145,1,2015,0.01018,0.56257,0.00978,0.00963,0.40785,2,2,0.56257,1,3,1,80.0,33.0,5.0,,0,0,79,17.0,
11849399,0,2015,0.08545,0.09764,0.30007,0.13758,0.37927,3,2,0.37927,1,3,1,90.0,,5.0,,0,0,83,7.0,
11849939,1,2015,0.00796,0.06595,0.42460,0.16547,0.33602,3,2,0.42460,1,3,1,90.0,24.0,,94.0,0,0,87,94.0,
11849978,0,2015,0.56459,0.39510,0.01337,0.01340,0.01355,2,2,0.56459,1,3,1,60.0,,4.0,,0,0,77,,
11850001,0,2015,0.39441,0.23807,0.12149,0.02005,0.22597,4,1,0.39441,1,3,1,90.0,,,93.0,0,0,84,,
11850343,1,2015,0.48935,0.00623,0.00614,0.00612,0.49217,2,2,0.49217,1,3,1,60.0,30.0,4.0,,0,0,85,20.0,0.0
11850471,0,2015,0.16075,0.16484,0.56822,0.09917,0.00702,3,1,0.56822,1,3,1,70.0,,5.0,,0,0,86,23.0,
11850670,0,2015,0.26279,0.03734,0.00596,0.06898,0.62491,2,1,0.62491,1,3,1,90.0,,,94.0,0,0,82,56.0,
11850854,0,2015,0.20715,0.10525,0.09212,0.36072,0.23476,4,1,0.36072,1,3,1,80.0,,5.0,,0,1,87,64.0,
11851052,1,2015,0.21443,0.72370,0.02027,0.02022,0.02139,2,1,0.72370,1,3,1,50.0,25.0,5.0,,0,0,82,,
11851192,0,2015,0.21373,0.51706,0.19767,0.06215,0.00939,3,1,0.51706,1,3,1,80.0,,3.0,,0,0,87,27.0,
11851213,1,2015,0.47345,0.00839,0.00858,0.11154,0.39804,3,2,0.47345,1,3,1,70.0,33.0,6.0,,0,0,77,,
11851365,0,2015,0.00790,0.39121,0.39327,0.00779,0.19982,3,2,0.39327,1,3,1,60.0,,5.0,,0,0,85,10.0,
11851390,1,2015,0.00885,0.09697,0.00875,0.05472,0.83072,1,1,0.83072,1,3,1,90.0,25.0,4.0,,0,0,82,38.0,
11851441,0,2015,0.17127,0.11459,0.61301,0.09176,0.00937,3,1,0.61301,1,3,1,40.0,,2.0,,0,0,80,7.0,
11851448,0,2015,0.65764,0.00775,0.27404,0.00808,0.05249,2,1,0.65764,1,3,1,60.0,,6.0,,0,0,84,42.0,
11851456,1,2015,0.00858,0.19335,0.54329,0.00837,0.24640,3,1,0.54329,1,3,1,70.0,33.0,5.0,,0,0,87,,
11851538,0,2015,0.53019,0.01006,0.09250,0.35672,0.01052,2,2,0.53019,1,3,1,60.0,,4.0,,0,0,87,50.0,
11851687,0,2015,0.06920,0.01004,0.46291,0.12979,0.32806,3,2,0.46291,1,3,1,90.0,,7.0,,0,0,82,43.0,
11851712,1,2015,0.15298,0.01079,0.13990,0.47402,0.22231,4,1,0.47402,1,3,1,70.0,26.0,3.0,,0,0,88,28.0,
11851725,0,2015,0.00934,0.21359,0.62560,0.00931,0.14217,3,1,0.62560,1,3,1,70.0,,4.0,,0,0,78,0.0,
11851765,1,2015,0.06870,0.15333,0.00957,0.24248,0.52591,3,1,0.52591,1,3,1,70.0,39.0,7.0,,0,0,86,32.0,
11851893,1,2015,0.01025,0.54830,0.13437,0.01014,0.29693,3,1,0.54830,1,3,0,70.0,28.0,4.0,,0,0,0,11.0,
11852089,1,2015,0.38555,0.53533,0.06056,0.00921,0.00935,2,2,0.53533,1,3,1,70.0,32.0,4.0,,0,0,86,15.0,
11852102,1,2015,0.00709,0.00695,0.17528,0.21694,0.59374,3,1,0.59374,1,3,1,80.0,32.0,7.0,,0,0,87,20.0,
11852208,1,2015,0.18454,0.79287,0.00762,0.00745,0.00752,2,1,0.79287,1,3,1,80.0,26.0,7.0,,0,0,86,18.0,
11852276,1,2015,0.02314,0.02318,0.02316,0.55605,0.37446,2,2,0.55605,1,3,1,40.0,15.0,3.0,,0,0,77,78.0,
11852299,0,2015,0.20899,0.06602,0.00921,0.37345,0.34233,3,2,0.37345,1,3,1,90.0,,6.0,,0,0,81,15.0,
11852425,1,2015,0.36332,0.14920,0.27741,0.10136,0.10871,5,1,0.36332,1,3,1,70.0,32.0,6.0,,0,0,82,0.0,
11852471,0,2015,0.36289,0.17122,0.06172,0.16698,0.23719,4,1,0.36289,1,3,1,70.0,,6.0,,0,0,81,67.0,
11852523,0,2015,0.41721,0.00889,0.55610,0.00892,0.00888,2,2,0.55610,1,3,1,90.0,,6.0,,0,0,84,14.0,
11852554,0,2015,0.00723,0.41439,0.56420,0.00703,0.00716,2,2,0.56420,1,3,1,80.0,,6.0,,0,0,85,31.0,
11852595,1,2015,0.01017,0.10324,0.09015,0.01014,0.78630,2,1,0.78630,1,3,1,70.0,31.0,9.0,,0,0,80,10.0,
11852620,0,2015,0.09589,0.00845,0.69091,0.00843,0.19632,2,1,0.69091,1,3,1,70.0,,5.0,,0,0,90,53.0,
11852889,0,2015,0.14077,0.16963,0.12303,0.17507,0.39150,5,1,0.39150,1,3,1,60.0,,5.0,,0,0,77,18.0,
11853024,1,2015,0.22883,0.21049,0.01317,0.26060,0.28692,4,0,0.28692,1,3,1,70.0,23.0,4.0,,0,0,77,9.0,
11853217,1,2015,0.82053,0.01673,0.01676,0.01702,0.12896,2,1,0.82053,1,3,1,70.0,31.0,4.0,,0,0,76,,
11853220,1,2015,0.01070,0.07254,0.25536,0.12708,0.53431,3,1,0.53431,1,3,1,70.0,31.0,,93.0,0,0,89,,
11853349,1,2015,0.26885,0.20272,0.30034,0.05718,0.17092,4,1,0.30034,1,3,1,80.0,27.0,,93.0,0,0,79,,
11853709,1,2015,0.13180,0.00818,0.77296,0.00803,0.07904,2,1,0.77296,1,3,1,90.0,24.0,6.0,,0,0,85,7.0,
11853729,1,2015,0.16864,0.08299,0.00966,0.34958,0.38913,3,2,0.38913,1,3,1,80.0,26.0,7.0,,0,0,80,40.0,
11853795,1,2015,0.10809,0.07195,0.14611,0.00788,0.66598,3,1,0.66598,1,3,1,90.0,30.0,,94.0,0,0,76,15.0,
11853798,0,2015,0.01344,0.01339,0.01413,0.01338,0.94566,1,1,0.94566,1,3,1,60.0,,5.0,,0,0,84,20.0,
11854095,0,2015,0.27699,0.00938,0.06393,0.00926,0.64044,2,1,0.64044,1,3,1,70.0,,3.0,,0,0,83,27.0,
11854185,1,2015,0.01221,0.33982,0.62387,0.01198,0.01213,2,2,0.62387,1,3,1,90.0,26.0,3.0,,0,0,78,10.0,
11854288,0,2015,0.13040,0.27857,0.01004,0.00964,0.57135,3,1,0.57135,1,3,1,80.0,,5.0,,0,0,87,23.0,
11854310,0,2015,0.17865,0.00922,0.00844,0.00843,0.79526,2,1,0.79526,1,3,1,60.0,,5.0,,0,0,83,31.0,
11854372,0,2015,0.37832,0.16971,0.18466,0.08655,0.18076,4,1,0.37832,1,3,1,60.0,,6.0,,0,0,81,40.0,
11854373,1,2015,0.20185,0.01200,0.01201,0.01177,0.76237,2,1,0.76237,1,3,1,60.0,26.0,4.0,,0,0,78,33.0,
11854395,1,2015,0.47788,0.00754,0.31427,0.00754,0.19277,3,2,0.47788,1,3,0,90.0,25.0,4.0,,0,0,0,5.0,
11854555,1,2015,0.30127,0.00730,0.50600,0.17811,0.00731,3,2,0.50600,1,3,1,60.0,27.0,4.0,,0,0,66,,
11854703,1,2015,0.28850,0.28041,0.41086,0.01016,0.01008,3,1,0.41086,1,3,1,70.0,27.0,,94.0,0,0,71,7.0,
11855507,1,2015,0.07177,0.00760,0.11355,0.15152,0.65556,3,1,0.65556,1,3,1,60.0,31.0,,,0,0,83,3.0,
11855796,1,2015,0.18653,0.41644,0.37537,0.01096,0.01070,3,2,0.41644,1,3,1,70.0,29.0,5.0,,0,0,82,50.0,
11855806,1,2015,0.37492,0.32583,0.20495,0.01043,0.08387,3,2,0.37492,1,3,1,80.0,34.0,4.0,,0,0,84,50.0,
11856374,1,2015,0.39534,0.03003,0.33653,0.20728,0.03083,3,2,0.39534,1,3,1,60.0,31.0,6.0,,0,0,72,,
11857155,0,2015,0.14669,0.00995,0.14672,0.00980,0.68684,3,1,0.68684,1,3,0,40.0,,,93.0,0,0,0,8.0,
11917960,0,2015,0.14875,0.33108,0.01032,0.01027,0.49957,3,2,0.49957,1,3,1,80.0,,,94.0,0,0,80,,
11920433,1,2015,0.35278,0.00764,0.07745,0.55442,0.00772,2,2,0.55442,1,3,1,90.0,22.0,,93.0,0,0,82,14.0,
11922525,1,2015,0.12879,0.00713,0.00719,0.80304,0.05385,2,1,0.80304,1,3,1,70.0,26.0,,93.0,0,0,83,2.0,
11922542,1,2015,0.63777,0.00770,0.11471,0.00748,0.23233,3,1,0.63777,1,3,1,70.0,21.0,,92.0,0,0,85,2.0,
11923425,1,2015,0.01552,0.09533,0.01555,0.70117,0.17243,2,1,0.70117,1,3,1,60.0,27.0,5.0,,0,0,84,25.0,
11924642,1,2015,0.51915,0.01087,0.07941,0.18155,0.20901,3,1,0.51915,1,3,1,70.0,32.0,,95.0,0,0,81,,
11925763,1,2015,0.01074,0.01085,0.62794,0.22021,0.13026,3,1,0.62794,1,3,1,80.0,26.0,,93.0,0,0,84,0.0,
11926017,1,2015,0.01301,0.01273,0.63203,0.12246,0.21978,3,1,0.63203,1,3,1,70.0,27.0,,92.0,0,0,76,,
11926708,1,2015,0.00872,0.05488,0.40703,0.52070,0.00867,2,2,0.52070,1,3,1,80.0,26.0,,94.0,0,0,88,2.0,
11927483,1,2015,0.01005,0.15913,0.13914,0.19074,0.50094,4,1,0.50094,1,3,1,80.0,31.0,,95.0,0,0,80,7.0,
11927803,1,2015,0.35509,0.00788,0.52829,0.00732,0.10143,3,2,0.52829,1,3,1,80.0,31.0,,94.0,0,0,89,,
11927847,1,2015,0.45250,0.30566,0.05119,0.13339,0.05725,3,2,0.45250,1,3,1,80.0,26.0,,93.0,0,0,84,,
11928148,1,2015,0.49601,0.01870,0.01890,0.01868,0.44771,2,2,0.49601,1,3,1,70.0,28.0,,93.0,0,0,81,,
11928722,1,2015,0.11167,0.00873,0.40715,0.05599,0.41646,3,2,0.41646,1,3,1,90.0,27.0,,95.0,0,0,91,62.0,
11929372,1,2015,0.01002,0.45842,0.00982,0.29763,0.22411,3,1,0.45842,1,3,1,90.0,25.0,,93.0,0,0,82,42.0,
11931097,0,2015,0.39291,0.00925,0.08008,0.40063,0.11713,3,2,0.40063,1,3,1,60.0,,,94.0,0,0,69,13.0,
11932368,0,2015,0.67777,0.01213,0.15596,0.08179,0.07235,2,1,0.67777,1,3,1,60.0,,5.0,,0,0,67,8.0,
11935582,1,2015,0.00929,0.00873,0.00889,0.40959,0.56350,2,2,0.56350,1,3,1,80.0,24.0,,93.0,0,0,79,7.0,
11935640,1,2015,0.25061,0.20892,0.50667,0.01670,0.01710,3,1,0.50667,1,3,1,70.0,27.0,,94.0,0,0,86,0.0,
11936314,1,2015,0.01677,0.01684,0.65439,0.01669,0.29530,2,1,0.65439,1,3,1,80.0,24.0,,93.0,0,0,81,14.0,
11936380,1,2015,0.73025,0.01549,0.11116,0.01554,0.12756,3,1,0.73025,1,3,1,70.0,27.0,7.0,,0,0,85,8.0,
11937043,0,2015,0.01003,0.01009,0.26044,0.01003,0.70941,2,1,0.70941,1,3,0,70.0,,,94.0,0,0,0,,
11938085,1,2015,0.00982,0.11846,0.49929,0.11758,0.25486,4,1,0.49929,1,3,1,60.0,26.0,,93.0,0,0,76,,
11938389,1,2015,0.07089,0.48947,0.00923,0.32951,0.10090,3,2,0.48947,1,3,1,70.0,25.0,,93.0,0,0,80,,
11938975,1,2015,0.00818,0.17942,0.25971,0.05671,0.49598,3,1,0.49598,1,3,1,70.0,26.0,,93.0,0,0,81,5.0,
11939453,1,2015,0.40800,0.11014,0.00791,0.00780,0.46615,3,2,0.46615,1,3,1,80.0,25.0,,93.0,0,0,76,15.0,
11939834,0,2015,0.34339,0.01273,0.12829,0.50288,0.01271,3,2,0.50288,1,3,1,80.0,,,93.0,0,0,82,0.0,
11940237,1,2015,0.06934,0.15221,0.00843,0.34110,0.42891,3,2,0.42891,1,3,1,80.0,26.0,,93.0,0,0,82,2.0,
11940862,1,2015,0.00902,0.25991,0.31022,0.41179,0.00907,3,2,0.41179,1,3,1,70.0,25.0,,93.0,0,0,86,,
11943591,0,2015,0.00954,0.11452,0.07731,0.00953,0.78910,2,1,0.78910,1,3,1,50.0,,,93.0,0,0,84,,
