Size: 1075
really) 28 (0.026)
amazing) 28 (0.026)
put) 27 (0.025)
sweep) 27 (0.025)
study) 27 (0.025)
deal) 27 (0.025)
war) 27 (0.025)
teacher) 26 (0.024)
accept) 26 (0.024)
willing) 26 (0.024)
save) 26 (0.024)
personal) 26 (0.024)
confidence) 26 (0.024)
sacrifice) 26 (0.024)
connect) 26 (0.024)
realistic) 26 (0.024)
enjoy) 25 (0.023)
moment) 25 (0.023)
serve) 25 (0.023)
idea) 25 (0.023)
course) 25 (0.023)
peace) 25 (0.023)
express) 25 (0.023)
calm) 25 (0.023)
teach) 25 (0.023)
modesty) 24 (0.022)
knowledge) 24 (0.022)
brother) 24 (0.022)
whole) 24 (0.022)
open) 24 (0.022)
task) 24 (0.022)
honest) 24 (0.022)
meet) 24 (0.022)
principle) 24 (0.022)
part) 24 (0.022)
day) 23 (0.021)
movie) 23 (0.021)
aspiration) 23 (0.021)
social) 23 (0.021)
bring) 23 (0.021)
serious) 23 (0.021)
funny) 23 (0.021)
able) 23 (0.021)
move) 23 (0.021)
determine) 23 (0.021)
creative) 23 (0.021)
maintain) 23 (0.021)
kill) 23 (0.021)
strength) 23 (0.021)
patient) 22 (0.020)
faith) 22 (0.020)
home) 22 (0.020)
hand) 22 (0.020)
action) 22 (0.020)
front) 22 (0.020)
student) 22 (0.020)
bad) 22 (0.020)
army) 22 (0.020)
continue) 22 (0.020)
let) 21 (0.020)
ask) 21 (0.020)
prime_minister) 21 (0.020)
order) 21 (0.020)
main) 21 (0.020)
money) 21 (0.020)
raise) 21 (0.020)
represent) 21 (0.020)
experience) 21 (0.020)
educate) 21 (0.020)
hard) 21 (0.020)
decision) 21 (0.020)
command) 21 (0.020)
write) 20 (0.019)
kind) 20 (0.019)
use) 20 (0.019)
vision) 20 (0.019)
full) 20 (0.019)
today) 20 (0.019)
feature) 20 (0.019)
late) 20 (0.019)
grow) 20 (0.019)
stick) 20 (0.019)
good) 20 (0.019)
herzl) 20 (0.019)
start) 20 (0.019)
perseverance) 20 (0.019)
power) 20 (0.019)
company) 20 (0.019)
attentive) 20 (0.019)
black) 19 (0.018)
view) 19 (0.018)
considerate) 19 (0.018)
ambitious) 19 (0.018)
age) 19 (0.018)
successful) 19 (0.018)
choice) 19 (0.018)
historical_figure) 19 (0.018)
ambition) 19 (0.018)
problem) 19 (0.018)
strong_woman) 18 (0.017)
stubborn) 18 (0.017)
guy) 18 (0.017)
fact) 18 (0.017)
combine) 18 (0.017)
shimon_pere) 18 (0.017)
reality) 18 (0.017)
leave) 18 (0.017)
wise) 18 (0.017)
willpower) 18 (0.017)
true) 18 (0.017)
point) 18 (0.017)
jewish) 18 (0.017)
realize) 18 (0.017)
yet) 18 (0.017)
determination) 18 (0.017)
joy) 18 (0.017)
hurt) 18 (0.017)
son) 18 (0.017)
motivation) 17 (0.016)
grandmother) 17 (0.016)
self) 17 (0.016)
still) 17 (0.016)
poor) 17 (0.016)
professional) 17 (0.016)
remember) 17 (0.016)
new) 17 (0.016)
small) 17 (0.016)
rabin) 17 (0.016)
hear) 17 (0.016)
invest) 17 (0.016)
charisma) 17 (0.016)
modest) 17 (0.016)
happen) 17 (0.016)
possible) 16 (0.015)
mulan) 16 (0.015)
consider) 16 (0.015)
series) 16 (0.015)
head) 16 (0.015)
though) 16 (0.015)
do) 16 (0.015)
yitzhak_rabin) 16 (0.015)
menachem_begin) 16 (0.015)
dad) 16 (0.015)
present) 16 (0.015)
optimism) 16 (0.015)
obstacle) 16 (0.015)
face) 16 (0.015)
role) 16 (0.015)
political) 15 (0.014)
become) 15 (0.014)
improve) 15 (0.014)
stop) 15 (0.014)
entire) 15 (0.014)
create) 15 (0.014)
advocate) 15 (0.014)
class) 15 (0.014)
mind) 15 (0.014)
approach) 15 (0.014)
cause) 15 (0.014)
general) 15 (0.014)
long) 15 (0.014)
military) 15 (0.014)
martin_luther) 15 (0.014)
risk) 15 (0.014)
history) 15 (0.014)
convey) 15 (0.014)
sister) 15 (0.014)
establish) 15 (0.014)
treat) 14 (0.013)
wrong) 14 (0.013)
benefit) 14 (0.013)
especially) 14 (0.013)
job) 14 (0.013)
admirable) 14 (0.013)
independent) 14 (0.013)
really_appreciate) 14 (0.013)
purpose) 14 (0.013)
call) 14 (0.013)
career) 14 (0.013)
sometimes) 14 (0.013)
like) 14 (0.013)
israeli) 14 (0.013)
fulfill) 14 (0.013)
accord) 14 (0.013)
fear) 14 (0.013)
prove) 14 (0.013)
death) 14 (0.013)
ben_gurion) 14 (0.013)
begin) 14 (0.013)
inspire) 14 (0.013)
truth) 14 (0.013)
real) 14 (0.013)
loyal) 14 (0.013)
david_ben) 13 (0.012)
easy) 13 (0.012)
play) 13 (0.012)
mistake) 13 (0.012)
keep) 13 (0.012)
moshe_rabbeinu) 13 (0.012)
beautiful) 13 (0.012)
weak) 13 (0.012)
path) 13 (0.012)
education) 13 (0.012)
special) 13 (0.012)
encounter) 13 (0.012)
last) 13 (0.012)
force) 13 (0.012)
promote) 13 (0.012)
school) 13 (0.012)
big) 13 (0.012)
trust) 13 (0.012)
confident) 13 (0.012)
aware) 13 (0.012)
return) 13 (0.012)
desire_change) 13 (0.012)
white) 12 (0.011)
impossible) 12 (0.011)
therefore) 12 (0.011)
sense) 12 (0.011)
step) 12 (0.011)
equality) 12 (0.011)
evil) 12 (0.011)
simple) 12 (0.011)
fail) 12 (0.011)
case) 12 (0.011)
team) 12 (0.011)
sake) 12 (0.011)
rabbi) 12 (0.011)
battle) 12 (0.011)
protect) 12 (0.011)
almost) 12 (0.011)
justice) 12 (0.011)
concern) 12 (0.011)
due) 12 (0.011)
kindness) 12 (0.011)
rest) 12 (0.011)
level) 12 (0.011)
character) 12 (0.011)
kind_hearte) 12 (0.011)
certain) 12 (0.011)
interpersonal_skill) 12 (0.011)
admire) 12 (0.011)
quiet) 12 (0.011)
word) 12 (0.011)
turn) 12 (0.011)
solution) 12 (0.011)
knows_listen) 12 (0.011)
high_school) 11 (0.010)
actually) 11 (0.010)
exist) 11 (0.010)
break) 11 (0.010)
status) 11 (0.010)
striving_excellence) 11 (0.010)
lack) 11 (0.010)
robin_hood) 11 (0.010)
build) 11 (0.010)
thank) 11 (0.010)
personal_example) 11 (0.010)
reason) 11 (0.010)
fun) 11 (0.010)
struggle) 11 (0.010)
attitude) 11 (0.010)
house) 11 (0.010)
less) 11 (0.010)
adhere) 11 (0.010)
belief) 11 (0.010)
require) 11 (0.010)
necessary) 11 (0.010)
professionalism) 11 (0.010)
united_state) 11 (0.010)
run) 11 (0.010)
personality) 11 (0.010)
way) 11 (0.010)
humanity) 11 (0.010)
strives_excellence) 11 (0.010)
hope) 11 (0.010)
perform) 11 (0.010)
excellence) 11 (0.010)
dominant) 10 (0.009)
advantage) 10 (0.009)
mean) 10 (0.009)
position) 10 (0.009)
result) 10 (0.009)
aspire) 10 (0.009)
singer) 10 (0.009)
back) 10 (0.009)
life) 10 (0.009)
sentence) 10 (0.009)
city) 10 (0.009)
greatly) 10 (0.009)
away) 10 (0.009)
intelligence) 10 (0.009)
failure) 10 (0.009)
homeland) 10 (0.009)
helping_other) 10 (0.009)
future) 10 (0.009)
intelligent) 10 (0.009)
composure) 10 (0.009)
compromise) 10 (0.009)
excellent) 10 (0.009)
overcome) 10 (0.009)
idf) 10 (0.009)
focus) 10 (0.009)
humility) 10 (0.009)
light) 10 (0.009)
generous) 10 (0.009)
adore) 10 (0.009)
engage) 10 (0.009)
close) 10 (0.009)
enlist) 10 (0.009)
movement) 10 (0.009)
characterize) 10 (0.009)
stay) 10 (0.009)
affect) 10 (0.009)
walk) 10 (0.009)
cancer) 9 (0.008)
everything_b) 9 (0.008)
deserve) 9 (0.008)
huge) 9 (0.008)
receive) 9 (0.008)
simba) 9 (0.008)
authoritative) 9 (0.008)
twice) 9 (0.008)
role_model) 9 (0.008)
adapt) 9 (0.008)
clear) 9 (0.008)
despite_difficultie) 9 (0.008)
cartoon) 9 (0.008)
young_age) 9 (0.008)
one) 9 (0.008)
makes_sure) 9 (0.008)
deed) 9 (0.008)
challenge) 9 (0.008)
young) 9 (0.008)
eye_level) 9 (0.008)
film) 9 (0.008)
die) 9 (0.008)
chance) 9 (0.008)
ideal) 9 (0.008)
discover) 9 (0.008)
harry_potter) 9 (0.008)
appreciation) 9 (0.008)
significant) 9 (0.008)
past) 9 (0.008)
never_gave) 9 (0.008)
recently) 9 (0.008)
service) 9 (0.008)
second) 9 (0.008)
genius) 9 (0.008)
warrior) 9 (0.008)
pursue) 9 (0.008)
highly) 9 (0.008)
battalion) 9 (0.008)
complete) 9 (0.008)
zionist) 9 (0.008)
perceive) 9 (0.008)
effort) 9 (0.008)
mission) 9 (0.008)
dedication) 9 (0.008)
deep) 9 (0.008)
thinking) 9 (0.008)
old) 9 (0.008)
behave) 9 (0.008)
mom) 8 (0.007)
easily) 8 (0.007)
sit) 8 (0.007)
free) 8 (0.007)
symbolize) 8 (0.007)
admirable_figure) 8 (0.007)
supportive) 8 (0.007)
diligent) 8 (0.007)
progress) 8 (0.007)
respectful) 8 (0.007)
military_service) 8 (0.007)
hardworke) 8 (0.007)
land) 8 (0.007)
fall) 8 (0.007)
basis) 8 (0.007)
parent) 8 (0.007)
negev) 8 (0.007)
adopt) 8 (0.007)
zionism) 8 (0.007)
pleasant) 8 (0.007)
condition) 8 (0.007)
content) 8 (0.007)
president) 8 (0.007)
alone) 8 (0.007)
bear) 8 (0.007)
relationship) 8 (0.007)
base) 8 (0.007)
sharp) 8 (0.007)
completely) 8 (0.007)
agree) 8 (0.007)
honesty) 8 (0.007)
tolerant) 8 (0.007)
pressure) 8 (0.007)
boy) 8 (0.007)
active) 8 (0.007)
impressive) 8 (0.007)
lose) 8 (0.007)
janusz_korczak) 8 (0.007)
holocaust) 8 (0.007)
mention) 8 (0.007)
attention) 8 (0.007)
initiative) 8 (0.007)
strengthen) 8 (0.007)
finally) 8 (0.007)
demonstrate) 8 (0.007)
understanding) 8 (0.007)
portray) 8 (0.007)
laugh) 8 (0.007)
pass) 8 (0.007)
accompany) 8 (0.007)
enemy) 8 (0.007)
volunteer) 8 (0.007)
initiate) 8 (0.007)
flow) 8 (0.007)
previous) 8 (0.007)
spongebob) 8 (0.007)
sound) 8 (0.007)
bit) 8 (0.007)
reliable) 8 (0.007)
forward) 8 (0.007)
radiate) 8 (0.007)
new_thing) 7 (0.007)
thoughtful) 7 (0.007)
instead) 7 (0.007)
revolution) 7 (0.007)
advise) 7 (0.007)
thought) 7 (0.007)
herzl_herzl) 7 (0.007)
bus) 7 (0.007)
jewish_state) 7 (0.007)
princess) 7 (0.007)
number) 7 (0.007)
positively) 7 (0.007)
language) 7 (0.007)
little_prince) 7 (0.007)
professionally) 7 (0.007)
marry) 7 (0.007)
loving) 7 (0.007)
cares_around) 7 (0.007)
thousand) 7 (0.007)
properly) 7 (0.007)
discipline) 7 (0.007)
fulfillment) 7 (0.007)
listening) 7 (0.007)
surrounding) 7 (0.007)
dare) 7 (0.007)
group) 7 (0.007)
curious) 7 (0.007)
community) 7 (0.007)
player) 7 (0.007)
freedom) 7 (0.007)
eventually) 7 (0.007)
powerful) 7 (0.007)
area) 7 (0.007)
strongly) 7 (0.007)
extreme) 7 (0.007)
learning) 7 (0.007)
spend) 7 (0.007)
rich) 7 (0.007)
nature) 7 (0.007)
fair) 7 (0.007)
encourage) 7 (0.007)
form) 7 (0.007)
model) 7 (0.007)
sense_humor) 7 (0.007)
decisive) 7 (0.007)
detail) 7 (0.007)
individual) 7 (0.007)
donate) 7 (0.007)
direction) 7 (0.007)
favorite) 7 (0.007)
capable) 7 (0.007)
unique) 7 (0.007)
roy_klein) 7 (0.007)
achievement) 7 (0.007)
common) 7 (0.007)
large) 7 (0.007)
push) 7 (0.007)
diligence) 7 (0.007)
negative) 7 (0.007)
profession) 7 (0.007)
influential) 7 (0.007)
project) 7 (0.007)
glass) 7 (0.007)
patience) 7 (0.007)
importantly) 7 (0.007)
tall) 7 (0.007)
would_like) 7 (0.007)
train) 7 (0.007)
assertiveness) 7 (0.007)
excel) 7 (0.007)
citizen) 7 (0.007)
leadership_ability) 7 (0.007)
early) 7 (0.007)
month) 7 (0.007)
constant) 7 (0.007)
historical) 7 (0.007)
difficult_situation) 7 (0.007)
goliath) 6 (0.006)
motivated) 6 (0.006)
remain) 6 (0.006)
antigone) 6 (0.006)
equal) 6 (0.006)
attempt) 6 (0.006)
difference) 6 (0.006)
optimistic_see) 6 (0.006)
motivate) 6 (0.006)
gain) 6 (0.006)
willingness) 6 (0.006)
cost) 6 (0.006)
third) 6 (0.006)
slave) 6 (0.006)
mostly) 6 (0.006)
imagine) 6 (0.006)
prominent) 6 (0.006)
really_like) 6 (0.006)
tolerance) 6 (0.006)
appear) 6 (0.006)
worth) 6 (0.006)
extraordinary) 6 (0.006)
self_confidence) 6 (0.006)
worry) 6 (0.006)
spider) 6 (0.006)
chose_portray) 6 (0.006)
invention) 6 (0.006)
question) 6 (0.006)
fighter) 6 (0.006)
symbol) 6 (0.006)
gilad) 6 (0.006)
everything_fine) 6 (0.006)
balance) 6 (0.006)
self_belief) 6 (0.006)
immigrate) 6 (0.006)
interested) 6 (0.006)
proportion) 6 (0.006)
moral) 6 (0.006)
demand) 6 (0.006)
solve) 6 (0.006)
tree) 6 (0.006)
alive) 6 (0.006)
opportunity) 6 (0.006)
harm) 6 (0.006)
devotion) 6 (0.006)
function) 6 (0.006)
achieve_goal) 6 (0.006)
connected) 6 (0.006)
stress) 6 (0.006)
acquaintance) 6 (0.006)
later) 6 (0.006)
culture) 6 (0.006)
journey) 6 (0.006)
grant) 6 (0.006)
watch) 6 (0.006)
together) 6 (0.006)
hero) 6 (0.006)
currently) 6 (0.006)
survive) 6 (0.006)
immense) 6 (0.006)
conduct) 6 (0.006)
youth) 6 (0.006)
quite) 6 (0.006)
wait) 6 (0.006)
african_american) 6 (0.006)
ground) 6 (0.006)
first_foremost) 6 (0.006)
lie) 6 (0.006)
advance) 6 (0.006)
tank) 6 (0.006)
simply) 6 (0.006)
warm) 6 (0.006)
government) 6 (0.006)
famous) 6 (0.006)
doubt) 6 (0.006)
grade) 6 (0.006)
husband) 6 (0.006)
half_full) 6 (0.006)
maimonide) 6 (0.006)
dedicated) 6 (0.006)
tremendous) 6 (0.006)
feeling) 6 (0.006)
height) 6 (0.006)
comfortable) 6 (0.006)
warm_love) 6 (0.006)
sensitivity) 6 (0.006)
best_side) 6 (0.006)
childish) 6 (0.006)
childhood) 6 (0.006)
unit) 6 (0.006)
quickly) 6 (0.006)
literary) 6 (0.006)
lecture) 6 (0.006)
extensive_knowledge) 6 (0.006)
creativity) 6 (0.006)
orderly) 6 (0.006)
calculate) 5 (0.005)
star) 5 (0.005)
aunt) 5 (0.005)
agreement) 5 (0.005)
throughout_book) 5 (0.005)
many_year) 5 (0.005)
week) 5 (0.005)
top) 5 (0.005)
dignity) 5 (0.005)
bury) 5 (0.005)
beast) 5 (0.005)
resident) 5 (0.005)
answer) 5 (0.005)
set_personal) 5 (0.005)
nice) 5 (0.005)
village) 5 (0.005)
low) 5 (0.005)
devote) 5 (0.005)
period) 5 (0.005)
perception) 5 (0.005)
stressful_situation) 5 (0.005)
trustworthy) 5 (0.005)
degree) 5 (0.005)
include) 5 (0.005)
adherence) 5 (0.005)
chose) 5 (0.005)
far) 5 (0.005)
academic) 5 (0.005)
admiration) 5 (0.005)
compare) 5 (0.005)
giving) 5 (0.005)
hebrew_language) 5 (0.005)
female) 5 (0.005)
honor) 5 (0.005)
admit) 5 (0.005)
optimistic_realistic) 5 (0.005)
shortcoming) 5 (0.005)
anything_return) 5 (0.005)
security) 5 (0.005)
contain) 5 (0.005)
emotion) 5 (0.005)
shoulder) 5 (0.005)
lion_ke) 5 (0.005)
ready) 5 (0.005)
super) 5 (0.005)
target) 5 (0.005)
song) 5 (0.005)
significant_figure) 5 (0.005)
control) 5 (0.005)
religious) 5 (0.005)
preserve) 5 (0.005)
research) 5 (0.005)
pocahonta) 5 (0.005)
drive) 5 (0.005)
spirit) 5 (0.005)
gandhi) 5 (0.005)
wife) 5 (0.005)
scientist) 5 (0.005)
seriousness) 5 (0.005)
differently) 5 (0.005)
friendship) 5 (0.005)
quietly) 5 (0.005)
basketball) 5 (0.005)
normal) 5 (0.005)
non_violent) 5 (0.005)
despair) 5 (0.005)
convention) 5 (0.005)
superman) 5 (0.005)
educator) 5 (0.005)
authority) 5 (0.005)
seek) 5 (0.005)
investment) 5 (0.005)
racism) 5 (0.005)
pioneer) 5 (0.005)
steal) 5 (0.005)
refuse) 5 (0.005)
sets_goal) 5 (0.005)
organize) 5 (0.005)
attract) 5 (0.005)
training) 5 (0.005)
wonderful) 5 (0.005)
central) 5 (0.005)
recognize) 5 (0.005)
orphanage) 5 (0.005)
pay) 5 (0.005)
similar) 5 (0.005)
expose) 5 (0.005)
behavior) 5 (0.005)
search) 5 (0.005)
donation) 5 (0.005)
operation) 5 (0.005)
rule) 5 (0.005)
explore) 5 (0.005)
reflect) 5 (0.005)
inner) 5 (0.005)
tend) 5 (0.005)
ever) 5 (0.005)
humane) 5 (0.005)
extent) 5 (0.005)
hermione) 5 (0.005)
senior) 5 (0.005)
loyalty) 5 (0.005)
persevere) 5 (0.005)
hardship) 5 (0.005)
long_time) 5 (0.005)
establishment_jewish) 5 (0.005)
poverty) 5 (0.005)
murder) 5 (0.005)
along) 5 (0.005)
judge) 5 (0.005)
criticism) 5 (0.005)
finish) 5 (0.005)
usually) 5 (0.005)
game) 5 (0.005)
wide) 5 (0.005)
surround) 5 (0.005)
shout) 5 (0.005)
decent) 5 (0.005)
ago) 5 (0.005)
terribly) 5 (0.005)
mental) 5 (0.005)
current) 5 (0.005)
necessarily) 5 (0.005)
much_possible) 5 (0.005)
interest) 5 (0.005)
helpful) 5 (0.005)
state_contract) 5 (0.005)
fulfil) 5 (0.005)
found) 5 (0.005)
settlement) 5 (0.005)
knows_accept) 5 (0.005)
pure) 5 (0.005)
intention) 5 (0.005)
heroism) 5 (0.005)
yuval) 5 (0.005)
expect) 5 (0.005)
roi_klein) 5 (0.005)
process) 5 (0.005)
university) 5 (0.005)
speech) 5 (0.005)
several) 5 (0.005)
abroad) 5 (0.005)
shape) 5 (0.005)
patriotism) 5 (0.005)
instill) 5 (0.005)
party) 5 (0.005)
key) 5 (0.005)
manner) 5 (0.005)
high_ambition) 5 (0.005)
purposeful) 4 (0.004)
tough) 4 (0.004)
abandon) 4 (0.004)
trouble) 4 (0.004)
scout) 4 (0.004)
creates_atmosphere) 4 (0.004)
mental_strength) 4 (0.004)
sweeping) 4 (0.004)
personally) 4 (0.004)
took_responsibility) 4 (0.004)
went_truth) 4 (0.004)
educational) 4 (0.004)
phrase) 4 (0.004)
independence) 4 (0.004)
harness) 4 (0.004)
hard_time) 4 (0.004)
circle) 4 (0.004)
precisely) 4 (0.004)
identify) 4 (0.004)
cinderella) 4 (0.004)
mulan_mulan) 4 (0.004)
stands_ground) 4 (0.004)
mature) 4 (0.004)
bombing) 4 (0.004)
ultimate) 4 (0.004)
alexander_great) 4 (0.004)
contrary) 4 (0.004)
full_joy) 4 (0.004)
depend) 4 (0.004)
champion) 4 (0.004)
man) 4 (0.004)
writer) 4 (0.004)
throw) 4 (0.004)
contribution) 4 (0.004)
appeal) 4 (0.004)
stood_principle) 4 (0.004)
bother) 4 (0.004)
politic) 4 (0.004)
self_discipline) 4 (0.004)
island) 4 (0.004)
trial) 4 (0.004)
salient) 4 (0.004)
conversation) 4 (0.004)
imbue) 4 (0.004)
lot) 4 (0.004)
beauty) 4 (0.004)
food) 4 (0.004)
angry) 4 (0.004)
spartacus) 4 (0.004)
outside) 4 (0.004)
message) 4 (0.004)
genuine) 4 (0.004)
mouth) 4 (0.004)
get_along) 4 (0.004)
perfect) 4 (0.004)
blind) 4 (0.004)
benjamin_ze) 4 (0.004)
mark) 4 (0.004)
hobby) 4 (0.004)
animal) 4 (0.004)
supposedly) 4 (0.004)
short) 4 (0.004)
music) 4 (0.004)
believed_wholeheartedly) 4 (0.004)
election) 4 (0.004)
convince) 4 (0.004)
impact) 4 (0.004)
cook) 4 (0.004)
heavy) 4 (0.004)
source) 4 (0.004)
constantly) 4 (0.004)
helpful_other) 4 (0.004)
trainee) 4 (0.004)
orphan) 4 (0.004)
minister) 4 (0.004)
inventor) 4 (0.004)
broad) 4 (0.004)
audience) 4 (0.004)
coordinator) 4 (0.004)
revere) 4 (0.004)
relatively) 4 (0.004)
insist) 4 (0.004)
self_sacrifice) 4 (0.004)
percent) 4 (0.004)
term) 4 (0.004)
ahead) 4 (0.004)
ear) 4 (0.004)
factor) 4 (0.004)
advice) 4 (0.004)
importance) 4 (0.004)
assimilate) 4 (0.004)
health) 4 (0.004)
allow) 4 (0.004)
prepare) 4 (0.004)
wanted_peace) 4 (0.004)
humor) 4 (0.004)
beloved) 4 (0.004)
practical) 4 (0.004)
subordinate) 4 (0.004)
winnie_pooh) 4 (0.004)
grandchild) 4 (0.004)
book_serie) 4 (0.004)
voice) 4 (0.004)
football) 4 (0.004)
often) 4 (0.004)
complain) 4 (0.004)
imbued_purpose) 4 (0.004)
listening_ear) 4 (0.004)
glass_half) 4 (0.004)
travel) 4 (0.004)
everyone_else) 4 (0.004)
succumb) 4 (0.004)
disney) 4 (0.004)
consequence) 4 (0.004)
reliability) 4 (0.004)
many_times) 4 (0.004)
human_relation) 4 (0.004)
fighting) 4 (0.004)
dress) 4 (0.004)
hour) 4 (0.004)
trumpeldor) 4 (0.004)
made_sure) 4 (0.004)
peter_pan) 4 (0.004)
innocent) 4 (0.004)
courage_determination) 4 (0.004)
appoint) 4 (0.004)
esther) 4 (0.004)
talented) 4 (0.004)
sad) 4 (0.004)
correct) 4 (0.004)
publicity) 4 (0.004)
danger) 4 (0.004)
came_mind) 4 (0.004)
human_being) 4 (0.004)
sport) 4 (0.004)
truly) 4 (0.004)
skill) 4 (0.004)
refer) 4 (0.004)
successfully) 4 (0.004)
hardworking) 4 (0.004)
carry) 4 (0.004)
happiness) 4 (0.004)
acceptance) 4 (0.004)
determined) 4 (0.004)
distinguish) 4 (0.004)
forget) 4 (0.004)
forest) 4 (0.004)
amount) 4 (0.004)
appropriate) 4 (0.004)
race) 4 (0.004)
wisely) 4 (0.004)
line) 4 (0.004)
best_friend) 4 (0.004)
avigdor_kahalani) 4 (0.004)
hermione_granger) 4 (0.004)
pursuit) 4 (0.004)
outstanding) 4 (0.004)
declare) 4 (0.004)
major) 4 (0.004)
suffer) 4 (0.004)
relative) 4 (0.004)
option) 4 (0.004)
sign) 4 (0.004)
difficult_moment) 4 (0.004)
satisfied) 4 (0.004)
throne) 4 (0.004)
subject) 4 (0.004)
secretly) 4 (0.004)
wound) 4 (0.004)
grenade) 4 (0.004)
center) 4 (0.004)
publish) 4 (0.004)
prevent) 4 (0.004)
years_old) 4 (0.004)
rescue) 4 (0.004)
particular) 4 (0.004)
adult) 4 (0.004)
arrive) 4 (0.004)
body) 4 (0.004)
birth) 4 (0.004)
positivity) 4 (0.004)
existence) 4 (0.004)
persuade) 4 (0.004)
enter) 4 (0.004)
combat) 4 (0.004)
ann) 4 (0.004)
spread) 4 (0.004)
physical) 4 (0.004)
explain) 4 (0.004)
characteristic) 4 (0.004)
cat) 3 (0.003)
belle) 3 (0.003)
inferior) 3 (0.003)
kibbutz) 3 (0.003)
logical) 3 (0.003)
amit) 3 (0.003)
demonstration) 3 (0.003)
persistent) 3 (0.003)
prefer) 3 (0.003)
dekel) 3 (0.003)
fame) 3 (0.003)
involve) 3 (0.003)
compassion) 3 (0.003)
bland) 3 (0.003)
sell) 3 (0.003)
event) 3 (0.003)
regime) 3 (0.003)
disagree) 3 (0.003)
benjamin_zeev) 3 (0.003)
principal) 3 (0.003)
integrity) 3 (0.003)
material) 3 (0.003)
disadvantage) 3 (0.003)
account) 3 (0.003)
scratch) 3 (0.003)
colleague) 3 (0.003)
guide) 3 (0.003)
exhaust) 3 (0.003)
flexible) 3 (0.003)
opera) 3 (0.003)
south) 3 (0.003)
comfort) 3 (0.003)
excessive) 3 (0.003)
pooh_bear) 3 (0.003)
perfectionist) 3 (0.003)
beat) 3 (0.003)
figure_worthy) 3 (0.003)
roy) 3 (0.003)
regardless) 3 (0.003)
manager) 3 (0.003)
biblical) 3 (0.003)
daily) 3 (0.003)
sea) 3 (0.003)
treatment) 3 (0.003)
violence) 3 (0.003)
probably) 3 (0.003)
comrade) 3 (0.003)
shalit) 3 (0.003)
michal) 3 (0.003)
solely) 3 (0.003)
broadcast) 3 (0.003)
rise) 3 (0.003)
striving_victory) 3 (0.003)
