Size: 1673
attach) 11 (0.007)
dedicated) 10 (0.006)
train) 10 (0.006)
supportive) 10 (0.006)
traits_seem) 10 (0.006)
tough) 10 (0.006)
sharp) 10 (0.006)
bear) 10 (0.006)
hold) 10 (0.006)
negative) 10 (0.006)
bible) 10 (0.006)
interested) 10 (0.006)
involve) 10 (0.006)
settle) 10 (0.006)
admirable) 10 (0.006)
political) 10 (0.006)
portray) 10 (0.006)
constant) 10 (0.006)
promote) 10 (0.006)
several) 10 (0.006)
extraordinary) 10 (0.006)
crazy) 10 (0.006)
motivate) 10 (0.006)
british) 10 (0.006)
face) 10 (0.006)
prepare) 10 (0.006)
due) 9 (0.005)
identify) 9 (0.005)
carry) 9 (0.005)
kind_hearte) 9 (0.005)
guide) 9 (0.005)
deserve) 9 (0.005)
inspire) 9 (0.005)
active) 9 (0.005)
low) 9 (0.005)
risk) 9 (0.005)
allow) 9 (0.005)
warm) 9 (0.005)
non) 9 (0.005)
perfect) 9 (0.005)
angry) 9 (0.005)
exemplary) 9 (0.005)
public) 9 (0.005)
pass) 9 (0.005)
second) 9 (0.005)
particular) 9 (0.005)
aware) 9 (0.005)
matter) 9 (0.005)
famous) 9 (0.005)
adhere) 8 (0.005)
commander_traine) 8 (0.005)
draw) 8 (0.005)
admire) 8 (0.005)
similar) 8 (0.005)
enlist) 8 (0.005)
loyal) 8 (0.005)
personal_example) 8 (0.005)
meaningful) 8 (0.005)
calculate) 8 (0.005)
laugh) 8 (0.005)
wonderful) 8 (0.005)
rise) 8 (0.005)
holocaust) 8 (0.005)
gentle) 8 (0.005)
nice) 8 (0.005)
insist) 8 (0.005)
aspire) 8 (0.005)
ideal) 8 (0.005)
curious) 8 (0.005)
sweeping) 8 (0.005)
confident) 8 (0.005)
contrary) 8 (0.005)
found) 8 (0.005)
sure) 8 (0.005)
exceptional) 8 (0.005)
dedicate) 8 (0.005)
solid) 8 (0.005)
ready) 8 (0.005)
pay) 8 (0.005)
participate) 8 (0.005)
win) 8 (0.005)
demonstrate) 8 (0.005)
righteous) 7 (0.004)
key) 7 (0.004)
minded) 7 (0.004)
deep) 7 (0.004)
overcome) 7 (0.004)
expect) 7 (0.004)
defeat) 7 (0.004)
popular) 7 (0.004)
seriousness) 7 (0.004)
convey) 7 (0.004)
current) 7 (0.004)
cool) 7 (0.004)
determined) 7 (0.004)
comfortable) 7 (0.004)
deal) 7 (0.004)
overwhelming) 7 (0.004)
cold) 7 (0.004)
moral) 7 (0.004)
historical) 7 (0.004)
extensive) 7 (0.004)
throw) 7 (0.004)
engage) 7 (0.004)
immigrate) 7 (0.004)
steal) 7 (0.004)
lie) 7 (0.004)
operational) 7 (0.004)
instill) 7 (0.004)
excel) 7 (0.004)
push) 7 (0.004)
respectful) 7 (0.004)
beautiful) 7 (0.004)
donate) 7 (0.004)
admirable_figure) 7 (0.004)
king_david) 7 (0.004)
affect) 7 (0.004)
wound) 7 (0.004)
correct) 7 (0.004)
idf) 7 (0.004)
large) 6 (0.004)
discover) 6 (0.004)
familiar) 6 (0.004)
daily) 6 (0.004)
eat) 6 (0.004)
head) 6 (0.004)
addition) 6 (0.004)
forget) 6 (0.004)
ordinary) 6 (0.004)
ghetto_uprise) 6 (0.004)
motivated) 6 (0.004)
dominant) 6 (0.004)
feature) 6 (0.004)
plan) 6 (0.004)
educational) 6 (0.004)
endless) 6 (0.004)
shape) 6 (0.004)
marry) 6 (0.004)
spend) 6 (0.004)
capable) 6 (0.004)
next) 6 (0.004)
considerate) 6 (0.004)
decent) 6 (0.004)
early) 6 (0.004)
dream) 6 (0.004)
inner) 6 (0.004)
genuine) 6 (0.004)
bold) 6 (0.004)
soft) 6 (0.004)
avigdor_kahalani) 6 (0.004)
broad) 6 (0.004)
without_fear) 6 (0.004)
united_state) 6 (0.004)
volunteer) 6 (0.004)
enough) 6 (0.004)
glorious) 6 (0.004)
bother) 6 (0.004)
hesitate) 5 (0.003)
stress) 5 (0.003)
talented) 5 (0.003)
shy) 5 (0.003)
greatly_appreciate) 5 (0.003)
imbue) 5 (0.003)
stuck) 5 (0.003)
rabin) 5 (0.003)
various) 5 (0.003)
interesting) 5 (0.003)
honesty) 5 (0.003)
escape) 5 (0.003)
revere) 5 (0.003)
mulan) 5 (0.003)
less) 5 (0.003)
valuable) 5 (0.003)
striving_victory) 5 (0.003)
alive) 5 (0.003)
peretz) 5 (0.003)
kind) 5 (0.003)
really_like) 5 (0.003)
forrest_gump) 5 (0.003)
major) 5 (0.003)
mature) 5 (0.003)
commit) 5 (0.003)
half_full) 5 (0.003)
middle) 5 (0.003)
armored) 5 (0.003)
rule) 5 (0.003)
foreign) 5 (0.003)
elect) 5 (0.003)
military_political) 5 (0.003)
strengthen) 5 (0.003)
destroy) 5 (0.003)
reflect) 5 (0.003)
religious) 5 (0.003)
normal) 5 (0.003)
surround) 5 (0.003)
get_bett) 5 (0.003)
revolutionary) 5 (0.003)
cares_environment) 5 (0.003)
complain) 5 (0.003)
winnie_pooh) 5 (0.003)
establish_jewish) 5 (0.003)
wide) 5 (0.003)
influential) 5 (0.003)
hardworking) 5 (0.003)
defend) 5 (0.003)
hand) 5 (0.003)
firm) 5 (0.003)
stood_ground) 5 (0.003)
mention) 5 (0.003)
emphasize) 5 (0.003)
charismatic_sweepe) 5 (0.003)
polite) 5 (0.003)
tolerant) 5 (0.003)
solve) 5 (0.003)
light) 5 (0.003)
encourage) 5 (0.003)
authoritative) 5 (0.003)
shout) 5 (0.003)
sign) 5 (0.003)
aspiration) 5 (0.003)
self_confident) 5 (0.003)
offer) 5 (0.003)
unite) 5 (0.003)
immense) 5 (0.003)
progress) 5 (0.003)
desire) 5 (0.003)
chief_staff) 5 (0.003)
injure) 5 (0.003)
stutter) 5 (0.003)
radiate) 5 (0.003)
side) 4 (0.002)
compare) 4 (0.002)
future) 4 (0.002)
regard) 4 (0.002)
least) 4 (0.002)
wait) 4 (0.002)
second_lebanon) 4 (0.002)
champion) 4 (0.002)
proud) 4 (0.002)
sick) 4 (0.002)
release) 4 (0.002)
visit) 4 (0.002)
check) 4 (0.002)
goal_oriente) 4 (0.002)
potential) 4 (0.002)
add) 4 (0.002)
distinguish) 4 (0.002)
yitzhak_rabin) 4 (0.002)
spite) 4 (0.002)
drift) 4 (0.002)
battalion_commander) 4 (0.002)
reject) 4 (0.002)
zvika_gringold) 4 (0.002)
suffer) 4 (0.002)
lack) 4 (0.002)
forgive) 4 (0.002)
indicate) 4 (0.002)
clean) 4 (0.002)
produce) 4 (0.002)
worthy) 4 (0.002)
spare) 4 (0.002)
symbolize) 4 (0.002)
hemp) 4 (0.002)
interpersonal_skill) 4 (0.002)
chase) 4 (0.002)
never_stoppe) 4 (0.002)
beat) 4 (0.002)
cost) 4 (0.002)
really_appreciate) 4 (0.002)
competitive) 4 (0.002)
president_united) 4 (0.002)
top) 4 (0.002)
absorb) 4 (0.002)
simple_humble) 4 (0.002)
persistent) 4 (0.002)
ego) 4 (0.002)
dictate) 4 (0.002)
hide) 4 (0.002)
unknown) 4 (0.002)
enterprise) 4 (0.002)
year_service) 4 (0.002)
brilliant) 4 (0.002)
join) 4 (0.002)
satisfied) 4 (0.002)
respectable) 4 (0.002)
innocent) 4 (0.002)
fearless) 4 (0.002)
direct) 4 (0.002)
deliver) 4 (0.002)
charge) 4 (0.002)
practical) 4 (0.002)
harden) 4 (0.002)
established_state) 4 (0.002)
abandon) 4 (0.002)
establishment_state) 4 (0.002)
upset) 4 (0.002)
rescue) 4 (0.002)
national) 4 (0.002)
emotional) 4 (0.002)
african) 4 (0.002)
fit) 4 (0.002)
basic) 4 (0.002)
reveal) 4 (0.002)
peaceful) 4 (0.002)
pursue) 4 (0.002)
black) 4 (0.002)
fateful) 4 (0.002)
jump) 4 (0.002)
private) 4 (0.002)
hope) 4 (0.002)
stem) 4 (0.002)
provide) 4 (0.002)
accomplish) 4 (0.002)
worry) 4 (0.002)
deed) 4 (0.002)
contain) 4 (0.002)
afraid_say) 4 (0.002)
uprise) 4 (0.002)
healthy) 4 (0.002)
excellent_interpersonal) 4 (0.002)
respected) 4 (0.002)
tall) 4 (0.002)
impress) 4 (0.002)
drop) 4 (0.002)
senior) 4 (0.002)
advocate) 4 (0.002)
drive) 4 (0.002)
financial) 4 (0.002)
simba) 3 (0.002)
lion_ke) 3 (0.002)
declare) 3 (0.002)
proper) 3 (0.002)
individual) 3 (0.002)
operate) 3 (0.002)
ashamed) 3 (0.002)
remind) 3 (0.002)
suppose) 3 (0.002)
sylvest) 3 (0.002)
forward) 3 (0.002)
warm_love) 3 (0.002)
favorite) 3 (0.002)
view) 3 (0.002)
wild) 3 (0.002)
disabled) 3 (0.002)
dark) 3 (0.002)
place) 3 (0.002)
patient) 3 (0.002)
judge) 3 (0.002)
excited) 3 (0.002)
aggressive) 3 (0.002)
avoid) 3 (0.002)
result) 3 (0.002)
send) 3 (0.002)
alone) 3 (0.002)
harness) 3 (0.002)
relate) 3 (0.002)
past) 3 (0.002)
deny) 3 (0.002)
brigadier_general) 3 (0.002)
task_oriente) 3 (0.002)
uncompromise) 3 (0.002)
favor) 3 (0.002)
jewish_state) 3 (0.002)
pure) 3 (0.002)
absolute) 3 (0.002)
experience) 3 (0.002)
initiate) 3 (0.002)
afraid_express) 3 (0.002)
aim) 3 (0.002)
friend) 3 (0.002)
qualitie) 3 (0.002)
focused) 3 (0.002)
hit) 3 (0.002)
destine) 3 (0.002)
explore) 3 (0.002)
catch) 3 (0.002)
first_foremost) 3 (0.002)
secret) 3 (0.002)
everyone_else) 3 (0.002)
resourceful) 3 (0.002)
persevered) 3 (0.002)
yigal) 3 (0.002)
journey) 3 (0.002)
function) 3 (0.002)
relevant) 3 (0.002)
grandpa) 3 (0.002)
missionary) 3 (0.002)
bereave) 3 (0.002)
leader_warsaw) 3 (0.002)
compromise) 3 (0.002)
admit) 3 (0.002)
force) 3 (0.002)
miss) 3 (0.002)
encounter) 3 (0.002)
patrol) 3 (0.002)
organize) 3 (0.002)
noble) 3 (0.002)
excellent_command) 3 (0.002)
courageous) 3 (0.002)
survive) 3 (0.002)
example) 3 (0.002)
fulfillment) 3 (0.002)
best_side) 3 (0.002)
never_gave) 3 (0.002)
shimon_pere) 3 (0.002)
base) 3 (0.002)
witty) 3 (0.002)
civilian) 3 (0.002)
advise) 3 (0.002)
elite) 3 (0.002)
powerful) 3 (0.002)
friendly) 3 (0.002)
hearted) 3 (0.002)
succumb) 3 (0.002)
testify) 3 (0.002)
red) 3 (0.002)
heroic) 3 (0.002)
original) 3 (0.002)
form) 3 (0.002)
unrealistic) 3 (0.002)
believed_righteousness) 3 (0.002)
suitable) 3 (0.002)
sleep) 3 (0.002)
sing) 3 (0.002)
imagine) 3 (0.002)
permanent) 3 (0.002)
merciful) 3 (0.002)
many_time) 3 (0.002)
complex) 3 (0.002)
knew) 3 (0.002)
discipline) 3 (0.002)
dor) 3 (0.002)
communicate) 3 (0.002)
inferior) 3 (0.002)
golan) 3 (0.002)
prefer) 3 (0.002)
humane) 3 (0.002)
trample) 3 (0.002)
straight) 3 (0.002)
underground) 3 (0.002)
without_aske) 3 (0.002)
rare) 3 (0.002)
research) 3 (0.002)
bless) 3 (0.002)
natural) 3 (0.002)
eye_level) 3 (0.002)
solve_problem) 3 (0.002)
conceive) 3 (0.002)
overall) 3 (0.002)
cross) 3 (0.002)
extreme) 3 (0.002)
visionary) 3 (0.002)
characterized) 3 (0.002)
appreciated) 3 (0.002)
arrive) 3 (0.002)
central) 3 (0.002)
odd) 3 (0.002)
beating_course) 3 (0.002)
assertiveness) 3 (0.002)
needy) 3 (0.002)
big_brother) 3 (0.002)
accommodate) 3 (0.002)
choice) 3 (0.002)
emanuel) 3 (0.002)
depend) 3 (0.002)
advanced) 3 (0.002)
recover) 3 (0.002)
silent) 3 (0.002)
include) 3 (0.002)
criticize) 3 (0.002)
churchill) 3 (0.002)
part) 3 (0.002)
safe) 3 (0.002)
evident) 3 (0.002)
wish) 3 (0.002)
rigid) 3 (0.002)
sense) 3 (0.002)
naruto) 3 (0.002)
short) 3 (0.002)
tired) 2 (0.001)
duckle) 2 (0.001)
belong) 2 (0.001)
empathetic) 2 (0.001)
leadership) 2 (0.001)
achieve_goal) 2 (0.001)
storm) 2 (0.001)
battalion_command) 2 (0.001)
limited) 2 (0.001)
abduct) 2 (0.001)
opinionate) 2 (0.001)
stallone) 2 (0.001)
compete) 2 (0.001)
painful) 2 (0.001)
scary) 2 (0.001)
egyptian) 2 (0.001)
expel) 2 (0.001)
gather) 2 (0.001)
interest) 2 (0.001)
narrow) 2 (0.001)
utilize) 2 (0.001)
cultivate) 2 (0.001)
share) 2 (0.001)
incredible) 2 (0.001)
cheer) 2 (0.001)
point) 2 (0.001)
white) 2 (0.001)
vast) 2 (0.001)
syrian) 2 (0.001)
broken) 2 (0.001)
unhappy) 2 (0.001)
withdraw) 2 (0.001)
attribute) 2 (0.001)
continuous) 2 (0.001)
countless) 2 (0.001)
neat) 2 (0.001)
russian) 2 (0.001)
locomotive) 2 (0.001)
cultured) 2 (0.001)
define) 2 (0.001)
dismantle) 2 (0.001)
leonida) 2 (0.001)
maternal) 2 (0.001)
imprison) 2 (0.001)
persevere) 2 (0.001)
record) 2 (0.001)
film) 2 (0.001)
persist) 2 (0.001)
old_age) 2 (0.001)
level) 2 (0.001)
experienced) 2 (0.001)
quick) 2 (0.001)
previous) 2 (0.001)
oz) 2 (0.001)
village) 2 (0.001)
chief) 2 (0.001)
rocky) 2 (0.001)
uphold) 2 (0.001)
qualities_characterize) 2 (0.001)
preserve) 2 (0.001)
japanese) 2 (0.001)
gifted) 2 (0.001)
purposeful) 2 (0.001)
relax) 2 (0.001)
respond) 2 (0.001)
cover) 2 (0.001)
reuven) 2 (0.001)
sublime) 2 (0.001)
sorry) 2 (0.001)
cripple) 2 (0.001)
superior) 2 (0.001)
rightness) 2 (0.001)
qualities_seem) 2 (0.001)
focus) 2 (0.001)
imitate) 2 (0.001)
ugly) 2 (0.001)
dagan) 2 (0.001)
adore) 2 (0.001)
moderate) 2 (0.001)
balance) 2 (0.001)
adopt) 2 (0.001)
separate) 2 (0.001)
royal) 2 (0.001)
admit_mistake) 2 (0.001)
practice) 2 (0.001)
undergo) 2 (0.001)
ultimate) 2 (0.001)
routine) 2 (0.001)
sad) 2 (0.001)
restraint) 2 (0.001)
unparalleled) 2 (0.001)
finish) 2 (0.001)
lot) 2 (0.001)
unbelievable) 2 (0.001)
south) 2 (0.001)
sake) 2 (0.001)
coach) 2 (0.001)
doubt) 2 (0.001)
order) 2 (0.001)
depress) 2 (0.001)
justify) 2 (0.001)
prime_minister) 2 (0.001)
ignore) 2 (0.001)
busy) 2 (0.001)
handsome) 2 (0.001)
maximum) 2 (0.001)
sentence) 2 (0.001)
dangerous) 2 (0.001)
faithful) 2 (0.001)
devoted) 2 (0.001)
bitter) 2 (0.001)
arduous) 2 (0.001)
willing_accept) 2 (0.001)
weiss) 2 (0.001)
approach) 2 (0.001)
abolish) 2 (0.001)
demanding) 2 (0.001)
assume) 2 (0.001)
gurion) 2 (0.001)
concern_individual) 2 (0.001)
heavy) 2 (0.001)
predict) 2 (0.001)
fictional) 2 (0.001)
track) 2 (0.001)
unable) 2 (0.001)
stable) 2 (0.001)
fire) 2 (0.001)
examine) 2 (0.001)
publish) 2 (0.001)
expand) 2 (0.001)
murder) 2 (0.001)
tidy) 2 (0.001)
dov) 2 (0.001)
capture) 2 (0.001)
terrorist) 2 (0.001)
earn) 2 (0.001)
numerical) 2 (0.001)
balanced) 2 (0.001)
preparatory) 2 (0.001)
unyielde) 2 (0.001)
economic) 2 (0.001)
despise) 2 (0.001)
appoint) 2 (0.001)
lift) 2 (0.001)
energetic) 2 (0.001)
contradict) 2 (0.001)
ashame) 2 (0.001)
enormous) 2 (0.001)
terminal) 2 (0.001)
prolong) 2 (0.001)
role_model) 2 (0.001)
exact) 2 (0.001)
singe) 2 (0.001)
comprehensive) 2 (0.001)
intend) 2 (0.001)
disagree) 2 (0.001)
control) 2 (0.001)
belief) 2 (0.001)
trivial) 2 (0.001)
lock) 2 (0.001)
step) 2 (0.001)
arise) 2 (0.001)
coban) 2 (0.001)
activate) 2 (0.001)
flow) 2 (0.001)
interpersonal) 2 (0.001)
sell) 2 (0.001)
war) 2 (0.001)
szene) 2 (0.001)
exciting) 2 (0.001)
land) 2 (0.001)
detail) 2 (0.001)
lone) 2 (0.001)
recognize) 2 (0.001)
martin_luth) 2 (0.001)
retire) 2 (0.001)
blind) 2 (0.001)
locked) 2 (0.001)
dead) 2 (0.001)
strategic) 2 (0.001)
conscious) 2 (0.001)
personality) 2 (0.001)
esteemed) 2 (0.001)
compassionate) 2 (0.001)
intellectual) 2 (0.001)
indescribable) 2 (0.001)
benefit) 2 (0.001)
shed) 2 (0.001)
state) 2 (0.001)
giant) 2 (0.001)
sound) 2 (0.001)
exploit) 2 (0.001)
sense_humor) 2 (0.001)
get_better) 2 (0.001)
plant) 2 (0.001)
satisfy) 2 (0.001)
optimal) 2 (0.001)
relaxed) 2 (0.001)
pre) 2 (0.001)
emulate) 2 (0.001)
preferred) 2 (0.001)
attract) 2 (0.001)
affected) 2 (0.001)
slaughter) 2 (0.001)
high_ethic) 2 (0.001)
grab) 2 (0.001)
mediocre) 2 (0.001)
motive) 2 (0.001)
golden) 2 (0.001)
battlefield) 2 (0.001)
refer) 2 (0.001)
golani) 2 (0.001)
erez) 2 (0.001)
demonic) 2 (0.001)
lend) 2 (0.001)
adventurous) 2 (0.001)
pick) 2 (0.001)
arba) 2 (0.001)
summon) 2 (0.001)
buy) 2 (0.001)
yaakov) 2 (0.001)
invent) 2 (0.001)
protagonist) 2 (0.001)
alchemist) 2 (0.001)
travel) 2 (0.001)
threaten) 2 (0.001)
abraham_fath) 2 (0.001)
carlebach) 2 (0.001)
surpass) 2 (0.001)
diligent) 2 (0.001)
restrained) 2 (0.001)
violent) 2 (0.001)
mutual) 2 (0.001)
notice) 2 (0.001)
medical) 2 (0.001)
subordinate) 2 (0.001)
remote) 2 (0.001)
flourish) 2 (0.001)
negev) 2 (0.001)
gush) 2 (0.001)
ill) 2 (0.001)
wartman) 2 (0.001)
th) 2 (0.001)
struggle) 2 (0.001)
assassinate) 2 (0.001)
stern) 2 (0.001)
avraham) 2 (0.001)
concern) 2 (0.001)
took) 2 (0.001)
ethic) 2 (0.001)
secular) 2 (0.001)
revered) 2 (0.001)
back) 2 (0.001)
paratrooper) 2 (0.001)
pressure) 2 (0.001)
regular) 2 (0.001)
edit) 2 (0.001)
spatial) 2 (0.001)
discharge) 2 (0.001)
coveted) 2 (0.001)
worth) 2 (0.001)
aspired) 2 (0.001)
pleasant_demeanor) 2 (0.001)
destitute) 2 (0.001)
oppose) 2 (0.001)
invite) 2 (0.001)
graduate) 2 (0.001)
desire_succee) 2 (0.001)
refuse) 2 (0.001)
difficult_time) 2 (0.001)
battle) 2 (0.001)
adapt) 2 (0.001)
persuasive) 2 (0.001)
helpless) 2 (0.001)
forest) 2 (0.001)
blame) 2 (0.001)
prevail) 2 (0.001)
classic) 2 (0.001)
deviate) 2 (0.001)
claim) 2 (0.001)
persuade) 2 (0.001)
mongolian) 2 (0.001)
tear) 2 (0.001)
broadcast) 2 (0.001)
extended) 2 (0.001)
sacred) 2 (0.001)
ideological) 2 (0.001)
fierce) 2 (0.001)
erez_gerstein) 2 (0.001)
genoese) 1 (0.001)
skill) 1 (0.001)
spartacus) 1 (0.001)
swear) 1 (0.001)
egoless) 1 (0.001)
problem) 1 (0.001)
postpone) 1 (0.001)
tease) 1 (0.001)
confiscate) 1 (0.001)
adult) 1 (0.001)
reckless) 1 (0.001)
illegal) 1 (0.001)
ensure) 1 (0.001)
korczak) 1 (0.001)
zahi) 1 (0.001)
plenty) 1 (0.001)
endear) 1 (0.001)
rabbinate) 1 (0.001)
kook) 1 (0.001)
philosophical) 1 (0.001)
assistant) 1 (0.001)
fly) 1 (0.001)
someday) 1 (0.001)
await) 1 (0.001)
sustain) 1 (0.001)
bound) 1 (0.001)
rebuke) 1 (0.001)
grave) 1 (0.001)
radon) 1 (0.001)
burn) 1 (0.001)
beating) 1 (0.001)
several_times) 1 (0.001)
rank) 1 (0.001)
ven) 1 (0.001)
orphanage) 1 (0.001)
curse) 1 (0.001)
annoy) 1 (0.001)
difficult_moment) 1 (0.001)
businesslike) 1 (0.001)
socialist) 1 (0.001)
modern) 1 (0.001)
lapid) 1 (0.001)
implement) 1 (0.001)
crown) 1 (0.001)
interview) 1 (0.001)
cult) 1 (0.001)
courage) 1 (0.001)
vital) 1 (0.001)
resign) 1 (0.001)
enthusiastic) 1 (0.001)
delicious) 1 (0.001)
fluent) 1 (0.001)
outfit) 1 (0.001)
object) 1 (0.001)
weigh) 1 (0.001)
ward) 1 (0.001)
unrelated) 1 (0.001)
displace) 1 (0.001)
trait) 1 (0.001)
hearte) 1 (0.001)
apart) 1 (0.001)
unstoppable) 1 (0.001)
convince) 1 (0.001)
punish) 1 (0.001)
hero) 1 (0.001)
slim) 1 (0.001)
upbringe) 1 (0.001)
educator) 1 (0.001)
cope) 1 (0.001)
egotistical) 1 (0.001)
excessive) 1 (0.001)
link) 1 (0.001)
fascinated) 1 (0.001)
inspiring) 1 (0.001)
felt) 1 (0.001)
coordinate) 1 (0.001)
hadfield) 1 (0.001)
question) 1 (0.001)
desire_succeed) 1 (0.001)
perceptual) 1 (0.001)
pet) 1 (0.001)
eastern) 1 (0.001)
sensible) 1 (0.001)
monarchy) 1 (0.001)
king) 1 (0.001)
own) 1 (0.001)
nurture) 1 (0.001)
eye) 1 (0.001)
