Size: 454
challenge) 24 (0.053)
never) 23 (0.051)
vision) 23 (0.051)
responsible) 23 (0.051)
light) 23 (0.051)
improve) 23 (0.051)
social) 23 (0.051)
move) 23 (0.051)
role) 23 (0.051)
action) 23 (0.051)
girl) 22 (0.048)
side) 22 (0.048)
teach) 22 (0.048)
home) 21 (0.046)
establish) 21 (0.046)
modesty) 21 (0.046)
whole) 21 (0.046)
king) 21 (0.046)
new) 21 (0.046)
keep) 21 (0.046)
problem) 21 (0.046)
tell) 21 (0.046)
matter) 21 (0.046)
trust) 21 (0.046)
opinion) 21 (0.046)
community) 21 (0.046)
around) 20 (0.044)
courage) 20 (0.044)
happen) 20 (0.044)
day) 20 (0.044)
receive) 20 (0.044)
jewish) 20 (0.044)
especially) 20 (0.044)
player) 20 (0.044)
motivation) 20 (0.044)
start) 20 (0.044)
sometimes) 19 (0.042)
connect) 19 (0.042)
call) 19 (0.042)
mission) 19 (0.042)
easy) 19 (0.042)
humble) 19 (0.042)
principle) 19 (0.042)
honest) 19 (0.042)
front) 19 (0.042)
knowledge) 19 (0.042)
promote) 18 (0.040)
imaginary) 18 (0.040)
father) 18 (0.040)
stay) 18 (0.040)
perform) 18 (0.040)
word) 18 (0.040)
reason) 18 (0.040)
maintain) 18 (0.040)
army) 18 (0.040)
create) 18 (0.040)
speak) 18 (0.040)
name) 18 (0.040)
willing) 18 (0.040)
afraid) 18 (0.040)
humanity) 18 (0.040)
education) 18 (0.040)
educate) 18 (0.040)
hand) 17 (0.037)
herzl) 17 (0.037)
consider) 17 (0.037)
achievement) 17 (0.037)
read) 17 (0.037)
enjoy) 17 (0.037)
young) 17 (0.037)
invest) 17 (0.037)
age) 17 (0.037)
significant) 17 (0.037)
main) 17 (0.037)
lose) 17 (0.037)
peace) 17 (0.037)
sacrifice) 17 (0.037)
write) 17 (0.037)
little) 17 (0.037)
teacher) 17 (0.037)
student) 17 (0.037)
simple) 17 (0.037)
open) 17 (0.037)
money) 16 (0.035)
son) 16 (0.035)
determine) 16 (0.035)
hear) 16 (0.035)
meet) 16 (0.035)
overcome) 16 (0.035)
sense) 16 (0.035)
israeli) 16 (0.035)
follow) 16 (0.035)
put) 16 (0.035)
belief) 16 (0.035)
service) 16 (0.035)
leave) 16 (0.035)
special) 16 (0.035)
turn) 16 (0.035)
head) 16 (0.035)
moment) 16 (0.035)
brave) 16 (0.035)
use) 16 (0.035)
express) 15 (0.033)
volunteer) 15 (0.033)
certain) 15 (0.033)
finally) 15 (0.033)
remain) 15 (0.033)
decide) 15 (0.033)
gurion) 15 (0.033)
united_state) 15 (0.033)
mind) 15 (0.033)
amazing) 15 (0.033)
command) 15 (0.033)
save) 15 (0.033)
level) 15 (0.033)
brother) 15 (0.033)
raise) 15 (0.033)
play) 14 (0.031)
bear) 14 (0.031)
else) 14 (0.031)
begin) 14 (0.031)
allow) 14 (0.031)
grandfather) 14 (0.031)
remember) 14 (0.031)
history) 14 (0.031)
charismatic) 14 (0.031)
educator) 14 (0.031)
professionalism) 14 (0.031)
support) 14 (0.031)
dedication) 14 (0.031)
eye_level) 14 (0.031)
creative) 14 (0.031)
area) 14 (0.031)
creativity) 14 (0.031)
rest) 13 (0.029)
idf) 13 (0.029)
fall) 13 (0.029)
weak) 13 (0.029)
highly) 13 (0.029)
faith) 13 (0.029)
sweep) 13 (0.029)
cause) 13 (0.029)
full) 13 (0.029)
parent) 13 (0.029)
realize) 13 (0.029)
importance) 13 (0.029)
future) 13 (0.029)
heart) 13 (0.029)
yet) 13 (0.029)
ambition) 13 (0.029)
status) 13 (0.029)
present) 13 (0.029)
small) 13 (0.029)
eventually) 13 (0.029)
initiate) 13 (0.029)
hurt) 13 (0.029)
general) 13 (0.029)
career) 13 (0.029)
accept) 13 (0.029)
crisis) 12 (0.026)
equality) 12 (0.026)
character) 12 (0.026)
pleasant) 12 (0.026)
thought) 12 (0.026)
far) 12 (0.026)
rabbi) 12 (0.026)
real) 12 (0.026)
grandmother) 12 (0.026)
solution) 12 (0.026)
build) 12 (0.026)
mistake) 12 (0.026)
idea) 12 (0.026)
lecture) 12 (0.026)
shimon_pere) 12 (0.026)
inspiration) 12 (0.026)
aspire) 12 (0.026)
recently) 12 (0.026)
thus) 12 (0.026)
movement) 12 (0.026)
ask) 12 (0.026)
zionism) 12 (0.026)
hope) 12 (0.026)
prove) 12 (0.026)
job) 12 (0.026)
big) 12 (0.026)
stick) 11 (0.024)
kind) 11 (0.024)
sociable) 11 (0.024)
number) 11 (0.024)
break) 11 (0.024)
attentive) 11 (0.024)
school) 11 (0.024)
greatly) 11 (0.024)
development) 11 (0.024)
loyal) 11 (0.024)
late) 11 (0.024)
black) 11 (0.024)
position) 11 (0.024)
atmosphere) 11 (0.024)
admire) 11 (0.024)
appreciation) 11 (0.024)
truth) 11 (0.024)
life) 11 (0.024)
movie) 11 (0.024)
role_model) 11 (0.024)
willpower) 11 (0.024)
mean) 11 (0.024)
combine) 11 (0.024)
process) 11 (0.024)
develop) 11 (0.024)
behave) 11 (0.024)
forget) 10 (0.022)
reality) 10 (0.022)
various) 10 (0.022)
tough) 10 (0.022)
die) 10 (0.022)
enough) 10 (0.022)
science) 10 (0.022)
current) 10 (0.022)
martin_luther) 10 (0.022)
require) 10 (0.022)
subject) 10 (0.022)
progress) 10 (0.022)
joy) 10 (0.022)
impressive) 10 (0.022)
husband) 10 (0.022)
second) 10 (0.022)
modest) 10 (0.022)
greatly_appreciate) 10 (0.022)
way) 10 (0.022)
considerate) 10 (0.022)
true) 10 (0.022)
sensitive) 10 (0.022)
aspiration) 10 (0.022)
sharp) 10 (0.022)
strengthen) 10 (0.022)
obvious) 10 (0.022)
generation) 10 (0.022)
exist) 10 (0.022)
period) 10 (0.022)
youth) 10 (0.022)
long) 10 (0.022)
last) 10 (0.022)
calm) 10 (0.022)
odd) 10 (0.022)
less) 10 (0.022)
interpersonal_skill) 10 (0.022)
independent) 10 (0.022)
entire) 10 (0.022)
caring) 10 (0.022)
maimonide) 10 (0.022)
military) 10 (0.022)
despite_difficultie) 10 (0.022)
operation) 9 (0.020)
excellent) 9 (0.020)
later) 9 (0.020)
run) 9 (0.020)
poor) 9 (0.020)
mental) 9 (0.020)
positivity) 9 (0.020)
computer) 9 (0.020)
compromise) 9 (0.020)
almost) 9 (0.020)
smile) 9 (0.020)
event) 9 (0.020)
base) 9 (0.020)
wherever) 9 (0.020)
pressure) 9 (0.020)
strong_woman) 9 (0.020)
strength) 9 (0.020)
president) 9 (0.020)
push) 9 (0.020)
encounter) 9 (0.020)
negative) 9 (0.020)
achieve_goal) 9 (0.020)
result) 9 (0.020)
fulfill) 9 (0.020)
connection) 9 (0.020)
instead) 9 (0.020)
risk) 9 (0.020)
ground) 9 (0.020)
beautiful) 9 (0.020)
tremendous) 9 (0.020)
subordinate) 9 (0.020)
characterize) 9 (0.020)
answer) 9 (0.020)
realistic) 9 (0.020)
doctor) 9 (0.020)
close) 9 (0.020)
touch) 9 (0.020)
humility) 9 (0.020)
accompany) 9 (0.020)
thinking) 9 (0.020)
perceive) 9 (0.020)
struggle) 9 (0.020)
step) 9 (0.020)
next) 9 (0.020)
failure) 9 (0.020)
advance) 9 (0.020)
ture) 8 (0.018)
unique) 8 (0.018)
do) 8 (0.018)
justice) 8 (0.018)
form) 8 (0.018)
path) 8 (0.018)
bad) 8 (0.018)
constant) 8 (0.018)
common) 8 (0.018)
criticism) 8 (0.018)
represent) 8 (0.018)
impossible) 8 (0.018)
huge) 8 (0.018)
class) 8 (0.018)
professionally) 8 (0.018)
dedicated) 8 (0.018)
correct) 8 (0.018)
question) 8 (0.018)
effort) 8 (0.018)
convey) 8 (0.018)
political) 8 (0.018)
therefore) 8 (0.018)
necessary) 8 (0.018)
historical_figure) 8 (0.018)
benefit) 8 (0.018)
affect) 8 (0.018)
sensitivity) 8 (0.018)
mainly) 8 (0.018)
independence) 8 (0.018)
found) 8 (0.018)
population) 8 (0.018)
death) 8 (0.018)
pass) 8 (0.018)
high_school) 8 (0.018)
easily) 8 (0.018)
chance) 8 (0.018)
center) 8 (0.018)
ben_gurion) 8 (0.018)
alone) 8 (0.018)
interest) 8 (0.018)
medium) 8 (0.018)
senior) 8 (0.018)
manager) 8 (0.018)
daily) 8 (0.018)
carry) 8 (0.018)
fail) 8 (0.018)
hardworke) 8 (0.018)
enemy) 8 (0.018)
honesty) 8 (0.018)
wisdom) 8 (0.018)
pursuit) 8 (0.018)
attempt) 8 (0.018)
accord) 8 (0.018)
relationship) 8 (0.018)
business) 8 (0.018)
several) 8 (0.018)
admirable) 7 (0.015)
due) 7 (0.015)
comfortable) 7 (0.015)
case) 7 (0.015)
evil) 7 (0.015)
every_day) 7 (0.015)
kill) 7 (0.015)
zionist) 7 (0.015)
partner) 7 (0.015)
force) 7 (0.015)
technology) 7 (0.015)
personality) 7 (0.015)
together) 7 (0.015)
basketball_player) 7 (0.015)
stress) 7 (0.015)
early) 7 (0.015)
line) 7 (0.015)
train) 7 (0.015)
away) 7 (0.015)
confident) 7 (0.015)
hospital) 7 (0.015)
crazy) 7 (0.015)
approach) 7 (0.015)
training) 7 (0.015)
confidence) 7 (0.015)
wrong) 7 (0.015)
cope) 7 (0.015)
loss) 7 (0.015)
expose) 7 (0.015)
ear) 7 (0.015)
sure) 7 (0.015)
dad) 7 (0.015)
powerful) 7 (0.015)
perfect) 7 (0.015)
share) 7 (0.015)
prime_minister) 7 (0.015)
harry_potter) 7 (0.015)
constantly) 7 (0.015)
loyalty) 7 (0.015)
profession) 7 (0.015)
one) 7 (0.015)
adopt) 7 (0.015)
issue) 7 (0.015)
entrepreneur) 7 (0.015)
draw) 7 (0.015)
completely) 7 (0.015)
guy) 7 (0.015)
young_age) 7 (0.015)
complete) 7 (0.015)
lack) 7 (0.015)
instill) 7 (0.015)
radiate) 7 (0.015)
actor) 7 (0.015)
speech) 7 (0.015)
recognize) 7 (0.015)
purpose) 7 (0.015)
menachem_begin) 7 (0.015)
manner) 7 (0.015)
first_foremost) 7 (0.015)
wise) 7 (0.015)
excellence) 7 (0.015)
man) 7 (0.015)
would_like) 7 (0.015)
virtue) 7 (0.015)
film) 7 (0.015)
already) 7 (0.015)
balance) 7 (0.015)
conduct) 7 (0.015)
aline) 6 (0.013)
protect) 6 (0.013)
immigrant) 6 (0.013)
back) 6 (0.013)
throw) 6 (0.013)
diligence) 6 (0.013)
battle) 6 (0.013)
judge) 6 (0.013)
deserve) 6 (0.013)
female) 6 (0.013)
graduate) 6 (0.013)
indicate) 6 (0.013)
lot) 6 (0.013)
identity) 6 (0.013)
patience) 6 (0.013)
skill) 6 (0.013)
friendship) 6 (0.013)
favorite) 6 (0.013)
disability) 6 (0.013)
heritage) 6 (0.013)
portray) 6 (0.013)
everything_happen) 6 (0.013)
throughout_book) 6 (0.013)
enlist) 6 (0.013)
curious) 6 (0.013)
performance) 6 (0.013)
combination) 6 (0.013)
staff) 6 (0.013)
plan) 6 (0.013)
get_bett) 6 (0.013)
glass) 6 (0.013)
assertive) 6 (0.013)
persevered) 6 (0.013)
diligent) 6 (0.013)
basis) 6 (0.013)
ronaldo) 6 (0.013)
contribution) 6 (0.013)
provide) 6 (0.013)
game) 6 (0.013)
sink) 6 (0.013)
rise) 6 (0.013)
critical) 6 (0.013)
return) 6 (0.013)
forward) 6 (0.013)
quietly) 6 (0.013)
demonstrate) 6 (0.013)
nice) 6 (0.013)
get_better) 6 (0.013)
despite_difficulty) 6 (0.013)
particular) 6 (0.013)
public) 6 (0.013)
offer) 6 (0.013)
set_goal) 6 (0.013)
purposeful) 6 (0.013)
ambitious) 6 (0.013)
salient) 6 (0.013)
dedicate) 6 (0.013)
admit) 6 (0.013)
herzl_herzl) 6 (0.013)
benjamin_zeev) 6 (0.013)
source) 6 (0.013)
endless) 6 (0.013)
influential) 6 (0.013)
initiative) 6 (0.013)
function) 6 (0.013)
donate) 6 (0.013)
religion) 6 (0.013)
wish) 6 (0.013)
condition) 6 (0.013)
unit) 6 (0.013)
fulfil) 6 (0.013)
resilience) 6 (0.013)
practice) 6 (0.013)
negev) 6 (0.013)
personally) 6 (0.013)
childhood) 6 (0.013)
much_appreciate) 6 (0.013)
organization) 6 (0.013)
ignore) 6 (0.013)
kobe_bryant) 6 (0.013)
preserve) 6 (0.013)
admiration) 6 (0.013)
orderly) 6 (0.013)
spread) 6 (0.013)
authority) 6 (0.013)
point) 6 (0.013)
devote) 6 (0.013)
activity) 6 (0.013)
better_place) 6 (0.013)
physical) 6 (0.013)
decision_make) 5 (0.011)
direct) 5 (0.011)
degree) 5 (0.011)
wait) 5 (0.011)
low) 5 (0.011)
major) 5 (0.011)
emily) 5 (0.011)
roy) 5 (0.011)
grenade) 5 (0.011)
miriam_peretz) 5 (0.011)
saar) 5 (0.011)
otherwise) 5 (0.011)
adapt) 5 (0.011)
past) 5 (0.011)
relation) 5 (0.011)
record) 5 (0.011)
hour) 5 (0.011)
consideration) 5 (0.011)
prominent) 5 (0.011)
retire) 5 (0.011)
fan) 5 (0.011)
drive) 5 (0.011)
exemplary) 5 (0.011)
worker) 5 (0.011)
fun) 5 (0.011)
superhero) 5 (0.011)
warm) 5 (0.011)
rabin) 5 (0.011)
kibbutz) 5 (0.011)
resistance) 5 (0.011)
free) 5 (0.011)
helping_other) 5 (0.011)
nation) 5 (0.011)
system) 5 (0.011)
fire) 5 (0.011)
revolutionary) 5 (0.011)
rescue) 5 (0.011)
doubt) 5 (0.011)
cost) 5 (0.011)
security) 5 (0.011)
involve) 5 (0.011)
detail) 5 (0.011)
assertiveness) 5 (0.011)
expect) 5 (0.011)
engage) 5 (0.011)
top) 5 (0.011)
concern) 5 (0.011)
depth) 5 (0.011)
shape) 5 (0.011)
though) 5 (0.011)
lebron) 5 (0.011)
basketball) 5 (0.011)
lift) 5 (0.011)
sit) 5 (0.011)
hold) 5 (0.011)
direction) 5 (0.011)
aspect) 5 (0.011)
sake) 5 (0.011)
patient) 5 (0.011)
literary) 5 (0.011)
football) 5 (0.011)
focus) 5 (0.011)
music) 5 (0.011)
wife) 5 (0.011)
interview) 5 (0.011)
member) 5 (0.011)
championship) 5 (0.011)
adore) 5 (0.011)
currently) 5 (0.011)
funny) 5 (0.011)
worth) 5 (0.011)
complex) 5 (0.011)
ultimately) 5 (0.011)
credit) 5 (0.011)
research) 5 (0.011)
demand) 5 (0.011)
listening) 5 (0.011)
solve) 5 (0.011)
masab) 5 (0.011)
consult) 5 (0.011)
trial) 5 (0.011)
proportion) 5 (0.011)
feeling) 5 (0.011)
state_contract) 5 (0.011)
land) 5 (0.011)
include) 5 (0.011)
relevant) 5 (0.011)
human_being) 5 (0.011)
non) 5 (0.011)
hardworking) 5 (0.011)
room) 5 (0.011)
peak) 5 (0.011)
conquer) 5 (0.011)
kind_hearte) 5 (0.011)
weakness) 5 (0.011)
aware) 5 (0.011)
warrior) 5 (0.011)
month) 5 (0.011)
fighter) 5 (0.011)
enter) 5 (0.011)
distance) 5 (0.011)
orient) 5 (0.011)
significant_figure) 5 (0.011)
harness) 5 (0.011)
attitude) 5 (0.011)
rank) 5 (0.011)
quiet) 5 (0.011)
imaginary_figure) 5 (0.011)
fear) 5 (0.011)
hobby) 5 (0.011)
finish) 5 (0.011)
sport) 5 (0.011)
underestimate) 5 (0.011)
equal) 5 (0.011)
material) 5 (0.011)
deed) 5 (0.011)
honestly) 5 (0.011)
advocate) 5 (0.011)
awareness) 5 (0.011)
persevere) 5 (0.011)
limit) 5 (0.011)
proud) 5 (0.011)
often) 5 (0.011)
highly_value) 5 (0.011)
physics) 5 (0.011)
law) 5 (0.011)
view) 5 (0.011)
private) 5 (0.011)
commitment) 4 (0.009)
goku) 4 (0.009)
government) 4 (0.009)
identify) 4 (0.009)
respectful) 4 (0.009)
sell) 4 (0.009)
ayala) 4 (0.009)
appear) 4 (0.009)
agreement) 4 (0.009)
profit) 4 (0.009)
stubbornness) 4 (0.009)
hebrew) 4 (0.009)
properly) 4 (0.009)
jump) 4 (0.009)
harm) 4 (0.009)
trustworthy) 4 (0.009)
acted_accorde) 4 (0.009)
passed_away) 4 (0.009)
colleague) 4 (0.009)
striving_excellence) 4 (0.009)
giving) 4 (0.009)
violence) 4 (0.009)
reflect) 4 (0.009)
treatment) 4 (0.009)
unite) 4 (0.009)
impact) 4 (0.009)
itzik) 4 (0.009)
factor) 4 (0.009)
accomplish) 4 (0.009)
gender) 4 (0.009)
tv_serie) 4 (0.009)
spend) 4 (0.009)
actress) 4 (0.009)
regard) 4 (0.009)
obstacle) 4 (0.009)
injustice) 4 (0.009)
belong) 4 (0.009)
grant) 4 (0.009)
former) 4 (0.009)
shout) 4 (0.009)
responsibility_action) 4 (0.009)
survive) 4 (0.009)
human_relation) 4 (0.009)
ruth) 4 (0.009)
honor) 4 (0.009)
greatness) 4 (0.009)
complain) 4 (0.009)
moshe_rabbeinu) 4 (0.009)
old) 4 (0.009)
half) 4 (0.009)
humor) 4 (0.009)
release) 4 (0.009)
reveal) 4 (0.009)
hero) 4 (0.009)
victory) 4 (0.009)
percent) 4 (0.009)
ayelet) 4 (0.009)
ruth_bader) 4 (0.009)
characterized) 4 (0.009)
aid) 4 (0.009)
race) 4 (0.009)
fame) 4 (0.009)
bit) 4 (0.009)
military_service) 4 (0.009)
pursue) 4 (0.009)
passion) 4 (0.009)
continuation) 4 (0.009)
actually) 4 (0.009)
meaningful) 4 (0.009)
activist) 4 (0.009)
percy) 4 (0.009)
bill_gate) 4 (0.009)
founder) 4 (0.009)
injury) 4 (0.009)
composure) 4 (0.009)
tenure) 4 (0.009)
striving_contact) 4 (0.009)
culture) 4 (0.009)
bind) 4 (0.009)
spirit) 4 (0.009)
half_full) 4 (0.009)
charisma) 4 (0.009)
boy) 4 (0.009)
nba) 4 (0.009)
lebron_jame) 4 (0.009)
advantage) 4 (0.009)
establishment) 4 (0.009)
mouth) 4 (0.009)
invent) 4 (0.009)
deeply) 4 (0.009)
fit) 4 (0.009)
ashamed) 4 (0.009)
win) 4 (0.009)
severe) 4 (0.009)
discrimination) 4 (0.009)
stutter) 4 (0.009)
insist) 4 (0.009)
title) 4 (0.009)
british) 4 (0.009)
discover) 4 (0.009)
protest) 4 (0.009)
satisfaction) 4 (0.009)
nature) 4 (0.009)
cross) 4 (0.009)
adherence_purpose) 4 (0.009)
talent) 4 (0.009)
another_feature) 4 (0.009)
modern) 4 (0.009)
avi) 4 (0.009)
behavior) 4 (0.009)
group) 4 (0.009)
depression) 4 (0.009)
bereave) 4 (0.009)
ever) 4 (0.009)
guide) 4 (0.009)
grade) 4 (0.009)
overcame) 4 (0.009)
marry) 4 (0.009)
ago) 4 (0.009)
remind) 4 (0.009)
regardless) 4 (0.009)
cancer) 4 (0.009)
yitzhak) 4 (0.009)
guard) 4 (0.009)
elect) 4 (0.009)
agree) 4 (0.009)
sweeping) 4 (0.009)
handle) 4 (0.009)
terrorist) 4 (0.009)
reading_book) 4 (0.009)
join) 4 (0.009)
ideology) 4 (0.009)
claim) 4 (0.009)
smile_face) 4 (0.009)
duty) 4 (0.009)
motivate) 4 (0.009)
emotional) 4 (0.009)
terrible) 4 (0.009)
settle) 4 (0.009)
rich) 4 (0.009)
house) 4 (0.009)
tolerance) 4 (0.009)
made_sure) 4 (0.009)
difference) 4 (0.009)
champion) 4 (0.009)
wing) 4 (0.009)
memory) 4 (0.009)
beacon) 4 (0.009)
program) 4 (0.009)
innovative) 4 (0.009)
impose) 4 (0.009)
qualities_characterize) 4 (0.009)
glory) 4 (0.009)
active) 4 (0.009)
opportunity) 4 (0.009)
authoritative) 4 (0.009)
minister) 4 (0.009)
emphasize) 4 (0.009)
serious) 4 (0.009)
feel_safe) 4 (0.009)
extreme) 4 (0.009)
everywhere) 4 (0.009)
variety) 4 (0.009)
shoulder) 4 (0.009)
mention) 4 (0.009)
dror) 4 (0.009)
genuine) 4 (0.009)
opponent) 4 (0.009)
dignity) 4 (0.009)
establishment_state) 4 (0.009)
treat) 4 (0.009)
mom) 4 (0.009)
self_discipline) 4 (0.009)
resourcefulness) 4 (0.009)
explain) 4 (0.009)
worldview) 4 (0.009)
encourage) 4 (0.009)
teenager) 4 (0.009)
pilot) 4 (0.009)
famous) 4 (0.009)
astronaut) 4 (0.009)
successfully) 4 (0.009)
theory) 4 (0.009)
mutual) 4 (0.009)
adhere) 4 (0.009)
intern) 3 (0.007)
headquarter) 3 (0.007)
department) 3 (0.007)
wingate) 3 (0.007)
hurry) 3 (0.007)
spitz) 3 (0.007)
cake) 3 (0.007)
outstanding) 3 (0.007)
aunt) 3 (0.007)
fate) 3 (0.007)
tool) 3 (0.007)
emotion) 3 (0.007)
gal) 3 (0.007)
apartment) 3 (0.007)
historical) 3 (0.007)
sentence) 3 (0.007)
survivor) 3 (0.007)
hunger) 3 (0.007)
palmach) 3 (0.007)
aliyah) 3 (0.007)
surround) 3 (0.007)
conversation) 3 (0.007)
interesting) 3 (0.007)
groundbreaking) 3 (0.007)
unity) 3 (0.007)
accident) 3 (0.007)
resident) 3 (0.007)
gal_gadot) 3 (0.007)
holocaust) 3 (0.007)
brigade) 3 (0.007)
brave_smart) 3 (0.007)
third) 3 (0.007)
mature) 3 (0.007)
legal) 3 (0.007)
teaching) 3 (0.007)
rationale) 3 (0.007)
scientist) 3 (0.007)
equal_rights) 3 (0.007)
tomer) 3 (0.007)
job_best) 3 (0.007)
integrate) 3 (0.007)
suit) 3 (0.007)
maturity) 3 (0.007)
spongebob) 3 (0.007)
town) 3 (0.007)
imply) 3 (0.007)
devotion) 3 (0.007)
destitute) 3 (0.007)
capable) 3 (0.007)
pregnant) 3 (0.007)
strongly) 3 (0.007)
bus) 3 (0.007)
dark) 3 (0.007)
orphanage) 3 (0.007)
janusz_korczak) 3 (0.007)
food) 3 (0.007)
soon) 3 (0.007)
participate) 3 (0.007)
car) 3 (0.007)
boundary) 3 (0.007)
intention) 3 (0.007)
clown) 3 (0.007)
watch) 3 (0.007)
relatively) 3 (0.007)
height) 3 (0.007)
maya) 3 (0.007)
humane) 3 (0.007)
ethic) 3 (0.007)
inspiring) 3 (0.007)
steve_wozniak) 3 (0.007)
relative) 3 (0.007)
co) 3 (0.007)
ceo) 3 (0.007)
supportive) 3 (0.007)
fulfillment) 3 (0.007)
key) 3 (0.007)
burn) 3 (0.007)
thorough) 3 (0.007)
freedom) 3 (0.007)
song) 3 (0.007)
like) 3 (0.007)
own) 3 (0.007)
middle) 3 (0.007)
mda) 3 (0.007)
response) 3 (0.007)
hate) 3 (0.007)
ideal) 3 (0.007)
clear) 3 (0.007)
mostly) 3 (0.007)
management) 3 (0.007)
interpersonal) 3 (0.007)
connected) 3 (0.007)
advice) 3 (0.007)
activism) 3 (0.007)
realization) 3 (0.007)
patiently) 3 (0.007)
ginsburg) 3 (0.007)
single) 3 (0.007)
specific) 3 (0.007)
adulthood) 3 (0.007)
energy) 3 (0.007)
attach) 3 (0.007)
american) 3 (0.007)
inclusive) 3 (0.007)
two_son) 3 (0.007)
moral) 3 (0.007)
busy) 3 (0.007)
objective) 3 (0.007)
say_think) 3 (0.007)
elderly) 3 (0.007)
road) 3 (0.007)
adherence_goal) 3 (0.007)
organize) 3 (0.007)
investment) 3 (0.007)
avoid) 3 (0.007)
defense) 3 (0.007)
exceptional) 3 (0.007)
spacex) 3 (0.007)
large) 3 (0.007)
forefront) 3 (0.007)
exit) 3 (0.007)
contact) 3 (0.007)
attribute) 3 (0.007)
occupation) 3 (0.007)
contract) 3 (0.007)
central) 3 (0.007)
target) 3 (0.007)
priority) 3 (0.007)
interested) 3 (0.007)
add) 3 (0.007)
slave) 3 (0.007)
bright) 3 (0.007)
superpower) 3 (0.007)
danger) 3 (0.007)
abuse) 3 (0.007)
commendable) 3 (0.007)
aim) 3 (0.007)
method) 3 (0.007)
practical) 3 (0.007)
generosity) 3 (0.007)
control) 3 (0.007)
seriously) 3 (0.007)
laugh) 3 (0.007)
wealth) 3 (0.007)
regular) 3 (0.007)
natural) 3 (0.007)
footballer) 3 (0.007)
musician) 3 (0.007)
first_black) 3 (0.007)
medical) 3 (0.007)
stage) 3 (0.007)
olympic) 3 (0.007)
gain) 3 (0.007)
understanding) 3 (0.007)
logical) 3 (0.007)
laughter) 3 (0.007)
succumb) 3 (0.007)
extraordinary) 3 (0.007)
unfortunately) 3 (0.007)
testify) 3 (0.007)
basic) 3 (0.007)
positively) 3 (0.007)
citizen) 3 (0.007)
oppose) 3 (0.007)
cooperation) 3 (0.007)
acceptable) 3 (0.007)
