id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
12040187,0,2015,0.00370,0.00370,0.16314,0.00370,0.00370,0.00370,0.00370,0.04866,0.27432,0.49166,3,1,0.49166,1,2,1,50.0,,,93.0,0,0,80,50.0,
12044894,0,2015,0.00417,0.00417,0.91367,0.00417,0.00417,0.00417,0.05299,0.00417,0.00417,0.00417,1,1,0.91367,1,2,1,50.0,,,93.0,0,0,72,,
12062922,0,2015,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.96784,1,1,0.96784,1,2,1,70.0,,,95.0,0,0,82,4.0,
12072247,0,2015,0.07515,0.13964,0.00500,0.00500,0.00500,0.06209,0.00500,0.69311,0.00500,0.00500,2,1,0.69311,1,2,1,60.0,,,93.0,0,0,86,,
12072918,0,2015,0.90710,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.06212,0.00385,1,1,0.90710,1,2,1,40.0,,,93.0,0,0,77,29.0,
12158625,0,2015,0.00345,0.41559,0.55681,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,2,2,0.55681,1,2,0,30.0,,,93.0,0,0,0,,
12219399,0,2015,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.65013,0.32228,2,2,0.65013,1,2,1,60.0,,,95.0,0,0,80,17.0,
12235755,0,2015,0.00345,0.58968,0.38273,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,2,2,0.58968,1,2,1,50.0,,,93.0,0,0,78,58.0,
12247358,0,2015,0.00385,0.00385,0.85552,0.00385,0.00385,0.00385,0.00385,0.00385,0.11370,0.00385,2,1,0.85552,1,2,1,70.0,,5.0,,0,0,81,17.0,
12249707,0,2015,0.00400,0.00400,0.00400,0.96398,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,1,1,0.96398,1,2,1,50.0,,3.0,,0,0,84,47.0,41.0
12250295,0,2015,0.04573,0.00417,0.00417,0.92091,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,1,1,0.92091,1,2,1,80.0,,6.0,,0,0,81,23.0,18.0
12254939,0,2015,0.00526,0.00526,0.00527,0.06684,0.00526,0.00526,0.82122,0.07509,0.00526,0.00527,1,1,0.82122,1,2,1,60.0,,6.0,,0,0,79,,
12255022,0,2015,0.00385,0.00385,0.25667,0.57996,0.00385,0.00385,0.13644,0.00385,0.00385,0.00385,3,1,0.57996,1,2,1,80.0,,5.0,,0,0,79,,10.0
12257093,0,2015,0.00500,0.00500,0.07484,0.00500,0.66858,0.00500,0.09442,0.00500,0.00500,0.13214,2,1,0.66858,1,2,1,50.0,,4.0,,0,0,74,17.0,11.0
12258744,0,2015,0.05745,0.00435,0.11386,0.00435,0.00435,0.00435,0.67386,0.05836,0.00435,0.07472,2,1,0.67386,1,2,1,80.0,,4.0,,0,0,82,45.0,25.0
12261265,0,2015,0.00323,0.00323,0.00323,0.00323,0.11104,0.69442,0.17195,0.00323,0.00323,0.00323,3,1,0.69442,1,2,1,60.0,,3.0,,0,0,78,56.0,
12261340,0,2015,0.00625,0.10688,0.28398,0.00625,0.56537,0.00625,0.00625,0.00625,0.00625,0.00625,3,1,0.56537,1,2,1,60.0,,6.0,,0,0,82,62.0,
12262219,0,2015,0.00357,0.82416,0.04332,0.10751,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,2,1,0.82416,1,2,1,50.0,,4.0,,0,0,74,60.0,
12267054,0,2015,0.00371,0.00371,0.96665,0.00371,0.00371,0.00371,0.00371,0.00371,0.00371,0.00371,1,1,0.96665,1,2,1,60.0,,4.0,,0,0,78,44.0,54.0
12267097,0,2015,0.52027,0.00385,0.24116,0.00385,0.00385,0.00385,0.00385,0.00385,0.13983,0.07565,3,1,0.52027,1,2,1,70.0,,4.0,,0,0,69,29.0,74.0
12267340,0,2015,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.04408,0.92513,1,1,0.92513,1,2,1,80.0,,5.0,,0,0,83,74.0,
12268863,0,2015,0.00400,0.81204,0.00400,0.00400,0.00400,0.00400,0.00400,0.15595,0.00400,0.00400,2,1,0.81204,1,2,1,70.0,,7.0,,0,0,83,,45.0
12269237,0,2015,0.00357,0.18598,0.00357,0.14454,0.58681,0.06123,0.00357,0.00357,0.00357,0.00357,3,1,0.58681,1,2,1,40.0,,,94.0,0,0,87,23.0,79.0
12270622,0,2015,0.00357,0.08094,0.21914,0.67491,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,2,1,0.67491,1,2,1,70.0,,4.0,,0,0,68,37.0,
12271384,0,2015,0.00500,0.00500,0.33649,0.22823,0.00500,0.09199,0.31327,0.00500,0.00500,0.00500,3,2,0.33649,1,2,1,60.0,,4.0,,0,0,66,40.0,
12271475,0,2015,0.00417,0.00417,0.78149,0.00417,0.00417,0.00417,0.00417,0.08375,0.00417,0.10559,2,1,0.78149,1,2,1,60.0,,4.0,,0,0,77,,69.0
12271771,0,2015,0.00385,0.00385,0.18906,0.00385,0.00385,0.00385,0.00385,0.78016,0.00385,0.00385,2,1,0.78016,1,2,1,70.0,,5.0,,0,0,79,10.0,0.0
12273690,0,2015,0.00385,0.14651,0.16050,0.00385,0.00385,0.00385,0.00385,0.00385,0.66606,0.00385,3,1,0.66606,1,2,1,50.0,,6.0,,0,0,74,3.0,50.0
12275241,0,2015,0.00625,0.00626,0.86181,0.00625,0.00625,0.00626,0.08815,0.00626,0.00625,0.00626,1,1,0.86181,1,2,1,60.0,,7.0,,0,0,76,,
12276491,0,2015,0.00385,0.17660,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.04239,0.75407,2,1,0.75407,1,2,1,60.0,,4.0,,0,0,74,10.0,
12279276,0,2015,0.00435,0.00435,0.96086,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,1,1,0.96086,1,2,1,50.0,,5.0,,0,0,79,86.0,75.0
12313649,0,2015,0.01000,0.01000,0.01000,0.01001,0.01000,0.01000,0.01000,0.90996,0.01000,0.01000,1,1,0.90996,1,2,1,60.0,,,94.0,0,0,77,,
12806318,0,2015,0.01667,0.01667,0.33512,0.53153,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,2,2,0.53153,1,2,1,60.0,,5.0,,0,0,80,11.0,
12810331,0,2015,0.00625,0.00625,0.00625,0.00625,0.00625,0.86684,0.00625,0.08314,0.00625,0.00625,1,1,0.86684,1,2,0,70.0,,5.0,,0,0,0,40.0,5.0
12811579,0,2015,0.00455,0.00455,0.78842,0.17519,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,2,1,0.78842,1,2,1,50.0,,4.0,,0,0,81,27.0,9.0
12812728,0,2015,0.00333,0.00333,0.00333,0.00333,0.00333,0.88313,0.00333,0.00333,0.09019,0.00334,1,1,0.88313,1,2,1,70.0,,6.0,,0,0,81,55.0,25.0
12813068,0,2015,0.00370,0.00371,0.00371,0.14634,0.00370,0.00370,0.00370,0.23829,0.00371,0.58943,3,1,0.58943,1,2,1,90.0,,7.0,,0,1,85,,
12813908,0,2015,0.00667,0.00667,0.00667,0.00667,0.00667,0.00667,0.00667,0.93997,0.00667,0.00667,1,1,0.93997,1,2,1,70.0,,5.0,,0,0,84,,50.0
12814356,0,2015,0.00435,0.48320,0.12962,0.00435,0.00435,0.35674,0.00435,0.00435,0.00435,0.00435,3,2,0.48320,1,2,1,60.0,,5.0,,0,0,87,,14.0
12816780,0,2015,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.10654,0.07437,0.00417,0.78991,2,1,0.78991,1,2,1,90.0,,4.0,,0,0,80,77.0,41.0
13591063,0,2015,0.00400,0.00400,0.71965,0.00400,0.00400,0.24834,0.00400,0.00400,0.00400,0.00400,2,1,0.71965,1,2,1,60.0,,3.0,,0,0,67,,
13680303,0,2015,0.00909,0.00909,0.00909,0.00909,0.00909,0.91815,0.00909,0.00909,0.00910,0.00909,1,1,0.91815,1,2,1,70.0,,,93.0,0,0,82,26.0,
13703403,0,2015,0.04328,0.04140,0.00371,0.06832,0.00371,0.68483,0.00371,0.00371,0.00371,0.14365,2,1,0.68483,1,2,1,90.0,,8.0,,0,1,90,15.0,
13708191,0,2015,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,0.00334,0.60687,0.36645,0.00333,2,2,0.60687,1,2,1,70.0,,5.0,,0,0,88,64.0,
13729553,0,2015,0.01111,0.01111,0.26864,0.01111,0.01111,0.01111,0.64246,0.01112,0.01111,0.01111,2,1,0.64246,1,2,1,90.0,,,93.0,0,0,76,,
13745018,0,2015,0.00371,0.00371,0.00371,0.00371,0.15715,0.00371,0.00371,0.00371,0.81321,0.00371,2,1,0.81321,1,2,1,40.0,,,94.0,0,0,76,69.0,
13749939,0,2015,0.00714,0.00714,0.00715,0.29966,0.08911,0.00715,0.56121,0.00715,0.00714,0.00714,2,1,0.56121,1,2,1,60.0,,6.0,,0,0,64,6.0,14.0
13755463,0,2015,0.00385,0.00385,0.00385,0.96538,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,1,1,0.96538,1,2,1,50.0,,4.0,,0,0,84,60.0,
13755591,0,2015,0.00455,0.00455,0.20840,0.00455,0.00455,0.75522,0.00455,0.00455,0.00455,0.00455,2,1,0.75522,1,2,1,80.0,,5.0,,0,0,71,99.0,
13762266,0,2015,0.05913,0.00345,0.00345,0.00345,0.00345,0.00345,0.23713,0.00345,0.00345,0.67959,2,1,0.67959,1,2,1,70.0,,5.0,,0,0,78,17.0,
13766297,0,2015,0.00385,0.05170,0.00385,0.00385,0.04226,0.00385,0.06071,0.00385,0.00385,0.82224,1,1,0.82224,1,2,1,60.0,,4.0,,0,0,80,29.0,24.0
13769350,0,2015,0.00370,0.19874,0.00370,0.00370,0.04161,0.00370,0.73372,0.00370,0.00370,0.00371,2,1,0.73372,1,2,1,40.0,,,93.0,0,0,76,35.0,
13769398,0,2015,0.73009,0.00357,0.24133,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,2,1,0.73009,1,2,1,60.0,,4.0,,0,0,75,0.0,12.0
13781425,0,2015,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0.89865,0.06655,0.00435,0.00435,1,1,0.89865,1,2,1,70.0,,4.0,,0,0,77,,5.0
13787805,0,2015,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.95908,0.00455,0.00455,1,1,0.95908,1,2,1,50.0,,6.0,,0,0,77,6.0,3.0
13818021,0,2015,0.00400,0.66809,0.00400,0.00400,0.04399,0.00400,0.05358,0.07604,0.05837,0.08391,1,1,0.66809,1,2,1,70.0,,6.0,,0,0,84,17.0,29.0
13818313,0,2015,0.00371,0.09417,0.25257,0.00371,0.00370,0.62732,0.00371,0.00371,0.00371,0.00371,2,1,0.62732,1,2,1,60.0,,6.0,,0,0,78,16.0,21.0
13818471,0,2015,0.01429,0.01429,0.24433,0.01429,0.01429,0.33570,0.31995,0.01429,0.01429,0.01429,3,2,0.33570,1,2,1,80.0,,6.0,,0,0,76,22.0,57.0
13818957,0,2015,0.74209,0.00345,0.17206,0.06170,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,2,1,0.74209,1,2,0,80.0,,3.0,,0,0,0,69.0,46.0
13819298,0,2015,0.00455,0.00455,0.00455,0.89579,0.00455,0.06784,0.00455,0.00455,0.00455,0.00455,1,1,0.89579,1,2,1,60.0,,4.0,,0,0,76,41.0,45.0
13819347,0,2015,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.95499,1,1,0.95499,1,2,1,70.0,,6.0,,0,0,76,83.0,58.0
13819550,0,2015,0.00435,0.00435,0.90416,0.00435,0.00435,0.00435,0.00435,0.00435,0.06105,0.00435,1,1,0.90416,1,2,1,70.0,,4.0,,0,0,71,,0.0
13819682,0,2015,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.15432,0.81808,2,1,0.81808,1,2,1,80.0,,7.0,,0,0,77,40.0,
13819908,0,2015,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.90491,0.05508,1,1,0.90491,1,2,1,80.0,,4.0,,0,0,74,,
13820325,0,2015,0.31792,0.00714,0.40387,0.00714,0.00714,0.00715,0.00715,0.00715,0.22819,0.00714,3,2,0.40387,1,2,1,70.0,,4.0,,0,0,74,3.0,3.0
13820326,0,2015,0.04317,0.00333,0.16623,0.08173,0.00333,0.00333,0.00333,0.00333,0.51078,0.18142,3,1,0.51078,1,2,1,60.0,,5.0,,0,0,76,,29.0
13822791,0,2015,0.05665,0.00476,0.00476,0.00476,0.00476,0.00476,0.90525,0.00476,0.00476,0.00476,1,1,0.90525,1,2,1,60.0,,7.0,,0,0,80,43.0,16.0
13823036,0,2015,0.00909,0.45804,0.32989,0.00909,0.00909,0.00909,0.00909,0.14842,0.00909,0.00909,3,2,0.45804,1,2,1,60.0,,4.0,,0,0,81,8.0,
13824226,0,2015,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.96399,1,1,0.96399,1,2,1,60.0,,6.0,,0,0,84,,6.0
13824446,0,2015,0.73382,0.14924,0.00435,0.00435,0.00435,0.00435,0.00435,0.08650,0.00435,0.00435,2,1,0.73382,1,2,1,50.0,,4.0,,0,0,84,,5.0
13824698,0,2015,0.00417,0.85453,0.11212,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,2,1,0.85453,1,2,1,40.0,,4.0,,0,0,75,63.0,
13824706,0,2015,0.00400,0.00400,0.00400,0.67911,0.00400,0.00400,0.00400,0.10969,0.04432,0.14287,3,1,0.67911,1,2,1,50.0,,,93.0,0,0,75,45.0,47.0
13824851,0,2015,0.00357,0.00357,0.96785,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,1,1,0.96785,1,2,1,60.0,,3.0,,0,0,71,23.0,
13825280,0,2015,0.00476,0.00476,0.00476,0.95713,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,1,1,0.95713,1,2,1,60.0,,6.0,,0,1,84,36.0,
13825683,0,2015,0.00435,0.00435,0.33313,0.00435,0.56915,0.00435,0.00435,0.06728,0.00435,0.00435,2,2,0.56915,1,2,1,60.0,,5.0,,0,0,71,30.0,
13825718,0,2015,0.00345,0.00345,0.00345,0.00345,0.00345,0.87007,0.00345,0.10234,0.00345,0.00345,2,1,0.87007,1,2,1,70.0,,6.0,,0,0,78,10.0,
13827304,0,2015,0.00769,0.00769,0.00769,0.00769,0.93076,0.00769,0.00769,0.00769,0.00769,0.00769,1,1,0.93076,1,2,0,60.0,,4.0,,0,0,0,17.0,
13827582,0,2015,0.00385,0.10440,0.00385,0.00385,0.00385,0.00385,0.00385,0.86483,0.00385,0.00385,2,1,0.86483,1,2,1,70.0,,6.0,,0,0,76,34.0,31.0
13827618,0,2015,0.00834,0.21975,0.39907,0.14282,0.00834,0.00834,0.00834,0.00834,0.18833,0.00834,4,1,0.39907,1,2,1,70.0,,6.0,,0,0,83,,35.0
13828428,0,2015,0.13293,0.15465,0.01112,0.01111,0.01111,0.27764,0.26532,0.01111,0.11389,0.01112,5,0,0.27764,1,2,0,70.0,,6.0,,0,0,0,48.0,27.0
13828628,0,2015,0.07595,0.00400,0.41333,0.13900,0.00400,0.05944,0.06931,0.22697,0.00400,0.00400,3,1,0.41333,1,2,1,60.0,,5.0,,0,0,76,,11.0
13828996,0,2015,0.05554,0.11210,0.38829,0.15629,0.00400,0.00400,0.10603,0.00400,0.06013,0.10962,5,1,0.38829,1,2,1,70.0,,5.0,,0,0,81,,12.0
13829006,0,2015,0.00455,0.00455,0.15204,0.07840,0.00455,0.00455,0.00455,0.00455,0.00455,0.73773,2,1,0.73773,1,2,1,70.0,,4.0,,0,0,77,19.0,
13829012,0,2015,0.11699,0.18832,0.00556,0.59471,0.00556,0.00556,0.06662,0.00556,0.00556,0.00556,3,1,0.59471,1,2,1,70.0,,5.0,,0,0,84,,10.0
13829165,0,2015,0.00715,0.07853,0.16819,0.00714,0.00714,0.25598,0.00714,0.00715,0.08961,0.37197,3,1,0.37197,1,2,1,60.0,,6.0,,0,0,80,,17.0
13829341,0,2015,0.00556,0.00556,0.19714,0.06729,0.00556,0.00556,0.18720,0.51502,0.00556,0.00556,3,1,0.51502,1,2,1,60.0,,5.0,,0,0,77,0.0,
13829790,0,2015,0.11043,0.14239,0.16609,0.32076,0.00345,0.00345,0.05921,0.18731,0.00345,0.00345,5,1,0.32076,1,2,1,70.0,,4.0,,0,0,84,,
13830646,0,2015,0.04872,0.00417,0.25060,0.00417,0.00417,0.00417,0.00417,0.42745,0.00417,0.24821,3,1,0.42745,1,2,1,90.0,,5.0,,0,0,74,,
13830859,0,2015,0.00400,0.04656,0.36251,0.00400,0.10317,0.00400,0.00400,0.32945,0.00400,0.13831,4,2,0.36251,1,2,1,60.0,,5.0,,0,0,85,,51.0
13831902,0,2015,0.00400,0.45583,0.25830,0.00400,0.00400,0.05017,0.00400,0.09098,0.00400,0.12471,3,1,0.45583,1,2,1,60.0,,4.0,,0,0,74,3.0,
13834258,0,2015,0.00417,0.00417,0.60913,0.19618,0.05119,0.00417,0.00417,0.06389,0.05877,0.00417,2,1,0.60913,1,2,1,70.0,,5.0,,0,0,82,12.0,
13836712,0,2015,0.00385,0.00385,0.64171,0.00385,0.00385,0.16186,0.06580,0.06421,0.00385,0.04719,2,1,0.64171,1,2,1,80.0,,4.0,,0,0,76,33.0,
13837132,0,2015,0.00323,0.03603,0.00323,0.09072,0.10546,0.13126,0.00323,0.62038,0.00323,0.00323,3,1,0.62038,1,2,1,60.0,,6.0,,0,0,75,46.0,
13837707,0,2015,0.04350,0.08655,0.30554,0.00357,0.00357,0.20133,0.34522,0.00357,0.00357,0.00357,3,2,0.34522,1,2,1,60.0,,3.0,,0,0,81,0.0,13.0
13837709,0,2015,0.00400,0.00400,0.55121,0.09104,0.07937,0.09852,0.00400,0.03258,0.00400,0.13128,2,1,0.55121,1,2,1,60.0,,4.0,,0,0,70,34.0,
13838211,0,2015,0.00588,0.00588,0.16319,0.78973,0.00588,0.00588,0.00589,0.00588,0.00588,0.00588,2,1,0.78973,1,2,1,70.0,,4.0,,0,0,79,,0.0
13838700,0,2015,0.00385,0.00385,0.70663,0.13182,0.00385,0.04954,0.00385,0.08893,0.00385,0.00385,2,1,0.70663,1,2,1,60.0,,5.0,,0,0,76,16.0,9.0
13838879,0,2015,0.14162,0.00588,0.10511,0.00588,0.00588,0.36735,0.00589,0.35061,0.00588,0.00589,4,2,0.36735,1,2,1,80.0,,4.0,,0,0,76,0.0,
13839910,0,2015,0.00345,0.00345,0.62762,0.10544,0.00345,0.17506,0.00345,0.07118,0.00345,0.00345,3,1,0.62762,1,2,1,80.0,,4.0,,0,0,87,14.0,24.0
13840611,0,2015,0.00417,0.00417,0.31778,0.11536,0.00417,0.47519,0.00417,0.06665,0.00417,0.00417,3,2,0.47519,1,2,1,50.0,,6.0,,0,0,79,39.0,52.0
13841182,0,2015,0.00345,0.00345,0.16548,0.17278,0.04688,0.00345,0.16580,0.33329,0.00345,0.10196,5,1,0.33329,1,2,1,50.0,,5.0,,0,0,75,42.0,52.0
13841212,0,2015,0.00357,0.00357,0.07196,0.00357,0.13412,0.00357,0.61221,0.00357,0.16026,0.00357,3,1,0.61221,1,2,1,60.0,,5.0,,0,0,82,45.0,8.0
13841600,0,2015,0.00385,0.09803,0.36848,0.05368,0.33528,0.12529,0.00385,0.00385,0.00385,0.00385,3,2,0.36848,1,2,1,90.0,,7.0,,0,0,81,46.0,
13841898,0,2015,0.00323,0.07406,0.00323,0.00323,0.00323,0.34373,0.00323,0.00323,0.00323,0.55962,2,2,0.55962,1,2,1,70.0,,4.0,,0,0,76,0.0,
13841918,0,2015,0.00400,0.00400,0.39546,0.00400,0.08402,0.37639,0.00400,0.07716,0.00400,0.04697,2,2,0.39546,1,2,1,60.0,,6.0,,0,0,68,55.0,
13842269,0,2015,0.00345,0.43561,0.00345,0.06365,0.07237,0.00345,0.05218,0.00345,0.35894,0.00345,2,2,0.43561,1,2,1,70.0,,7.0,,0,0,77,15.0,
13842785,0,2015,0.11333,0.17286,0.67695,0.00527,0.00527,0.00527,0.00527,0.00527,0.00527,0.00527,3,1,0.67695,1,2,1,60.0,,5.0,,0,0,77,,
13843095,0,2015,0.00371,0.00370,0.32375,0.00371,0.00370,0.40701,0.00371,0.00370,0.00371,0.24330,3,2,0.40701,1,2,1,70.0,,4.0,,0,0,68,,
13843408,0,2015,0.00357,0.00357,0.00357,0.32960,0.36033,0.00357,0.06823,0.00357,0.22040,0.00357,3,2,0.36033,1,2,0,50.0,,3.0,,0,0,0,5.0,
13843676,0,2015,0.00385,0.04227,0.12842,0.16752,0.00385,0.05873,0.00385,0.05609,0.00385,0.53156,3,1,0.53156,1,2,1,70.0,,4.0,,0,0,83,,
13845088,0,2015,0.00715,0.00714,0.00715,0.00715,0.00714,0.00715,0.56845,0.00715,0.14378,0.23775,3,1,0.56845,1,2,0,80.0,,3.0,,0,0,0,0.0,
13900657,0,2015,0.00357,0.00357,0.22026,0.05940,0.00357,0.21945,0.00357,0.00357,0.00357,0.47946,3,1,0.47946,1,2,1,60.0,,4.0,,0,0,76,43.0,
13902385,0,2015,0.00834,0.00834,0.12493,0.20463,0.00834,0.09162,0.00834,0.00834,0.52881,0.00834,3,1,0.52881,1,2,1,70.0,,4.0,,0,0,82,,
13904685,0,2015,0.00400,0.00400,0.30753,0.00400,0.00400,0.00400,0.18156,0.13490,0.10410,0.25190,5,1,0.30753,1,2,1,60.0,,5.0,,0,0,82,18.0,
14179981,0,2015,0.00769,0.30380,0.33433,0.00769,0.00769,0.30801,0.00770,0.00769,0.00769,0.00770,3,3,0.33433,1,2,1,60.0,,4.0,,0,0,79,,
14180025,0,2015,0.00435,0.05388,0.24152,0.06065,0.00435,0.61787,0.00435,0.00435,0.00435,0.00435,2,1,0.61787,1,2,1,60.0,,6.0,,0,0,72,,7.0
14180066,0,2015,0.22723,0.00501,0.00500,0.00500,0.00500,0.00500,0.62541,0.11235,0.00500,0.00500,3,1,0.62541,1,2,1,50.0,,5.0,,0,0,80,,
14180383,0,2015,0.00357,0.43122,0.08857,0.36838,0.00357,0.00357,0.04428,0.00357,0.04969,0.00357,2,2,0.43122,1,2,1,50.0,,7.0,,0,0,68,37.0,48.0
14180503,0,2015,0.00769,0.00769,0.15653,0.30671,0.18499,0.17086,0.00769,0.14244,0.00770,0.00770,5,1,0.30671,1,2,1,60.0,,5.0,,0,0,76,,4.0
14180571,0,2015,0.00417,0.00417,0.70936,0.14885,0.00417,0.00417,0.00417,0.11261,0.00417,0.00417,3,1,0.70936,1,2,1,70.0,,5.0,,0,0,73,,
14180603,0,2015,0.00455,0.05401,0.00455,0.20162,0.00455,0.24405,0.12214,0.30316,0.05682,0.00455,4,1,0.30316,1,2,1,60.0,,3.0,,0,0,76,21.0,18.0
