id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,Officer, DAPAR, TZADAK, MAVDAK1, MAVDAK2, REJECTED, EXCEL, GRADE, SOCIO_TIRONUT, SOCIO_PIKUD
11789566,0.08543,0.39944,0.00671,0.00573,0.00501,0.07110,0.07065,0.00362,0.00332,0.26981,0.00284,0.06932,0.00248,0.00234,0.00220,1,60.0,35.0,5.0,,0,0,85.0,28.0,50.0
11789585,0.00637,0.24391,0.09862,0.00358,0.04479,0.17081,0.00249,0.00227,0.00207,0.00191,0.00178,0.41699,0.00155,0.00146,0.00138,1,60.0,31.0,6.0,,0,0,85.0,39.0,82.0
11789587,0.02544,0.47971,0.39062,0.01434,0.01251,0.01110,0.00998,0.00906,0.00830,0.00765,0.00710,0.00662,0.00621,0.00584,0.00551,1,60.0,26.0,4.0,,0,0,86.0,78.0,95.0
11789905,0.78398,0.07769,0.00504,0.00430,0.00376,0.05532,0.00300,0.00272,0.05251,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,70.0,27.0,4.0,,0,0,82.0,,35.0
11789906,0.22239,0.73939,0.00530,0.00453,0.00395,0.00351,0.00315,0.00286,0.00262,0.00242,0.00224,0.00209,0.00196,0.00184,0.00174,1,60.0,35.0,6.0,,0,0,74.0,32.0,59.0
11789919,0.00669,0.20486,0.23946,0.00374,0.48159,0.00290,0.00260,0.00236,0.00216,0.00200,0.04533,0.00173,0.00162,0.00152,0.00144,1,60.0,33.0,6.0,,0,0,89.0,50.0,
11789922,0.26281,0.35082,0.00503,0.00430,0.35382,0.00333,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,90.0,35.0,8.0,,0,0,88.0,25.0,68.0
11789924,0.00904,0.47667,0.07145,0.41110,0.00442,0.00392,0.00352,0.00320,0.00293,0.00270,0.00251,0.00234,0.00219,0.00206,0.00195,1,70.0,33.0,5.0,,0,0,87.0,,43.0
11789931,0.02181,0.87445,0.01438,0.01229,0.01073,0.00952,0.00856,0.00777,0.00711,0.00656,0.00609,0.00568,0.00532,0.00501,0.00473,1,50.0,33.0,5.0,,0,0,90.0,58.0,30.0
11842706,0.07513,0.27592,0.00419,0.05893,0.00313,0.00278,0.04416,0.00227,0.00207,0.00191,0.45387,0.02966,0.04314,0.00146,0.00138,1,50.0,34.0,6.0,,0,1,92.0,61.0,78.0
11842809,0.68355,0.20857,0.00629,0.00538,0.00469,0.06667,0.00374,0.00340,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,1,60.0,29.0,3.0,,0,0,78.0,,8.0
11842833,0.01174,0.49249,0.00774,0.00661,0.00577,0.00512,0.00460,0.44412,0.00383,0.00353,0.00328,0.00306,0.00286,0.00269,0.00254,1,60.0,30.0,4.0,,0,0,74.0,36.0,57.0
11842876,0.00701,0.91281,0.00458,0.05104,0.00342,0.00303,0.00273,0.00247,0.00227,0.00209,0.00194,0.00181,0.00169,0.00159,0.00151,1,90.0,30.0,4.0,,0,0,82.0,,54.0
11842885,0.05517,0.82770,0.04940,0.00358,0.00313,0.04445,0.00250,0.00227,0.00208,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,1,80.0,27.0,6.0,,0,0,84.0,87.0,31.0
11842961,0.00637,0.96337,0.00419,0.00358,0.00313,0.00278,0.00250,0.00227,0.00207,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,1,90.0,32.0,6.0,,0,0,87.0,56.0,
11843021,0.07899,0.51680,0.30262,0.00538,0.00469,0.00416,0.00374,0.00340,0.00311,0.00287,0.00266,0.00248,0.00233,0.06469,0.00207,1,60.0,28.0,4.0,,0,0,90.0,0.0,0.0
11843134,0.01093,0.54908,0.00719,0.39427,0.00536,0.00476,0.00428,0.00388,0.00356,0.00328,0.00304,0.00284,0.00266,0.00250,0.00236,1,50.0,27.0,3.0,,0,0,79.0,24.0,
11843187,0.00615,0.51780,0.09096,0.00344,0.00300,0.00266,0.04239,0.00217,0.00199,0.28192,0.00170,0.00159,0.04149,0.00140,0.00132,1,50.0,33.0,3.0,,0,0,80.0,,30.0
11843550,0.00695,0.05504,0.58359,0.00391,0.00341,0.00303,0.10146,0.00247,0.00226,0.00209,0.00194,0.00181,0.00169,0.22884,0.00150,1,60.0,29.0,4.0,,0,0,84.0,75.0,93.0
11843567,0.07142,0.88580,0.00593,0.00507,0.00442,0.00393,0.00353,0.00320,0.00293,0.00271,0.00251,0.00234,0.00219,0.00206,0.00195,1,60.0,34.0,5.0,,0,0,81.0,68.0,61.0
11843642,0.00587,0.65843,0.00387,0.04177,0.00289,0.00256,0.00230,0.00209,0.27123,0.00177,0.00164,0.00153,0.00143,0.00135,0.00127,1,70.0,27.0,6.0,,0,0,77.0,26.0,
11843694,0.62973,0.33726,0.00458,0.00391,0.00341,0.00303,0.00272,0.00247,0.00226,0.00209,0.00194,0.00181,0.00169,0.00159,0.00150,1,50.0,26.0,4.0,,0,0,74.0,48.0,36.0
11843713,0.00588,0.47341,0.45198,0.00331,0.00289,0.00256,0.00230,0.00209,0.00192,0.00177,0.04632,0.00153,0.00143,0.00135,0.00127,1,70.0,29.0,4.0,,0,0,92.0,13.0,7.0
11843836,0.23492,0.73351,0.00438,0.00374,0.00327,0.00290,0.00260,0.00236,0.00217,0.00200,0.00185,0.00173,0.00162,0.00152,0.00144,1,80.0,20.0,5.0,,0,0,66.0,20.0,9.0
11844461,0.01916,0.47167,0.43099,0.01075,0.00939,0.00833,0.00748,0.00680,0.00622,0.00574,0.00533,0.00497,0.00466,0.00438,0.00413,1,60.0,28.0,7.0,,0,1,92.0,,5.0
11844527,0.00591,0.22794,0.05746,0.04177,0.23370,0.00256,0.00230,0.04055,0.10951,0.00177,0.00164,0.00153,0.00143,0.27067,0.00127,1,80.0,28.0,4.0,,0,0,86.0,4.0,9.0
11844584,0.42398,0.43971,0.00503,0.00430,0.00375,0.00333,0.05299,0.00272,0.00249,0.00230,0.05214,0.00199,0.00186,0.00175,0.00165,1,80.0,25.0,5.0,,0,0,91.0,23.0,57.0
11844628,0.17220,0.43074,0.25203,0.04344,0.00300,0.00267,0.00240,0.00218,0.00199,0.04184,0.00170,0.00159,0.04150,0.00140,0.00132,1,70.0,28.0,6.0,,0,0,86.0,0.0,35.0
11844653,0.04218,0.78843,0.03982,0.00308,0.03844,0.00238,0.03784,0.00194,0.03753,0.00164,0.00152,0.00142,0.00133,0.00125,0.00118,1,70.0,25.0,5.0,,0,0,79.0,82.0,68.0
11844719,0.19406,0.42336,0.06191,0.29721,0.00327,0.00290,0.00260,0.00236,0.00217,0.00200,0.00185,0.00173,0.00162,0.00152,0.00144,0,20.0,28.0,,93.0,0,0,,34.0,27.0
11844801,0.00589,0.45627,0.00387,0.00331,0.00289,0.00256,0.00230,0.04055,0.47337,0.00177,0.00164,0.00153,0.00143,0.00135,0.00127,1,60.0,31.0,3.0,,0,0,74.0,72.0,20.0
11844995,0.00637,0.33561,0.63196,0.00358,0.00313,0.00278,0.00250,0.00227,0.00207,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,0,80.0,27.0,4.0,,0,0,,,11.0
11845190,0.00764,0.64606,0.06487,0.00430,0.00375,0.00333,0.00299,0.00272,0.00249,0.00230,0.05214,0.00199,0.00186,0.00175,0.20182,1,50.0,31.0,4.0,,0,0,73.0,33.0,55.0
11845193,0.25148,0.42323,0.04712,0.00278,0.00242,0.00215,0.03418,0.03401,0.00161,0.00148,0.00137,0.19477,0.00120,0.00113,0.00107,0,80.0,27.0,3.0,,0,0,,,6.0
11845311,0.01099,0.58002,0.00719,0.36326,0.00536,0.00476,0.00428,0.00388,0.00356,0.00328,0.00304,0.00284,0.00266,0.00250,0.00236,1,50.0,30.0,4.0,,0,0,84.0,37.0,56.0
11845425,0.58026,0.26282,0.00915,0.00782,0.00683,0.00606,0.09636,0.00494,0.00453,0.00417,0.00387,0.00361,0.00339,0.00319,0.00301,1,70.0,33.0,5.0,,0,0,87.0,50.0,44.0
11845711,0.02181,0.44590,0.01438,0.29800,0.15358,0.00952,0.00855,0.00777,0.00711,0.00656,0.00609,0.00568,0.00532,0.00501,0.00473,1,60.0,,3.0,,0,0,85.0,,70.0
11845816,0.02181,0.87445,0.01438,0.01229,0.01073,0.00952,0.00855,0.00777,0.00711,0.00656,0.00609,0.00568,0.00532,0.00501,0.00473,1,70.0,29.0,5.0,,0,0,68.0,,0.0
11845926,0.07934,0.88245,0.00530,0.00453,0.00395,0.00351,0.00315,0.00286,0.00262,0.00242,0.00224,0.00209,0.00196,0.00184,0.00174,1,60.0,28.0,4.0,,0,0,82.0,,66.0
11846286,0.00727,0.95815,0.00479,0.00410,0.00358,0.00317,0.00285,0.00259,0.00237,0.00219,0.00203,0.00189,0.00177,0.00167,0.00158,1,60.0,32.0,3.0,,0,0,85.0,7.0,25.0
11846316,0.01922,0.76493,0.01259,0.01076,0.00939,0.13338,0.00749,0.00680,0.00623,0.00574,0.00533,0.00497,0.00466,0.00438,0.00414,1,60.0,32.0,4.0,,0,0,76.0,,0.0
11846341,0.01696,0.23563,0.01118,0.00955,0.11948,0.00740,0.00665,0.00604,0.00553,0.00510,0.56035,0.00442,0.00414,0.00389,0.00367,1,60.0,26.0,3.0,,0,0,88.0,83.0,85.0
11846439,0.05593,0.85902,0.00480,0.05455,0.00358,0.00318,0.00285,0.00259,0.00237,0.00219,0.00203,0.00189,0.00178,0.00167,0.00158,1,80.0,28.0,5.0,,0,0,84.0,,50.0
11846480,0.00530,0.96966,0.00347,0.00297,0.00259,0.00230,0.00206,0.00187,0.00172,0.00158,0.00147,0.00137,0.00128,0.00121,0.00114,1,80.0,38.0,6.0,,0,0,87.0,74.0,62.0
11846627,0.68298,0.22303,0.00347,0.00297,0.00259,0.00230,0.00206,0.00187,0.00172,0.00158,0.00147,0.00137,0.00128,0.07017,0.00114,1,60.0,27.0,5.0,,0,0,73.0,55.0,53.0
11846665,0.00956,0.50624,0.07008,0.00538,0.00469,0.31670,0.00374,0.06590,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,1,90.0,24.0,4.0,,0,0,89.0,5.0,13.0
11846746,0.18280,0.76534,0.00719,0.00614,0.00536,0.00476,0.00428,0.00388,0.00356,0.00328,0.00304,0.00284,0.00266,0.00250,0.00236,1,50.0,28.0,5.0,,0,0,77.0,17.0,9.0
11846946,0.48806,0.07418,0.07267,0.00538,0.00470,0.00417,0.06631,0.00340,0.00311,0.00287,0.26609,0.00249,0.00233,0.00219,0.00207,1,70.0,27.0,8.0,,0,0,87.0,65.0,63.0
11846993,0.04969,0.72128,0.00403,0.00344,0.00300,0.04264,0.16240,0.00217,0.00199,0.00184,0.00170,0.00159,0.00149,0.00140,0.00132,1,70.0,39.0,6.0,,0,0,85.0,56.0,86.0
11847186,0.02182,0.87445,0.01439,0.01229,0.01073,0.00952,0.00855,0.00777,0.00711,0.00656,0.00609,0.00568,0.00532,0.00501,0.00473,0,70.0,23.0,2.0,,0,0,,0.0,78.0
11847197,0.15264,0.12131,0.10066,0.08601,0.07509,0.06662,0.05988,0.05437,0.04979,0.04592,0.04261,0.03975,0.03724,0.03504,0.03308,0,60.0,35.0,3.0,,0,0,,83.0,88.0
11847349,0.01391,0.64736,0.00915,0.00782,0.27955,0.00606,0.00544,0.00494,0.00453,0.00417,0.00387,0.00361,0.00339,0.00319,0.00301,1,70.0,34.0,3.0,,0,0,78.0,0.0,20.0
11847375,0.00614,0.43125,0.17757,0.00344,0.00300,0.28269,0.04239,0.04217,0.00199,0.00184,0.00170,0.00159,0.00149,0.00140,0.00132,1,80.0,32.0,8.0,,0,0,90.0,85.0,91.0
11847377,0.62047,0.32766,0.00719,0.00614,0.00536,0.00476,0.00428,0.00388,0.00356,0.00328,0.00304,0.00284,0.00266,0.00250,0.00236,1,50.0,31.0,4.0,,0,0,79.0,2.0,7.0
11847684,0.00764,0.60607,0.00503,0.00430,0.00375,0.00333,0.15299,0.00272,0.00249,0.00230,0.00213,0.00199,0.05185,0.10175,0.05165,1,50.0,26.0,4.0,,0,0,76.0,36.0,25.0
11847784,0.63438,0.24231,0.00719,0.00614,0.07681,0.00476,0.00428,0.00388,0.00356,0.00328,0.00304,0.00284,0.00266,0.00250,0.00236,1,50.0,33.0,5.0,,0,0,81.0,53.0,41.0
11847954,0.00664,0.41527,0.37686,0.00374,0.09024,0.00290,0.04617,0.00236,0.00216,0.00200,0.04534,0.00173,0.00162,0.00152,0.00144,1,70.0,27.0,3.0,,0,0,72.0,8.0,8.0
11848183,0.00587,0.88899,0.04260,0.04178,0.00289,0.00256,0.00230,0.00209,0.00192,0.00177,0.00164,0.00153,0.00143,0.00135,0.00127,1,70.0,30.0,4.0,,0,0,91.0,34.0,62.0
11848224,0.00514,0.29598,0.04573,0.00287,0.03584,0.00222,0.24048,0.00181,0.19944,0.00153,0.09743,0.03467,0.00124,0.03452,0.00110,1,80.0,38.0,7.0,,0,0,81.0,31.0,33.0
11848280,0.17782,0.54506,0.00347,0.04821,0.00259,0.17465,0.00207,0.00188,0.03620,0.00158,0.00147,0.00137,0.00128,0.00121,0.00114,1,70.0,34.0,5.0,,0,0,77.0,41.0,45.0
11848448,0.09822,0.30549,0.00630,0.00538,0.06724,0.00417,0.43018,0.06530,0.00311,0.00287,0.00266,0.00249,0.00233,0.00219,0.00207,1,50.0,29.0,6.0,,0,0,80.0,50.0,62.0
11848478,0.00764,0.90606,0.05503,0.00430,0.00375,0.00333,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,50.0,32.0,5.0,,0,0,77.0,,0.0
11848573,0.01032,0.80796,0.07335,0.00573,0.00501,0.07111,0.00399,0.00362,0.00332,0.00306,0.00284,0.00265,0.00248,0.00234,0.00221,1,60.0,32.0,4.0,,0,0,81.0,70.0,
11848603,0.00493,0.64192,0.33297,0.00277,0.00242,0.00215,0.00193,0.00175,0.00161,0.00148,0.00137,0.00128,0.00120,0.00113,0.00107,1,40.0,,6.0,,0,0,84.0,64.0,73.0
11848640,0.14974,0.46313,0.00592,0.34948,0.00442,0.00392,0.00352,0.00320,0.00293,0.00270,0.00251,0.00234,0.00219,0.00206,0.00195,1,60.0,28.0,6.0,,0,0,89.0,10.0,71.0
11848680,0.00696,0.45999,0.00458,0.00391,0.00341,0.50308,0.00272,0.00247,0.00226,0.00209,0.00194,0.00181,0.00169,0.00159,0.00150,1,80.0,27.0,5.0,,0,0,81.0,,
11848792,0.66918,0.29781,0.00458,0.00391,0.00341,0.00303,0.00272,0.00247,0.00226,0.00209,0.00194,0.00181,0.00169,0.00159,0.00150,1,70.0,29.0,5.0,,0,0,87.0,4.0,50.0
11849062,0.08257,0.06236,0.79701,0.00307,0.00268,0.00238,0.00214,0.00194,0.00178,0.03736,0.00152,0.00142,0.00133,0.00125,0.00118,1,60.0,33.0,2.0,,0,0,87.0,42.0,84.0
11849160,0.00664,0.91832,0.00438,0.04721,0.00326,0.00290,0.00260,0.00236,0.00216,0.00200,0.00185,0.00173,0.00162,0.00152,0.00144,1,60.0,26.0,6.0,,0,0,77.0,9.0,
11850431,0.03865,0.77982,0.02517,0.02151,0.01877,0.01666,0.01497,0.01359,0.01245,0.01148,0.01065,0.00994,0.00931,0.00876,0.00827,1,70.0,30.0,2.0,,0,0,86.0,38.0,64.0
11850554,0.57629,0.06066,0.05033,0.04301,0.03755,0.03331,0.02994,0.02719,0.02490,0.02296,0.02131,0.01987,0.01862,0.01752,0.01654,1,70.0,28.0,4.0,,0,0,78.0,0.0,0.0
11850582,0.00695,0.91455,0.00458,0.04939,0.00341,0.00303,0.00272,0.00247,0.00226,0.00209,0.00194,0.00181,0.00169,0.00159,0.00150,1,80.0,26.0,6.0,,0,0,84.0,35.0,72.0
11850821,0.00639,0.54660,0.00419,0.08690,0.00313,0.00278,0.00249,0.00227,0.00207,0.00191,0.00178,0.00166,0.33500,0.00146,0.00138,1,60.0,35.0,5.0,,0,0,83.0,39.0,31.0
11851222,0.86232,0.10743,0.00419,0.00358,0.00313,0.00278,0.00249,0.00227,0.00207,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,1,70.0,28.0,3.0,,0,0,80.0,30.0,18.0
11851392,0.34553,0.56736,0.05583,0.00430,0.00376,0.00333,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,60.0,39.0,5.0,,0,0,85.0,90.0,82.0
11851661,0.06437,0.54566,0.00479,0.31184,0.00358,0.00317,0.00285,0.00259,0.00237,0.04983,0.00203,0.00189,0.00177,0.00167,0.00158,1,50.0,28.0,3.0,,0,0,84.0,70.0,50.0
11851714,0.00956,0.63257,0.00629,0.00538,0.00469,0.06664,0.00374,0.25341,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,1,80.0,33.0,5.0,,0,0,89.0,,
11851775,0.00665,0.70091,0.00438,0.00374,0.00326,0.00290,0.00260,0.21976,0.04564,0.00200,0.00185,0.00173,0.00162,0.00152,0.00144,1,60.0,33.0,5.0,,0,0,81.0,5.0,14.0
11851784,0.01018,0.60803,0.00671,0.26750,0.00501,0.07607,0.00399,0.00362,0.00332,0.00306,0.00284,0.00265,0.00248,0.00234,0.00220,1,70.0,34.0,4.0,,0,0,82.0,19.0,3.0
11851914,0.11238,0.25102,0.00438,0.00374,0.00326,0.00290,0.52071,0.00236,0.00216,0.08892,0.00185,0.00173,0.00162,0.00152,0.00144,1,70.0,,5.0,,0,0,85.0,64.0,
11852107,0.78159,0.07914,0.04873,0.00297,0.03708,0.00230,0.00206,0.00187,0.00172,0.00158,0.00147,0.03586,0.00128,0.00121,0.00114,1,90.0,29.0,3.0,,0,0,72.0,,22.0
11852209,0.05414,0.91560,0.00419,0.00358,0.00313,0.00278,0.00250,0.00227,0.00207,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,1,40.0,30.0,4.0,,0,0,91.0,5.0,19.0
11852264,0.00900,0.39149,0.11788,0.00506,0.00441,0.38993,0.00352,0.06204,0.00293,0.00270,0.00251,0.00234,0.00219,0.00206,0.00194,1,70.0,28.0,3.0,,0,0,81.0,5.0,
11852298,0.04384,0.89223,0.00373,0.00319,0.00278,0.00247,0.00222,0.00201,0.00184,0.00170,0.00158,0.00147,0.00138,0.03834,0.00123,1,80.0,37.0,4.0,,0,0,87.0,73.0,93.0
11852371,0.19306,0.53658,0.00775,0.00662,0.00578,0.00512,0.00461,0.00418,0.21834,0.00353,0.00328,0.00306,0.00286,0.00269,0.00254,1,60.0,34.0,5.0,,0,0,80.0,44.0,20.0
11852484,0.18349,0.12162,0.49939,0.08552,0.00536,0.00476,0.00428,0.00388,0.00356,0.00328,0.00304,0.07430,0.00266,0.00250,0.00236,1,80.0,34.0,6.0,,0,0,78.0,65.0,56.0
11852499,0.00914,0.65399,0.00592,0.00506,0.12207,0.00392,0.00352,0.00320,0.00293,0.00270,0.12017,0.00234,0.06103,0.00206,0.00195,1,70.0,32.0,4.0,,0,0,82.0,50.0,30.0
11852509,0.01280,0.73770,0.19739,0.00717,0.00626,0.00555,0.00499,0.00453,0.00415,0.00383,0.00355,0.00331,0.00310,0.00292,0.00276,1,70.0,28.0,5.0,,0,0,81.0,53.0,63.0
11852646,0.02179,0.44566,0.01437,0.01228,0.01072,0.29549,0.15145,0.00776,0.00711,0.00656,0.00608,0.00568,0.00532,0.00500,0.00472,1,70.0,34.0,7.0,,0,0,86.0,71.0,
11852860,0.13963,0.82737,0.00458,0.00391,0.00341,0.00303,0.00272,0.00247,0.00226,0.00209,0.00194,0.00181,0.00169,0.00159,0.00150,1,60.0,25.0,4.0,,0,0,76.0,7.0,
11852920,0.10176,0.80233,0.00559,0.00478,0.00417,0.00370,0.00333,0.00302,0.00277,0.05813,0.00237,0.00221,0.00207,0.00195,0.00184,1,60.0,31.0,5.0,,0,0,84.0,,16.0
11852936,0.13215,0.82514,0.00592,0.00506,0.00442,0.00392,0.00352,0.00320,0.00293,0.00270,0.00251,0.00234,0.00219,0.00206,0.00195,1,70.0,29.0,2.0,,0,0,72.0,52.0,35.0
11853074,0.01174,0.77852,0.00774,0.00662,0.00578,0.00512,0.00461,0.00418,0.00383,0.00353,0.15716,0.00306,0.00286,0.00269,0.00254,1,50.0,35.0,5.0,,0,0,77.0,,4.0
11853098,0.06799,0.71273,0.00592,0.00506,0.00442,0.00392,0.12123,0.00320,0.00293,0.00270,0.06136,0.00234,0.00219,0.00206,0.00195,1,50.0,26.0,4.0,,0,0,89.0,,40.0
11853407,0.10603,0.72457,0.00458,0.00391,0.00341,0.00303,0.09365,0.00247,0.00226,0.00209,0.00194,0.04728,0.00169,0.00159,0.00150,1,80.0,30.0,6.0,,0,1,91.0,85.0,79.0
11853568,0.01018,0.78714,0.09430,0.00573,0.07169,0.00444,0.00399,0.00362,0.00332,0.00306,0.00284,0.00265,0.00248,0.00234,0.00220,1,60.0,29.0,6.0,,0,0,84.0,,13.0
11853662,0.01911,0.64005,0.01258,0.01075,0.00938,0.13341,0.13250,0.00680,0.00622,0.00574,0.00533,0.00497,0.00465,0.00438,0.00413,1,60.0,35.0,5.0,,0,0,89.0,67.0,65.0
11853733,0.01528,0.41196,0.01007,0.10860,0.00751,0.00666,0.20606,0.00544,0.00498,0.00459,0.10430,0.10402,0.00372,0.00350,0.00331,1,70.0,30.0,5.0,,0,0,79.0,,0.0
11853919,0.11023,0.46002,0.19097,0.00782,0.00682,0.00606,0.00544,0.00494,0.00453,0.18610,0.00387,0.00361,0.00339,0.00318,0.00301,1,70.0,24.0,4.0,,0,0,78.0,59.0,30.0
11853931,0.10450,0.57343,0.09079,0.05432,0.00375,0.00333,0.00299,0.00272,0.00249,0.00230,0.05215,0.05201,0.05181,0.00175,0.00165,1,70.0,31.0,6.0,,0,0,87.0,20.0,26.0
11854011,0.15734,0.64789,0.00719,0.00614,0.07683,0.00476,0.07572,0.00388,0.00356,0.00328,0.00304,0.00284,0.00266,0.00250,0.00236,1,60.0,28.0,4.0,,0,0,77.0,,38.0
11854019,0.16256,0.58616,0.00629,0.00537,0.06723,0.00416,0.08456,0.00340,0.00311,0.00287,0.00266,0.00248,0.06488,0.00219,0.00207,1,80.0,27.0,6.0,,0,0,88.0,23.0,7.0
11854344,0.10151,0.69147,0.00559,0.06034,0.00417,0.00370,0.00333,0.00302,0.00277,0.00255,0.05793,0.05777,0.00207,0.00195,0.00184,1,50.0,34.0,5.0,,0,0,81.0,14.0,60.0
11854558,0.00667,0.65654,0.04866,0.06093,0.00326,0.00290,0.00260,0.00236,0.00216,0.00200,0.04533,0.03149,0.00162,0.13205,0.00144,1,70.0,25.0,5.0,,0,0,86.0,19.0,29.0
11854642,0.11896,0.59348,0.00503,0.05432,0.00375,0.00333,0.00299,0.00272,0.05364,0.05233,0.05215,0.00199,0.05190,0.00175,0.00165,1,80.0,27.0,5.0,,0,0,84.0,,35.0
11854655,0.07504,0.47774,0.15266,0.20400,0.00442,0.00392,0.00352,0.00320,0.00293,0.00270,0.00251,0.06118,0.00219,0.00206,0.00195,1,60.0,27.0,4.0,,0,0,75.0,13.0,4.0
11855233,0.00899,0.46813,0.07411,0.06389,0.18100,0.06274,0.00352,0.00320,0.00293,0.00270,0.00251,0.00234,0.11995,0.00206,0.00194,1,60.0,33.0,4.0,,0,0,79.0,62.0,59.0
11855343,0.15248,0.61739,0.19105,0.00537,0.00469,0.00416,0.00374,0.00340,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,1,70.0,30.0,4.0,,0,0,77.0,11.0,13.0
11855360,0.00764,0.49594,0.24927,0.12015,0.00375,0.00333,0.00299,0.05273,0.00249,0.00230,0.00213,0.00199,0.00186,0.05178,0.00165,1,60.0,28.0,6.0,,0,1,91.0,10.0,14.0
11855479,0.00766,0.65091,0.11008,0.04674,0.00375,0.06342,0.00299,0.00272,0.00249,0.00230,0.00213,0.09953,0.00186,0.00175,0.00165,1,40.0,,4.0,,0,0,79.0,35.0,67.0
