id,sex,year,t0,t1,t2,t3,t4,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11847450,1,2015,0.11962,0.00780,0.65740,0.00778,0.20740,3,1,0.65740,1,2,1,80.0,32.0,7.0,,0,0,83,9.0,
11848534,0,2015,0.02225,0.91084,0.02234,0.02222,0.02235,1,1,0.91084,1,2,1,60.0,,3.0,,0,0,83,15.0,27.0
11849127,0,2015,0.00957,0.00968,0.13703,0.00953,0.83419,2,1,0.83419,1,2,1,60.0,,6.0,,0,0,79,16.0,17.0
11850045,0,2015,0.00776,0.20529,0.00774,0.45473,0.32448,3,2,0.45473,1,2,1,60.0,,3.0,,0,0,75,40.0,
11850054,0,2015,0.00774,0.00794,0.06027,0.00773,0.91632,1,1,0.91632,1,2,1,80.0,,4.0,,0,0,77,15.0,
11850150,0,2015,0.07641,0.01019,0.84130,0.06185,0.01026,1,1,0.84130,1,2,1,50.0,,3.0,,0,0,78,,9.0
11850191,0,2015,0.00698,0.00715,0.20387,0.00694,0.77506,2,1,0.77506,1,2,1,90.0,,5.0,,0,0,74,38.0,15.0
11850222,1,2015,0.01079,0.01076,0.12757,0.01054,0.84034,2,1,0.84034,1,2,1,60.0,28.0,4.0,,0,0,83,8.0,0.0
11850461,1,2015,0.01501,0.94166,0.01451,0.01437,0.01445,1,1,0.94166,1,2,1,30.0,25.0,4.0,,0,0,81,,
11850593,0,2015,0.00785,0.00797,0.57438,0.00785,0.40194,2,2,0.57438,1,2,1,70.0,,5.0,,0,0,79,,16.0
11850719,0,2015,0.07187,0.21258,0.00840,0.69863,0.00852,2,1,0.69863,1,2,1,60.0,,5.0,,0,0,84,31.0,16.0
11850772,0,2015,0.00839,0.00849,0.00853,0.96607,0.00852,1,1,0.96607,1,2,1,80.0,,6.0,,0,1,82,,17.0
11851243,1,2015,0.00804,0.50292,0.47295,0.00801,0.00808,2,2,0.50292,1,2,1,60.0,28.0,5.0,,0,0,82,,21.0
11851780,0,2015,0.14354,0.83112,0.00839,0.00850,0.00845,2,1,0.83112,1,2,1,70.0,,5.0,,0,0,82,5.0,
11852504,1,2015,0.02860,0.88465,0.02886,0.02914,0.02875,1,1,0.88465,1,2,1,70.0,38.0,4.0,,0,0,80,31.0,
11852664,1,2015,0.91478,0.00811,0.06094,0.00801,0.00815,1,1,0.91478,1,2,1,80.0,31.0,5.0,,0,0,77,38.0,
11852758,1,2015,0.01853,0.45040,0.01831,0.01842,0.49434,2,2,0.49434,1,2,1,60.0,33.0,4.0,,0,0,77,18.0,4.0
11853002,1,2015,0.36662,0.03452,0.03334,0.03334,0.53217,2,2,0.53217,1,2,1,70.0,33.0,5.0,,0,0,81,52.0,
11853536,0,2015,0.00881,0.81600,0.00876,0.00874,0.15770,2,1,0.81600,1,2,1,60.0,,,,0,0,76,74.0,80.0
11853853,1,2015,0.24852,0.02011,0.69068,0.02010,0.02059,2,1,0.69068,1,2,1,60.0,30.0,4.0,,0,0,71,9.0,
11854357,1,2015,0.00873,0.96499,0.00874,0.00881,0.00874,1,1,0.96499,1,2,1,70.0,32.0,4.0,,0,0,81,57.0,
11854371,0,2015,0.16533,0.80702,0.00919,0.00928,0.00918,2,1,0.80702,1,2,1,80.0,,8.0,,0,0,80,,41.0
11855610,1,2015,0.09535,0.85823,0.01544,0.01544,0.01554,1,1,0.85823,1,2,1,70.0,26.0,5.0,,0,0,79,,
11856399,0,2015,0.00915,0.36394,0.00915,0.60862,0.00913,2,2,0.60862,1,2,1,70.0,,4.0,,0,0,75,25.0,
11856578,1,2015,0.01064,0.41170,0.07681,0.01079,0.49006,2,2,0.49006,1,2,1,70.0,28.0,5.0,,0,0,78,9.0,29.0
11857664,0,2015,0.08583,0.01124,0.74314,0.14855,0.01124,2,1,0.74314,1,2,1,40.0,,,94.0,0,0,77,36.0,27.0
11923662,1,2015,0.00756,0.00746,0.33350,0.64395,0.00754,2,2,0.64395,1,2,1,80.0,25.0,,92.0,0,0,81,0.0,
11925375,1,2015,0.00820,0.16479,0.16543,0.00809,0.65350,3,1,0.65350,1,2,1,30.0,33.0,,93.0,0,0,82,,14.0
11927180,1,2015,0.78300,0.01379,0.01374,0.01335,0.17611,2,1,0.78300,1,2,1,90.0,35.0,,93.0,0,0,78,,
11937144,1,2015,0.00670,0.00675,0.11863,0.00698,0.86094,2,1,0.86094,1,2,1,60.0,27.0,,93.0,0,0,80,64.0,40.0
11941586,1,2015,0.00808,0.00805,0.00806,0.05201,0.92380,1,1,0.92380,1,2,1,70.0,31.0,,94.0,0,0,83,47.0,
11941639,0,2015,0.00664,0.97371,0.00667,0.00648,0.00651,1,1,0.97371,1,2,1,50.0,,,93.0,0,0,76,,
11943652,1,2015,0.49371,0.38483,0.04054,0.04037,0.04056,2,2,0.49371,1,2,1,50.0,32.0,,93.0,0,0,76,33.0,0.0
11945645,1,2015,0.29914,0.66729,0.01123,0.01114,0.01119,2,1,0.66729,1,2,1,50.0,25.0,,93.0,0,0,75,2.0,
11946372,1,2015,0.00743,0.00766,0.00742,0.00759,0.96990,1,1,0.96990,1,2,1,60.0,16.0,5.0,,0,0,78,11.0,9.0
11947768,1,2015,0.01435,0.86567,0.01438,0.01435,0.09124,1,1,0.86567,1,2,1,50.0,24.0,,93.0,0,0,81,0.0,10.0
11952234,1,2015,0.00817,0.00825,0.29210,0.68305,0.00843,2,1,0.68305,1,2,1,80.0,29.0,,95.0,0,0,80,,
11953175,1,2015,0.01280,0.49019,0.06050,0.01306,0.42345,2,2,0.49019,1,2,1,50.0,24.0,,92.0,0,0,64,5.0,0.0
11953824,1,2015,0.10719,0.00792,0.00777,0.00779,0.86933,2,1,0.86933,1,2,1,60.0,30.0,,93.0,0,1,90,64.0,
11955358,0,2015,0.00883,0.16997,0.73845,0.07376,0.00899,2,1,0.73845,1,2,1,60.0,,,93.0,0,0,70,2.0,
11968081,1,2015,0.01285,0.01259,0.01268,0.01255,0.94932,1,1,0.94932,1,2,1,70.0,24.0,,93.0,0,0,66,12.0,
11994591,0,2015,0.00880,0.00902,0.00878,0.25024,0.72315,2,1,0.72315,1,2,1,50.0,,,94.0,0,0,81,54.0,
11994715,1,2015,0.01192,0.69209,0.01179,0.01208,0.27211,2,1,0.69209,1,2,1,50.0,30.0,,93.0,0,0,81,19.0,
11997100,1,2015,0.00977,0.00976,0.17309,0.25197,0.55542,3,1,0.55542,1,2,0,90.0,32.0,4.0,,0,0,0,5.0,
12000628,1,2015,0.00762,0.96987,0.00750,0.00742,0.00758,1,1,0.96987,1,2,1,80.0,31.0,,94.0,0,0,89,,
12005761,0,2015,0.00721,0.12965,0.84858,0.00717,0.00738,2,1,0.84858,1,2,1,80.0,,4.0,,0,0,75,17.0,12.0
12034880,1,2015,0.29110,0.00885,0.06105,0.00877,0.63023,2,1,0.63023,1,2,1,50.0,24.0,,93.0,0,0,86,0.0,4.0
12036887,1,2015,0.12388,0.02009,0.02007,0.81586,0.02009,2,1,0.81586,1,2,1,70.0,29.0,,93.0,0,0,86,9.0,
12037587,1,2015,0.02245,0.02245,0.02225,0.02226,0.91059,1,1,0.91059,1,2,1,50.0,28.0,,93.0,0,0,81,77.0,
12040187,0,2015,0.31025,0.10858,0.00757,0.32445,0.24915,4,2,0.32445,1,2,1,50.0,,,93.0,0,0,80,50.0,
12041354,1,2015,0.01178,0.26768,0.60137,0.01191,0.10726,3,1,0.60137,1,2,1,80.0,27.0,,93.0,0,0,81,,
12042664,1,2015,0.08607,0.01010,0.01013,0.01036,0.88334,1,1,0.88334,1,2,1,60.0,25.0,,94.0,0,0,77,4.0,
12044894,0,2015,0.54324,0.43135,0.00846,0.00837,0.00858,2,2,0.54324,1,2,1,50.0,,,93.0,0,0,72,,
12048131,1,2015,0.07337,0.89918,0.00911,0.00916,0.00918,1,1,0.89918,1,2,1,60.0,26.0,4.0,,0,0,76,45.0,
12056345,1,2015,0.06872,0.90938,0.00748,0.00721,0.00721,1,1,0.90938,1,2,1,80.0,25.0,,92.0,0,0,76,3.0,
12062922,0,2015,0.00717,0.00726,0.00729,0.00724,0.97103,1,1,0.97103,1,2,1,70.0,,,95.0,0,0,82,4.0,
12067593,1,2015,0.23052,0.01062,0.01055,0.73697,0.01134,2,1,0.73697,1,2,1,30.0,26.0,,92.0,0,0,69,10.0,5.0
12072243,1,2015,0.01367,0.10946,0.78284,0.08038,0.01365,2,1,0.78284,1,2,1,60.0,28.0,,93.0,0,0,79,3.0,
12072247,0,2015,0.71828,0.07508,0.01049,0.18572,0.01043,2,1,0.71828,1,2,1,60.0,,,93.0,0,0,86,,
12072918,0,2015,0.00784,0.96885,0.00777,0.00777,0.00776,1,1,0.96885,1,2,1,40.0,,,93.0,0,0,77,29.0,
12074766,1,2015,0.00806,0.96768,0.00804,0.00812,0.00810,1,1,0.96768,1,2,1,90.0,33.0,3.0,,0,0,72,29.0,
12078989,1,2015,0.01115,0.01118,0.95526,0.01112,0.01128,1,1,0.95526,1,2,1,90.0,26.0,,94.0,0,0,73,,
12079216,1,2015,0.10368,0.00735,0.71326,0.00728,0.16842,3,1,0.71326,1,2,1,80.0,22.0,,92.0,0,0,76,,
12158625,0,2015,0.14299,0.77489,0.00742,0.06707,0.00762,2,1,0.77489,1,2,0,30.0,,,93.0,0,0,0,,
12219362,1,2015,0.00877,0.00903,0.10416,0.00872,0.86932,2,1,0.86932,1,2,1,50.0,28.0,,93.0,0,0,83,12.0,5.0
12219399,0,2015,0.00695,0.38378,0.59502,0.00699,0.00726,2,2,0.59502,1,2,1,60.0,,,95.0,0,0,80,17.0,
12227242,1,2015,0.88060,0.09318,0.00871,0.00872,0.00880,1,1,0.88060,1,2,1,70.0,19.0,,93.0,0,0,78,,
12227565,1,2015,0.52352,0.41605,0.02016,0.02000,0.02027,2,2,0.52352,1,2,1,60.0,25.0,,94.0,0,0,78,8.0,
12232039,1,2015,0.71398,0.00709,0.18203,0.00694,0.08996,2,1,0.71398,1,2,1,50.0,35.0,,94.0,0,1,89,10.0,
12235755,0,2015,0.06177,0.00712,0.71269,0.12070,0.09772,2,1,0.71269,1,2,1,50.0,,,93.0,0,0,78,58.0,
12247001,1,2015,0.01070,0.37618,0.59170,0.01072,0.01069,2,2,0.59170,1,2,1,60.0,23.0,3.0,,0,0,82,53.0,65.0
12247002,1,2015,0.35321,0.33408,0.00889,0.00871,0.29511,3,2,0.35321,1,2,1,80.0,22.0,2.0,,0,0,83,11.0,5.0
12247358,0,2015,0.12713,0.00815,0.35776,0.00803,0.49892,3,2,0.49892,1,2,1,70.0,,5.0,,0,0,81,17.0,
12248885,1,2015,0.00819,0.00838,0.16204,0.81301,0.00838,2,1,0.81301,1,2,1,90.0,23.0,3.0,,0,0,86,35.0,
12249707,0,2015,0.00812,0.15785,0.00803,0.00814,0.81786,2,1,0.81786,1,2,1,50.0,,3.0,,0,0,84,47.0,41.0
12250295,0,2015,0.81962,0.00867,0.00839,0.00837,0.15496,2,1,0.81962,1,2,1,80.0,,6.0,,0,0,81,23.0,18.0
12250732,1,2015,0.92010,0.00926,0.00921,0.05216,0.00928,1,1,0.92010,1,2,1,80.0,26.0,4.0,,0,0,76,0.0,0.0
12251848,1,2015,0.52014,0.00854,0.00840,0.00841,0.45451,2,2,0.52014,1,2,1,60.0,29.0,5.0,,0,0,76,46.0,
12253212,1,2015,0.15271,0.00829,0.13828,0.00811,0.69262,3,1,0.69262,1,2,1,60.0,30.0,5.0,,0,0,76,0.0,0.0
12254605,1,2015,0.59443,0.33042,0.02502,0.02502,0.02510,2,2,0.59443,1,2,1,60.0,30.0,4.0,,0,0,70,2.0,
12254925,1,2015,0.87192,0.01088,0.01075,0.01056,0.09588,1,1,0.87192,1,2,0,70.0,27.0,2.0,,0,0,0,0.0,27.0
12254939,0,2015,0.01056,0.82727,0.01058,0.01057,0.14102,2,1,0.82727,1,2,1,60.0,,6.0,,0,0,79,,
12255022,0,2015,0.12747,0.69408,0.16277,0.00781,0.00787,3,1,0.69408,1,2,1,80.0,,5.0,,0,0,79,,10.0
12255040,1,2015,0.44867,0.41062,0.00915,0.12233,0.00924,3,2,0.44867,1,2,1,80.0,25.0,3.0,,0,0,84,19.0,
12255302,1,2015,0.01010,0.91289,0.00963,0.05774,0.00965,1,1,0.91289,1,2,1,50.0,28.0,5.0,,0,0,76,43.0,
12256136,1,2015,0.05531,0.00747,0.92233,0.00744,0.00744,1,1,0.92233,1,2,0,90.0,28.0,3.0,,0,0,0,20.0,
12257093,0,2015,0.68364,0.15094,0.00959,0.00955,0.14628,3,1,0.68364,1,2,1,50.0,,4.0,,0,0,74,17.0,11.0
12258744,0,2015,0.30178,0.50102,0.05569,0.00839,0.13313,3,2,0.50102,1,2,1,80.0,,4.0,,0,0,82,45.0,25.0
12258813,1,2015,0.01057,0.48222,0.06715,0.35686,0.08320,2,2,0.48222,1,2,1,90.0,30.0,6.0,,0,0,77,29.0,
12258827,1,2015,0.20875,0.32661,0.07360,0.24848,0.14256,4,1,0.32661,1,2,1,60.0,25.0,5.0,,0,0,71,,0.0
12259006,1,2015,0.00744,0.52080,0.15589,0.00773,0.30813,3,2,0.52080,1,2,1,40.0,28.0,6.0,,0,0,81,0.0,0.0
12259231,1,2015,0.30883,0.00846,0.10702,0.00835,0.56735,3,2,0.56735,1,2,1,90.0,28.0,5.0,,0,0,77,0.0,
12261265,0,2015,0.06008,0.24274,0.68410,0.00649,0.00658,2,1,0.68410,1,2,1,60.0,,3.0,,0,0,78,56.0,
12261340,0,2015,0.01292,0.36789,0.59379,0.01278,0.01263,2,2,0.59379,1,2,1,60.0,,6.0,,0,0,82,62.0,
12262219,0,2015,0.57020,0.11519,0.00717,0.07181,0.23562,3,1,0.57020,1,2,1,50.0,,4.0,,0,0,74,60.0,
12263044,1,2015,0.58142,0.01044,0.07886,0.01002,0.31925,2,2,0.58142,1,2,1,60.0,32.0,4.0,,0,0,76,9.0,
12264687,1,2015,0.16081,0.77856,0.02002,0.02001,0.02060,2,1,0.77856,1,2,1,60.0,32.0,4.0,,0,0,76,0.0,40.0
12267022,1,2015,0.46403,0.00926,0.04950,0.39960,0.07760,2,2,0.46403,1,2,1,50.0,30.0,3.0,,0,0,72,0.0,0.0
12267054,0,2015,0.21497,0.60734,0.05290,0.03129,0.09350,2,1,0.60734,1,2,1,60.0,,4.0,,0,0,78,44.0,54.0
12267097,0,2015,0.00795,0.08339,0.10660,0.00780,0.79426,2,1,0.79426,1,2,1,70.0,,4.0,,0,0,69,29.0,74.0
12267340,0,2015,0.72421,0.00809,0.00803,0.25151,0.00817,2,1,0.72421,1,2,1,80.0,,5.0,,0,0,83,74.0,
12268734,1,2015,0.03334,0.03340,0.03337,0.86654,0.03336,1,1,0.86654,1,2,1,60.0,32.0,5.0,,0,0,79,20.0,44.0
12268863,0,2015,0.35756,0.18732,0.04853,0.26861,0.13798,4,1,0.35756,1,2,1,70.0,,7.0,,0,0,83,,45.0
12269237,0,2015,0.00726,0.33032,0.45974,0.08556,0.11712,3,2,0.45974,1,2,1,40.0,,,94.0,0,0,87,23.0,79.0
12269459,1,2015,0.20939,0.28224,0.04730,0.31863,0.14244,4,1,0.31863,1,2,1,70.0,31.0,5.0,,0,0,82,5.0,
12269905,1,2015,0.12133,0.38451,0.00702,0.00696,0.48019,3,2,0.48019,1,2,1,80.0,22.0,2.0,,0,0,70,3.0,
12270584,1,2015,0.28789,0.01556,0.01593,0.36378,0.31684,3,2,0.36378,1,2,1,50.0,25.0,4.0,,0,0,73,24.0,17.0
12270622,0,2015,0.12154,0.00739,0.85653,0.00723,0.00732,2,1,0.85653,1,2,1,70.0,,4.0,,0,0,68,37.0,
12271349,1,2015,0.57918,0.24652,0.15928,0.00742,0.00760,3,1,0.57918,1,2,1,70.0,26.0,4.0,,0,0,82,23.0,
12271384,0,2015,0.01070,0.13949,0.40261,0.01076,0.43644,3,2,0.43644,1,2,1,60.0,,4.0,,0,0,66,40.0,
12271475,0,2015,0.00841,0.40761,0.23899,0.33662,0.00837,3,2,0.40761,1,2,1,60.0,,4.0,,0,0,77,,69.0
12271771,0,2015,0.70839,0.22610,0.05003,0.00772,0.00777,2,1,0.70839,1,2,1,70.0,,5.0,,0,0,79,10.0,0.0
12271977,1,2015,0.52556,0.01441,0.09762,0.08323,0.27918,2,1,0.52556,1,2,1,80.0,27.0,,93.0,0,0,77,18.0,
12273690,0,2015,0.00793,0.35846,0.07759,0.42649,0.12953,3,2,0.42649,1,2,1,50.0,,6.0,,0,0,74,3.0,50.0
12275241,0,2015,0.34686,0.01275,0.01260,0.01269,0.61510,2,2,0.61510,1,2,1,60.0,,7.0,,0,0,76,,
12275398,1,2015,0.14203,0.70184,0.13877,0.00835,0.00901,3,1,0.70184,1,2,1,80.0,30.0,5.0,,0,0,67,72.0,19.0
12275784,1,2015,0.07988,0.85464,0.05053,0.00743,0.00752,1,1,0.85464,1,2,1,60.0,28.0,4.0,,0,0,77,,
12275894,1,2015,0.01370,0.79283,0.16622,0.01346,0.01380,2,1,0.79283,1,2,1,80.0,25.0,3.0,,0,0,70,,
12276491,0,2015,0.06131,0.00784,0.06226,0.57612,0.29246,2,1,0.57612,1,2,1,60.0,,4.0,,0,0,74,10.0,
12276823,1,2015,0.41148,0.09656,0.01545,0.01542,0.46110,2,2,0.46110,1,2,1,70.0,24.0,4.0,,0,0,77,14.0,
12277546,1,2015,0.25596,0.26849,0.00773,0.39722,0.07060,3,1,0.39722,1,2,1,90.0,34.0,7.0,,0,0,82,18.0,
12278351,1,2015,0.24635,0.00788,0.10099,0.13091,0.51387,4,1,0.51387,1,2,1,70.0,27.0,4.0,,0,0,77,6.0,22.0
12278631,1,2015,0.00965,0.56985,0.00958,0.40126,0.00966,2,2,0.56985,1,2,1,60.0,21.0,3.0,,0,0,80,,
12279276,0,2015,0.00878,0.68221,0.09114,0.00880,0.20908,2,1,0.68221,1,2,1,50.0,,5.0,,0,0,79,86.0,75.0
12279671,1,2015,0.80790,0.02908,0.00891,0.00877,0.14533,2,1,0.80790,1,2,1,70.0,26.0,3.0,,0,0,74,,36.0
12313649,0,2015,0.02035,0.80136,0.02053,0.02006,0.13770,2,1,0.80136,1,2,1,60.0,,,94.0,0,0,77,,
12806318,0,2015,0.03361,0.86547,0.03368,0.03336,0.03387,1,1,0.86547,1,2,1,60.0,,5.0,,0,0,80,11.0,
12809700,1,2015,0.02888,0.02936,0.02864,0.02871,0.88440,1,1,0.88440,1,2,1,40.0,26.0,3.0,,0,0,74,2.0,42.0
12809743,1,2015,0.53326,0.00791,0.00772,0.05112,0.39999,2,2,0.53326,1,2,1,70.0,25.0,5.0,,0,0,84,,
12810077,1,2015,0.06831,0.19443,0.13064,0.01113,0.59550,3,1,0.59550,1,2,1,50.0,32.0,4.0,,0,0,85,0.0,0.0
12810331,0,2015,0.01265,0.39999,0.01256,0.01253,0.56227,2,2,0.56227,1,2,0,70.0,,5.0,,0,0,0,40.0,5.0
12810608,1,2015,0.00780,0.21147,0.00773,0.00771,0.76529,2,1,0.76529,1,2,1,70.0,34.0,6.0,,0,0,88,,
12811579,0,2015,0.81174,0.16089,0.00915,0.00910,0.00912,2,1,0.81174,1,2,1,50.0,,4.0,,0,0,81,27.0,9.0
12811947,1,2015,0.01015,0.84144,0.06907,0.01010,0.06925,1,1,0.84144,1,2,0,70.0,27.0,3.0,,0,0,0,19.0,
12812728,0,2015,0.08925,0.00694,0.33268,0.06644,0.50469,2,2,0.50469,1,2,1,70.0,,6.0,,0,0,81,55.0,25.0
12813068,0,2015,0.16824,0.30657,0.31637,0.12919,0.07962,4,2,0.31637,1,2,1,90.0,,7.0,,0,1,85,,
12813626,1,2015,0.00654,0.00665,0.56150,0.16012,0.26519,3,1,0.56150,1,2,1,80.0,36.0,5.0,,0,0,83,,
12813779,1,2015,0.15076,0.43833,0.00846,0.39378,0.00868,3,2,0.43833,1,2,1,60.0,31.0,5.0,,0,0,71,35.0,28.0
12813908,0,2015,0.42580,0.22932,0.01345,0.01347,0.31796,3,2,0.42580,1,2,1,70.0,,5.0,,0,0,84,,50.0
12814356,0,2015,0.00877,0.26953,0.12142,0.00885,0.59142,3,1,0.59142,1,2,1,60.0,,5.0,,0,0,87,,14.0
12816780,0,2015,0.20255,0.13671,0.00841,0.47526,0.17707,4,1,0.47526,1,2,1,90.0,,4.0,,0,0,80,77.0,41.0
12816819,1,2015,0.01262,0.11510,0.01268,0.50140,0.35820,3,2,0.50140,1,2,1,50.0,29.0,3.0,,0,0,77,0.0,0.0
12819005,1,2015,0.12378,0.18899,0.53244,0.06233,0.09246,3,1,0.53244,1,2,1,80.0,27.0,4.0,,0,0,76,0.0,
13584510,1,2015,0.01691,0.01710,0.47322,0.23790,0.25487,3,1,0.47322,1,2,1,60.0,24.0,,93.0,0,0,73,0.0,
13591063,0,2015,0.00812,0.75535,0.00813,0.09987,0.12854,2,1,0.75535,1,2,1,60.0,,3.0,,0,0,67,,
13656095,1,2015,0.00887,0.33395,0.17335,0.47510,0.00873,3,2,0.47510,1,2,1,70.0,32.0,,93.0,0,0,78,6.0,
13675385,1,2015,0.00958,0.33416,0.39827,0.24855,0.00945,3,2,0.39827,1,2,1,80.0,33.0,,93.0,0,0,78,28.0,
13678587,1,2015,0.22640,0.26130,0.23228,0.01026,0.26976,4,0,0.26976,1,2,1,50.0,31.0,,93.0,0,0,73,14.0,
13680303,0,2015,0.01829,0.60925,0.33531,0.01820,0.01896,2,2,0.60925,1,2,1,70.0,,,93.0,0,0,82,26.0,
13687582,1,2015,0.54201,0.20230,0.15906,0.00649,0.09014,3,1,0.54201,1,2,1,80.0,26.0,,92.0,0,0,80,,
13694747,1,2015,0.00959,0.00964,0.43292,0.00958,0.53827,2,2,0.53827,1,2,1,70.0,30.0,,93.0,0,0,84,70.0,
13700833,1,2015,0.39607,0.22577,0.08169,0.00915,0.28732,3,1,0.39607,1,2,0,80.0,24.0,3.0,,0,0,0,10.0,
13701287,1,2015,0.00819,0.71413,0.00812,0.00814,0.26142,2,1,0.71413,1,2,1,50.0,31.0,4.0,,0,0,85,51.0,
13702405,1,2015,0.00847,0.00845,0.00842,0.18031,0.79435,2,1,0.79435,1,2,1,60.0,24.0,5.0,,0,0,79,3.0,3.0
13703403,0,2015,0.04289,0.00759,0.00748,0.64729,0.29474,2,1,0.64729,1,2,1,90.0,,8.0,,0,1,90,15.0,
13703442,1,2015,0.62428,0.16619,0.05447,0.14751,0.00755,3,1,0.62428,1,2,1,70.0,32.0,7.0,,0,0,89,63.0,52.0
13707673,1,2015,0.01345,0.25223,0.01357,0.40970,0.31105,3,2,0.40970,1,2,1,80.0,29.0,5.0,,0,0,78,13.0,0.0
13708191,0,2015,0.21155,0.17788,0.00700,0.09615,0.50742,3,1,0.50742,1,2,1,70.0,,5.0,,0,0,88,64.0,
13708706,1,2015,0.00790,0.47404,0.34277,0.00771,0.16759,3,2,0.47404,1,2,1,60.0,33.0,8.0,,0,0,85,,
13709353,1,2015,0.18270,0.15314,0.27019,0.01253,0.38144,4,1,0.38144,1,2,1,50.0,33.0,,93.0,0,0,80,0.0,0.0
13713681,1,2015,0.00720,0.17114,0.00703,0.71421,0.10043,3,1,0.71421,1,2,1,60.0,26.0,4.0,,0,0,74,27.0,
13717233,1,2015,0.09278,0.52939,0.01459,0.34878,0.01445,2,2,0.52939,1,2,1,40.0,31.0,5.0,,0,0,82,,
13717406,1,2015,0.28355,0.19477,0.04901,0.24575,0.22692,4,0,0.28355,1,2,1,70.0,30.0,6.0,,0,0,85,36.0,
13724351,1,2015,0.05415,0.00745,0.15154,0.41620,0.37067,3,2,0.41620,1,2,1,60.0,31.0,5.0,,0,1,88,77.0,
13726910,1,2015,0.00844,0.96644,0.00837,0.00836,0.00838,1,1,0.96644,1,2,1,80.0,32.0,,94.0,0,0,84,,
13727492,1,2015,0.14873,0.09584,0.18385,0.00911,0.56247,3,1,0.56247,1,2,1,60.0,28.0,,93.0,0,0,79,,
13727786,1,2015,0.78688,0.00757,0.00746,0.13122,0.06686,2,1,0.78688,1,2,1,70.0,33.0,5.0,,0,0,88,92.0,
13729553,0,2015,0.16190,0.60686,0.02234,0.02265,0.18624,3,1,0.60686,1,2,1,90.0,,,93.0,0,0,76,,
13729783,1,2015,0.55681,0.00793,0.00772,0.08725,0.34028,2,2,0.55681,1,2,1,70.0,31.0,,95.0,0,0,83,,
13730703,1,2015,0.00986,0.21934,0.13241,0.40568,0.23270,4,1,0.40568,1,2,1,90.0,24.0,,93.0,0,0,74,5.0,
13735004,1,2015,0.62789,0.21733,0.14175,0.00647,0.00656,3,1,0.62789,1,2,1,90.0,27.0,,94.0,0,0,82,2.0,
13735183,1,2015,0.49231,0.01079,0.01057,0.15831,0.32801,3,2,0.49231,1,2,0,70.0,22.0,4.0,,0,0,0,,
13735787,1,2015,0.51493,0.01262,0.01261,0.17131,0.28854,3,1,0.51493,1,2,1,80.0,27.0,5.0,,0,0,83,11.0,
13737326,1,2015,0.46047,0.05452,0.16179,0.16668,0.15654,4,1,0.46047,1,2,1,90.0,26.0,4.0,,0,0,82,45.0,
13739360,1,2015,0.43964,0.01143,0.01119,0.21079,0.32695,3,2,0.43964,1,2,1,80.0,33.0,5.0,,0,0,79,,
13745018,0,2015,0.15118,0.07738,0.23401,0.00718,0.53025,3,1,0.53025,1,2,1,40.0,,,94.0,0,0,76,69.0,
