id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
14180521,0,2015,0.00556,0.00556,0.00556,0.06115,0.77063,0.06288,0.00556,0.00556,0.07200,0.00556,1,1,0.77063,1,1,1,50.0,,6.0,,0,0,81,0.0,0.0
14183657,0,2015,0.00466,0.76975,0.00467,0.05221,0.06331,0.00466,0.08674,0.00466,0.00466,0.00466,1,1,0.76975,1,1,1,60.0,,4.0,,0,0,71,0.0,50.0
14193201,0,2015,0.00370,0.00370,0.81279,0.00370,0.00370,0.00370,0.00370,0.08162,0.00370,0.07968,1,1,0.81279,1,1,1,70.0,,6.0,,0,0,84,11.0,27.0
14193516,0,2015,0.00385,0.09979,0.00385,0.00385,0.04990,0.00385,0.82335,0.00385,0.00385,0.00385,1,1,0.82335,1,1,1,50.0,,3.0,,0,0,87,0.0,14.0
14204634,0,2015,0.00417,0.00417,0.00417,0.00417,0.25313,0.00417,0.00417,0.24975,0.00417,0.46794,3,1,0.46794,1,1,1,60.0,,3.0,,0,0,76,21.0,10.0
14206134,0,2015,0.04780,0.00400,0.00399,0.13552,0.17730,0.05945,0.00399,0.00399,0.00399,0.55996,3,1,0.55996,1,1,1,80.0,,3.0,,0,0,84,6.0,50.0
14206342,0,2015,0.00500,0.89887,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.06112,0.00500,1,1,0.89887,1,1,1,80.0,,6.0,,0,0,80,,23.0
14206910,0,2015,0.01111,0.31622,0.01111,0.01111,0.45865,0.01111,0.01111,0.14735,0.01111,0.01111,3,2,0.45865,1,1,1,70.0,,4.0,,0,0,73,,97.0
14215775,0,2015,0.00714,0.00714,0.10803,0.11998,0.00714,0.00714,0.72198,0.00714,0.00714,0.00714,3,1,0.72198,1,1,1,60.0,,5.0,,0,0,86,13.0,27.0
14217107,0,2015,0.40179,0.20773,0.12735,0.00455,0.17847,0.00455,0.06192,0.00455,0.00455,0.00455,4,1,0.40179,1,1,1,50.0,,3.0,,0,0,73,51.0,5.0
14218452,0,2015,0.06851,0.00622,0.00622,0.71076,0.00622,0.00622,0.00622,0.00622,0.06842,0.11500,2,1,0.71076,1,1,1,60.0,,4.0,,0,0,85,,50.0
14220571,0,2015,0.16282,0.69813,0.00769,0.08519,0.00769,0.00769,0.00769,0.00769,0.00770,0.00769,2,1,0.69813,1,1,1,60.0,,5.0,,0,0,76,21.0,10.0
14221029,0,2015,0.05100,0.00433,0.08496,0.00433,0.09659,0.00433,0.00433,0.61184,0.13396,0.00433,2,1,0.61184,1,1,1,70.0,,4.0,,0,0,67,13.0,10.0
14225660,0,2015,0.07645,0.00435,0.08044,0.00435,0.22477,0.00435,0.00435,0.00435,0.11297,0.48362,3,1,0.48362,1,1,1,60.0,,4.0,,0,0,75,53.0,70.0
14228990,0,2015,0.00401,0.04606,0.00401,0.00401,0.71872,0.04165,0.04557,0.00401,0.12794,0.00401,2,1,0.71872,1,1,1,60.0,,4.0,,0,0,85,14.0,39.0
14230799,0,2015,0.00907,0.52144,0.00907,0.00907,0.20441,0.10908,0.00907,0.11064,0.00907,0.00907,4,1,0.52144,1,1,1,60.0,,4.0,,0,0,80,0.0,3.0
14231095,0,2015,0.77222,0.00771,0.08879,0.00771,0.00771,0.00771,0.00771,0.00771,0.00771,0.08505,1,1,0.77222,1,1,1,50.0,,4.0,,0,0,81,,17.0
14231538,0,2015,0.00345,0.04340,0.69115,0.00345,0.12083,0.12393,0.00345,0.00345,0.00345,0.00345,3,1,0.69115,1,1,1,80.0,,4.0,,0,0,87,5.0,0.0
14233242,0,2015,0.00769,0.00769,0.00769,0.00769,0.16154,0.77691,0.00769,0.00769,0.00769,0.00769,2,1,0.77691,1,1,1,40.0,,5.0,,0,0,82,31.0,5.0
14233473,0,2015,0.00434,0.00434,0.13631,0.00434,0.17600,0.00434,0.42808,0.00434,0.23357,0.00434,4,1,0.42808,1,1,1,50.0,,4.0,,0,0,77,11.0,18.0
14233974,0,2015,0.00622,0.00621,0.00621,0.00621,0.00621,0.88162,0.00621,0.06867,0.00621,0.00621,1,1,0.88162,1,1,1,70.0,,6.0,,0,0,81,,21.0
14235761,0,2015,0.00909,0.00909,0.11908,0.00909,0.47391,0.00909,0.34336,0.00909,0.00909,0.00909,3,2,0.47391,1,1,0,20.0,,,93.0,0,0,0,50.0,56.0
14237120,0,2015,0.09086,0.20475,0.65540,0.00700,0.00700,0.00700,0.00700,0.00700,0.00700,0.00700,2,1,0.65540,1,1,1,90.0,,,94.0,0,0,83,,
14238447,0,2015,0.00434,0.00434,0.26695,0.00434,0.25529,0.39880,0.00434,0.00434,0.00434,0.05293,3,1,0.39880,1,1,1,90.0,,5.0,,0,0,77,0.0,25.0
14241943,0,2015,0.48407,0.00401,0.00401,0.00401,0.39283,0.09505,0.00401,0.00401,0.00401,0.00401,2,2,0.48407,1,1,1,60.0,,6.0,,0,0,88,50.0,24.0
14250130,0,2015,0.06911,0.00500,0.25625,0.05609,0.11623,0.05994,0.00500,0.00500,0.00500,0.42237,3,1,0.42237,1,1,1,60.0,,4.0,,0,0,74,0.0,0.0
14251526,0,2015,0.01429,0.20007,0.01429,0.01429,0.01429,0.01429,0.01429,0.01429,0.01429,0.68563,2,1,0.68563,1,1,1,70.0,,4.0,,0,0,84,12.0,35.0
14259370,0,2015,0.09275,0.00555,0.00554,0.06118,0.39514,0.00554,0.17417,0.00554,0.00554,0.24904,3,1,0.39514,1,1,1,80.0,,5.0,,0,0,80,0.0,8.0
14265947,0,2015,0.00400,0.12242,0.00400,0.00400,0.16081,0.00400,0.00400,0.00400,0.68879,0.00400,3,1,0.68879,1,1,1,70.0,,2.0,,0,0,72,13.0,10.0
14266063,0,2015,0.00551,0.00551,0.00551,0.00551,0.31850,0.06749,0.57544,0.00551,0.00551,0.00551,2,2,0.57544,1,1,1,60.0,,3.0,,0,0,75,11.0,56.0
14268166,0,2015,0.00526,0.00526,0.13367,0.05839,0.77110,0.00526,0.00526,0.00526,0.00526,0.00526,2,1,0.77110,1,1,1,80.0,,5.0,,0,0,73,39.0,12.0
14274408,0,2015,0.00506,0.00506,0.00506,0.00506,0.11123,0.00506,0.00506,0.00506,0.30432,0.54903,3,2,0.54903,1,1,1,50.0,,3.0,,0,0,72,21.0,0.0
14285613,0,2015,0.00625,0.00625,0.94377,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,1,1,0.94377,1,1,1,30.0,,4.0,,0,0,75,56.0,0.0
14285646,0,2015,0.00830,0.09138,0.00830,0.00830,0.00830,0.00830,0.09151,0.48846,0.19553,0.09160,2,1,0.48846,1,1,1,80.0,,4.0,,0,0,77,26.0,18.0
14285824,0,2015,0.11655,0.01245,0.62399,0.17235,0.01244,0.01244,0.01244,0.01244,0.01244,0.01244,3,1,0.62399,1,1,1,60.0,,3.0,,0,0,76,14.0,5.0
14299442,0,2015,0.00416,0.00416,0.00416,0.04587,0.00416,0.00416,0.00416,0.04718,0.78554,0.09645,1,1,0.78554,1,1,1,50.0,,5.0,,0,0,76,15.0,10.0
14306657,0,2015,0.00385,0.06088,0.86800,0.00385,0.04418,0.00385,0.00385,0.00385,0.00385,0.00385,1,1,0.86800,1,1,1,90.0,,5.0,,0,0,85,35.0,26.0
14314712,0,2015,0.08833,0.00625,0.09969,0.00625,0.38581,0.00625,0.00625,0.00625,0.00625,0.38866,2,2,0.38866,1,1,1,60.0,,6.0,,0,0,82,9.0,25.0
14321426,0,2015,0.00384,0.62646,0.14430,0.00384,0.13496,0.00384,0.00384,0.00384,0.07126,0.00384,3,1,0.62646,1,1,1,60.0,,3.0,,0,0,81,26.0,9.0
14334198,0,2015,0.00417,0.31717,0.00417,0.25757,0.00417,0.05255,0.00417,0.00417,0.34770,0.00417,3,2,0.34770,1,1,1,70.0,,5.0,,0,0,84,22.0,21.0
14335998,0,2015,0.01112,0.29142,0.01112,0.01111,0.01112,0.01112,0.01111,0.01111,0.13076,0.50001,3,1,0.50001,1,1,1,40.0,,,93.0,0,0,77,36.0,
14336033,0,2015,0.02000,0.02000,0.22309,0.02000,0.02000,0.02000,0.02000,0.61690,0.02000,0.02000,2,1,0.61690,1,1,1,70.0,,5.0,,0,0,82,9.0,25.0
14336169,0,2015,0.45075,0.00587,0.08360,0.00587,0.29765,0.07391,0.00587,0.06472,0.00587,0.00587,2,1,0.45075,1,1,1,60.0,,3.0,,0,0,69,10.0,13.0
14336283,0,2015,0.00358,0.13930,0.10179,0.00358,0.60716,0.04750,0.00358,0.00358,0.08635,0.00358,3,1,0.60716,1,1,1,80.0,,3.0,,0,0,81,11.0,0.0
14336444,0,2015,0.13922,0.01265,0.01265,0.01265,0.13919,0.01265,0.01265,0.50644,0.01265,0.13924,4,1,0.50644,1,1,1,40.0,,,93.0,0,0,85,,8.0
14386502,0,2015,0.21341,0.20623,0.00998,0.00998,0.26749,0.00998,0.00998,0.00998,0.25300,0.00998,4,0,0.26749,1,1,1,20.0,,,92.0,0,0,72,12.0,7.0
14387376,0,2015,0.01246,0.01246,0.01246,0.01246,0.01246,0.01246,0.01246,0.01246,0.88788,0.01246,1,1,0.88788,1,1,1,80.0,,6.0,,0,0,68,99.0,18.0
14387515,0,2015,0.08441,0.00761,0.00761,0.00762,0.38028,0.00761,0.00761,0.48201,0.00761,0.00761,2,2,0.48201,1,1,1,30.0,,,92.0,0,0,72,,
14408962,0,2015,0.00385,0.10480,0.31867,0.00385,0.00385,0.00385,0.10823,0.00385,0.44522,0.00385,4,2,0.44522,1,1,1,80.0,,,93.0,0,0,78,40.0,
14478902,0,2015,0.00400,0.00400,0.83933,0.00400,0.00400,0.00400,0.00400,0.04858,0.00400,0.08410,1,1,0.83933,1,1,1,90.0,,,93.0,0,0,86,,
14505249,0,2015,0.09928,0.27406,0.00834,0.00834,0.48500,0.00834,0.00833,0.00833,0.00834,0.09165,2,1,0.48500,1,1,1,70.0,,4.0,,0,0,81,47.0,69.0
11843726,0,2015,0.00666,0.00666,0.07374,0.00666,0.80329,0.00666,0.00666,0.07634,0.00666,0.00666,1,1,0.80329,1,2,0,60.0,,3.0,,0,0,0,18.0,
11844279,0,2015,0.00715,0.00715,0.00715,0.00715,0.00715,0.00715,0.00715,0.00715,0.93564,0.00715,1,1,0.93564,1,2,1,60.0,,6.0,,0,0,75,,9.0
11844334,0,2015,0.00714,0.00715,0.00714,0.00714,0.09656,0.00714,0.00714,0.84627,0.00715,0.00715,1,1,0.84627,1,2,1,50.0,,5.0,,0,0,85,70.0,78.0
11846582,0,2015,0.05815,0.12561,0.57627,0.00501,0.00501,0.00501,0.00501,0.00501,0.00501,0.20993,3,1,0.57627,1,2,1,60.0,,3.0,,0,0,79,13.0,
11848534,0,2015,0.01111,0.01111,0.01111,0.01111,0.25532,0.14683,0.01111,0.52006,0.01111,0.01111,3,1,0.52006,1,2,1,60.0,,3.0,,0,0,83,15.0,27.0
11849127,0,2015,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.06358,0.89197,0.00556,1,1,0.89197,1,2,1,60.0,,6.0,,0,0,79,16.0,17.0
11850045,0,2015,0.07162,0.30995,0.00475,0.00475,0.53692,0.00475,0.00475,0.00475,0.00475,0.05301,2,2,0.53692,1,2,1,60.0,,3.0,,0,0,75,40.0,
11850054,0,2015,0.58783,0.00473,0.00473,0.00473,0.27819,0.05221,0.00473,0.00473,0.00473,0.05338,2,1,0.58783,1,2,1,80.0,,4.0,,0,0,77,15.0,
11850150,0,2015,0.00555,0.70674,0.13175,0.00555,0.06682,0.00556,0.06137,0.00556,0.00555,0.00555,2,1,0.70674,1,2,1,50.0,,3.0,,0,0,78,,9.0
11850191,0,2015,0.00357,0.10981,0.05332,0.11147,0.40538,0.00357,0.08962,0.09577,0.00357,0.12392,4,1,0.40538,1,2,1,90.0,,5.0,,0,0,74,38.0,15.0
11850593,0,2015,0.06332,0.00498,0.09865,0.00498,0.75109,0.00498,0.00497,0.05709,0.00497,0.00497,1,1,0.75109,1,2,1,70.0,,5.0,,0,0,79,,16.0
11850719,0,2015,0.00526,0.14416,0.72896,0.00526,0.00526,0.00526,0.00526,0.09006,0.00526,0.00526,2,1,0.72896,1,2,1,60.0,,5.0,,0,0,84,31.0,16.0
11850772,0,2015,0.00498,0.19300,0.35452,0.00498,0.06312,0.00498,0.00499,0.00498,0.08857,0.27587,3,1,0.35452,1,2,1,80.0,,6.0,,0,1,82,,17.0
11851780,0,2015,0.00476,0.00476,0.05236,0.06903,0.41139,0.00476,0.00476,0.00476,0.21627,0.22713,3,1,0.41139,1,2,1,70.0,,5.0,,0,0,82,5.0,
11853536,0,2015,0.20799,0.17067,0.00435,0.04784,0.35608,0.14179,0.00435,0.00435,0.05823,0.00435,4,1,0.35608,1,2,1,60.0,,,,0,0,76,74.0,80.0
11854371,0,2015,0.00552,0.00552,0.36251,0.00552,0.00552,0.21549,0.00552,0.00552,0.38335,0.00552,3,2,0.38335,1,2,1,80.0,,8.0,,0,0,80,,41.0
11856399,0,2015,0.00475,0.09221,0.09680,0.10305,0.13184,0.27549,0.28160,0.00476,0.00475,0.00475,4,0,0.28160,1,2,1,70.0,,4.0,,0,0,75,25.0,
11857664,0,2015,0.07449,0.10573,0.21563,0.00626,0.13039,0.36182,0.00626,0.00626,0.08689,0.00626,4,1,0.36182,1,2,1,40.0,,,94.0,0,0,77,36.0,27.0
11941639,0,2015,0.28368,0.00397,0.16197,0.00397,0.16256,0.13568,0.00397,0.23626,0.00397,0.00397,5,0,0.28368,1,2,1,50.0,,,93.0,0,0,76,,
11955358,0,2015,0.00498,0.00498,0.00498,0.00498,0.31744,0.00498,0.05786,0.00498,0.25509,0.33975,3,2,0.33975,1,2,1,60.0,,,93.0,0,0,70,2.0,
11994591,0,2015,0.00507,0.00508,0.34733,0.00507,0.06782,0.05865,0.49575,0.00507,0.00508,0.00507,2,2,0.49575,1,2,1,50.0,,,94.0,0,0,81,54.0,
12005761,0,2015,0.09911,0.00444,0.12955,0.09591,0.13246,0.19486,0.15551,0.00444,0.17927,0.00444,5,0,0.19486,1,2,1,80.0,,4.0,,0,0,75,17.0,12.0
12040187,0,2015,0.05140,0.00400,0.00400,0.00400,0.05994,0.24705,0.37539,0.04623,0.00400,0.20400,3,1,0.37539,1,2,1,50.0,,,93.0,0,0,80,50.0,
12044894,0,2015,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.74218,0.00417,0.22448,0.00417,2,1,0.74218,1,2,1,50.0,,,93.0,0,0,72,,
12062922,0,2015,0.00442,0.00442,0.77013,0.10332,0.00442,0.04924,0.00442,0.00442,0.05082,0.00442,2,1,0.77013,1,2,1,70.0,,,95.0,0,0,82,4.0,
12072247,0,2015,0.10499,0.29772,0.28657,0.00500,0.00500,0.07714,0.11784,0.00500,0.00500,0.09573,4,0,0.29772,1,2,1,60.0,,,93.0,0,0,86,,
12072918,0,2015,0.15250,0.07356,0.08967,0.05615,0.06222,0.12302,0.00400,0.05642,0.29550,0.08697,3,0,0.29550,1,2,1,40.0,,,93.0,0,0,77,29.0,
12158625,0,2015,0.04640,0.00384,0.00384,0.24731,0.10995,0.29937,0.21486,0.00384,0.06676,0.00384,4,0,0.29937,1,2,0,30.0,,,93.0,0,0,0,,
12219399,0,2015,0.00345,0.18511,0.00345,0.03813,0.53356,0.00345,0.07958,0.08262,0.06720,0.00345,2,1,0.53356,1,2,1,60.0,,,95.0,0,0,80,17.0,
12235755,0,2015,0.06192,0.24805,0.00370,0.04526,0.50928,0.06685,0.00370,0.00370,0.05383,0.00370,2,1,0.50928,1,2,1,50.0,,,93.0,0,0,78,58.0,
12247358,0,2015,0.06326,0.37019,0.11340,0.00400,0.05797,0.29924,0.00400,0.00400,0.07993,0.00400,3,1,0.37019,1,2,1,70.0,,5.0,,0,0,81,17.0,
12249707,0,2015,0.14828,0.25669,0.00434,0.09144,0.47754,0.00434,0.00434,0.00434,0.00434,0.00434,3,1,0.47754,1,2,1,50.0,,3.0,,0,0,84,47.0,41.0
12250295,0,2015,0.05871,0.14417,0.22042,0.00497,0.00497,0.00497,0.07426,0.00497,0.47759,0.00497,3,1,0.47759,1,2,1,80.0,,6.0,,0,0,81,23.0,18.0
12254939,0,2015,0.00624,0.00624,0.00624,0.16858,0.32501,0.00624,0.16371,0.00624,0.09183,0.21969,4,1,0.32501,1,2,1,60.0,,6.0,,0,0,79,,
12255022,0,2015,0.00399,0.00399,0.07055,0.00399,0.00399,0.00399,0.07401,0.31380,0.32386,0.19781,3,2,0.32386,1,2,1,80.0,,5.0,,0,0,79,,10.0
12257093,0,2015,0.00476,0.00476,0.00476,0.05237,0.16475,0.54509,0.00476,0.10000,0.11397,0.00476,4,1,0.54509,1,2,1,50.0,,4.0,,0,0,74,17.0,11.0
12258744,0,2015,0.06325,0.16244,0.00422,0.00422,0.05381,0.04970,0.00422,0.11307,0.45467,0.09040,3,1,0.45467,1,2,1,80.0,,4.0,,0,0,82,45.0,25.0
12261265,0,2015,0.00356,0.23285,0.29913,0.03943,0.13637,0.04802,0.00356,0.00356,0.13199,0.10153,5,0,0.29913,1,2,1,60.0,,3.0,,0,0,78,56.0,
12261340,0,2015,0.00667,0.40287,0.00667,0.00667,0.00667,0.00667,0.33786,0.07334,0.07925,0.07333,2,2,0.40287,1,2,1,60.0,,6.0,,0,0,82,62.0,
12262219,0,2015,0.00384,0.19610,0.00384,0.00384,0.24070,0.08596,0.24064,0.00384,0.16850,0.05273,4,0,0.24070,1,2,1,50.0,,4.0,,0,0,74,60.0,
12267054,0,2015,0.10670,0.10695,0.00400,0.00400,0.30336,0.00400,0.00400,0.00400,0.10908,0.35389,5,2,0.35389,1,2,1,60.0,,4.0,,0,0,78,44.0,54.0
12267097,0,2015,0.00416,0.05213,0.11380,0.00416,0.22155,0.00416,0.31907,0.06519,0.21162,0.00416,4,1,0.31907,1,2,1,70.0,,4.0,,0,0,69,29.0,74.0
12267340,0,2015,0.00401,0.05432,0.39411,0.00401,0.00401,0.05135,0.00401,0.00401,0.43612,0.04406,2,2,0.43612,1,2,1,80.0,,5.0,,0,0,83,74.0,
12268863,0,2015,0.09550,0.18460,0.00454,0.00454,0.00454,0.00454,0.14854,0.00454,0.54412,0.00454,3,1,0.54412,1,2,1,70.0,,7.0,,0,0,83,,45.0
12269237,0,2015,0.06511,0.30462,0.18080,0.13631,0.06446,0.00433,0.05377,0.00433,0.13528,0.05100,4,1,0.30462,1,2,1,40.0,,,94.0,0,0,87,23.0,79.0
12270622,0,2015,0.06445,0.00414,0.47186,0.00414,0.19633,0.05049,0.04940,0.00414,0.00414,0.15093,3,1,0.47186,1,2,1,70.0,,4.0,,0,0,68,37.0,
12271384,0,2015,0.40146,0.00573,0.29109,0.00573,0.15682,0.00573,0.00573,0.00573,0.11625,0.00573,4,1,0.40146,1,2,1,60.0,,4.0,,0,0,66,40.0,
12271475,0,2015,0.00524,0.19439,0.69495,0.00524,0.00525,0.00524,0.00524,0.00524,0.07394,0.00525,2,1,0.69495,1,2,1,60.0,,4.0,,0,0,77,,69.0
12271771,0,2015,0.21563,0.14386,0.00524,0.00524,0.00524,0.00524,0.00524,0.00524,0.32042,0.28864,4,1,0.32042,1,2,1,70.0,,5.0,,0,0,79,10.0,0.0
12273690,0,2015,0.00453,0.09592,0.23140,0.10099,0.00453,0.48335,0.06571,0.00453,0.00453,0.00453,3,1,0.48335,1,2,1,50.0,,6.0,,0,0,74,3.0,50.0
12275241,0,2015,0.00665,0.32342,0.17739,0.00666,0.00666,0.00666,0.00666,0.00666,0.21100,0.24826,4,1,0.32342,1,2,1,60.0,,7.0,,0,0,76,,
