id,gender,char_g, char_t,year,t0F,t1F,t2F,t3F,t4F,t5F,t6F,t7F,t8F,t9F,t10F,t11F,t12F,t13F,t14F,t0V,t1V,t2V,t3V,t4V,t5V,t6V,t7V,t8V,t9V,t10V,t11V,t12V,t13V,t14V,t0L,t1L,t2L,t3L,t4L,t5L,t6L,t7L,t8L,t9L,t10L,t11L,t12L,t13L,t14L,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD,WORDS_N,UNIQUE_R
12277002,0,1,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00351,0.00351,0.17895,0.00351,0.00351,0.03860,0.07368,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.67018,0.00351,0,0,13,0,0,11,12,0,0,0,0,0,0,14,0,1,1,1,90.0,,5.0,,0,0,77,39.0,6.0,49,0.8776
12277160,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00426,0.00426,0.13191,0.04681,0.04681,0.00426,0.00426,0.00426,0.00426,0.21702,0.13191,0.38723,0.00426,0.00426,0.00426,0,0,11,9,9,0,0,0,0,13,11,14,0,0,0,1,1,1,50.0,,,93.0,0,0,78,24.0,23.0,52,0.9231
12808223,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00444,0.00444,0.13778,0.00444,0.00444,0.22667,0.00444,0.04889,0.00444,0.04889,0.00444,0.00444,0.40444,0.09333,0.00444,0,0,12,0,0,13,0,9,0,9,0,0,14,11,0,1,1,1,40.0,,,92.0,0,0,75,10.0,0.0,49,0.8571
12814848,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.08800,0.00800,0.08800,0.00800,0.00800,0.64800,0.08800,0.00800,0,0,0,0,0,0,0,11,0,11,0,0,14,11,0,1,1,1,60.0,,4.0,,0,0,79,15.0,7.0,29,0.9655
12816742,0,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.37143,0.00408,0.12653,0.04490,0.24898,0.16735,0,0,0,0,0,0,0,0,0,14,0,11,10,13,12,1,1,1,80.0,,3.0,,0,0,78,67.0,29.0,48,0.9583
13724147,0,1,2,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00351,0.00351,0.17895,0.00351,0.10877,0.03860,0.10877,0.07368,0.38947,0.00351,0.03860,0.00351,0.03860,0.00351,0.00351,0,0,13,0,11,7,11,10,14,0,7,0,7,0,0,1,1,1,60.0,,4.0,,0,0,67,11.0,4.0,47,0.8723
13743236,0,0,1,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22182,0.00364,0.04000,0.18545,0.00364,0.22182,0.00364,0.11273,0.11273,0.00364,0.00364,0.00364,0.07636,0.00364,0.00364,13,0,8,12,0,13,0,10,10,0,0,0,9,0,0,1,1,1,30.0,,,93.0,0,0,87,71.0,68.0,45,0.9333
13753049,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24878,0.00488,0.10244,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.10244,0.00488,0.00488,0.00488,0.49268,0.00488,13,0,11,0,0,0,0,0,0,11,0,0,0,14,0,1,1,1,60.0,,5.0,,0,0,66,37.0,7.0,32,0.9688
13756335,0,0,1,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00364,0.07636,0.00364,0.00364,0.00364,0.00364,0.07636,0.00364,0.00364,0.22182,0.00364,0.33091,0.00364,0.25818,0.00364,0,10,0,0,0,0,10,0,0,12,0,14,0,13,0,1,1,1,60.0,,4.0,,0,0,85,54.0,39.0,47,0.8936
13762273,0,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08148,0.00741,0.00741,0.00741,0.00741,0.00741,0.45185,0.00741,0.00741,0.00741,0.30370,0.08148,0.00741,0.00741,0.00741,11,0,0,0,0,0,14,0,0,0,13,11,0,0,0,1,1,1,50.0,,6.0,,0,0,86,61.0,16.0,35,0.8857
13771446,0,1,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00690,0.00690,0.14483,0.48966,0.00690,0.14483,0.14483,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0,0,11,14,0,11,11,0,0,0,0,0,0,0,0,1,1,1,60.0,,3.0,,0,0,80,,7.0,21,1.0000
13825536,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.21026,0.10769,0.31282,0.31282,0.00513,0,0,0,0,0,0,0,0,0,0,12,11,13,13,0,1,1,1,60.0,,4.0,,0,0,84,61.0,69.0,46,0.8913
13827725,0,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29143,0.06286,0.00571,0.00571,0.00571,0.12000,0.00571,0.00571,0.00571,0.06286,0.23429,0.00571,0.00571,0.17714,0.00571,14,9,0,0,0,11,0,0,0,9,13,0,0,12,0,1,1,1,70.0,,3.0,,0,0,87,18.0,7.0,42,0.9524
13828532,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00392,0.00392,0.04314,0.00392,0.00392,0.00392,0.12157,0.00392,0.00392,0.00392,0.31765,0.04314,0.43529,0.00392,0.00392,0,0,10,0,0,0,12,0,0,0,13,10,14,0,0,1,1,0,60.0,,5.0,,0,0,0,31.0,33.0,44,0.8864
13829948,0,1,2,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00513,0.00513,0.00513,0.00513,0.00513,0.10769,0.46667,0.00513,0.00513,0.36410,0.00513,0.00513,0.00513,0.00513,0.00513,0,0,0,0,0,12,14,0,0,13,0,0,0,0,0,1,1,1,60.0,,5.0,,0,0,80,0.0,0.0,48,0.7917
13830905,0,1,3,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.15122,0.15122,0.00488,0.34634,0.00488,0.24878,0.00488,0.05366,0.00488,0,0,0,0,0,0,11,11,0,14,0,13,0,10,0,1,1,1,50.0,,3.0,,0,0,75,47.0,,35,0.9429
13832082,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00541,0.00541,0.00541,0.00541,0.11351,0.22162,0.05946,0.00541,0.00541,0.00541,0.00541,0.49189,0.00541,0.00541,0.05946,0,0,0,0,12,13,10,0,0,0,0,14,0,0,10,1,1,1,60.0,,4.0,,0,0,84,59.0,16.0,33,0.9091
13839516,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00488,0.15122,0.10244,0.29756,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.39512,0.00488,0.00488,0,12,11,13,0,0,0,0,0,0,0,0,14,0,0,1,1,1,70.0,,6.0,,0,0,83,64.0,52.0,29,1.0000
13840554,0,0,3,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513,0.36410,0.00513,0.00513,0.00513,0.00513,0.05641,0.00513,0.00513,0.00513,0.26154,0.00513,0.26154,0.00513,0.00513,0,14,0,0,0,0,11,0,0,0,12,0,12,0,0,1,1,1,60.0,,7.0,,0,0,85,,40.0,32,0.9688
13844199,0,1,4,2015,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.22162,0.22162,0.00541,0.16757,0.00541,0.00541,0.00541,0.00541,0.00541,0.22162,0.11351,0.00541,0.00541,0.00541,0.00541,12,12,0,11,0,0,0,0,0,12,10,0,0,0,0,1,1,1,60.0,,5.0,,0,0,80,16.0,3.0,52,0.8654
13901906,0,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.30909,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.49091,0.00606,0.00606,0.06667,0.06667,0.00606,13,0,0,0,0,0,0,0,0,14,0,0,11,11,0,1,1,1,60.0,,5.0,,0,0,87,68.0,50.0,29,0.9310
13902375,0,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19245,0.04151,0.00377,0.49434,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0.04151,0.00377,0.00377,0.19245,0.00377,12,10,0,14,0,0,0,0,0,0,10,0,0,12,0,1,1,1,60.0,,7.0,,0,0,88,,22.0,51,0.9216
13906004,0,1,2,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02222,0.02222,0.02222,0.02222,0.68889,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,1,1,40.0,,,92.0,0,0,72,89.0,,8,1.0000
13907737,0,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00364,0.00364,0.00364,0.07636,0.04000,0.14909,0.00364,0.14909,0.00364,0.44000,0.00364,0.00364,0.04000,0.00364,0.07636,0,0,0,10,8,12,0,12,0,14,0,0,8,0,10,1,1,1,50.0,,5.0,,0,0,82,93.0,30.0,46,0.8696
14180521,0,0,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05366,0.63902,0.00488,0.00488,0.00488,0.00488,0.00488,0.05366,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.20000,11,14,0,0,0,0,0,11,0,0,0,0,0,0,13,1,1,1,50.0,,6.0,,0,0,81,0.0,0.0,40,0.9250
14183657,0,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00351,0.00351,0.10877,0.45965,0.03860,0.00351,0.00351,0.00351,0.00351,0.10877,0.00351,0.14386,0.00351,0.10877,0.00351,0,0,10,14,9,0,0,0,0,10,0,13,0,10,0,1,1,1,60.0,,4.0,,0,0,71,0.0,50.0,49,0.9184
14193201,0,1,3,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.38947,0.00351,0.00351,0.00351,0.00351,0.28421,0.28421,0,0,0,0,0,0,0,0,14,0,0,0,0,12,12,1,1,1,70.0,,6.0,,0,0,84,11.0,27.0,47,0.9149
14193516,0,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45306,0.00408,0.00408,0.04490,0.00408,0.00408,0.04490,0.00408,0.08571,0.20816,0.00408,0.12653,0.00408,0.00408,0.00408,14,0,0,9,0,0,9,0,11,13,0,12,0,0,0,1,1,1,50.0,,3.0,,0,0,87,0.0,14.0,42,0.9762
14204634,0,1,1,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74902,0.00392,0.12157,0.00392,0.00392,0.00392,0.08235,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,14,0,13,0,0,0,12,0,0,0,0,0,0,0,0,1,1,1,60.0,,3.0,,0,0,76,21.0,10.0,47,0.8511
14206134,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00364,0.04000,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.04000,0.07636,0.58545,0.00364,0.00364,0.00364,0.22182,0,10,0,0,0,0,0,0,10,12,14,0,0,0,13,1,1,1,80.0,,3.0,,0,0,84,6.0,50.0,45,0.8222
14206910,0,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01176,0.01176,0.01176,0.83529,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,70.0,,4.0,,0,0,73,,97.0,19,0.8947
14215775,0,1,2,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35172,0.00690,0.00690,0.00690,0.00690,0.35172,0.00690,0.14483,0.07586,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,13,0,0,0,0,13,0,12,11,0,0,0,0,0,0,1,1,1,60.0,,5.0,,0,0,86,13.0,27.0,27,0.9259
14217107,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.08936,0.08936,0.00426,0.00426,0.13191,0.00426,0.17447,0.00426,0.00426,0.04681,0.00426,0.21702,0.21702,0.00426,0.00426,9,9,0,0,11,0,12,0,0,8,0,13,13,0,0,1,1,1,50.0,,3.0,,0,0,73,51.0,5.0,48,0.8125
14218452,0,1,3,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21379,0.00690,0.21379,0.00690,0.00690,0.00690,0.07586,0.00690,0.00690,0.00690,0.42069,0.00690,0.00690,0.00690,0.00690,12,0,12,0,0,0,11,0,0,0,14,0,0,0,0,1,1,1,60.0,,4.0,,0,0,85,,50.0,44,0.8636
14220571,0,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45185,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.15556,0.15556,0.00741,0.00741,0.00741,0.15556,14,0,0,0,0,0,0,0,0,11,11,0,0,0,11,1,1,1,60.0,,5.0,,0,0,76,21.0,10.0,20,1.0000
14221029,0,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00408,0.00408,0.00408,0.61633,0.00408,0.00408,0.00408,0.04490,0.00408,0.00408,0.00408,0.00408,0.00408,0.28980,0.00408,0,0,0,14,0,0,0,12,0,0,0,0,0,13,0,1,1,1,70.0,,4.0,,0,0,67,13.0,10.0,46,0.9348
14225660,0,0,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465,0.51628,0.00465,0.00465,0.00465,0.00465,0.33023,0.00465,0.00465,0.00465,0.05116,0.00465,0.05116,0.00465,0.00465,0,14,0,0,0,0,13,0,0,0,11,0,11,0,0,1,1,1,60.0,,4.0,,0,0,75,53.0,70.0,44,0.9318
14228990,0,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20000,0.00392,0.00392,0.63137,0.00392,0.00392,0.08235,0.00392,0.04314,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,13,0,0,14,0,0,12,0,11,0,0,0,0,0,0,1,1,1,60.0,,4.0,,0,0,85,14.0,39.0,43,0.9767
14230799,0,1,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870,0.26957,0.00870,0.18261,0.00870,0.00870,0.00870,0.00870,0.18261,0.00870,0.00870,0.00870,0.18261,0.00870,0.09565,0,14,0,11,0,0,0,0,11,0,0,0,11,0,10,1,1,1,60.0,,4.0,,0,0,80,0.0,3.0,21,1.0000
14231095,0,1,1,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00800,0.00800,0.00800,0.00800,0.16800,0.00800,0.00800,0.00800,0.08800,0.48800,0.08800,0.00800,0.00800,0.00800,0.08800,0,0,0,0,13,0,0,0,10,14,10,0,0,0,10,1,1,1,50.0,,4.0,,0,0,81,,17.0,21,1.0000
14231538,0,0,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03729,0.30847,0.00339,0.00339,0.00339,0.00339,0.20678,0.00339,0.00339,0.00339,0.00339,0.13898,0.27458,0.00339,0.00339,10,14,0,0,0,0,12,0,0,0,0,11,13,0,0,1,1,1,80.0,,4.0,,0,0,87,5.0,0.0,43,0.9070
14233242,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00870,0.00870,0.00870,0.00870,0.26957,0.35652,0.00870,0.00870,0.09565,0.00870,0.18261,0.00870,0.00870,0.00870,0.00870,0,0,0,0,13,14,0,0,11,0,12,0,0,0,0,1,1,1,40.0,,5.0,,0,0,82,31.0,5.0,20,0.9000
14233473,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04490,0.00408,0.12653,0.12653,0.00408,0.00408,0.00408,0.00408,0.00408,0.28980,0.00408,0.00408,0.33061,0.00408,0.04490,9,0,11,11,0,0,0,0,0,13,0,0,14,0,9,1,1,1,50.0,,4.0,,0,0,77,11.0,18.0,45,0.8889
14233974,0,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00541,0.00541,0.00541,0.00541,0.11351,0.00541,0.16757,0.00541,0.00541,0.65405,0.00541,0.00541,0.00541,0.00541,0.00541,0,0,0,0,12,0,13,0,0,14,0,0,0,0,0,1,1,1,70.0,,6.0,,0,0,81,,21.0,45,0.9111
14235761,0,1,2,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00870,0.00870,0.00870,0.44348,0.09565,0.26957,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.09565,0.00870,0.00870,0,0,0,14,11,13,0,0,0,0,0,0,11,0,0,1,1,0,20.0,,,93.0,0,0,0,50.0,56.0,19,0.9474
14237120,0,1,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00541,0.11351,0.43784,0.00541,0.00541,0.05946,0.00541,0.00541,0.00541,0.00541,0.00541,0.32973,0.00541,0.00541,0.00541,0,12,14,0,0,11,0,0,0,0,0,13,0,0,0,1,1,1,90.0,,,94.0,0,0,83,,,50,0.9400
14238447,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00392,0.00392,0.23922,0.00392,0.00392,0.16078,0.00392,0.00392,0.00392,0.00392,0.31765,0.00392,0.00392,0.23922,0.00392,0,0,12,0,0,11,0,0,0,0,14,0,0,12,0,1,1,1,90.0,,5.0,,0,0,77,0.0,25.0,51,0.8824
14241943,0,1,1,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00392,0.00392,0.04314,0.00392,0.00392,0.00392,0.27843,0.00392,0.00392,0.39608,0.00392,0.08235,0.16078,0.00392,0.00392,0,0,10,0,0,0,13,0,0,14,0,11,12,0,0,1,1,1,60.0,,6.0,,0,0,88,50.0,24.0,48,0.8958
14250130,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.24878,0.00488,0.49268,0.00488,0.20000,0,0,0,0,0,0,0,0,0,0,13,0,14,0,12,1,1,1,60.0,,4.0,,0,0,74,0.0,0.0,50,0.8600
14251526,0,1,2,2015,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.01333,0.01333,0.01333,0.01333,0.01333,0.28000,0.01333,0.01333,0.28000,0.01333,0.28000,0.01333,0.01333,0.01333,0.01333,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,1,1,1,70.0,,4.0,,0,0,84,12.0,35.0,12,1.0000
14268166,0,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00513,0.05641,0.00513,0.05641,0.00513,0.00513,0.56923,0.00513,0.05641,0.00513,0.00513,0.00513,0.21026,0.00513,0.00513,0,10,0,10,0,0,14,0,10,0,0,0,13,0,0,1,1,1,80.0,,5.0,,0,0,73,39.0,12.0,39,0.8462
14285613,0,1,2,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00541,0.00541,0.16757,0.00541,0.00541,0.00541,0.00541,0.49189,0.05946,0.00541,0.16757,0.05946,0.00541,0.00541,0.00541,0,0,12,0,0,0,0,14,10,0,12,10,0,0,0,1,1,1,30.0,,4.0,,0,0,75,56.0,0.0,27,1.0000
14285824,0,1,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01053,0.01053,0.53684,0.01053,0.01053,0.01053,0.01053,0.11579,0.01053,0.22105,0.01053,0.01053,0.01053,0.01053,0.01053,0,0,14,0,0,0,0,12,0,13,0,0,0,0,0,1,1,1,60.0,,3.0,,0,0,76,14.0,5.0,19,1.0000
14306657,0,0,3,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00392,0.00392,0.63137,0.08235,0.00392,0.00392,0.00392,0.08235,0.00392,0.00392,0.00392,0.00392,0.12157,0.04314,0.00392,0,0,14,11,0,0,0,11,0,0,0,0,13,10,0,1,1,1,90.0,,5.0,,0,0,85,35.0,26.0,49,0.9388
14321426,0,0,2,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03860,0.00351,0.00351,0.03860,0.00351,0.07368,0.03860,0.67018,0.00351,0.00351,0.00351,0.00351,0.10877,0.00351,0.00351,9,0,0,9,0,12,9,14,0,0,0,0,13,0,0,1,1,1,60.0,,3.0,,0,0,81,26.0,9.0,47,0.8723
14334198,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16735,0.00408,0.00408,0.00408,0.00408,0.41224,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.08571,0.00408,0.28980,12,0,0,0,0,14,0,0,0,0,0,0,11,0,13,1,1,1,70.0,,5.0,,0,0,84,22.0,21.0,54,0.8889
14335998,0,1,1,2015,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.22105,0.32632,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.32632,0.01053,0.01053,0.01053,12,13,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1,1,40.0,,,93.0,0,0,77,36.0,,17,0.9412
14336169,0,1,1,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11351,0.00541,0.00541,0.16757,0.00541,0.00541,0.16757,0.00541,0.27568,0.22162,0.00541,0.00541,0.00541,0.00541,0.00541,10,0,0,11,0,0,11,0,14,13,0,0,0,0,0,1,1,1,60.0,,3.0,,0,0,69,10.0,13.0,41,0.7805
14336283,0,1,2,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00377,0.00377,0.19245,0.00377,0.19245,0.00377,0.00377,0.38113,0.00377,0.00377,0.11698,0.00377,0.00377,0.00377,0.07925,0,0,12,0,12,0,0,14,0,0,11,0,0,0,10,1,1,1,80.0,,3.0,,0,0,81,11.0,0.0,49,0.9184
14336444,0,1,1,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.71765,0.01176,0.01176,0.01176,0.01176,0.12941,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,1,1,1,40.0,,,93.0,0,0,85,,8.0,14,1.0000
14386502,0,1,1,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09565,0.00870,0.00870,0.00870,0.00870,0.00870,0.35652,0.00870,0.00870,0.44348,0.00870,0.00870,0.00870,0.00870,0.00870,12,0,0,0,0,0,13,0,0,14,0,0,0,0,0,1,1,1,20.0,,,92.0,0,0,72,12.0,7.0,19,0.9474
14387376,0,0,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22105,0.01053,0.01053,0.11579,0.01053,0.53684,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,13,0,0,12,0,14,0,0,0,0,0,0,0,0,0,1,1,1,80.0,,6.0,,0,0,68,99.0,18.0,18,1.0000
