Size: 3074
courage) 86 (0.028)
year) 86 (0.028)
name) 86 (0.028)
connect) 85 (0.028)
human) 85 (0.028)
peace) 84 (0.027)
follow) 84 (0.027)
really) 83 (0.027)
dream) 82 (0.027)
grandfather) 82 (0.027)
bring) 82 (0.027)
leadership) 81 (0.026)
professional) 81 (0.026)
matter) 81 (0.026)
teach) 80 (0.026)
funny) 79 (0.026)
gurion) 79 (0.026)
never) 78 (0.025)
considerate) 77 (0.025)
heart) 77 (0.025)
principle) 77 (0.025)
caring) 76 (0.025)
around) 76 (0.025)
personal) 75 (0.024)
responsibility) 75 (0.024)
able) 75 (0.024)
king) 74 (0.024)
success) 74 (0.024)
continue) 74 (0.024)
calm) 74 (0.024)
home) 73 (0.024)
amazing) 72 (0.023)
brother) 72 (0.023)
educate) 72 (0.023)
full) 72 (0.023)
power) 71 (0.023)
decide) 71 (0.023)
little) 71 (0.023)
trust) 71 (0.023)
faith) 71 (0.023)
whole) 70 (0.023)
invest) 70 (0.023)
vision) 70 (0.023)
wisdom) 70 (0.023)
feature) 70 (0.023)
deal) 70 (0.023)
feel) 69 (0.022)
study) 69 (0.022)
bad) 68 (0.022)
order) 68 (0.022)
movie) 68 (0.022)
humble) 68 (0.022)
field) 68 (0.022)
creative) 67 (0.022)
reach) 67 (0.022)
action) 65 (0.021)
develop) 65 (0.021)
successful) 65 (0.021)
herzl) 65 (0.021)
hand) 65 (0.021)
put) 65 (0.021)
task) 65 (0.021)
course) 65 (0.021)
independent) 65 (0.021)
day) 65 (0.021)
social) 64 (0.021)
historical_figure) 64 (0.021)
hard) 64 (0.021)
fact) 64 (0.021)
determine) 63 (0.020)
seems_positive) 63 (0.020)
teacher) 63 (0.020)
speak) 63 (0.020)
save) 63 (0.020)
state) 63 (0.020)
kind) 63 (0.020)
today) 62 (0.020)
experience) 62 (0.020)
use) 62 (0.020)
true) 62 (0.020)
yet) 62 (0.020)
shimon_pere) 61 (0.020)
strong_woman) 61 (0.020)
jewish) 61 (0.020)
set) 61 (0.020)
problem) 60 (0.020)
sacrifice) 60 (0.020)
patient) 60 (0.020)
tell) 60 (0.020)
moment) 58 (0.019)
pleasant) 58 (0.019)
ambition) 58 (0.019)
still) 57 (0.019)
optimism) 57 (0.019)
grow) 57 (0.019)
knowledge) 57 (0.019)
belief) 57 (0.019)
create) 56 (0.018)
serve) 56 (0.018)
let) 56 (0.018)
maintain) 56 (0.018)
young) 55 (0.018)
leave) 55 (0.018)
determination) 55 (0.018)
sweep) 55 (0.018)
part) 55 (0.018)
express) 54 (0.018)
keep) 54 (0.018)
yitzhak_rabin) 54 (0.018)
stop) 54 (0.018)
consider) 54 (0.018)
decision) 54 (0.018)
charisma) 54 (0.018)
confidence) 54 (0.018)
company) 54 (0.018)
aspiration) 54 (0.018)
army) 53 (0.017)
write) 53 (0.017)
meet) 52 (0.017)
serious) 52 (0.017)
officer) 52 (0.017)
special) 52 (0.017)
grandmother) 51 (0.017)
janusz_korczak) 51 (0.017)
willing) 50 (0.016)
attentive) 50 (0.016)
open) 50 (0.016)
new) 50 (0.016)
read) 50 (0.016)
possible) 49 (0.016)
front) 49 (0.016)
cause) 49 (0.016)
motivation) 49 (0.016)
break) 49 (0.016)
reality) 49 (0.016)
view) 49 (0.016)
role) 48 (0.016)
happen) 48 (0.016)
call) 48 (0.016)
self) 48 (0.016)
student) 48 (0.016)
become) 48 (0.016)
move) 47 (0.015)
head) 47 (0.015)
path) 47 (0.015)
turn) 47 (0.015)
represent) 46 (0.015)
face) 46 (0.015)
job) 46 (0.015)
hear) 46 (0.015)
big) 46 (0.015)
improve) 46 (0.015)
education) 46 (0.015)
really_appreciate) 45 (0.015)
kindness) 45 (0.015)
enjoy) 45 (0.015)
choice) 45 (0.015)
age) 45 (0.015)
start) 45 (0.015)
close) 45 (0.015)
idea) 44 (0.014)
supportive) 44 (0.014)
modest) 44 (0.014)
war) 44 (0.014)
thank) 44 (0.014)
reason) 43 (0.014)
small) 43 (0.014)
treat) 43 (0.014)
especially) 43 (0.014)
less) 43 (0.014)
real) 43 (0.014)
strength) 43 (0.014)
justice) 42 (0.014)
sister) 42 (0.014)
receive) 42 (0.014)
aspire) 42 (0.014)
death) 42 (0.014)
realize) 42 (0.014)
raise) 42 (0.014)
fulfill) 42 (0.014)
main) 42 (0.014)
inspire) 41 (0.013)
black) 41 (0.013)
accord) 41 (0.013)
word) 41 (0.013)
thinking) 41 (0.013)
easy) 41 (0.013)
school) 41 (0.013)
son) 40 (0.013)
modesty) 40 (0.013)
ask) 40 (0.013)
stay) 40 (0.013)
command) 40 (0.013)
perseverance) 40 (0.013)
present) 39 (0.013)
stubborn) 39 (0.013)
do) 39 (0.013)
parent) 39 (0.013)
mulan) 39 (0.013)
knows_listen) 38 (0.012)
loyal) 38 (0.012)
run) 38 (0.012)
approach) 38 (0.012)
position) 37 (0.012)
confident) 37 (0.012)
beautiful) 37 (0.012)
play) 37 (0.012)
purpose) 37 (0.012)
general) 37 (0.012)
character) 37 (0.012)
best_way) 37 (0.012)
role_model) 37 (0.012)
sometimes) 37 (0.012)
result) 36 (0.012)
truth) 36 (0.012)
film) 36 (0.012)
long) 36 (0.012)
benefit) 35 (0.011)
step) 35 (0.011)
risk) 35 (0.011)
bear) 35 (0.011)
exist) 35 (0.011)
volunteer) 34 (0.011)
lose) 34 (0.011)
fun) 34 (0.011)
simple) 34 (0.011)
promote) 34 (0.011)
mean) 34 (0.011)
advocate) 34 (0.011)
admire) 33 (0.011)
prove) 33 (0.011)
prime_minister) 33 (0.011)
establish) 33 (0.011)
adore) 33 (0.011)
sensitivity) 33 (0.011)
skill) 33 (0.011)
history) 33 (0.011)
perform) 33 (0.011)
rabin) 33 (0.011)
characterize) 33 (0.011)
cartoon) 33 (0.011)
attitude) 33 (0.011)
high_school) 33 (0.011)
curious) 33 (0.011)
challenge) 33 (0.011)
excellence) 33 (0.011)
equality) 33 (0.011)
therefore) 32 (0.010)
educator) 32 (0.010)
generous) 32 (0.010)
personality) 32 (0.010)
point) 32 (0.010)
certain) 32 (0.010)
return) 32 (0.010)
literary) 32 (0.010)
boy) 32 (0.010)
ben_gurion) 32 (0.010)
always_strive) 32 (0.010)
warm) 32 (0.010)
necessary) 32 (0.010)
demand) 32 (0.010)
remember) 32 (0.010)
young_age) 32 (0.010)
martin_luther) 31 (0.010)
active) 31 (0.010)
easily) 31 (0.010)
walk) 31 (0.010)
aware) 31 (0.010)
motivate) 31 (0.010)
clear) 30 (0.010)
mom) 30 (0.010)
actually) 30 (0.010)
political) 30 (0.010)
dedicated) 30 (0.010)
chose_portray) 30 (0.010)
little_prince) 30 (0.010)
willpower) 30 (0.010)
kind_hearte) 30 (0.010)
donate) 30 (0.010)
military) 30 (0.010)
guy) 30 (0.010)
kill) 30 (0.010)
negative) 30 (0.010)
almost) 30 (0.010)
concern) 30 (0.010)
die) 30 (0.010)
despite_difficultie) 30 (0.010)
weak) 29 (0.009)
hurt) 29 (0.009)
dominant) 29 (0.009)
light) 29 (0.009)
fall) 29 (0.009)
money) 29 (0.009)
professionalism) 29 (0.009)
require) 29 (0.009)
class) 29 (0.009)
number) 28 (0.009)
draw) 28 (0.009)
sake) 28 (0.009)
hardworke) 28 (0.009)
future) 28 (0.009)
feeling) 28 (0.009)
alone) 28 (0.009)
dad) 28 (0.009)
intelligent) 28 (0.009)
convey) 28 (0.009)
combine) 28 (0.009)
series) 28 (0.009)
quiet) 28 (0.009)
evil) 28 (0.009)
take_care) 28 (0.009)
hope) 28 (0.009)
various) 27 (0.009)
relationship) 27 (0.009)
seem_positive) 27 (0.009)
helping_other) 27 (0.009)
holocaust) 27 (0.009)
obstacle) 27 (0.009)
willing_give) 27 (0.009)
admirable) 27 (0.009)
along_way) 27 (0.009)
ideal) 27 (0.009)
back) 27 (0.009)
laugh) 27 (0.009)
sense) 27 (0.009)
achievement) 26 (0.008)
together) 26 (0.008)
stressful_situation) 26 (0.008)
david_ben) 26 (0.008)
zionist) 26 (0.008)
progress) 26 (0.008)
like) 26 (0.008)
survive) 26 (0.008)
rest) 26 (0.008)
eventually) 26 (0.008)
even_though) 26 (0.008)
sensitive_environment) 26 (0.008)
husband) 26 (0.008)
assertiveness) 26 (0.008)
mission) 26 (0.008)
criticism) 26 (0.008)
good_friend) 26 (0.008)
sense_humor) 26 (0.008)
mistake) 26 (0.008)
warrior) 26 (0.008)
fear) 26 (0.008)
instead) 25 (0.008)
poor) 25 (0.008)
nice) 25 (0.008)
adhere) 25 (0.008)
moshe_rabbeinu) 25 (0.008)
behave) 25 (0.008)
guide) 25 (0.008)
honesty) 25 (0.008)
entire) 25 (0.008)
encourage) 25 (0.008)
community) 25 (0.008)
hero) 25 (0.008)
begin) 25 (0.008)
composure) 25 (0.008)
late) 25 (0.008)
public) 24 (0.008)
aunt) 24 (0.008)
identify) 24 (0.008)
initiative) 24 (0.008)
wrong) 24 (0.008)
last) 24 (0.008)
pass) 24 (0.008)
united_state) 24 (0.008)
enlist) 24 (0.008)
case) 24 (0.008)
reliable) 24 (0.008)
stick) 24 (0.008)
mind) 24 (0.008)
career) 24 (0.008)
failure) 24 (0.008)
constantly) 24 (0.008)
solution) 24 (0.008)
helps_other) 23 (0.007)
desire_help) 23 (0.007)
joy) 23 (0.007)
new_thing) 23 (0.007)
cancer) 23 (0.007)
impossible) 23 (0.007)
area) 23 (0.007)
fail) 23 (0.007)
authoritative) 23 (0.007)
tolerant) 23 (0.007)
impressive) 23 (0.007)
compromise) 23 (0.007)
profession) 23 (0.007)
engage) 23 (0.007)
much_possible) 23 (0.007)
complete) 23 (0.007)
deed) 23 (0.007)
process) 23 (0.007)
moral) 23 (0.007)
patience) 23 (0.007)
second) 23 (0.007)
remain) 22 (0.007)
harry_potter) 22 (0.007)
period) 22 (0.007)
struggle) 22 (0.007)
contain) 22 (0.007)
build) 22 (0.007)
condition) 22 (0.007)
travel) 22 (0.007)
agree) 22 (0.007)
lie) 22 (0.007)
house) 22 (0.007)
thus) 22 (0.007)
necessarily) 22 (0.007)
every_situation) 22 (0.007)
language) 22 (0.007)
really_like) 22 (0.007)
control) 22 (0.007)
humanity) 22 (0.007)
lack) 22 (0.007)
cope) 21 (0.007)
game) 21 (0.007)
organize) 21 (0.007)
thought) 21 (0.007)
mature) 21 (0.007)
past) 21 (0.007)
old) 21 (0.007)
knows_stand) 21 (0.007)
dedicate) 21 (0.007)
adapt) 21 (0.007)
allow) 21 (0.007)
dare) 21 (0.007)
recognize) 21 (0.007)
model) 21 (0.007)
understanding) 21 (0.007)
knows_say) 21 (0.007)
interest) 21 (0.007)
youth) 21 (0.007)
equal) 21 (0.007)
level) 21 (0.007)
land) 21 (0.007)
protect) 21 (0.007)
group) 21 (0.007)
lecture) 21 (0.007)
month) 21 (0.007)
accompany) 21 (0.007)
far) 21 (0.007)
sit) 21 (0.007)
sentence) 21 (0.007)
status) 20 (0.007)
team) 20 (0.007)
already) 20 (0.007)
drive) 20 (0.007)
animal) 20 (0.007)
tolerance) 20 (0.007)
base) 20 (0.007)
literary_figure) 20 (0.007)
influential) 20 (0.007)
pursuit) 20 (0.007)
perceive) 20 (0.007)
joy_life) 20 (0.007)
affect) 20 (0.007)
judge) 20 (0.007)
human_being) 20 (0.007)
carry) 20 (0.007)
hardworking) 20 (0.007)
admirable_figure) 20 (0.007)
low) 20 (0.007)
fighter) 20 (0.007)
terribly) 20 (0.007)
answer) 20 (0.007)
mostly) 20 (0.007)
extreme) 20 (0.007)
question) 19 (0.006)
independence) 19 (0.006)
excellent) 19 (0.006)
overcome) 19 (0.006)
top) 19 (0.006)
antigone) 19 (0.006)
girlfriend) 19 (0.006)
balance) 19 (0.006)
positively) 19 (0.006)
prominent) 19 (0.006)
military_service) 19 (0.006)
attach) 19 (0.006)
decisive) 19 (0.006)
discover) 19 (0.006)
current) 19 (0.006)
deep) 19 (0.006)
quickly) 19 (0.006)
nature) 19 (0.006)
greatly) 19 (0.006)
effort) 19 (0.006)
interesting) 19 (0.006)
correct) 19 (0.006)
advise) 19 (0.006)
symbolize) 19 (0.006)
involve) 19 (0.006)
difficult_situation) 19 (0.006)
atmosphere) 18 (0.006)
creativity) 18 (0.006)
solve) 18 (0.006)
function) 18 (0.006)
chose) 18 (0.006)
force) 18 (0.006)
achieve_goal) 18 (0.006)
singer) 18 (0.006)
development) 18 (0.006)
respectful) 18 (0.006)
extraordinary) 18 (0.006)
encounter) 18 (0.006)
initiate) 18 (0.006)
mention) 18 (0.006)
large) 18 (0.006)
dedication) 18 (0.006)
jewish_state) 18 (0.006)
stress) 18 (0.006)
forget) 18 (0.006)
movement) 18 (0.006)
opportunity) 18 (0.006)
took_care) 18 (0.006)
menachem_begin) 18 (0.006)
capable) 18 (0.006)
term) 18 (0.006)
insist) 18 (0.006)
speech) 18 (0.006)
opinionate) 17 (0.006)
chose_describe) 17 (0.006)
leadership_ability) 17 (0.006)
contribution) 17 (0.006)
tough) 17 (0.006)
scout) 17 (0.006)
mental_strength) 17 (0.006)
calculate) 17 (0.006)
appearance) 17 (0.006)
cares_around) 17 (0.006)
knows_accept) 17 (0.006)
deserve) 17 (0.006)
city) 17 (0.006)
herzl_herzl) 17 (0.006)
harm) 17 (0.006)
advice) 17 (0.006)
importance) 17 (0.006)
professionally) 17 (0.006)
self_confidence) 17 (0.006)
appreciation) 17 (0.006)
completely) 17 (0.006)
eye_level) 17 (0.006)
portray) 17 (0.006)
personal_example) 17 (0.006)
subject) 17 (0.006)
adult) 17 (0.006)
best_side) 17 (0.006)
radiate) 17 (0.006)
personally) 17 (0.006)
persevere) 17 (0.006)
helpful) 17 (0.006)
pressure) 17 (0.006)
settle) 17 (0.006)
ahead) 17 (0.006)
system) 17 (0.006)
significant) 17 (0.006)
surrounding) 17 (0.006)
forward) 17 (0.006)
marry) 17 (0.006)
non) 17 (0.006)
famous) 17 (0.006)
daughter) 16 (0.005)
combination) 16 (0.005)
oppose) 16 (0.005)
usually) 16 (0.005)
positive_traits) 16 (0.005)
wife) 16 (0.005)
voice) 16 (0.005)
revolution) 16 (0.005)
rise) 16 (0.005)
trustworthy) 16 (0.005)
sharp) 16 (0.005)
israeli) 16 (0.005)
knows_deal) 16 (0.005)
smile_face) 16 (0.005)
female) 16 (0.005)
adopt) 16 (0.005)
away) 16 (0.005)
rabbi) 16 (0.005)
orphanage) 16 (0.005)
humility) 16 (0.005)
discipline) 16 (0.005)
importantly) 16 (0.005)
demonstrate) 16 (0.005)
peter_pan) 16 (0.005)
cares_environment) 16 (0.005)
striving_excellence) 16 (0.005)
homeland) 16 (0.005)
individual) 16 (0.005)
odd) 16 (0.005)
detail) 16 (0.005)
wherever) 15 (0.005)
came_mind) 15 (0.005)
establishment_state) 15 (0.005)
sweeping) 15 (0.005)
form) 15 (0.005)
advance) 15 (0.005)
self_confident) 15 (0.005)
finally) 15 (0.005)
happiness) 15 (0.005)
visit) 15 (0.005)
food) 15 (0.005)
music) 15 (0.005)
first_foremost) 15 (0.005)
impact) 15 (0.005)
shortcoming) 15 (0.005)
instill) 15 (0.005)
powerful) 15 (0.005)
seek) 15 (0.005)
human_relation) 15 (0.005)
focus) 15 (0.005)
strengthen) 15 (0.005)
years_old) 15 (0.005)
hold) 15 (0.005)
motivated) 15 (0.005)
due) 15 (0.005)
stands_ground) 15 (0.005)
devote) 15 (0.005)
make_decision) 15 (0.005)
difference) 15 (0.005)
depend) 15 (0.005)
unique) 15 (0.005)
makes_sure) 15 (0.005)
chance) 15 (0.005)
ignore) 14 (0.005)
seriously) 14 (0.005)
emotion) 14 (0.005)
consideration) 14 (0.005)
program) 14 (0.005)
stood_ground) 14 (0.005)
behavior) 14 (0.005)
service) 14 (0.005)
highly) 14 (0.005)
star) 14 (0.005)
white) 14 (0.005)
provide) 14 (0.005)
win) 14 (0.005)
convention) 14 (0.005)
express_opinion) 14 (0.005)
notice) 14 (0.005)
diligent) 14 (0.005)
admit) 14 (0.005)
willingness) 14 (0.005)
arrogant) 14 (0.005)
spend) 14 (0.005)
imagine) 14 (0.005)
recently) 14 (0.005)
conduct) 14 (0.005)
grade) 14 (0.005)
fulfil) 14 (0.005)
rich) 14 (0.005)
acceptance) 14 (0.005)
currently) 14 (0.005)
partner) 14 (0.005)
found) 14 (0.005)
sound) 14 (0.005)
university) 14 (0.005)
uprising) 14 (0.005)
freedom) 14 (0.005)
empathetic) 14 (0.005)
important_the) 14 (0.005)
hard_work) 14 (0.005)
physical) 14 (0.005)
seriousness) 14 (0.005)
rank) 14 (0.005)
strongly_believe) 14 (0.005)
pioneer) 14 (0.005)
excel) 14 (0.005)
writer) 14 (0.005)
worry) 14 (0.005)
precisely) 14 (0.005)
huge) 13 (0.004)
hide) 13 (0.004)
purposeful) 13 (0.004)
hannah_szene) 13 (0.004)
operation) 13 (0.004)
religious) 13 (0.004)
degree) 13 (0.004)
abandon) 13 (0.004)
ability_listen) 13 (0.004)
wait) 13 (0.004)
one) 13 (0.004)
hardship) 13 (0.004)
made_sure) 13 (0.004)
admiration) 13 (0.004)
nation) 13 (0.004)
robin_hood) 13 (0.004)
authority) 13 (0.004)
cost) 13 (0.004)
full_joy) 13 (0.004)
secret) 13 (0.004)
dance) 13 (0.004)
properly) 13 (0.004)
reflect) 13 (0.004)
blood) 13 (0.004)
negev) 13 (0.004)
listening) 13 (0.004)
interested) 13 (0.004)
winnie_pooh) 13 (0.004)
alive) 13 (0.004)
devotion) 13 (0.004)
activity) 13 (0.004)
idf) 13 (0.004)
emphasize) 13 (0.004)
direction) 13 (0.004)
senior) 13 (0.004)
tremendous) 13 (0.004)
spongebob) 13 (0.004)
ideology) 13 (0.004)
establishment) 13 (0.004)
limit) 13 (0.004)
desire_change) 13 (0.004)
share) 13 (0.004)
worth) 13 (0.004)
loyalty) 13 (0.004)
spirit) 13 (0.004)
beauty) 13 (0.004)
ago) 13 (0.004)
bother) 13 (0.004)
journey) 13 (0.004)
doctor) 13 (0.004)
former_president) 12 (0.004)
literature) 12 (0.004)
curiosity) 12 (0.004)
murder) 12 (0.004)
direct) 12 (0.004)
critical) 12 (0.004)
president) 12 (0.004)
learned_lot) 12 (0.004)
connection) 12 (0.004)
exemplary) 12 (0.004)
sick) 12 (0.004)
trouble) 12 (0.004)
state_contract) 12 (0.004)
similar) 12 (0.004)
research) 12 (0.004)
contributed_lot) 12 (0.004)
attract) 12 (0.004)
perception) 12 (0.004)
set_personal) 12 (0.004)
favorite) 12 (0.004)
duty) 12 (0.004)
enough) 12 (0.004)
conversation) 12 (0.004)
free) 12 (0.004)
significant_figure) 12 (0.004)
busy) 12 (0.004)
rule) 12 (0.004)
central) 12 (0.004)
many_time) 12 (0.004)
investment) 12 (0.004)
early) 12 (0.004)
citizen) 12 (0.004)
basically) 12 (0.004)
particular) 12 (0.004)
arrive) 12 (0.004)
birth) 12 (0.004)
would_like) 12 (0.004)
knows_speak) 12 (0.004)
bit) 12 (0.004)
train) 12 (0.004)
subordinate) 12 (0.004)
strives_excellence) 12 (0.004)
positivity) 12 (0.004)
many_difficultie) 12 (0.004)
meaningful) 12 (0.004)
childhood) 12 (0.004)
simply) 12 (0.004)
prevent) 12 (0.004)
happy_part) 12 (0.004)
enter) 12 (0.004)
never_gave) 12 (0.004)
human_dignity) 12 (0.004)
member) 11 (0.004)
acts_accorde) 11 (0.004)
polite) 11 (0.004)
attend) 11 (0.004)
stubbornness) 11 (0.004)
fit) 11 (0.004)
anna) 11 (0.004)
minister) 11 (0.004)
straight) 11 (0.004)
mental) 11 (0.004)
tv) 11 (0.004)
always_ready) 11 (0.004)
perfect) 11 (0.004)
bus) 11 (0.004)
reveal) 11 (0.004)
tree) 11 (0.004)
establish_state) 11 (0.004)
whole_world) 11 (0.004)
audience) 11 (0.004)
occupation) 11 (0.004)
slave) 11 (0.004)
benjamin_zeev) 11 (0.004)
material) 11 (0.004)
commitment) 11 (0.004)
plan) 11 (0.004)
even_difficult) 11 (0.004)
sport) 11 (0.004)
half) 11 (0.004)
champion) 11 (0.004)
appear) 11 (0.004)
friendship) 11 (0.004)
princess) 11 (0.004)
explain) 11 (0.004)
enterprise) 11 (0.004)
give_easily) 11 (0.004)
surround) 11 (0.004)
maximum) 11 (0.004)
include) 11 (0.004)
security) 11 (0.004)
things_proportion) 11 (0.004)
broad) 11 (0.004)
hebrew_language) 11 (0.004)
inner) 11 (0.004)
short) 11 (0.004)
space) 11 (0.004)
sets_goal) 11 (0.004)
orphan) 11 (0.004)
practical) 11 (0.004)
push) 11 (0.004)
brag) 11 (0.004)
watch) 11 (0.004)
pursue) 11 (0.004)
quite) 11 (0.004)
racism) 11 (0.004)
innocent) 11 (0.004)
attention) 11 (0.004)
mentally) 11 (0.004)
intention) 11 (0.004)
unit) 11 (0.004)
relative) 11 (0.004)
warm_love) 11 (0.004)
constant) 11 (0.004)
stuck_goal) 11 (0.004)
generation) 11 (0.004)
previous) 11 (0.004)
persuade) 11 (0.004)
training) 11 (0.004)
outstanding) 11 (0.004)
release) 11 (0.004)
however) 11 (0.004)
calmly) 11 (0.004)
line) 11 (0.004)
indicate) 11 (0.004)
body) 11 (0.004)
law) 11 (0.004)
loving) 11 (0.004)
invent) 10 (0.003)
join) 10 (0.003)
former) 10 (0.003)
attitude_toward) 10 (0.003)
attentive_ear) 10 (0.003)
satisfaction) 10 (0.003)
integrate) 10 (0.003)
mainly) 10 (0.003)
trample) 10 (0.003)
obvious) 10 (0.003)
much_connect) 10 (0.003)
would_choose) 10 (0.003)
shoulder) 10 (0.003)
noble) 10 (0.003)
violence) 10 (0.003)
paratrooper) 10 (0.003)
often) 10 (0.003)
immediately) 10 (0.003)
comfortable) 10 (0.003)
refuse) 10 (0.003)
goals_set) 10 (0.003)
content) 10 (0.003)
loves_country) 10 (0.003)
loyal_friend) 10 (0.003)
terrorist) 10 (0.003)
pay) 10 (0.003)
battle) 10 (0.003)
despair) 10 (0.003)
sarah) 10 (0.003)
wants_achieve) 10 (0.003)
goliath) 10 (0.003)
contrary) 10 (0.003)
diligence) 10 (0.003)
inspiration) 10 (0.003)
humane) 10 (0.003)
adherence_purpose) 10 (0.003)
resident) 10 (0.003)
gurion_first) 10 (0.003)
patient_tolerant) 10 (0.003)
take_risk) 10 (0.003)
advantage) 10 (0.003)
complain) 10 (0.003)
gentle) 10 (0.003)
touch) 10 (0.003)
desire_learn) 10 (0.003)
endanger) 10 (0.003)
belong) 10 (0.003)
friendly) 10 (0.003)
suffer) 10 (0.003)
expect) 10 (0.003)
childish) 10 (0.003)
government) 10 (0.003)
reach_goal) 10 (0.003)
later) 10 (0.003)
gain) 10 (0.003)
zionism) 10 (0.003)
contact) 10 (0.003)
opposition) 10 (0.003)
determined) 10 (0.003)
intelligence) 10 (0.003)
several) 10 (0.003)
roni) 9 (0.003)
rosa_park) 9 (0.003)
snow_white) 9 (0.003)
crazy) 9 (0.003)
strongly) 9 (0.003)
crisis) 9 (0.003)
management) 9 (0.003)
talent) 9 (0.003)
important_trait) 9 (0.003)
underground) 9 (0.003)
event) 9 (0.003)
forgive) 9 (0.003)
take_advantage) 9 (0.003)
distress) 9 (0.003)
object) 9 (0.003)
big_brother) 9 (0.003)
presence) 9 (0.003)
norm) 9 (0.003)
socially) 9 (0.003)
takes_care) 9 (0.003)
laughter) 9 (0.003)
imagination) 9 (0.003)
work_ethic) 9 (0.003)
needy) 9 (0.003)
make_mistake) 9 (0.003)
expand) 9 (0.003)
indifferent) 9 (0.003)
principal) 9 (0.003)
good_evil) 9 (0.003)
differently) 9 (0.003)
get_along) 9 (0.003)
talented) 9 (0.003)
flexible) 9 (0.003)
village) 9 (0.003)
high_ambition) 9 (0.003)
highly_motivate) 9 (0.003)
virtue) 9 (0.003)
knows_combine) 9 (0.003)
severe) 9 (0.003)
finish) 9 (0.003)
week) 9 (0.003)
attempt) 9 (0.003)
interpersonal_skill) 9 (0.003)
witty) 9 (0.003)
expense) 9 (0.003)
managed_sweep) 9 (0.003)
move_forward) 9 (0.003)
director) 9 (0.003)
giving) 9 (0.003)
satisfied) 9 (0.003)
anything_return) 9 (0.003)
basis) 9 (0.003)
shape) 9 (0.003)
proportion) 9 (0.003)
imbued_purpose) 9 (0.003)
defend) 9 (0.003)
fair) 9 (0.003)
connected) 9 (0.003)
successfully) 9 (0.003)
priority) 9 (0.003)
energy) 9 (0.003)
flow) 9 (0.003)
opponent) 9 (0.003)
escape) 9 (0.003)
uncle) 9 (0.003)
politician) 9 (0.003)
least) 9 (0.003)
self_discipline) 9 (0.003)
favor) 9 (0.003)
particularly) 9 (0.003)
half_full) 9 (0.003)
reliability) 9 (0.003)
bar) 9 (0.003)
self_belief) 9 (0.003)
humor) 9 (0.003)
prison) 9 (0.003)
religion) 9 (0.003)
years_ago) 9 (0.003)
book_read) 9 (0.003)
admit_mistake) 8 (0.003)
sincerity) 8 (0.003)
sure) 8 (0.003)
box) 8 (0.003)
set_goal) 8 (0.003)
clean) 8 (0.003)
catch) 8 (0.003)
everything_happen) 8 (0.003)
inspiring) 8 (0.003)
