Size: 1479
ben_gurion) 22 (0.015)
initiate) 22 (0.015)
eye_level) 22 (0.015)
laugh) 22 (0.015)
despite_difficultie) 22 (0.015)
impressive) 22 (0.015)
system) 22 (0.015)
advance) 22 (0.015)
encounter) 22 (0.015)
deed) 22 (0.015)
black) 22 (0.015)
protect) 22 (0.015)
solution) 22 (0.015)
obvious) 22 (0.015)
concern) 22 (0.015)
patient) 21 (0.014)
base) 21 (0.014)
fulfill) 21 (0.014)
kindness) 21 (0.014)
public) 21 (0.014)
wife) 21 (0.014)
contain) 21 (0.014)
advocate) 21 (0.014)
humility) 21 (0.014)
combine) 21 (0.014)
serious) 21 (0.014)
forward) 21 (0.014)
push) 21 (0.014)
strengthen) 21 (0.014)
next) 21 (0.014)
highly_appreciate) 21 (0.014)
confidence) 21 (0.014)
martin_luther) 21 (0.014)
finish) 20 (0.014)
research) 20 (0.014)
indicate) 20 (0.014)
various) 20 (0.014)
discover) 20 (0.014)
lecture) 20 (0.014)
movement) 20 (0.014)
high_school) 20 (0.014)
funny) 20 (0.014)
political) 20 (0.014)
interest) 20 (0.014)
excellent) 20 (0.014)
perfect) 20 (0.014)
development) 20 (0.014)
investment) 20 (0.014)
project) 20 (0.014)
opportunity) 20 (0.014)
sentence) 20 (0.014)
group) 20 (0.014)
issue) 20 (0.014)
sake) 20 (0.014)
fear) 20 (0.014)
donate) 19 (0.013)
patience) 19 (0.013)
focus) 19 (0.013)
question) 19 (0.013)
non) 19 (0.013)
population) 19 (0.013)
famous) 19 (0.013)
low) 19 (0.013)
atmosphere) 19 (0.013)
beautiful) 19 (0.013)
reflect) 19 (0.013)
forget) 19 (0.013)
quiet) 19 (0.013)
particular) 19 (0.013)
necessary) 19 (0.013)
considerate) 19 (0.013)
years_old) 19 (0.013)
wherever) 19 (0.013)
would_like) 19 (0.013)
cope) 19 (0.013)
female) 18 (0.012)
force) 18 (0.012)
recently) 18 (0.012)
expose) 18 (0.012)
lot) 18 (0.012)
offer) 18 (0.012)
judge) 18 (0.012)
adore) 18 (0.012)
negative) 18 (0.012)
completely) 18 (0.012)
military_service) 18 (0.012)
balance) 18 (0.012)
boy) 18 (0.012)
often) 18 (0.012)
helping_other) 18 (0.012)
generation) 18 (0.012)
commitment) 18 (0.012)
friendship) 18 (0.012)
admirable) 18 (0.012)
excellence) 18 (0.012)
greatly) 18 (0.012)
sport) 18 (0.012)
constantly) 18 (0.012)
point) 18 (0.012)
daughter) 18 (0.012)
never_gave) 18 (0.012)
tough) 18 (0.012)
perceive) 18 (0.012)
touch) 18 (0.012)
zionism) 17 (0.011)
zionist) 17 (0.011)
feeling) 17 (0.011)
advantage) 17 (0.011)
contribution) 17 (0.011)
fulfil) 17 (0.011)
therefore) 17 (0.011)
found) 17 (0.011)
answer) 17 (0.011)
subject) 17 (0.011)
mainly) 17 (0.011)
lift) 17 (0.011)
detail) 17 (0.011)
much_possible) 17 (0.011)
comfortable) 17 (0.011)
complete) 17 (0.011)
subordinate) 17 (0.011)
space) 17 (0.011)
easily) 17 (0.011)
initiative) 17 (0.011)
function) 17 (0.011)
race) 17 (0.011)
pay) 17 (0.011)
instead) 17 (0.011)
line) 17 (0.011)
top) 17 (0.011)
compromise) 17 (0.011)
conduct) 17 (0.011)
tremendous) 17 (0.011)
equal) 17 (0.011)
every_day) 17 (0.011)
house) 17 (0.011)
coach) 17 (0.011)
independent) 17 (0.011)
influential) 17 (0.011)
devote) 17 (0.011)
menachem_begin) 17 (0.011)
involve) 17 (0.011)
crazy) 16 (0.011)
several) 16 (0.011)
difference) 16 (0.011)
science) 16 (0.011)
plan) 16 (0.011)
include) 16 (0.011)
worth) 16 (0.011)
ever) 16 (0.011)
game) 16 (0.011)
fun) 16 (0.011)
carry) 16 (0.011)
adopt) 16 (0.011)
hour) 16 (0.011)
degree) 16 (0.011)
curious) 16 (0.011)
month) 16 (0.011)
form) 16 (0.011)
proud) 16 (0.011)
strongly) 16 (0.011)
deserve) 16 (0.011)
memory) 16 (0.011)
persevere) 16 (0.011)
accompany) 16 (0.011)
demonstrate) 16 (0.011)
agree) 16 (0.011)
lack) 16 (0.011)
assertiveness) 16 (0.011)
accord) 16 (0.011)
activity) 16 (0.011)
impossible) 16 (0.011)
sure) 16 (0.011)
odd) 15 (0.010)
authority) 15 (0.010)
sit) 15 (0.010)
shimon_pere) 15 (0.010)
founder) 15 (0.010)
chance) 15 (0.010)
immigrant) 15 (0.010)
supportive) 15 (0.010)
speech) 15 (0.010)
independence) 15 (0.010)
danger) 15 (0.010)
mulan) 15 (0.010)
instill) 15 (0.010)
thinking) 15 (0.010)
citizen) 15 (0.010)
event) 15 (0.010)
manager) 15 (0.010)
personally) 15 (0.010)
later) 15 (0.010)
engage) 15 (0.010)
cost) 15 (0.010)
unit) 15 (0.010)
sharp) 15 (0.010)
virtue) 15 (0.010)
correct) 15 (0.010)
marry) 15 (0.010)
land) 15 (0.010)
rise) 15 (0.010)
exemplary) 15 (0.010)
prominent) 15 (0.010)
free) 15 (0.010)
condition) 15 (0.010)
enemy) 15 (0.010)
kobe_bryant) 15 (0.010)
basketball_player) 15 (0.010)
away) 15 (0.010)
major) 14 (0.009)
artist) 14 (0.009)
wish) 14 (0.009)
business) 14 (0.009)
diligent) 14 (0.009)
pursuit) 14 (0.009)
wise) 14 (0.009)
better_place) 14 (0.009)
fit) 14 (0.009)
early) 14 (0.009)
organization) 14 (0.009)
recognize) 14 (0.009)
current) 14 (0.009)
cristiano_ronaldo) 14 (0.009)
profession) 14 (0.009)
warm) 14 (0.009)
connected) 14 (0.009)
injury) 14 (0.009)
enlist) 14 (0.009)
advice) 14 (0.009)
scientist) 14 (0.009)
fire) 14 (0.009)
endless) 14 (0.009)
term) 14 (0.009)
quietly) 14 (0.009)
personal_example) 14 (0.009)
adhere) 14 (0.009)
understanding) 14 (0.009)
ethic) 14 (0.009)
quite) 14 (0.009)
win) 14 (0.009)
throw) 14 (0.009)
practice) 14 (0.009)
portray) 14 (0.009)
relate) 14 (0.009)
necessarily) 14 (0.009)
expect) 14 (0.009)
first_foremost) 14 (0.009)
fan) 13 (0.009)
lebron) 13 (0.009)
proof) 13 (0.009)
dedicated) 13 (0.009)
draw) 13 (0.009)
religion) 13 (0.009)
attempt) 13 (0.009)
admirable_figure) 13 (0.009)
interesting) 13 (0.009)
pure) 13 (0.009)
percent) 13 (0.009)
cancer) 13 (0.009)
security) 13 (0.009)
model) 13 (0.009)
shape) 13 (0.009)
intention) 13 (0.009)
professionally) 13 (0.009)
adult) 13 (0.009)
made_sure) 13 (0.009)
spread) 13 (0.009)
hold) 13 (0.009)
confident) 13 (0.009)
loss) 13 (0.009)
unique) 13 (0.009)
impact) 13 (0.009)
curiosity) 13 (0.009)
journey) 13 (0.009)
human_being) 13 (0.009)
seriousness) 13 (0.009)
helpful) 13 (0.009)
hero) 13 (0.009)
ago) 13 (0.009)
conversation) 13 (0.009)
attention) 13 (0.009)
title) 13 (0.009)
mom) 13 (0.009)
human_relation) 13 (0.009)
large) 13 (0.009)
spongebob) 13 (0.009)
limit) 13 (0.009)
musk) 13 (0.009)
explain) 13 (0.009)
self_discipline) 13 (0.009)
guide) 13 (0.009)
striving_excellence) 13 (0.009)
holocaust) 13 (0.009)
adherence_purpose) 13 (0.009)
radiate) 13 (0.009)
actor) 13 (0.009)
harness) 13 (0.009)
wrong) 13 (0.009)
wait) 13 (0.009)
belong) 12 (0.008)
invent) 12 (0.008)
insist) 12 (0.008)
physics) 12 (0.008)
basketball) 12 (0.008)
much_appreciate) 12 (0.008)
despite_difficulty) 12 (0.008)
old) 12 (0.008)
set_goal) 12 (0.008)
technology) 12 (0.008)
manner) 12 (0.008)
talent) 12 (0.008)
highly_value) 12 (0.008)
extreme) 12 (0.008)
adapt) 12 (0.008)
orphanage) 12 (0.008)
doctor) 12 (0.008)
highly) 12 (0.008)
sets_goal) 12 (0.008)
solve) 12 (0.008)
entrepreneur) 12 (0.008)
ceo) 12 (0.008)
center) 12 (0.008)
participate) 12 (0.008)
willingness) 12 (0.008)
animal) 12 (0.008)
spider) 12 (0.008)
key) 12 (0.008)
choice) 12 (0.008)
motivate) 12 (0.008)
daily) 12 (0.008)
combination) 12 (0.008)
happiness) 12 (0.008)
inner) 12 (0.008)
ahead) 12 (0.008)
yuval) 12 (0.008)
emphasize) 12 (0.008)
mostly) 12 (0.008)
nation) 12 (0.008)
british) 12 (0.008)
add) 12 (0.008)
energy) 12 (0.008)
direct) 12 (0.008)
consult) 12 (0.008)
get_bett) 12 (0.008)
former) 12 (0.008)
spend) 12 (0.008)
control) 12 (0.008)
suffer) 12 (0.008)
composure) 12 (0.008)
victory) 12 (0.008)
million) 12 (0.008)
ignore) 12 (0.008)
ideal) 12 (0.008)
bother) 12 (0.008)
gal_gadot) 11 (0.007)
protagonist) 11 (0.007)
voice) 11 (0.007)
lebron_jame) 11 (0.007)
provide) 11 (0.007)
benjamin_zeev) 11 (0.007)
negev) 11 (0.007)
protest) 11 (0.007)
maimonide) 11 (0.007)
reveal) 11 (0.007)
move_forward) 11 (0.007)
government) 11 (0.007)
tolerance) 11 (0.007)
burn) 11 (0.007)
encourage) 11 (0.007)
president) 11 (0.007)
else) 11 (0.007)
obstacle) 11 (0.007)
passion) 11 (0.007)
hospital) 11 (0.007)
whole_world) 11 (0.007)
sell) 11 (0.007)
intelligent) 11 (0.007)
room) 11 (0.007)
skill) 11 (0.007)
glass) 11 (0.007)
rank) 11 (0.007)
religious) 11 (0.007)
stress) 11 (0.007)
depth) 11 (0.007)
partner) 11 (0.007)
gift) 11 (0.007)
best_possible) 11 (0.007)
needy) 11 (0.007)
admiration) 11 (0.007)
david_ben) 11 (0.007)
sense_mission) 11 (0.007)
member) 11 (0.007)
properly) 11 (0.007)
mental) 11 (0.007)
dare) 11 (0.007)
unite) 11 (0.007)
travel) 11 (0.007)
meaningful) 11 (0.007)
imagine) 11 (0.007)
much_connect) 11 (0.007)
interested) 11 (0.007)
view) 11 (0.007)
clear) 11 (0.007)
song) 11 (0.007)
fame) 11 (0.007)
nice) 11 (0.007)
conquer) 11 (0.007)
critical) 11 (0.007)
refuse) 11 (0.007)
survive) 11 (0.007)
stubbornness) 11 (0.007)
constant) 11 (0.007)
stage) 11 (0.007)
doubt) 11 (0.007)
capable) 11 (0.007)
symbol) 11 (0.007)
middle) 11 (0.007)
defend) 11 (0.007)
mention) 11 (0.007)
interview) 11 (0.007)
rule) 11 (0.007)
identify) 11 (0.007)
individual) 11 (0.007)
dark) 10 (0.007)
persuade) 10 (0.007)
heritage) 10 (0.007)
championship) 10 (0.007)
grade) 10 (0.007)
athlete) 10 (0.007)
law) 10 (0.007)
everything_happen) 10 (0.007)
fulfill_dream) 10 (0.007)
significant_figure) 10 (0.007)
resourcefulness) 10 (0.007)
several_time) 10 (0.007)
harry_potter) 10 (0.007)
positively) 10 (0.007)
defeat) 10 (0.007)
pursue) 10 (0.007)
get_better) 10 (0.007)
pilot) 10 (0.007)
moral) 10 (0.007)
boundary) 10 (0.007)
establishment) 10 (0.007)
favorite) 10 (0.007)
week) 10 (0.007)
exceptional) 10 (0.007)
worked_hard) 10 (0.007)
message) 10 (0.007)
educational) 10 (0.007)
kind_hearte) 10 (0.007)
defense) 10 (0.007)
gender) 10 (0.007)
city) 10 (0.007)
actress) 10 (0.007)
everywhere) 10 (0.007)
remind) 10 (0.007)
dedicate) 10 (0.007)
bit) 10 (0.007)
listening) 10 (0.007)
inclusive) 10 (0.007)
bill_gate) 10 (0.007)
distance) 10 (0.007)
miriam_peretz) 10 (0.007)
integrate) 10 (0.007)
identity) 10 (0.007)
integrity) 10 (0.007)
adi) 10 (0.007)
battalion) 10 (0.007)
many_time) 10 (0.007)
surround) 10 (0.007)
plot) 10 (0.007)
physical) 10 (0.007)
humor) 10 (0.007)
leadership_ability) 10 (0.007)
however) 10 (0.007)
anything_possible) 10 (0.007)
symbolize) 10 (0.007)
superhero) 10 (0.007)
childhood) 10 (0.007)
responsibility_action) 10 (0.007)
aspect) 10 (0.007)
jump) 10 (0.007)
private) 10 (0.007)
worker) 10 (0.007)
mature) 10 (0.007)
sign) 10 (0.007)
peak) 10 (0.007)
compassion) 10 (0.007)
jewish_state) 10 (0.007)
difficult_situation) 10 (0.007)
underestimate) 10 (0.007)
difficult_moment) 10 (0.007)
every_morne) 10 (0.007)
respectful) 10 (0.007)
greatly_influence) 10 (0.007)
food) 10 (0.007)
heroism) 10 (0.007)
stubborn) 10 (0.007)
teammate) 10 (0.007)
enter) 10 (0.007)
lesson) 10 (0.007)
thousand) 9 (0.006)
competition) 9 (0.006)
flow) 9 (0.006)
fate) 9 (0.006)
maybe) 9 (0.006)
otherwise) 9 (0.006)
retire) 9 (0.006)
aid) 9 (0.006)
disability) 9 (0.006)
performance) 9 (0.006)
slave) 9 (0.006)
discovery) 9 (0.006)
persevered) 9 (0.006)
currently) 9 (0.006)
blind) 9 (0.006)
excel) 9 (0.006)
spiritual) 9 (0.006)
rich) 9 (0.006)
intelligence) 9 (0.006)
rare) 9 (0.006)
disease) 9 (0.006)
revolutionary) 9 (0.006)
terrible) 9 (0.006)
tend) 9 (0.006)
platoon) 9 (0.006)
gain) 9 (0.006)
salient_qualitie) 9 (0.006)
credit) 9 (0.006)
weakness) 9 (0.006)
acceptance) 9 (0.006)
graduate) 9 (0.006)
apple) 9 (0.006)
accomplishment) 9 (0.006)
door) 9 (0.006)
pioneer) 9 (0.006)
routine) 9 (0.006)
music) 9 (0.006)
self_belief) 9 (0.006)
treatment) 9 (0.006)
aim) 9 (0.006)
minister) 9 (0.006)
medical) 9 (0.006)
expense) 9 (0.006)
two_son) 9 (0.006)
honor) 9 (0.006)
invention) 9 (0.006)
immediately) 9 (0.006)
makes_sure) 9 (0.006)
clearly) 9 (0.006)
basis) 9 (0.006)
record) 9 (0.006)
twice) 9 (0.006)
proportion) 9 (0.006)
resilience) 9 (0.006)
explore) 9 (0.006)
violence) 9 (0.006)
similar) 9 (0.006)
contrary) 9 (0.006)
relatively) 9 (0.006)
tal) 9 (0.006)
release) 9 (0.006)
janusz_korczak) 9 (0.006)
spirit) 9 (0.006)
ultimately) 9 (0.006)
orderly) 9 (0.006)
club) 9 (0.006)
winston_churchill) 9 (0.006)
football) 9 (0.006)
acquire) 9 (0.006)
sort) 9 (0.006)
opponent) 9 (0.006)
apply) 9 (0.006)
trial) 9 (0.006)
smile_face) 9 (0.006)
willing_sacrifice) 9 (0.006)
language) 9 (0.006)
american) 9 (0.006)
motivated) 9 (0.006)
commit) 9 (0.006)
phrase) 9 (0.006)
harm) 9 (0.006)
suit) 9 (0.006)
miriam) 9 (0.006)
strives_excellence) 9 (0.006)
charity) 8 (0.005)
inventor) 8 (0.005)
accident) 8 (0.005)
profit) 8 (0.005)
passed_away) 8 (0.005)
attach) 8 (0.005)
prevent) 8 (0.005)
busy) 8 (0.005)
elderly) 8 (0.005)
road) 8 (0.005)
culture) 8 (0.005)
discrimination) 8 (0.005)
stuck_goal) 8 (0.005)
complex) 8 (0.005)
deep) 8 (0.005)
state_contract) 8 (0.005)
senior) 8 (0.005)
hobby) 8 (0.005)
material) 8 (0.005)
extraordinary) 8 (0.005)
tenacity) 8 (0.005)
outstanding) 8 (0.005)
sad) 8 (0.005)
sound) 8 (0.005)
jail) 8 (0.005)
organize) 8 (0.005)
consideration) 8 (0.005)
tool) 8 (0.005)
computer) 8 (0.005)
pain) 8 (0.005)
relative) 8 (0.005)
publicity) 8 (0.005)
hebrew) 8 (0.005)
environmental) 8 (0.005)
astronaut) 8 (0.005)
handle) 8 (0.005)
grant) 8 (0.005)
emotion) 8 (0.005)
evident) 8 (0.005)
ruth_bader) 8 (0.005)
ginsburg) 8 (0.005)
earn) 8 (0.005)
depression) 8 (0.005)
exactly) 8 (0.005)
aunt) 8 (0.005)
cartoon) 8 (0.005)
ideology) 8 (0.005)
african_american) 8 (0.005)
morning) 8 (0.005)
attribute) 8 (0.005)
complain) 8 (0.005)
mentally) 8 (0.005)
genuine) 8 (0.005)
join) 8 (0.005)
claim) 8 (0.005)
opinionate) 8 (0.005)
herzl_herzl) 8 (0.005)
active) 8 (0.005)
establishing_state) 8 (0.005)
homeland) 8 (0.005)
direction) 8 (0.005)
authoritative) 8 (0.005)
relation) 8 (0.005)
medium) 8 (0.005)
variety) 8 (0.005)
literary_figure) 8 (0.005)
drive) 8 (0.005)
along) 8 (0.005)
settle) 8 (0.005)
oppose) 8 (0.005)
foot) 8 (0.005)
half) 8 (0.005)
empathy) 8 (0.005)
dominant) 8 (0.005)
establishment_state) 8 (0.005)
judgment) 8 (0.005)
framework) 8 (0.005)
fast) 8 (0.005)
bless) 8 (0.005)
yitzhak_rabin) 8 (0.005)
rescue) 8 (0.005)
watch) 8 (0.005)
generous) 8 (0.005)
program) 8 (0.005)
interpersonal) 8 (0.005)
succumb) 8 (0.005)
attack) 8 (0.005)
slavery) 8 (0.005)
freedom) 8 (0.005)
self_sacrifice) 8 (0.005)
respected) 8 (0.005)
civilian) 8 (0.005)
send) 8 (0.005)
basic) 8 (0.005)
town) 8 (0.005)
empire) 8 (0.005)
murder) 8 (0.005)
