id,sex,year,t0,t1,t2,t3,t4,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11848834,0,2015,0.00957,0.00965,0.00956,0.60084,0.37038,2,2,0.60084,0,0,0,60.0,,4.0,,0,0,0,31.0,
11848927,1,2015,0.40815,0.55048,0.01355,0.01399,0.01382,2,2,0.55048,0,0,0,90.0,28.0,,,1,0,0,,50.0
11849250,1,2015,0.01081,0.37781,0.01065,0.38674,0.21398,3,2,0.38674,0,0,0,60.0,28.0,4.0,,0,0,0,8.0,
11849253,1,2015,0.00877,0.13107,0.00870,0.48862,0.36284,3,2,0.48862,0,0,0,60.0,28.0,,,1,0,0,32.0,
11849794,0,2015,0.09514,0.75846,0.01063,0.12510,0.01068,2,1,0.75846,0,0,0,80.0,,4.0,,0,0,0,18.0,
11850359,0,2015,0.00771,0.00778,0.00773,0.92641,0.05037,1,1,0.92641,0,0,0,40.0,,6.0,,0,0,0,4.0,34.0
11850459,0,2015,0.00919,0.00923,0.05994,0.41309,0.50854,2,2,0.50854,0,0,0,80.0,,4.0,,0,0,0,7.0,
11850464,1,2015,0.00779,0.08793,0.00780,0.78306,0.11343,2,1,0.78306,0,0,0,80.0,32.0,7.0,,0,0,0,35.0,39.0
11850596,1,2015,0.01672,0.93256,0.01667,0.01738,0.01667,1,1,0.93256,0,0,0,70.0,32.0,5.0,,0,0,0,60.0,81.0
11850674,1,2015,0.04681,0.93214,0.00701,0.00704,0.00700,1,1,0.93214,0,0,0,50.0,27.0,6.0,,0,0,0,9.0,
11850689,1,2015,0.10315,0.13758,0.01059,0.09478,0.65390,3,1,0.65390,0,0,0,70.0,20.0,,,1,0,0,22.0,3.0
11850729,0,2015,0.00915,0.15692,0.00913,0.63993,0.18488,3,1,0.63993,0,0,0,60.0,,3.0,,0,0,0,3.0,3.0
11850819,1,2015,0.02266,0.67327,0.02276,0.02263,0.25868,2,1,0.67327,0,0,0,60.0,23.0,,,1,0,0,47.0,18.0
11851218,1,2015,0.48769,0.00859,0.00834,0.48700,0.00839,2,2,0.48769,0,0,0,70.0,21.0,,,1,0,0,0.0,
11851331,1,2015,0.22350,0.01105,0.01069,0.67059,0.08417,2,1,0.67059,0,0,0,70.0,32.0,6.0,,0,0,0,39.0,
11851386,0,2015,0.00860,0.23612,0.00852,0.04270,0.70407,2,1,0.70407,0,0,0,60.0,,5.0,,0,0,0,15.0,
11851639,1,2015,0.00925,0.39591,0.00915,0.50600,0.07969,2,2,0.50600,0,0,0,50.0,34.0,5.0,,0,0,0,,0.0
11851863,1,2015,0.01264,0.88401,0.07758,0.01302,0.01275,1,1,0.88401,0,0,0,60.0,28.0,4.0,,0,0,0,5.0,0.0
11851921,1,2015,0.00889,0.25506,0.00887,0.17584,0.55135,3,1,0.55135,0,0,0,40.0,28.0,4.0,,0,0,0,,13.0
11852072,1,2015,0.11993,0.63559,0.00811,0.11735,0.11902,4,1,0.63559,0,0,0,90.0,30.0,6.0,,0,0,0,14.0,38.0
11852117,0,2015,0.09351,0.24713,0.00697,0.00718,0.64521,2,1,0.64521,0,0,0,90.0,,7.0,,0,0,0,8.0,
11852258,0,2015,0.00807,0.00822,0.00809,0.56086,0.41476,2,2,0.56086,0,0,0,90.0,,7.0,,0,0,0,0.0,
11852401,0,2015,0.23028,0.00725,0.00721,0.74803,0.00724,2,1,0.74803,0,0,0,80.0,,,,1,0,0,17.0,
11852431,1,2015,0.04183,0.40507,0.00927,0.22087,0.32296,3,2,0.40507,0,0,0,70.0,31.0,5.0,,0,0,0,61.0,59.0
11852448,1,2015,0.01819,0.01826,0.01818,0.92701,0.01836,1,1,0.92701,0,0,0,70.0,26.0,5.0,,0,0,0,30.0,29.0
11852451,1,2015,0.20613,0.72382,0.00774,0.05457,0.00774,2,1,0.72382,0,0,0,70.0,32.0,6.0,,0,0,0,31.0,17.0
11852503,1,2015,0.01180,0.01188,0.01186,0.23134,0.73312,2,1,0.73312,0,0,0,70.0,25.0,7.0,,0,0,0,0.0,
11852524,1,2015,0.33560,0.00861,0.00861,0.37947,0.26771,3,2,0.37947,0,0,0,60.0,23.0,3.0,,0,0,0,13.0,10.0
11852652,1,2015,0.15383,0.08732,0.01334,0.01348,0.73203,2,1,0.73203,0,0,0,70.0,28.0,5.0,,0,0,0,9.0,
11852769,0,2015,0.21072,0.72650,0.00776,0.00818,0.04685,2,1,0.72650,0,0,0,40.0,,7.0,,0,0,0,5.0,0.0
11852772,1,2015,0.07279,0.34728,0.33203,0.08212,0.16578,3,2,0.34728,0,0,0,70.0,28.0,,,1,0,0,23.0,
11853136,1,2015,0.01257,0.54698,0.07516,0.35271,0.01257,2,2,0.54698,0,0,0,80.0,29.0,2.0,,0,0,0,12.0,57.0
11853334,0,2015,0.40377,0.00781,0.00778,0.53516,0.04548,2,2,0.53516,0,0,0,50.0,,4.0,,0,0,0,0.0,5.0
11853375,1,2015,0.36682,0.03360,0.03334,0.36650,0.19974,3,2,0.36682,0,0,0,50.0,18.0,,,1,0,0,,
11853453,0,2015,0.01379,0.01383,0.01378,0.94484,0.01376,1,1,0.94484,0,0,0,30.0,,,92.0,0,0,0,13.0,
11853644,1,2015,0.20803,0.35929,0.06788,0.35726,0.00754,3,2,0.35929,0,0,0,70.0,26.0,5.0,,0,0,0,,6.0
11853716,1,2015,0.02022,0.13070,0.50149,0.22523,0.12236,4,1,0.50149,0,0,0,60.0,28.0,,,1,0,0,,17.0
11853807,1,2015,0.13898,0.43288,0.27747,0.01007,0.14060,4,1,0.43288,0,0,0,40.0,30.0,,,0,0,0,51.0,40.0
11853928,1,2015,0.24663,0.70958,0.01429,0.01482,0.01469,2,1,0.70958,0,0,0,70.0,31.0,,,1,0,0,11.0,
11854316,0,2015,0.01015,0.45339,0.01011,0.27511,0.25123,3,1,0.45339,0,0,0,70.0,,6.0,,0,0,0,62.0,38.0
11854383,1,2015,0.02389,0.42179,0.02318,0.50778,0.02336,2,2,0.50778,0,0,0,60.0,26.0,3.0,,0,0,0,,13.0
11854400,1,2015,0.23283,0.40608,0.00806,0.00821,0.34483,3,2,0.40608,0,0,0,90.0,26.0,3.0,,0,0,0,29.0,18.0
11854492,1,2015,0.00965,0.51440,0.00967,0.40168,0.06460,2,2,0.51440,0,0,0,60.0,33.0,4.0,,0,0,0,15.0,6.0
11855413,1,2015,0.05191,0.36687,0.40269,0.00745,0.17108,3,2,0.40269,0,0,0,60.0,33.0,3.0,,0,0,0,0.0,0.0
11855567,1,2015,0.00696,0.31460,0.00690,0.33467,0.33687,3,3,0.33687,0,0,0,80.0,32.0,4.0,,0,0,0,33.0,
11855898,0,2015,0.01177,0.01193,0.01179,0.72217,0.24234,2,1,0.72217,0,0,0,70.0,,5.0,,0,0,0,21.0,
11856133,0,2015,0.00819,0.24570,0.05331,0.63779,0.05501,2,1,0.63779,0,0,0,70.0,,5.0,,0,0,0,0.0,
11856377,1,2015,0.06415,0.59693,0.00953,0.25661,0.07278,2,1,0.59693,0,0,0,90.0,28.0,5.0,,0,0,0,8.0,
11856891,1,2015,0.00847,0.00862,0.06087,0.45019,0.47185,2,2,0.47185,0,0,0,60.0,24.0,4.0,,0,0,0,4.0,0.0
11856929,1,2015,0.05305,0.56965,0.09944,0.26899,0.00887,2,1,0.56965,0,0,0,60.0,34.0,7.0,,0,0,0,,12.0
11857058,1,2015,0.02324,0.45820,0.22126,0.27413,0.02317,3,1,0.45820,0,0,0,70.0,28.0,,,1,0,0,16.0,65.0
11857251,1,2015,0.41368,0.44234,0.07169,0.06261,0.00967,2,2,0.44234,0,0,0,80.0,30.0,,93.0,0,0,0,,
11857307,1,2015,0.19052,0.34221,0.32193,0.00709,0.13825,4,2,0.34221,0,0,0,80.0,28.0,,,1,0,0,8.0,0.0
11857353,1,2015,0.00895,0.08567,0.35164,0.24948,0.30426,3,2,0.35164,0,0,0,60.0,18.0,3.0,,0,0,0,,9.0
11857976,0,2015,0.01444,0.25949,0.32736,0.38428,0.01444,3,2,0.38428,0,0,0,70.0,,,,1,0,0,0.0,6.0
11917246,1,2015,0.06491,0.28739,0.14097,0.20123,0.30550,4,1,0.30550,0,0,0,90.0,31.0,,,1,0,0,25.0,
11917817,1,2015,0.01357,0.14815,0.47418,0.21499,0.14911,4,1,0.47418,0,0,0,70.0,39.0,2.0,,0,0,0,23.0,35.0
11923632,0,2015,0.01058,0.01064,0.01054,0.87935,0.08889,1,1,0.87935,0,0,0,50.0,,,92.0,0,0,0,6.0,
11925617,1,2015,0.38447,0.22699,0.00775,0.29301,0.08778,3,1,0.38447,0,0,0,50.0,29.0,,95.0,0,0,0,72.0,
11930592,1,2015,0.13190,0.01084,0.01082,0.27307,0.57337,3,1,0.57337,0,0,0,80.0,25.0,3.0,,0,0,0,,
11933372,1,2015,0.04041,0.40858,0.25042,0.04002,0.26057,3,1,0.40858,0,0,0,60.0,25.0,3.0,,0,0,0,0.0,
11934708,1,2015,0.02223,0.02385,0.53113,0.40056,0.02223,2,2,0.53113,0,0,0,80.0,25.0,3.0,,0,0,0,61.0,
11935728,1,2015,0.07399,0.00943,0.34758,0.44097,0.12803,3,2,0.44097,0,0,0,90.0,27.0,,,1,0,0,14.0,8.0
11936955,1,2015,0.09217,0.09984,0.54164,0.25089,0.01546,2,1,0.54164,0,0,0,80.0,24.0,,,1,0,0,38.0,87.0
11941852,1,2015,0.00782,0.33624,0.20428,0.34343,0.10823,4,2,0.34343,0,0,0,60.0,32.0,,93.0,0,0,0,10.0,
11942653,1,2015,0.00968,0.42862,0.14783,0.27655,0.13733,4,1,0.42862,0,0,0,80.0,24.0,,93.0,0,0,0,11.0,
11943223,1,2015,0.05769,0.33768,0.21561,0.38089,0.00812,3,2,0.38089,0,0,0,80.0,25.0,,92.0,0,0,0,0.0,
11944349,1,2015,0.00807,0.00811,0.20061,0.64857,0.13465,3,1,0.64857,0,0,0,60.0,27.0,4.0,,0,0,0,25.0,35.0
11945941,0,2015,0.07766,0.25142,0.15036,0.45577,0.06480,3,1,0.45577,0,0,0,50.0,,,92.0,0,0,0,80.0,
11949041,1,2015,0.05030,0.08163,0.85333,0.00751,0.00724,1,1,0.85333,0,0,0,60.0,31.0,,,1,0,0,26.0,11.0
11950347,1,2015,0.36375,0.16045,0.01213,0.31541,0.14827,4,2,0.36375,0,0,0,80.0,32.0,3.0,,0,0,0,9.0,12.0
11950712,1,2015,0.06683,0.13517,0.60359,0.05812,0.13629,3,1,0.60359,0,0,0,70.0,26.0,,92.0,0,0,0,18.0,
11952077,1,2015,0.02865,0.88421,0.02859,0.02958,0.02897,1,1,0.88421,0,0,0,50.0,31.0,,92.0,0,0,0,,
11960539,1,2015,0.83324,0.00859,0.04845,0.00856,0.10117,2,1,0.83324,0,0,0,40.0,27.0,2.0,,0,0,0,,
11962215,1,2015,0.04834,0.31093,0.05159,0.34873,0.24041,3,2,0.34873,0,0,0,80.0,27.0,,93.0,0,0,0,42.0,
11963070,1,2015,0.10000,0.10000,0.10000,0.10000,0.59998,5,1,0.59998,0,0,0,70.0,21.0,,,1,0,0,0.0,
11963317,1,2015,0.52247,0.18006,0.00681,0.16224,0.12842,4,1,0.52247,0,0,0,60.0,27.0,4.0,,0,0,0,14.0,37.0
11964137,0,2015,0.00920,0.49713,0.06970,0.35906,0.06491,2,2,0.49713,0,0,0,50.0,,,93.0,0,0,0,43.0,
11965229,1,2015,0.17743,0.54642,0.15345,0.11064,0.01206,4,1,0.54642,0,0,0,70.0,26.0,,,1,0,0,,
11965837,1,2015,0.15039,0.20436,0.38324,0.00756,0.25444,4,1,0.38324,0,0,0,60.0,28.0,2.0,,0,0,0,16.0,11.0
11966242,1,2015,0.25686,0.13748,0.00892,0.44529,0.15145,4,1,0.44529,0,0,0,80.0,24.0,,,1,0,0,17.0,
11966887,1,2015,0.01010,0.01012,0.24435,0.53818,0.19726,3,1,0.53818,0,0,0,80.0,27.0,,,1,0,0,6.0,
11968695,1,2015,0.40666,0.01083,0.13567,0.33631,0.11053,4,2,0.40666,0,0,0,40.0,27.0,3.0,,0,0,0,3.0,0.0
11969172,1,2015,0.08924,0.23859,0.41100,0.25243,0.00874,3,1,0.41100,0,0,0,70.0,23.0,3.0,,0,0,0,8.0,
11969523,1,2015,0.00803,0.13946,0.50088,0.17540,0.17623,4,1,0.50088,0,0,0,70.0,31.0,,,1,0,0,57.0,5.0
11970008,1,2015,0.08718,0.00818,0.21500,0.61219,0.07745,2,1,0.61219,0,0,0,80.0,25.0,,92.0,0,0,0,2.0,
11970879,1,2015,0.05512,0.08763,0.35798,0.42658,0.07269,2,2,0.42658,0,0,0,60.0,25.0,,94.0,0,0,0,0.0,
11971144,1,2015,0.05474,0.14543,0.04859,0.13044,0.62079,3,1,0.62079,0,0,0,80.0,21.0,3.0,,0,0,0,0.0,
11971585,1,2015,0.00752,0.21461,0.31867,0.45148,0.00772,3,2,0.45148,0,0,0,80.0,26.0,,,1,0,0,3.0,
11976225,1,2015,0.01366,0.25190,0.26508,0.11002,0.35934,4,1,0.35934,0,0,0,70.0,33.0,6.0,,0,0,0,0.0,27.0
11976758,1,2015,0.01826,0.35102,0.59340,0.01881,0.01851,2,2,0.59340,0,0,0,90.0,36.0,3.0,,0,0,0,,37.0
11978552,1,2015,0.04032,0.20356,0.24030,0.47553,0.04029,3,1,0.47553,0,0,0,70.0,23.0,6.0,,0,0,0,,
11980569,1,2015,0.04682,0.12684,0.00743,0.73915,0.07977,2,1,0.73915,0,0,0,80.0,33.0,,93.0,0,0,0,,
11980936,1,2015,0.00864,0.17068,0.46325,0.26337,0.09406,3,1,0.46325,0,0,0,50.0,28.0,3.0,,0,0,0,,41.0
11982411,1,2015,0.00674,0.31255,0.41560,0.22368,0.04142,3,2,0.41560,0,0,0,90.0,26.0,,93.0,0,0,0,,
11982612,0,2015,0.00805,0.38059,0.12750,0.47570,0.00816,3,2,0.47570,0,0,0,90.0,,,94.0,0,0,0,15.0,
11982807,1,2015,0.01072,0.07482,0.51385,0.38975,0.01086,2,2,0.51385,0,0,0,80.0,20.0,3.0,,0,0,0,13.0,
11982838,1,2015,0.24726,0.31359,0.00747,0.00760,0.42408,3,2,0.42408,0,0,0,60.0,18.0,2.0,,0,0,0,8.0,
11983004,1,2015,0.00903,0.07105,0.00903,0.73072,0.18017,2,1,0.73072,0,0,0,90.0,30.0,7.0,,0,0,0,61.0,81.0
11983470,1,2015,0.30529,0.11603,0.02258,0.02266,0.53344,3,2,0.53344,0,0,0,70.0,28.0,,,1,0,0,63.0,83.0
11984150,1,2015,0.12642,0.01075,0.01064,0.84150,0.01068,2,1,0.84150,0,0,0,90.0,25.0,,,1,0,0,8.0,
11984933,1,2015,0.00706,0.83986,0.00702,0.13902,0.00703,2,1,0.83986,0,0,0,60.0,28.0,,93.0,0,0,0,0.0,
11986366,1,2015,0.01251,0.81211,0.01250,0.08666,0.07622,1,1,0.81211,0,0,0,60.0,17.0,5.0,,0,0,0,21.0,10.0
11986745,1,2015,0.01013,0.48037,0.01028,0.15850,0.34073,3,2,0.48037,0,0,0,80.0,26.0,,,1,0,0,,
11987005,1,2015,0.02487,0.28178,0.27066,0.36451,0.05819,3,1,0.36451,0,0,0,60.0,35.0,5.0,,0,0,0,26.0,26.0
11987809,1,2015,0.10611,0.00915,0.39206,0.48389,0.00880,3,2,0.48389,0,0,0,70.0,33.0,,93.0,0,0,0,10.0,
11988051,1,2015,0.00613,0.18177,0.21747,0.58847,0.00616,3,1,0.58847,0,0,0,60.0,25.0,3.0,,0,0,0,15.0,
11989526,1,2015,0.10075,0.40143,0.33393,0.07907,0.08482,3,2,0.40143,0,0,0,80.0,27.0,,,1,0,0,,
11990730,0,2015,0.15271,0.35156,0.04534,0.44296,0.00743,3,2,0.44296,0,0,0,80.0,,,93.0,0,0,0,2.0,
11990888,1,2015,0.91857,0.02071,0.02000,0.02022,0.02050,1,1,0.91857,0,0,0,50.0,32.0,4.0,,0,0,0,29.0,
11995000,1,2015,0.16732,0.32547,0.00872,0.48974,0.00875,3,2,0.48974,0,0,0,80.0,26.0,,93.0,0,0,0,10.0,
11996953,0,2015,0.00858,0.66271,0.17950,0.09019,0.05903,2,1,0.66271,0,0,0,50.0,,3.0,,0,0,0,65.0,
11997773,1,2015,0.04019,0.31123,0.04010,0.33766,0.27082,3,2,0.33766,0,0,0,60.0,28.0,,,1,0,0,38.0,68.0
11998426,1,2015,0.26951,0.28174,0.42589,0.01156,0.01129,3,1,0.42589,0,0,0,60.0,24.0,,,1,0,0,,42.0
11999733,1,2015,0.01060,0.16488,0.39342,0.42046,0.01064,3,2,0.42046,0,0,0,80.0,34.0,3.0,,0,0,0,59.0,40.0
12002812,1,2015,0.24088,0.18790,0.41976,0.14287,0.00859,4,1,0.41976,0,0,0,80.0,25.0,,92.0,0,0,0,,
12003316,1,2015,0.00813,0.06886,0.00813,0.73329,0.18159,2,1,0.73329,0,0,0,80.0,27.0,,,1,0,0,2.0,
12004389,0,2015,0.05696,0.42364,0.00906,0.17256,0.33778,3,2,0.42364,0,0,0,80.0,,,93.0,0,0,0,,
12005160,1,2015,0.01563,0.82387,0.01564,0.12916,0.01570,2,1,0.82387,0,0,0,50.0,25.0,,,1,0,0,20.0,
12006552,1,2015,0.05932,0.37550,0.54702,0.00927,0.00888,2,2,0.54702,0,0,0,60.0,31.0,,,1,0,0,,
12030289,1,2015,0.00872,0.51939,0.23431,0.15336,0.08422,3,1,0.51939,0,0,0,70.0,31.0,,94.0,0,0,0,,
12036272,1,2015,0.04355,0.22572,0.08296,0.52087,0.12690,3,1,0.52087,0,0,0,40.0,33.0,,93.0,0,0,0,,12.0
12039356,1,2015,0.15876,0.30776,0.39186,0.13365,0.00796,4,2,0.39186,0,0,0,70.0,32.0,5.0,,0,0,0,25.0,63.0
12042706,1,2015,0.01555,0.93743,0.01553,0.01588,0.01562,1,1,0.93743,0,0,0,80.0,25.0,4.0,,0,0,0,,0.0
