Size: 1479
obvious) 22 (0.015)
public) 21 (0.014)
feature) 21 (0.014)
combine) 21 (0.014)
serious) 21 (0.014)
influence) 21 (0.014)
purposeful) 21 (0.014)
indicate) 20 (0.014)
various) 20 (0.014)
train) 20 (0.014)
like) 20 (0.014)
contain) 20 (0.014)
political) 20 (0.014)
perfect) 20 (0.014)
volunteer) 20 (0.014)
behave) 20 (0.014)
overcome) 20 (0.014)
donate) 19 (0.013)
dream) 19 (0.013)
discover) 19 (0.013)
famous) 19 (0.013)
sweep) 19 (0.013)
funny) 19 (0.013)
beautiful) 19 (0.013)
particular) 19 (0.013)
necessary) 19 (0.013)
excellent) 19 (0.013)
desire) 19 (0.013)
highly_appreciate) 19 (0.013)
female) 18 (0.012)
return) 18 (0.012)
traits_seem) 18 (0.012)
cause) 18 (0.012)
admire) 18 (0.012)
reflect) 18 (0.012)
quiet) 18 (0.012)
calm) 18 (0.012)
admirable) 18 (0.012)
protect) 18 (0.012)
demand) 18 (0.012)
appreciate_qualitie) 18 (0.012)
perceive) 18 (0.012)
expose) 17 (0.011)
fulfil) 17 (0.011)
found) 17 (0.011)
non) 17 (0.011)
negative) 17 (0.011)
comfortable) 17 (0.011)
complete) 17 (0.011)
forget) 17 (0.011)
evil) 17 (0.011)
rabbi) 17 (0.011)
tremendous) 17 (0.011)
equal) 17 (0.011)
black) 17 (0.011)
independent) 17 (0.011)
command) 17 (0.011)
figure) 17 (0.011)
involve) 17 (0.011)
crazy) 16 (0.011)
several) 16 (0.011)
include) 16 (0.011)
worth) 16 (0.011)
base) 16 (0.011)
carry) 16 (0.011)
adopt) 16 (0.011)
curious) 16 (0.011)
low) 16 (0.011)
proud) 16 (0.011)
push) 16 (0.011)
less) 16 (0.011)
demonstrate) 16 (0.011)
agree) 16 (0.011)
impossible) 16 (0.011)
encounter) 16 (0.011)
influential) 16 (0.011)
tough) 16 (0.011)
devote) 16 (0.011)
zionist) 15 (0.010)
convey) 15 (0.010)
supportive) 15 (0.010)
strengthen) 15 (0.010)
marry) 15 (0.010)
addition) 15 (0.010)
exemplary) 15 (0.010)
accord) 15 (0.010)
free) 15 (0.010)
cope) 15 (0.010)
major) 14 (0.009)
accompany) 14 (0.009)
sit) 14 (0.009)
focus) 14 (0.009)
stick) 14 (0.009)
deserve) 14 (0.009)
warm) 14 (0.009)
connected) 14 (0.009)
enlist) 14 (0.009)
enough) 14 (0.009)
sharp) 14 (0.009)
endless) 14 (0.009)
top) 14 (0.009)
prominent) 14 (0.009)
next) 14 (0.009)
expect) 14 (0.009)
dedicated) 13 (0.009)
struggle) 13 (0.009)
laugh) 13 (0.009)
interesting) 13 (0.009)
pure) 13 (0.009)
initiate) 13 (0.009)
offer) 13 (0.009)
wise) 13 (0.009)
fit) 13 (0.009)
confident) 13 (0.009)
unique) 13 (0.009)
recognize) 13 (0.009)
current) 13 (0.009)
progress) 13 (0.009)
helpful) 13 (0.009)
pay) 13 (0.009)
large) 13 (0.009)
correct) 13 (0.009)
years_old) 13 (0.009)
throw) 13 (0.009)
kobe_bryant) 13 (0.009)
portray) 13 (0.009)
relate) 13 (0.009)
wait) 13 (0.009)
insist) 12 (0.008)
much_appreciate) 12 (0.008)
old) 12 (0.008)
highly_value) 12 (0.008)
aspire) 12 (0.008)
share) 12 (0.008)
matter) 12 (0.008)
participate) 12 (0.008)
motivate) 12 (0.008)
inner) 12 (0.008)
british) 12 (0.008)
adhere) 12 (0.008)
advance) 12 (0.008)
direct) 12 (0.008)
get_bett) 12 (0.008)
former) 12 (0.008)
spend) 12 (0.008)
benjamin_zeev) 11 (0.007)
finish) 11 (0.007)
achieve_goal) 11 (0.007)
would_like) 11 (0.007)
intelligent) 11 (0.007)
religious) 11 (0.007)
extreme) 11 (0.007)
adore) 11 (0.007)
challenge) 11 (0.007)
needy) 11 (0.007)
david_ben) 11 (0.007)
solve) 11 (0.007)
mental) 11 (0.007)
meaningful) 11 (0.007)
emphasize) 11 (0.007)
interested) 11 (0.007)
clear) 11 (0.007)
explain) 11 (0.007)
critical) 11 (0.007)
add) 11 (0.007)
refuse) 11 (0.007)
constant) 11 (0.007)
alone) 11 (0.007)
capable) 11 (0.007)
middle) 11 (0.007)
suffer) 11 (0.007)
identify) 11 (0.007)
belong) 10 (0.007)
draw) 10 (0.007)
invent) 10 (0.007)
provide) 10 (0.007)
honesty) 10 (0.007)
conduct) 10 (0.007)
favorite) 10 (0.007)
exceptional) 10 (0.007)
sure) 10 (0.007)
educational) 10 (0.007)
kind_hearte) 10 (0.007)
mulan) 10 (0.007)
adapt) 10 (0.007)
win) 10 (0.007)
spread) 10 (0.007)
integrate) 10 (0.007)
cristiano_ronaldo) 10 (0.007)
key) 10 (0.007)
physical) 10 (0.007)
imagine) 10 (0.007)
private) 10 (0.007)
mature) 10 (0.007)
radiate) 10 (0.007)
ethic) 10 (0.007)
every_morne) 10 (0.007)
respectful) 10 (0.007)
greatly_influence) 10 (0.007)
stubborn) 10 (0.007)
enter) 10 (0.007)
ignore) 10 (0.007)
wrong) 10 (0.007)
blind) 9 (0.006)
spiritual) 9 (0.006)
rich) 9 (0.006)
reveal) 9 (0.006)
revolutionary) 9 (0.006)
burn) 9 (0.006)
first_foremost) 9 (0.006)
research) 9 (0.006)
tend) 9 (0.006)
modesty) 9 (0.006)
encourage) 9 (0.006)
lift) 9 (0.006)
get_better) 9 (0.006)
sell) 9 (0.006)
medical) 9 (0.006)
remind) 9 (0.006)
inclusive) 9 (0.006)
best_possible) 9 (0.006)
engage) 9 (0.006)
dare) 9 (0.006)
symbolize) 9 (0.006)
similar) 9 (0.006)
tal) 9 (0.006)
nice) 9 (0.006)
survive) 9 (0.006)
underestimate) 9 (0.006)
apply) 9 (0.006)
defend) 9 (0.006)
american) 9 (0.006)
motivated) 9 (0.006)
mention) 9 (0.006)
bother) 9 (0.006)
individual) 9 (0.006)
dark) 8 (0.005)
retire) 8 (0.005)
attach) 8 (0.005)
busy) 8 (0.005)
elderly) 8 (0.005)
persevered) 8 (0.005)
diligent) 8 (0.005)
complex) 8 (0.005)
excel) 8 (0.005)
spongebob) 8 (0.005)
state_contract) 8 (0.005)
hope) 8 (0.005)
outstanding) 8 (0.005)
sad) 8 (0.005)
terrible) 8 (0.005)
organize) 8 (0.005)
gain) 8 (0.005)
environmental) 8 (0.005)
grant) 8 (0.005)
graduate) 8 (0.005)
earn) 8 (0.005)
routine) 8 (0.005)
african_american) 8 (0.005)
dedicate) 8 (0.005)
complain) 8 (0.005)
genuine) 8 (0.005)
miriam_peretz) 8 (0.005)
opinionate) 8 (0.005)
hold) 8 (0.005)
active) 8 (0.005)
establishing_state) 8 (0.005)
side) 8 (0.005)
authoritative) 8 (0.005)
surround) 8 (0.005)
unite) 8 (0.005)
oppose) 8 (0.005)
dominant) 8 (0.005)
bless) 8 (0.005)
rise) 8 (0.005)
generous) 8 (0.005)
interpersonal) 8 (0.005)
acquire) 8 (0.005)
conquer) 8 (0.005)
respected) 8 (0.005)
consult) 8 (0.005)
send) 8 (0.005)
harness) 8 (0.005)
stutter) 8 (0.005)
persuade) 7 (0.005)
really_like) 7 (0.005)
state) 7 (0.005)
prevent) 7 (0.005)
idf) 7 (0.005)
shimon_pere) 7 (0.005)
deep) 7 (0.005)
scientific) 7 (0.005)
admit) 7 (0.005)
rare) 7 (0.005)
satisfied) 7 (0.005)
benefit) 7 (0.005)
risk) 7 (0.005)
aware) 7 (0.005)
senior) 7 (0.005)
touch) 7 (0.005)
early) 7 (0.005)
place) 7 (0.005)
talented) 7 (0.005)
extraordinary) 7 (0.005)
ideal) 7 (0.005)
severe) 7 (0.005)
abandon) 7 (0.005)
kind) 7 (0.005)
arrive) 7 (0.005)
shape) 7 (0.005)
evident) 7 (0.005)
specific) 7 (0.005)
modern) 7 (0.005)
tony) 7 (0.005)
force) 7 (0.005)
approach) 7 (0.005)
order) 7 (0.005)
aim) 7 (0.005)
global) 7 (0.005)
attribute) 7 (0.005)
goal_oriente) 7 (0.005)
taken_grante) 7 (0.005)
many_time) 7 (0.005)
drive) 7 (0.005)
differentiate) 7 (0.005)
lack) 7 (0.005)
infinite) 7 (0.005)
argue) 7 (0.005)
contrary) 7 (0.005)
innovative) 7 (0.005)
advocate) 7 (0.005)
doubt) 7 (0.005)
jump) 7 (0.005)
orderly) 7 (0.005)
succumb) 7 (0.005)
spite_everythe) 7 (0.005)
guide) 7 (0.005)
beat) 7 (0.005)
basic) 7 (0.005)
hate) 7 (0.005)
commit) 7 (0.005)
miss) 7 (0.005)
murder) 7 (0.005)
inspiring) 7 (0.005)
historical) 6 (0.004)
previous) 6 (0.004)
step) 6 (0.004)
stood_ground) 6 (0.004)
lecture) 6 (0.004)
humane) 6 (0.004)
kibbutz) 6 (0.004)
brilliant) 6 (0.004)
characterized) 6 (0.004)
world) 6 (0.004)
avoid) 6 (0.004)
ashamed) 6 (0.004)
literary) 6 (0.004)
menachem_begin) 6 (0.004)
function) 6 (0.004)
rank) 6 (0.004)
interpersonal_skill) 6 (0.004)
noticeable) 6 (0.004)
handle) 6 (0.004)
watch) 6 (0.004)
sound) 6 (0.004)
fear) 6 (0.004)
noble) 6 (0.004)
publish) 6 (0.004)
logical) 6 (0.004)
hebrew) 6 (0.004)
expand) 6 (0.004)
part) 6 (0.004)
japanese) 6 (0.004)
patient) 6 (0.004)
persevere) 6 (0.004)
calculate) 6 (0.004)
healthy) 6 (0.004)
field) 6 (0.004)
view) 6 (0.004)
equal_rights) 6 (0.004)
goal_achieve) 6 (0.004)
least) 6 (0.004)
instill) 6 (0.004)
qualitie) 6 (0.004)
everyone_else) 6 (0.004)
stress) 6 (0.004)
ready) 6 (0.004)
judge) 6 (0.004)
regard) 6 (0.004)
champion) 6 (0.004)
thorough) 6 (0.004)
claim) 6 (0.004)
declare) 6 (0.004)
well_known) 6 (0.004)
limit) 6 (0.004)
settle) 6 (0.004)
hunger_game) 6 (0.004)
alive) 6 (0.004)
seriousness) 6 (0.004)
perish) 6 (0.004)
accomplish) 6 (0.004)
righteous) 6 (0.004)
release) 6 (0.004)
accurate) 6 (0.004)
never_gave) 6 (0.004)
personal_example) 6 (0.004)
historic) 6 (0.004)
immigrate) 6 (0.004)
sort) 6 (0.004)
dream_become) 6 (0.004)
practical) 6 (0.004)
rule) 6 (0.004)
decision_make) 6 (0.004)
wide) 6 (0.004)
accumulate) 5 (0.003)
hide) 5 (0.003)
sick) 5 (0.003)
get_along) 5 (0.003)
without_aske) 5 (0.003)
tolerant) 5 (0.003)
superior) 5 (0.003)
possess) 5 (0.003)
sign) 5 (0.003)
produce) 5 (0.003)
empower) 5 (0.003)
ture) 5 (0.003)
acted_accorde) 5 (0.003)
past) 5 (0.003)
arrogant) 5 (0.003)
sweeping) 5 (0.003)
academic) 5 (0.003)
wish) 5 (0.003)
role_model) 5 (0.003)
absorb) 5 (0.003)
moral) 5 (0.003)
fascinating) 5 (0.003)
move_forward) 5 (0.003)
commendable) 5 (0.003)
course) 5 (0.003)
ronaldo) 5 (0.003)
financial) 5 (0.003)
another_feature) 5 (0.003)
recover) 5 (0.003)
compete) 5 (0.003)
worthy) 5 (0.003)
elect) 5 (0.003)
terrorist) 5 (0.003)
join) 5 (0.003)
emotional) 5 (0.003)
relevant) 5 (0.003)
hardworking) 5 (0.003)
operational) 5 (0.003)
relaxed) 5 (0.003)
injure) 5 (0.003)
arouse) 5 (0.003)
countless) 5 (0.003)
suppose) 5 (0.003)
maimonide) 5 (0.003)
catch) 5 (0.003)
head) 5 (0.003)
fulfill_dream) 5 (0.003)
buy) 5 (0.003)
aspiration) 5 (0.003)
escape) 5 (0.003)
immense) 5 (0.003)
appear) 5 (0.003)
testify) 5 (0.003)
striving_victory) 5 (0.003)
plan) 5 (0.003)
renew) 5 (0.003)
central) 5 (0.003)
admirable_figure) 5 (0.003)
unwilling) 5 (0.003)
defeat) 5 (0.003)
authentic) 5 (0.003)
depend) 5 (0.003)
finally_succeede) 5 (0.003)
maximum) 5 (0.003)
daily) 5 (0.003)
separate) 5 (0.003)
strong_stubborn) 5 (0.003)
feminist) 5 (0.003)
activist) 5 (0.003)
witty) 5 (0.003)
thank) 5 (0.003)
enable) 5 (0.003)
trustworthy) 5 (0.003)
short) 5 (0.003)
economic) 5 (0.003)
prime_minister) 5 (0.003)
lie) 5 (0.003)
shoot) 5 (0.003)
wound) 5 (0.003)
continued) 5 (0.003)
friend) 5 (0.003)
adi) 5 (0.003)
adherence_purpose) 5 (0.003)
never_stoppe) 5 (0.003)
own) 5 (0.003)
electric) 5 (0.003)
fictional) 5 (0.003)
let_anythe) 5 (0.003)
replace) 5 (0.003)
form) 5 (0.003)
deed) 5 (0.003)
decent) 5 (0.003)
desire_improve) 5 (0.003)
experienced) 5 (0.003)
considerate) 5 (0.003)
cold) 5 (0.003)
talente) 5 (0.003)
employ) 5 (0.003)
pick) 5 (0.003)
holocaust) 5 (0.003)
instilled) 5 (0.003)
competitive) 5 (0.003)
sets_personal) 5 (0.003)
physical_mental) 5 (0.003)
feel_comfortable) 4 (0.003)
fly) 4 (0.003)
notice) 4 (0.003)
criticize) 4 (0.003)
convince) 4 (0.003)
travel) 4 (0.003)
managed_reach) 4 (0.003)
open_minde) 4 (0.003)
martial) 4 (0.003)
attract) 4 (0.003)
explore) 4 (0.003)
mind) 4 (0.003)
nicola_tesla) 4 (0.003)
safe) 4 (0.003)
simba) 4 (0.003)
back) 4 (0.003)
chief_staff) 4 (0.003)
wonderful) 4 (0.003)
consist) 4 (0.003)
diplomatic) 4 (0.003)
fine) 4 (0.003)
recent) 4 (0.003)
alan_ture) 4 (0.003)
harm) 4 (0.003)
distant) 4 (0.003)
quick_thinke) 4 (0.003)
unbelievable) 4 (0.003)
cost) 4 (0.003)
shout) 4 (0.003)
evolve) 4 (0.003)
blame) 4 (0.003)
single) 4 (0.003)
forrest_gump) 4 (0.003)
civil) 4 (0.003)
implement) 4 (0.003)
impressed) 4 (0.003)
half_full) 4 (0.003)
overwhelming) 4 (0.003)
regular) 4 (0.003)
seems_impossible) 4 (0.003)
result) 4 (0.003)
balanced) 4 (0.003)
worth_appreciate) 4 (0.003)
acceptable) 4 (0.003)
revive) 4 (0.003)
adi_altshul) 4 (0.003)
impose) 4 (0.003)
cultural) 4 (0.003)
pioneer) 4 (0.003)
attitude) 4 (0.003)
feel_safe) 4 (0.003)
climb) 4 (0.003)
virtue) 4 (0.003)
preserve) 4 (0.003)
interfere) 4 (0.003)
come_true) 4 (0.003)
front_eye) 4 (0.003)
hand) 4 (0.003)
embrace) 4 (0.003)
eat) 4 (0.003)
eitan) 4 (0.003)
disappointed) 4 (0.003)
parallel) 4 (0.003)
familiar) 4 (0.003)
example) 4 (0.003)
establish_state) 4 (0.003)
international) 4 (0.003)
royal) 4 (0.003)
silent) 4 (0.003)
drop) 4 (0.003)
seemed_impossible) 4 (0.003)
recruit) 4 (0.003)
note) 4 (0.003)
light_hearte) 4 (0.003)
examine) 4 (0.003)
memory_live) 4 (0.003)
solid) 4 (0.003)
chose_write) 4 (0.003)
orphanage) 4 (0.003)
answer) 4 (0.003)
friendly) 4 (0.003)
pressure) 4 (0.003)
willpower) 4 (0.003)
define) 4 (0.003)
tired) 4 (0.003)
bereave) 4 (0.003)
janusz_korczak) 4 (0.003)
submit) 4 (0.003)
disabilitie) 4 (0.003)
ordinary) 4 (0.003)
brag) 4 (0.003)
spacex) 4 (0.003)
external) 4 (0.003)
minded) 4 (0.003)
broad) 4 (0.003)
rescue) 4 (0.003)
react) 4 (0.003)
dangerous) 4 (0.003)
self_confident) 4 (0.003)
abuse) 4 (0.003)
yitzhak_rabin) 4 (0.003)
yuval) 4 (0.003)
imprison) 4 (0.003)
potential) 4 (0.003)
imbued_purpose) 4 (0.003)
gentle) 4 (0.003)
fill) 4 (0.003)
bright) 4 (0.003)
suitable) 4 (0.003)
eld) 4 (0.003)
project) 4 (0.003)
nuclear) 4 (0.003)
proper) 4 (0.003)
intense) 4 (0.003)
white) 4 (0.003)
innocent) 4 (0.003)
excited) 4 (0.003)
problematic) 4 (0.003)
practice) 4 (0.003)
unpleasant) 4 (0.003)
fair) 4 (0.003)
african) 4 (0.003)
heroic) 4 (0.003)
engineer) 3 (0.002)
paint) 3 (0.002)
pascal) 3 (0.002)
wear) 3 (0.002)
engrave) 3 (0.002)
sixth) 3 (0.002)
preparatory) 3 (0.002)
dov) 3 (0.002)
diligence) 3 (0.002)
gandhi) 3 (0.002)
compare) 3 (0.002)
th) 3 (0.002)
control) 3 (0.002)
straight) 3 (0.002)
working_hard) 3 (0.002)
usual) 3 (0.002)
childish) 3 (0.002)
aliza) 3 (0.002)
rigid) 3 (0.002)
depress) 3 (0.002)
term) 3 (0.002)
naruto) 3 (0.002)
fought) 3 (0.002)
suck) 3 (0.002)
charismatic_sweepe) 3 (0.002)
princess) 3 (0.002)
local) 3 (0.002)
hopeless) 3 (0.002)
prepare) 3 (0.002)
question) 3 (0.002)
prevail) 3 (0.002)
keep_trye) 3 (0.002)
boast) 3 (0.002)
appreciative) 3 (0.002)
rely) 3 (0.002)
surprising) 3 (0.002)
spitz) 3 (0.002)
national) 3 (0.002)
championship) 3 (0.002)
design) 3 (0.002)
weird) 3 (0.002)
humorous) 3 (0.002)
skill) 3 (0.002)
inferior) 3 (0.002)
exhibit) 3 (0.002)
tear) 3 (0.002)
crucial) 3 (0.002)
formal) 3 (0.002)
enlighten) 3 (0.002)
steal) 3 (0.002)
one_favorite) 3 (0.002)
sticky) 3 (0.002)
impact) 3 (0.002)
legal) 3 (0.002)
golda_meir) 3 (0.002)
unparalleled) 3 (0.002)
cool) 3 (0.002)
michelle) 3 (0.002)
subject) 3 (0.002)
respectable) 3 (0.002)
crack) 3 (0.002)
honest_hon) 3 (0.002)
arise) 3 (0.002)
book) 3 (0.002)
imply) 3 (0.002)
pregnant) 3 (0.002)
violent) 3 (0.002)
red) 3 (0.002)
journey) 3 (0.002)
quick) 3 (0.002)
okay) 3 (0.002)
glorious) 3 (0.002)
hearted) 3 (0.002)
bland) 3 (0.002)
reply) 3 (0.002)
super) 3 (0.002)
idealistic) 3 (0.002)
egyptian) 3 (0.002)
aid) 3 (0.002)
half) 3 (0.002)
persuasive) 3 (0.002)
supernatural) 3 (0.002)
remains_humble) 3 (0.002)
sink) 3 (0.002)
rapunzel) 3 (0.002)
highlight) 3 (0.002)
uncompromise) 3 (0.002)
ninth) 3 (0.002)
insane) 3 (0.002)
bind) 3 (0.002)
rational) 3 (0.002)
contract) 3 (0.002)
meet_new) 3 (0.002)
herzl) 3 (0.002)
intellectual) 3 (0.002)
relax) 3 (0.002)
twelfth) 3 (0.002)
cross) 3 (0.002)
attentive_ear) 3 (0.002)
natural) 3 (0.002)
elementary) 3 (0.002)
father) 3 (0.002)
appreciated) 3 (0.002)
olympic) 3 (0.002)
cry) 3 (0.002)
fateful) 3 (0.002)
devoted) 3 (0.002)
decisive) 3 (0.002)
visible) 3 (0.002)
inv) 3 (0.002)
bitter) 3 (0.002)
warn) 3 (0.002)
undergo) 3 (0.002)
naval) 3 (0.002)
negev) 3 (0.002)
despise) 3 (0.002)
cultivate) 3 (0.002)
average) 3 (0.002)
act_accorde) 3 (0.002)
balance) 3 (0.002)
contradict) 3 (0.002)
mutual) 3 (0.002)
attend) 3 (0.002)
psychic) 3 (0.002)
detail) 3 (0.002)
utilize) 3 (0.002)
frustrated) 3 (0.002)
instead_sinke) 3 (0.002)
opinionated) 3 (0.002)
maternal) 3 (0.002)
esteemed) 3 (0.002)
fourth) 3 (0.002)
bible) 3 (0.002)
resourcefulness) 3 (0.002)
dictate) 3 (0.002)
biblical) 3 (0.002)
constructive) 3 (0.002)
accessible) 3 (0.002)
hermione) 3 (0.002)
initial) 3 (0.002)
heartbreaking) 3 (0.002)
capture) 3 (0.002)
male) 3 (0.002)
honor) 3 (0.002)
extensive) 3 (0.002)
varied) 3 (0.002)
expel) 3 (0.002)
draft) 3 (0.002)
continuous) 3 (0.002)
president_united) 3 (0.002)
deny) 3 (0.002)
accommodate) 3 (0.002)
pave) 3 (0.002)
rehabilitate) 3 (0.002)
degenerate) 3 (0.002)
principal) 3 (0.002)
golden) 3 (0.002)
difficulties_along) 3 (0.002)
object) 3 (0.002)
advise) 3 (0.002)
clean) 3 (0.002)
appropriate) 3 (0.002)
normal) 3 (0.002)
heavy) 3 (0.002)
principle) 3 (0.002)
permanent) 3 (0.002)
petition) 3 (0.002)
inspirational) 3 (0.002)
third) 3 (0.002)
muscular) 3 (0.002)
welcome) 3 (0.002)
stem) 3 (0.002)
orient) 3 (0.002)
interpret) 3 (0.002)
empathetic) 3 (0.002)
tragic) 3 (0.002)
execute) 3 (0.002)
refer) 3 (0.002)
controversial) 3 (0.002)
revered) 3 (0.002)
year_service) 3 (0.002)
numerous) 3 (0.002)
essential) 3 (0.002)
kept_goe) 3 (0.002)
transmit) 3 (0.002)
stable) 3 (0.002)
everyday) 3 (0.002)
one_great) 3 (0.002)
dagan) 3 (0.002)
increase) 3 (0.002)
ego) 3 (0.002)
cooperate) 3 (0.002)
reliable) 3 (0.002)
center) 3 (0.002)
sense) 3 (0.002)
german) 3 (0.002)
goku) 3 (0.002)
highest_level) 3 (0.002)
formulate) 3 (0.002)
small_detail) 3 (0.002)
satisfy) 3 (0.002)
advanced) 3 (0.002)
compromise) 3 (0.002)
italian) 3 (0.002)
fearlessness) 3 (0.002)
jewish_state) 3 (0.002)
democratic) 3 (0.002)
phoebe) 3 (0.002)
racist) 3 (0.002)
cruel) 3 (0.002)
criminal) 3 (0.002)
coach) 3 (0.002)
stumble) 3 (0.002)
stark) 3 (0.002)
rough) 3 (0.002)
assassinate) 3 (0.002)
visual) 3 (0.002)
resolve) 2 (0.001)
hike) 2 (0.001)
broaden) 2 (0.001)
overthrow) 2 (0.001)
valuable) 2 (0.001)
furry) 2 (0.001)
wonder) 2 (0.001)
total) 2 (0.001)
comment) 2 (0.001)
fun) 2 (0.001)
vain) 2 (0.001)
strange) 2 (0.001)
mistake) 2 (0.001)
pursue) 2 (0.001)
worthwhile) 2 (0.001)
punctual) 2 (0.001)
arduous) 2 (0.001)
solve_problem) 2 (0.001)
protagonist) 2 (0.001)
movie) 2 (0.001)
fate) 2 (0.001)
knowledge) 2 (0.001)
harass) 2 (0.001)
opposite) 2 (0.001)
unimportant) 2 (0.001)
energetic) 2 (0.001)
paralympic) 2 (0.001)
fulfill) 2 (0.001)
concern) 2 (0.001)
pour) 2 (0.001)
empathy) 2 (0.001)
bridge) 2 (0.001)
assistant) 2 (0.001)
screw) 2 (0.001)
multi) 2 (0.001)
fire) 2 (0.001)
unusual) 2 (0.001)
russian) 2 (0.001)
irrelevant) 2 (0.001)
