id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
13829764,1,2015,0.00870,0.00870,0.00870,0.00870,0.00870,0.09565,0.00870,0.18261,0.00870,0.00870,0.00870,0.00870,0.61739,0.00870,0.00870,2,1,0.61739,1,1,1,70.0,39.0,6.0,,0,1,88,46.0,33.0
13833665,1,2015,0.00392,0.00392,0.00392,0.12157,0.00392,0.00392,0.00392,0.00392,0.08235,0.12157,0.00392,0.39608,0.23922,0.00392,0.00392,4,1,0.39608,1,1,1,60.0,33.0,6.0,,0,1,86,38.0,40.0
13901880,1,2015,0.04490,0.00408,0.00408,0.00408,0.00408,0.04490,0.08571,0.00408,0.04490,0.08571,0.00408,0.00408,0.08571,0.28980,0.28980,2,0,0.28980,1,1,1,60.0,34.0,4.0,,0,1,91,13.0,14.0
13901935,1,2015,0.08235,0.16078,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.23922,0.12157,0.00392,0.27843,0.08235,0.00392,4,0,0.27843,1,1,1,70.0,32.0,4.0,,0,1,92,,29.0
14209252,1,2015,0.04314,0.00392,0.00392,0.00392,0.00392,0.59216,0.00392,0.00392,0.00392,0.00392,0.20000,0.12157,0.00392,0.00392,0.00392,3,1,0.59216,1,1,1,80.0,32.0,6.0,,0,1,90,,82.0
14217422,1,2015,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.81333,0.01333,0.01333,1,1,0.81333,1,1,1,90.0,26.0,,93.0,0,1,90,33.0,59.0
14218004,1,2015,0.78537,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.15122,0.00488,0.00488,0.00488,2,1,0.78537,1,1,1,50.0,28.0,5.0,,0,1,91,68.0,85.0
14233813,1,2015,0.27568,0.00541,0.00541,0.00541,0.00541,0.00541,0.16757,0.27568,0.22162,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,4,0,0.27568,1,1,1,70.0,22.0,2.0,,0,1,88,88.0,
14300548,1,2015,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.08936,0.00426,0.21702,0.04681,0.47234,0.00426,0.13191,3,1,0.47234,1,1,1,80.0,26.0,6.0,,0,1,90,64.0,
14354532,1,2015,0.05116,0.00465,0.00465,0.00465,0.09767,0.00465,0.05116,0.05116,0.00465,0.00465,0.70233,0.00465,0.00465,0.00465,0.00465,1,1,0.70233,1,1,1,90.0,31.0,4.0,,0,1,88,0.0,
14372868,1,2015,0.00488,0.00488,0.20000,0.00488,0.00488,0.10244,0.00488,0.00488,0.00488,0.00488,0.63902,0.00488,0.00488,0.00488,0.00488,3,1,0.63902,1,1,1,90.0,23.0,4.0,,0,1,90,80.0,88.0
11850772,0,2015,0.00444,0.00444,0.44889,0.00444,0.04889,0.18222,0.00444,0.00444,0.13778,0.00444,0.00444,0.13778,0.00444,0.00444,0.00444,4,1,0.44889,1,2,1,80.0,,6.0,,0,1,82,,17.0
11953824,1,2015,0.31556,0.00444,0.00444,0.00444,0.00444,0.31556,0.00444,0.04889,0.04889,0.04889,0.00444,0.00444,0.00444,0.18222,0.00444,3,2,0.31556,1,2,1,60.0,30.0,,93.0,0,1,90,64.0,
12232039,1,2015,0.56981,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0.11698,0.11698,0.00377,0.00377,0.00377,0.00377,0.15472,4,1,0.56981,1,2,1,50.0,35.0,,94.0,0,1,89,10.0,
12813068,0,2015,0.30213,0.00426,0.00426,0.00426,0.00426,0.04681,0.13191,0.00426,0.00426,0.00426,0.42979,0.00426,0.00426,0.00426,0.04681,3,2,0.42979,1,2,1,90.0,,7.0,,0,1,85,,
13703403,0,2015,0.00377,0.00377,0.15472,0.00377,0.00377,0.00377,0.04151,0.00377,0.23019,0.00377,0.00377,0.23019,0.00377,0.00377,0.30566,4,1,0.30566,1,2,1,90.0,,8.0,,0,1,90,15.0,
13724351,1,2015,0.04681,0.00426,0.00426,0.00426,0.00426,0.30213,0.00426,0.00426,0.04681,0.51489,0.00426,0.04681,0.00426,0.00426,0.00426,2,2,0.51489,1,2,1,60.0,31.0,5.0,,0,1,88,77.0,
13825280,0,2015,0.00465,0.00465,0.00465,0.00465,0.19070,0.14419,0.00465,0.00465,0.00465,0.00465,0.00465,0.19070,0.19070,0.23721,0.00465,5,0,0.23721,1,2,1,60.0,,6.0,,0,1,84,36.0,
13831476,1,2015,0.00800,0.00800,0.00800,0.00800,0.32800,0.00800,0.00800,0.00800,0.00800,0.00800,0.56800,0.00800,0.00800,0.00800,0.00800,2,2,0.56800,1,2,1,50.0,30.0,5.0,,0,1,79,,
14196016,0,2015,0.00800,0.00800,0.24800,0.00800,0.16800,0.00800,0.00800,0.08800,0.00800,0.00800,0.00800,0.00800,0.40800,0.00800,0.00800,3,1,0.40800,1,2,1,40.0,,6.0,,0,1,80,,25.0
14208072,0,2015,0.00408,0.16735,0.00408,0.00408,0.00408,0.28980,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.49388,0.00408,3,1,0.49388,1,2,1,50.0,,4.0,,0,1,85,66.0,63.0
14208335,0,2015,0.00408,0.00408,0.04490,0.16735,0.00408,0.00408,0.00408,0.00408,0.20816,0.00408,0.00408,0.00408,0.00408,0.53469,0.00408,3,1,0.53469,1,2,1,60.0,,6.0,,0,1,86,,70.0
14209202,0,2015,0.00408,0.00408,0.00408,0.00408,0.28980,0.00408,0.04490,0.00408,0.04490,0.00408,0.12653,0.00408,0.45306,0.00408,0.00408,3,1,0.45306,1,2,1,70.0,,6.0,,0,1,91,54.0,73.0
14221660,0,2015,0.00339,0.00339,0.00339,0.78305,0.00339,0.00339,0.00339,0.00339,0.03729,0.00339,0.00339,0.13898,0.00339,0.00339,0.00339,2,1,0.78305,1,2,1,80.0,,4.0,,0,1,84,,48.0
14227117,0,2015,0.05116,0.00465,0.00465,0.46977,0.00465,0.00465,0.19070,0.14419,0.00465,0.00465,0.00465,0.00465,0.05116,0.00465,0.05116,3,1,0.46977,1,2,1,50.0,,5.0,,0,1,79,46.0,36.0
14228452,1,2015,0.00364,0.00364,0.22182,0.00364,0.11273,0.47636,0.00364,0.00364,0.00364,0.00364,0.14909,0.00364,0.00364,0.00364,0.00364,4,1,0.47636,1,2,1,60.0,27.0,4.0,,0,1,80,5.0,17.0
14239593,1,2015,0.00408,0.00408,0.00408,0.00408,0.16735,0.04490,0.00408,0.53469,0.00408,0.00408,0.00408,0.16735,0.04490,0.00408,0.00408,3,1,0.53469,1,2,1,60.0,28.0,6.0,,0,1,84,40.0,
14245659,0,2015,0.00392,0.00392,0.00392,0.00392,0.04314,0.00392,0.20000,0.00392,0.00392,0.00392,0.00392,0.47451,0.00392,0.23922,0.00392,3,1,0.47451,1,2,1,70.0,,6.0,,0,1,87,45.0,
14248482,0,2015,0.00488,0.10244,0.00488,0.00488,0.00488,0.44390,0.00488,0.00488,0.10244,0.00488,0.00488,0.00488,0.00488,0.29756,0.00488,4,1,0.44390,1,2,1,70.0,,4.0,,0,1,83,86.0,
14259844,1,2015,0.00541,0.00541,0.00541,0.43784,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.11351,0.00541,0.16757,0.22162,0.00541,4,1,0.43784,1,2,1,70.0,29.0,4.0,,0,1,83,,
14268020,1,2015,0.39512,0.00488,0.00488,0.00488,0.44390,0.10244,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,3,2,0.44390,1,2,1,60.0,31.0,3.0,,0,1,81,43.0,
14307699,0,2015,0.04681,0.00426,0.00426,0.13191,0.00426,0.00426,0.13191,0.00426,0.00426,0.47234,0.00426,0.04681,0.08936,0.00426,0.04681,3,1,0.47234,1,2,1,70.0,,4.0,,0,1,82,,14.0
11677053,1,2015,0.18788,0.00606,0.00606,0.00606,0.12727,0.00606,0.30909,0.00606,0.06667,0.00606,0.24848,0.00606,0.00606,0.00606,0.00606,4,1,0.30909,1,3,1,50.0,33.0,,94.0,0,1,81,15.0,
11844381,1,2015,0.00513,0.10769,0.15897,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.36410,0.31282,0.00513,0.00513,4,2,0.36410,1,3,1,70.0,28.0,5.0,,0,1,89,42.0,
11847190,1,2015,0.00377,0.04151,0.19245,0.00377,0.00377,0.00377,0.38113,0.00377,0.19245,0.00377,0.00377,0.15472,0.00377,0.00377,0.00377,4,1,0.38113,1,3,1,80.0,28.0,6.0,,0,1,89,54.0,
11850854,0,2015,0.00426,0.00426,0.00426,0.00426,0.08936,0.25957,0.38723,0.00426,0.00426,0.00426,0.08936,0.00426,0.00426,0.00426,0.13191,3,1,0.38723,1,3,1,80.0,,5.0,,0,1,87,64.0,
11972548,1,2015,0.00426,0.00426,0.00426,0.00426,0.00426,0.47234,0.00426,0.00426,0.04681,0.00426,0.38723,0.00426,0.04681,0.00426,0.00426,2,2,0.47234,1,3,1,70.0,25.0,,93.0,0,1,85,37.0,
11992142,1,2015,0.04000,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.25818,0.14909,0.51273,0.00364,0.00364,0.00364,0.00364,0.00364,3,1,0.51273,1,3,1,50.0,33.0,,94.0,0,1,88,35.0,
12244513,1,2015,0.02857,0.02857,0.31429,0.31429,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,2,2,0.31429,1,3,1,60.0,27.0,,94.0,0,1,81,6.0,
12253162,1,2015,0.04000,0.11273,0.00364,0.00364,0.00364,0.47636,0.04000,0.00364,0.07636,0.00364,0.00364,0.07636,0.11273,0.04000,0.00364,3,1,0.47636,1,3,1,80.0,30.0,4.0,,0,1,86,33.0,
12266393,1,2015,0.00426,0.13191,0.00426,0.00426,0.34468,0.00426,0.00426,0.00426,0.08936,0.13191,0.00426,0.04681,0.00426,0.00426,0.21702,4,1,0.34468,1,3,1,80.0,26.0,4.0,,0,1,85,,
12279394,0,2015,0.00444,0.00444,0.00444,0.04889,0.00444,0.00444,0.18222,0.04889,0.00444,0.09333,0.00444,0.53778,0.04889,0.00444,0.00444,2,1,0.53778,1,3,1,80.0,,8.0,,0,1,87,,
12584070,1,2015,0.00741,0.00741,0.08148,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.52593,0.00741,0.00741,0.30370,0.00741,2,2,0.52593,1,3,1,70.0,26.0,,94.0,0,1,87,22.0,
12809821,0,2015,0.00377,0.00377,0.04151,0.07925,0.11698,0.00377,0.11698,0.04151,0.00377,0.00377,0.00377,0.38113,0.00377,0.19245,0.00377,4,1,0.38113,1,3,1,70.0,,6.0,,0,1,88,,
12810031,1,2015,0.00571,0.00571,0.00571,0.40571,0.17714,0.00571,0.17714,0.00571,0.00571,0.00571,0.00571,0.00571,0.12000,0.06286,0.00571,4,1,0.40571,1,3,1,90.0,33.0,7.0,,0,1,86,0.0,
13515393,1,2015,0.00870,0.09565,0.00870,0.00870,0.00870,0.26957,0.00870,0.18261,0.00870,0.00870,0.26957,0.00870,0.00870,0.00870,0.09565,3,0,0.26957,1,3,1,50.0,26.0,,94.0,0,1,88,43.0,
13708304,1,2015,0.09767,0.00465,0.00465,0.00465,0.00465,0.51628,0.00465,0.00465,0.28372,0.05116,0.00465,0.00465,0.00465,0.00465,0.00465,2,1,0.51628,1,3,1,80.0,31.0,,93.0,0,1,80,51.0,
13711561,1,2015,0.05116,0.60930,0.09767,0.00465,0.09767,0.05116,0.00465,0.00465,0.00465,0.00465,0.00465,0.05116,0.00465,0.00465,0.00465,1,1,0.60930,1,3,1,70.0,31.0,4.0,,0,1,86,57.0,
13719491,1,2015,0.00571,0.52000,0.00571,0.06286,0.17714,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.17714,0.00571,3,1,0.52000,1,3,1,70.0,33.0,7.0,,0,1,90,69.0,
13726167,0,2015,0.20000,0.00488,0.00488,0.00488,0.00488,0.00488,0.05366,0.00488,0.00488,0.00488,0.00488,0.00488,0.34634,0.24878,0.10244,4,1,0.34634,1,3,1,70.0,,7.0,,0,1,91,56.0,
13726224,1,2015,0.17714,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.34857,0.12000,0.00571,0.00571,0.00571,0.29143,0.00571,0.00571,4,1,0.34857,1,3,1,60.0,32.0,5.0,,0,1,88,33.0,
13749359,1,2015,0.10244,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.15122,0.10244,0.00488,0.00488,0.39512,0.00488,0.20000,5,1,0.39512,1,3,1,70.0,25.0,5.0,,0,1,85,11.0,
13750066,0,2015,0.00328,0.00328,0.56066,0.00328,0.00328,0.00328,0.10164,0.00328,0.13443,0.10164,0.06885,0.00328,0.00328,0.00328,0.00328,4,1,0.56066,1,3,1,80.0,,6.0,,0,1,80,,
13757557,1,2015,0.00465,0.00465,0.00465,0.00465,0.00465,0.46977,0.14419,0.09767,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.23721,3,1,0.46977,1,3,1,60.0,34.0,,94.0,0,1,89,22.0,
13764448,1,2015,0.00377,0.23019,0.23019,0.00377,0.26792,0.00377,0.00377,0.23019,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,4,0,0.26792,1,3,1,80.0,27.0,5.0,,0,1,89,52.0,
13782777,1,2015,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.07586,0.00690,0.00690,0.00690,0.76552,0.00690,0.00690,0.00690,0.07586,1,1,0.76552,1,3,1,60.0,28.0,,94.0,0,1,86,75.0,
13784911,1,2015,0.00645,0.00645,0.07097,0.00645,0.00645,0.00645,0.00645,0.00645,0.13548,0.00645,0.00645,0.26452,0.00645,0.00645,0.45806,3,1,0.45806,1,3,1,40.0,28.0,4.0,,0,1,84,,
13817205,0,2015,0.00741,0.00741,0.00741,0.00741,0.45185,0.45185,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,2,2,0.45185,1,3,1,60.0,,4.0,,0,1,88,,
13822092,0,2015,0.00426,0.00426,0.00426,0.68511,0.00426,0.00426,0.00426,0.00426,0.21702,0.00426,0.00426,0.00426,0.04681,0.00426,0.00426,2,1,0.68511,1,3,1,70.0,,4.0,,0,1,88,47.0,
13825287,0,2015,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.17714,0.00571,0.00571,0.00571,0.00571,0.00571,0.74857,0.00571,0.00571,2,1,0.74857,1,3,1,60.0,,6.0,,0,1,82,64.0,
13829941,1,2015,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.17714,0.00571,0.00571,0.00571,0.00571,0.57714,0.12000,0.06286,0.00571,3,1,0.57714,1,3,1,90.0,30.0,4.0,,0,1,85,83.0,
13833644,0,2015,0.00426,0.17447,0.00426,0.00426,0.04681,0.68511,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.04681,0.00426,2,1,0.68511,1,3,1,40.0,,5.0,,0,1,89,66.0,66.0
13834261,1,2015,0.23922,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.20000,0.00392,0.04314,0.00392,0.04314,0.43529,3,1,0.43529,1,3,1,90.0,26.0,,94.0,0,1,92,85.0,
13835560,1,2015,0.00377,0.26792,0.00377,0.04151,0.00377,0.00377,0.45660,0.00377,0.11698,0.00377,0.00377,0.00377,0.07925,0.00377,0.00377,3,1,0.45660,1,3,1,80.0,32.0,5.0,,0,1,91,,
13836620,0,2015,0.00408,0.33061,0.00408,0.00408,0.12653,0.00408,0.00408,0.00408,0.00408,0.00408,0.04490,0.45306,0.00408,0.00408,0.00408,3,2,0.45306,1,3,1,80.0,,6.0,,0,1,87,,
13842677,0,2015,0.04889,0.00444,0.00444,0.00444,0.09333,0.00444,0.00444,0.00444,0.36000,0.00444,0.09333,0.09333,0.00444,0.27111,0.00444,2,1,0.36000,1,3,1,70.0,,7.0,,0,1,82,13.0,
13843489,0,2015,0.00364,0.00364,0.11273,0.00364,0.00364,0.00364,0.62182,0.00364,0.00364,0.00364,0.00364,0.11273,0.00364,0.00364,0.11273,4,1,0.62182,1,3,1,80.0,,6.0,,0,1,87,,
14192119,1,2015,0.00741,0.08148,0.00741,0.00741,0.08148,0.08148,0.00741,0.00741,0.00741,0.00741,0.37778,0.00741,0.00741,0.30370,0.00741,2,2,0.37778,1,3,1,70.0,26.0,5.0,,0,1,80,65.0,
14192856,1,2015,0.28980,0.00408,0.20816,0.00408,0.00408,0.00408,0.08571,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.37143,0.00408,3,1,0.37143,1,3,1,50.0,27.0,5.0,,0,1,89,27.0,
14200210,0,2015,0.00444,0.00444,0.00444,0.71556,0.00444,0.00444,0.00444,0.04889,0.04889,0.00444,0.00444,0.00444,0.00444,0.00444,0.13778,2,1,0.71556,1,3,1,60.0,,4.0,,0,1,90,58.0,
14204838,0,2015,0.00465,0.00465,0.00465,0.00465,0.00465,0.09767,0.37674,0.00465,0.14419,0.28372,0.05116,0.00465,0.00465,0.00465,0.00465,3,1,0.37674,1,3,1,80.0,,,94.0,0,1,86,38.0,
14208021,0,2015,0.00408,0.00408,0.45306,0.00408,0.00408,0.00408,0.45306,0.00408,0.00408,0.00408,0.00408,0.04490,0.00408,0.00408,0.00408,2,2,0.45306,1,3,1,60.0,,6.0,,0,1,84,54.0,
14221426,0,2015,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.28889,0.00317,0.13016,0.00317,0.47937,0.06667,0.00317,0.00317,0.00317,3,1,0.47937,1,3,1,80.0,,6.0,,0,1,84,42.0,
14224075,1,2015,0.00606,0.12727,0.00606,0.06667,0.00606,0.12727,0.18788,0.00606,0.24848,0.06667,0.00606,0.00606,0.00606,0.00606,0.12727,5,0,0.24848,1,3,1,60.0,27.0,3.0,,0,1,82,14.0,
14224857,1,2015,0.00444,0.00444,0.00444,0.00444,0.18222,0.09333,0.00444,0.00444,0.00444,0.44889,0.00444,0.22667,0.00444,0.00444,0.00444,3,1,0.44889,1,3,1,80.0,28.0,5.0,,0,1,88,,
14225129,0,2015,0.31556,0.04889,0.00444,0.09333,0.00444,0.00444,0.18222,0.00444,0.04889,0.00444,0.00444,0.00444,0.00444,0.00444,0.27111,3,1,0.31556,1,3,1,60.0,,5.0,,0,1,87,82.0,
14226786,1,2015,0.00488,0.00488,0.00488,0.00488,0.05366,0.00488,0.00488,0.00488,0.00488,0.15122,0.15122,0.00488,0.59024,0.00488,0.00488,3,1,0.59024,1,3,1,90.0,30.0,6.0,,0,1,90,69.0,
14230173,0,2015,0.00571,0.29143,0.00571,0.00571,0.12000,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.06286,0.46286,0.00571,3,1,0.46286,1,3,1,60.0,,7.0,,0,1,88,77.0,
14241665,1,2015,0.03607,0.33115,0.00328,0.00328,0.00328,0.20000,0.00328,0.06885,0.13443,0.00328,0.10164,0.00328,0.00328,0.00328,0.10164,5,1,0.33115,1,3,1,60.0,23.0,6.0,,0,1,84,46.0,
14243581,1,2015,0.09767,0.00465,0.00465,0.00465,0.09767,0.14419,0.05116,0.00465,0.00465,0.05116,0.00465,0.51628,0.00465,0.00465,0.00465,2,1,0.51628,1,3,1,70.0,28.0,,93.0,0,1,87,,
