id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11677958,1,2015,0.05270,0.00318,0.00318,0.00318,0.00318,0.00318,0.65189,0.00318,0.00318,0.00318,0.06684,0.14604,0.05078,0.00318,0.00318,2,1,0.65189,1,3,1,90.0,26.0,,93.0,0,0,81,45.0,
11678049,1,2015,0.00392,0.06275,0.00392,0.00392,0.00392,0.23924,0.00392,0.00392,0.13110,0.00392,0.40613,0.00392,0.00392,0.00392,0.12157,4,1,0.40613,1,3,1,50.0,30.0,,93.0,0,0,81,15.0,
11678236,1,2015,0.18492,0.06275,0.00392,0.06274,0.00392,0.00392,0.00392,0.06275,0.00392,0.00392,0.00392,0.46813,0.06275,0.00392,0.06460,2,1,0.46813,1,3,1,80.0,32.0,,92.0,0,0,76,,
11678306,1,2015,0.00392,0.00392,0.00392,0.00392,0.00392,0.06276,0.18408,0.00392,0.06649,0.00392,0.51519,0.07342,0.00392,0.00392,0.06276,2,1,0.51519,1,3,1,50.0,24.0,,93.0,0,0,87,16.0,
11678427,1,2015,0.01111,0.01111,0.01111,0.17780,0.01111,0.17782,0.01111,0.17781,0.01111,0.01111,0.34438,0.01111,0.01111,0.01111,0.01111,4,1,0.34438,1,3,1,60.0,32.0,,93.0,0,0,83,41.0,
11678668,1,2015,0.05551,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.80802,0.00317,0.05075,0.05079,0.00317,1,1,0.80802,1,3,1,70.0,30.0,,92.0,0,0,81,0.0,
11679162,0,2015,0.00317,0.00317,0.00317,0.00317,0.36484,0.05079,0.00317,0.05079,0.16935,0.00317,0.27608,0.00317,0.00317,0.05957,0.00317,3,1,0.36484,1,3,1,80.0,,,94.0,0,0,78,19.0,
11679228,1,2015,0.23972,0.08207,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.45397,0.00513,0.09090,0.00513,0.00513,0.08206,2,1,0.45397,1,3,1,70.0,30.0,,92.0,0,0,87,59.0,
11679405,1,2015,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,0.12967,0.00333,0.00333,0.00333,0.82700,0.00333,0.00333,0.00333,0.00333,2,1,0.82700,1,3,1,70.0,26.0,,93.0,0,0,78,,
11782077,0,2015,0.00318,0.00318,0.14609,0.00318,0.00318,0.00318,0.81263,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,0.00318,2,1,0.81263,1,3,1,60.0,,,93.0,0,0,81,80.0,
11782215,0,2015,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.45687,0.00741,0.00741,0.11855,0.00741,0.33567,0.00741,0.00741,0.00741,3,2,0.45687,1,3,0,80.0,,,94.0,0,0,0,0.0,
11783038,1,2015,0.06992,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.13201,0.05614,0.00351,0.28699,0.00351,0.41987,0.00351,3,1,0.41987,1,3,1,60.0,33.0,,94.0,0,0,83,89.0,
11783079,1,2015,0.00556,0.08874,0.00556,0.00556,0.00556,0.23957,0.29390,0.00556,0.00556,0.00556,0.21863,0.00556,0.00556,0.10358,0.00556,4,0,0.29390,1,3,1,80.0,28.0,,92.0,0,0,85,4.0,
11783347,1,2015,0.07658,0.06667,0.00417,0.00417,0.00417,0.00417,0.20244,0.00417,0.00417,0.00417,0.00417,0.60848,0.00417,0.00417,0.00417,2,1,0.60848,1,3,1,50.0,36.0,,93.0,0,0,79,54.0,
11783399,0,2015,0.05426,0.00290,0.04758,0.00290,0.00290,0.00290,0.10244,0.00290,0.53113,0.00290,0.19212,0.00290,0.00290,0.00290,0.04638,3,1,0.53113,1,3,1,70.0,,,93.0,0,0,73,0.0,
11783738,0,2015,0.00303,0.00303,0.00303,0.00303,0.04848,0.00303,0.05710,0.00303,0.74825,0.00303,0.11283,0.00303,0.00303,0.00303,0.00303,2,1,0.74825,1,3,1,60.0,,,93.0,0,0,72,17.0,
11784649,0,2015,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.66949,0.00351,0.00351,0.00351,0.28489,0.00351,0.00351,0.00351,0.00351,2,1,0.66949,1,3,1,70.0,,,93.0,0,0,87,40.0,
11785625,1,2015,0.10357,0.00290,0.00290,0.00290,0.00290,0.04637,0.31286,0.00290,0.34148,0.00290,0.16674,0.00290,0.00290,0.00290,0.00290,4,2,0.34148,1,3,1,60.0,31.0,,92.0,0,0,81,,
11786023,1,2015,0.00278,0.00278,0.00278,0.04444,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.10493,0.81729,0.00278,0.00278,0.00278,2,1,0.81729,1,3,1,80.0,27.0,6.0,,0,0,77,,
11786131,1,2015,0.00445,0.00445,0.00445,0.00445,0.00445,0.00445,0.53930,0.00445,0.07149,0.00445,0.15806,0.11554,0.00445,0.07114,0.00445,3,1,0.53930,1,3,1,60.0,26.0,,93.0,0,0,83,38.0,
11787449,1,2015,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.07621,0.00476,0.00476,0.00476,0.00476,0.79039,0.00476,0.00476,0.07623,1,1,0.79039,1,3,1,60.0,26.0,,93.0,0,0,81,10.0,
11787808,0,2015,0.00303,0.00303,0.05836,0.00303,0.00303,0.00303,0.10730,0.00303,0.05290,0.00303,0.36915,0.00303,0.00303,0.00303,0.38199,3,2,0.38199,1,3,1,80.0,,,93.0,0,0,82,0.0,
11787965,1,2015,0.00333,0.00333,0.00333,0.00333,0.00333,0.10334,0.53121,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,0.32545,0.00333,3,2,0.53121,1,3,1,80.0,24.0,,93.0,0,0,78,,
11788840,1,2015,0.59933,0.00267,0.04266,0.00267,0.00267,0.00267,0.18858,0.00267,0.00267,0.00267,0.14009,0.00267,0.00267,0.00267,0.00267,3,1,0.59933,1,3,1,70.0,32.0,,93.0,0,0,81,0.0,
11788849,0,2015,0.00267,0.00267,0.00267,0.00267,0.04267,0.00267,0.06140,0.00267,0.08262,0.00267,0.00267,0.74398,0.00267,0.04267,0.00267,1,1,0.74398,1,3,1,70.0,,6.0,,0,0,83,48.0,
11788880,0,2015,0.06432,0.04850,0.00303,0.00303,0.00303,0.00303,0.24617,0.00303,0.05784,0.00303,0.55286,0.00303,0.00303,0.00303,0.00303,2,1,0.55286,1,3,1,70.0,,,94.0,0,0,80,27.0,
11789226,0,2015,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.17047,0.00444,0.00444,0.00444,0.77175,0.00444,0.00444,0.00444,0.00444,2,1,0.77175,1,3,1,50.0,,,94.0,0,0,81,15.0,
11793354,1,2015,0.08983,0.00290,0.04637,0.04636,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.78556,1,1,0.78556,1,3,1,80.0,26.0,,93.0,0,0,77,19.0,
11793379,1,2015,0.00833,0.00833,0.00833,0.00833,0.13333,0.00833,0.20869,0.00833,0.00833,0.55798,0.00833,0.00833,0.00833,0.00833,0.00833,3,1,0.55798,1,3,1,70.0,26.0,,93.0,0,0,74,54.0,
11793385,0,2015,0.56590,0.00444,0.00444,0.00444,0.00444,0.00444,0.14437,0.07111,0.00444,0.00444,0.00444,0.10307,0.00444,0.00444,0.07110,3,1,0.56590,1,3,1,70.0,,,93.0,0,0,82,,
11793433,1,2015,0.00476,0.07621,0.00476,0.00476,0.00476,0.00476,0.07619,0.00476,0.00476,0.00476,0.21907,0.00476,0.50469,0.07621,0.00476,2,1,0.50469,1,3,1,80.0,25.0,,92.0,0,0,76,3.0,
11803372,1,2015,0.13426,0.00303,0.09394,0.00303,0.00303,0.27579,0.05593,0.00303,0.13464,0.00303,0.23270,0.00303,0.00303,0.00303,0.04849,4,0,0.27579,1,3,0,50.0,19.0,,93.0,0,0,0,4.0,
11842849,1,2015,0.00267,0.24261,0.00267,0.00267,0.00267,0.00267,0.59150,0.00267,0.09105,0.00267,0.00267,0.04552,0.00267,0.00267,0.00267,2,1,0.59150,1,3,0,90.0,31.0,6.0,,0,0,0,64.0,
11842863,1,2015,0.36777,0.00833,0.00833,0.00833,0.00833,0.00833,0.38836,0.00833,0.14386,0.00833,0.00833,0.00833,0.00833,0.00833,0.00833,3,2,0.38836,1,3,1,70.0,25.0,4.0,,0,0,81,11.0,
11843326,0,2015,0.41381,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.20117,0.07218,0.22161,0.00351,0.00351,0.00351,0.05614,3,1,0.41381,1,3,1,60.0,,6.0,,0,0,83,64.0,
11843709,1,2015,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.02222,0.35555,0.35555,0.02222,0.02222,2,2,0.35555,1,3,1,70.0,27.0,4.0,,0,0,76,51.0,
11843714,1,2015,0.00333,0.00333,0.30329,0.00333,0.00333,0.00333,0.00333,0.00333,0.05504,0.00333,0.60167,0.00333,0.00333,0.00333,0.00333,2,2,0.60167,1,3,1,60.0,26.0,7.0,,0,0,85,50.0,
11843717,1,2015,0.15633,0.00278,0.00278,0.00278,0.00278,0.00278,0.05366,0.00278,0.00278,0.63172,0.00278,0.00278,0.00278,0.12774,0.00278,3,1,0.63172,1,3,1,70.0,23.0,4.0,,0,0,84,12.0,
11843777,1,2015,0.00476,0.00476,0.18214,0.14762,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.07612,0.08778,0.29057,0.17292,0.00476,4,0,0.29057,1,3,1,90.0,26.0,4.0,,0,0,83,5.0,
11843840,0,2015,0.00256,0.00256,0.00256,0.00256,0.11796,0.00256,0.00256,0.00256,0.04124,0.57846,0.19486,0.04184,0.00256,0.00256,0.00256,3,1,0.57846,1,3,0,70.0,,5.0,,0,0,0,0.0,
11843874,0,2015,0.00417,0.06669,0.06669,0.00417,0.00417,0.00417,0.26272,0.12917,0.10412,0.00417,0.20809,0.00417,0.06669,0.00417,0.06665,4,0,0.26272,1,3,1,90.0,,7.0,,0,0,89,0.0,
11844267,0,2015,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.09693,0.00606,0.36168,0.00606,0.46866,0.00606,0.00606,0.00606,0.00606,2,2,0.46866,1,3,1,40.0,,6.0,,0,0,82,92.0,
11844381,1,2015,0.65883,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.05921,0.07014,0.17107,0.00370,0.00370,0.00370,0.00370,2,1,0.65883,1,3,1,70.0,28.0,5.0,,0,1,89,42.0,
11844436,1,2015,0.00417,0.00417,0.00417,0.50426,0.00417,0.00417,0.00417,0.06667,0.00417,0.00417,0.31659,0.00417,0.00417,0.00417,0.06666,2,2,0.50426,1,3,1,90.0,25.0,5.0,,0,0,80,40.0,
11845199,1,2015,0.00833,0.00833,0.00833,0.00833,0.00833,0.00833,0.14121,0.00833,0.00833,0.38333,0.37546,0.00833,0.00833,0.00833,0.00833,3,2,0.38333,1,3,1,60.0,24.0,4.0,,0,0,85,5.0,
11845247,0,2015,0.00247,0.00247,0.03950,0.00247,0.00247,0.00247,0.67163,0.00247,0.08426,0.04163,0.13828,0.00247,0.00247,0.00247,0.00247,2,1,0.67163,1,3,1,80.0,,8.0,,0,0,87,71.0,
11845412,1,2015,0.07872,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.07638,0.70281,0.10717,0.00317,0.00317,0.00317,2,1,0.70281,1,3,1,70.0,34.0,6.0,,0,0,73,27.0,
11845453,0,2015,0.07203,0.00351,0.00351,0.00351,0.00351,0.37133,0.20111,0.00351,0.06182,0.00351,0.25858,0.00351,0.00351,0.00351,0.00351,3,1,0.37133,1,3,1,60.0,,,94.0,0,0,76,13.0,
11845547,0,2015,0.11480,0.00370,0.00370,0.00370,0.00370,0.00370,0.12743,0.05927,0.00370,0.05926,0.14859,0.06825,0.39277,0.00370,0.00370,4,1,0.39277,1,3,0,70.0,,7.0,,0,0,0,29.0,
11845604,1,2015,0.70933,0.00606,0.00606,0.09836,0.00606,0.00606,0.00606,0.00606,0.00606,0.00606,0.11957,0.00606,0.00606,0.00606,0.00606,2,1,0.70933,1,3,1,90.0,26.0,3.0,,0,0,85,7.0,
11845741,0,2015,0.00317,0.05079,0.09841,0.00317,0.00317,0.00317,0.00317,0.43175,0.05291,0.00317,0.33439,0.00317,0.00317,0.00317,0.00317,2,2,0.43175,1,3,1,90.0,,4.0,,0,0,80,0.0,
11846287,0,2015,0.00608,0.00608,0.00608,0.00608,0.00608,0.00608,0.00608,0.00608,0.91492,0.00608,0.00608,0.00608,0.00608,0.00608,0.00608,1,1,0.91492,1,3,1,70.0,,6.0,,0,0,82,10.0,
11846393,1,2015,0.13595,0.00222,0.38073,0.00222,0.00222,0.00222,0.00222,0.00222,0.10960,0.00222,0.34928,0.00222,0.00222,0.00222,0.00222,4,2,0.38073,1,3,1,80.0,31.0,6.0,,0,0,81,43.0,
11846399,1,2015,0.00290,0.04638,0.05216,0.00290,0.00290,0.00290,0.23672,0.00290,0.00290,0.00290,0.17993,0.08623,0.00290,0.37249,0.00290,3,1,0.37249,1,3,1,90.0,23.0,,93.0,0,0,80,45.0,
11846482,1,2015,0.21902,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.71907,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,2,1,0.71907,1,3,1,90.0,26.0,,94.0,0,0,85,,
11846611,1,2015,0.00393,0.00393,0.06162,0.00393,0.00393,0.00393,0.06281,0.00393,0.75293,0.00393,0.07946,0.00393,0.00393,0.00393,0.00393,1,1,0.75293,1,3,1,90.0,31.0,,94.0,0,0,81,45.0,
11846671,0,2015,0.09797,0.03555,0.43116,0.00222,0.00222,0.03555,0.15867,0.00222,0.03652,0.00222,0.18680,0.00222,0.00222,0.00222,0.00222,3,1,0.43116,1,3,1,80.0,,3.0,,0,0,80,78.0,
11846894,1,2015,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.96110,0.00278,0.00278,0.00278,0.00278,1,1,0.96110,1,3,1,90.0,26.0,6.0,,0,0,85,,
11846980,0,2015,0.00257,0.00257,0.00257,0.00257,0.19523,0.00257,0.00257,0.00257,0.39395,0.00257,0.37999,0.00257,0.00257,0.00257,0.00257,3,2,0.39395,1,3,1,70.0,,6.0,,0,0,85,75.0,
11847160,1,2015,0.47321,0.00278,0.00278,0.00278,0.00278,0.00278,0.15428,0.00278,0.13725,0.00278,0.20470,0.00278,0.00278,0.00278,0.00278,4,1,0.47321,1,3,1,70.0,27.0,7.0,,0,0,80,40.0,
11847163,0,2015,0.13867,0.09390,0.28873,0.04848,0.00303,0.04849,0.00303,0.04849,0.10595,0.09918,0.10993,0.00303,0.00303,0.00303,0.00303,4,0,0.28873,1,3,1,90.0,,5.0,,0,0,84,20.0,
11847190,1,2015,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.04718,0.00290,0.91514,0.00290,0.00290,0.00290,0.00290,1,1,0.91514,1,3,1,80.0,28.0,6.0,,0,1,89,54.0,
11847412,0,2015,0.72501,0.00303,0.00303,0.00303,0.00303,0.00303,0.00303,0.04854,0.00303,0.04862,0.00303,0.14445,0.00303,0.00303,0.00303,2,1,0.72501,1,3,1,70.0,,6.0,,0,0,89,60.0,
11847467,1,2015,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.35025,0.00370,0.51501,0.00370,0.00370,0.00370,0.09030,2,2,0.51501,1,3,1,80.0,28.0,7.0,,0,0,82,,
11847494,1,2015,0.00303,0.00303,0.00303,0.00303,0.18488,0.00303,0.05952,0.00303,0.13193,0.35283,0.24054,0.00303,0.00303,0.00303,0.00303,4,1,0.35283,1,3,1,70.0,33.0,3.0,,0,0,74,0.0,
11847995,1,2015,0.61011,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.03777,0.00230,0.32453,0.00230,0.00230,0.00230,0.00230,2,2,0.61011,1,3,1,80.0,33.0,5.0,,0,0,84,9.0,
11848170,0,2015,0.00303,0.00303,0.00303,0.00303,0.00303,0.04848,0.00303,0.00303,0.00303,0.00303,0.82123,0.04847,0.00303,0.04848,0.00303,1,1,0.82123,1,3,1,70.0,,5.0,,0,0,80,50.0,
11848303,1,2015,0.00222,0.00222,0.03688,0.50238,0.00222,0.00222,0.00222,0.00222,0.00222,0.00222,0.33277,0.03709,0.00222,0.03556,0.03531,2,2,0.50238,1,3,1,80.0,28.0,6.0,,0,0,86,18.0,
11848614,1,2015,0.16851,0.00417,0.06668,0.06669,0.00417,0.00417,0.00417,0.00417,0.11674,0.00417,0.17668,0.36721,0.00417,0.00417,0.00417,4,1,0.36721,1,3,1,90.0,32.0,,92.0,0,0,84,,
11848759,1,2015,0.00417,0.06666,0.00417,0.00417,0.00417,0.12918,0.40038,0.00417,0.07319,0.00417,0.00417,0.22643,0.06666,0.00417,0.00417,3,1,0.40038,1,3,1,80.0,29.0,3.0,,0,0,78,0.0,
11848815,0,2015,0.00417,0.00417,0.00417,0.12920,0.00417,0.00417,0.09182,0.00417,0.08969,0.00417,0.51844,0.00417,0.00417,0.00417,0.12919,3,1,0.51844,1,3,1,60.0,,5.0,,0,0,77,20.0,
11848874,1,2015,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,0.10829,0.00333,0.00333,0.10806,0.62419,0.07279,0.00333,0.05333,0.00333,3,1,0.62419,1,3,1,60.0,30.0,4.0,,0,0,84,8.0,
11849134,1,2015,0.12211,0.00317,0.05080,0.09844,0.00317,0.00317,0.10477,0.00317,0.00317,0.00317,0.52099,0.00317,0.00317,0.07433,0.00317,3,1,0.52099,1,3,1,70.0,33.0,7.0,,0,0,86,10.0,
11849145,1,2015,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.18753,0.00556,0.00556,0.00556,0.74025,0.00556,0.00556,0.00556,0.00556,2,1,0.74025,1,3,1,80.0,33.0,5.0,,0,0,79,17.0,
11849399,0,2015,0.00370,0.00370,0.00370,0.05926,0.00370,0.05926,0.12610,0.22600,0.13752,0.00370,0.24742,0.11481,0.00370,0.00370,0.00370,5,0,0.24742,1,3,1,90.0,,5.0,,0,0,83,7.0,
11849939,1,2015,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.05613,0.00351,0.10878,0.68770,0.00351,0.05616,0.05614,0.00351,2,1,0.68770,1,3,1,90.0,24.0,,94.0,0,0,87,94.0,
11849978,0,2015,0.00741,0.00741,0.00741,0.00741,0.11856,0.00741,0.00741,0.00741,0.25550,0.28233,0.26215,0.00741,0.00741,0.00741,0.00741,4,0,0.28233,1,3,1,60.0,,4.0,,0,0,77,,
11850001,0,2015,0.00952,0.15242,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.43805,0.15238,0.00952,0.15240,0.00952,4,1,0.43805,1,3,1,90.0,,,93.0,0,0,84,,
11850343,1,2015,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.22316,0.00278,0.30045,0.22358,0.17531,0.00278,0.00278,0.04972,0.00278,4,1,0.30045,1,3,1,60.0,30.0,4.0,,0,0,85,20.0,0.0
11850471,0,2015,0.09829,0.00303,0.09394,0.04848,0.00303,0.00303,0.36592,0.00303,0.00303,0.00303,0.00303,0.12448,0.13944,0.00303,0.10521,4,1,0.36592,1,3,1,70.0,,5.0,,0,0,86,23.0,
