id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11855610,1,2015,0.45813,0.23845,0.00770,0.00770,0.00769,0.24955,0.00769,0.00769,0.00770,0.00769,3,1,0.45813,1,2,1,70.0,26.0,5.0,,0,0,79,,
11856578,1,2015,0.00526,0.00527,0.00526,0.00526,0.00527,0.00526,0.95262,0.00527,0.00526,0.00526,1,1,0.95262,1,2,1,70.0,28.0,5.0,,0,0,78,9.0,29.0
11923662,1,2015,0.00371,0.00370,0.00370,0.92966,0.00370,0.00370,0.00370,0.04070,0.00370,0.00371,1,1,0.92966,1,2,1,80.0,25.0,,92.0,0,0,81,0.0,
11925375,1,2015,0.91636,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.05162,0.00400,0.00400,1,1,0.91636,1,2,1,30.0,33.0,,93.0,0,0,82,,14.0
11927180,1,2015,0.00526,0.00526,0.00527,0.00526,0.88885,0.00526,0.00526,0.06904,0.00526,0.00526,1,1,0.88885,1,2,1,90.0,35.0,,93.0,0,0,78,,
11937144,1,2015,0.00345,0.00345,0.00345,0.14138,0.00345,0.83103,0.00345,0.00345,0.00345,0.00345,2,1,0.83103,1,2,1,60.0,27.0,,93.0,0,0,80,64.0,40.0
11941586,1,2015,0.81993,0.14807,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,2,1,0.81993,1,2,1,70.0,31.0,,94.0,0,0,83,47.0,
11943652,1,2015,0.02000,0.02000,0.02001,0.02000,0.22000,0.02000,0.21998,0.41999,0.02000,0.02000,3,1,0.41999,1,2,1,50.0,32.0,,93.0,0,0,76,33.0,0.0
11945645,1,2015,0.00556,0.61608,0.00556,0.00556,0.33947,0.00556,0.00556,0.00556,0.00556,0.00556,2,2,0.61608,1,2,1,50.0,25.0,,93.0,0,0,75,2.0,
11946372,1,2015,0.00334,0.00333,0.96999,0.00333,0.00333,0.00333,0.00334,0.00334,0.00333,0.00334,1,1,0.96999,1,2,1,60.0,16.0,5.0,,0,0,78,11.0,9.0
11947768,1,2015,0.00715,0.00714,0.00714,0.00715,0.00715,0.00714,0.00715,0.00714,0.93569,0.00714,1,1,0.93569,1,2,1,50.0,24.0,,93.0,0,0,81,0.0,10.0
11952234,1,2015,0.00385,0.62249,0.00385,0.15411,0.00385,0.00385,0.00385,0.19647,0.00385,0.00385,3,1,0.62249,1,2,1,80.0,29.0,,95.0,0,0,80,,
11953175,1,2015,0.23695,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.71304,0.00625,0.00625,2,1,0.71304,1,2,1,50.0,24.0,,92.0,0,0,64,5.0,0.0
11953824,1,2015,0.17249,0.79673,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,2,1,0.79673,1,2,1,60.0,30.0,,93.0,0,1,90,64.0,
11968081,1,2015,0.00625,0.00625,0.00625,0.26334,0.00625,0.68665,0.00625,0.00625,0.00625,0.00625,2,1,0.68665,1,2,1,70.0,24.0,,93.0,0,0,66,12.0,
11994715,1,2015,0.00589,0.00589,0.30451,0.00588,0.00588,0.00588,0.00588,0.64841,0.00588,0.00589,2,2,0.64841,1,2,1,50.0,30.0,,93.0,0,0,81,19.0,
11997100,1,2015,0.00476,0.00476,0.62547,0.00476,0.00476,0.00476,0.00476,0.33642,0.00476,0.00476,2,2,0.62547,1,2,0,90.0,32.0,4.0,,0,0,0,5.0,
12000628,1,2015,0.00371,0.00371,0.96666,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,1,1,0.96666,1,2,1,80.0,31.0,,94.0,0,0,89,,
12034880,1,2015,0.00385,0.44460,0.13521,0.00385,0.35481,0.04229,0.00385,0.00385,0.00385,0.00385,3,2,0.44460,1,2,1,50.0,24.0,,93.0,0,0,86,0.0,4.0
12036887,1,2015,0.01000,0.01001,0.01000,0.01000,0.01000,0.90998,0.01000,0.01000,0.01000,0.01000,1,1,0.90998,1,2,1,70.0,29.0,,93.0,0,0,86,9.0,
12037587,1,2015,0.01111,0.89998,0.01111,0.01111,0.01111,0.01111,0.01111,0.01111,0.01111,0.01111,1,1,0.89998,1,2,1,50.0,28.0,,93.0,0,0,81,77.0,
12041354,1,2015,0.00556,0.06253,0.28244,0.61612,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,2,1,0.61612,1,2,1,80.0,27.0,,93.0,0,0,81,,
12042664,1,2015,0.00556,0.00556,0.00556,0.94999,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,1,1,0.94999,1,2,1,60.0,25.0,,94.0,0,0,77,4.0,
12048131,1,2015,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.96249,0.00417,0.00417,0.00417,1,1,0.96249,1,2,1,60.0,26.0,4.0,,0,0,76,45.0,
12056345,1,2015,0.00357,0.00357,0.00357,0.00357,0.12796,0.00357,0.84346,0.00357,0.00357,0.00357,2,1,0.84346,1,2,1,80.0,25.0,,92.0,0,0,76,3.0,
12067593,1,2015,0.00527,0.00526,0.00526,0.16316,0.00526,0.00526,0.00526,0.79472,0.00526,0.00526,2,1,0.79472,1,2,1,30.0,26.0,,92.0,0,0,69,10.0,5.0
12072243,1,2015,0.00715,0.00715,0.00715,0.00715,0.00714,0.00715,0.72152,0.22131,0.00715,0.00715,2,1,0.72152,1,2,1,60.0,28.0,,93.0,0,0,79,3.0,
12074766,1,2015,0.17341,0.00333,0.00334,0.00333,0.00333,0.00333,0.19288,0.00333,0.61037,0.00333,3,1,0.61037,1,2,1,90.0,33.0,3.0,,0,0,72,29.0,
12078989,1,2015,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.94999,1,1,0.94999,1,2,1,90.0,26.0,,94.0,0,0,73,,
12079216,1,2015,0.05755,0.00357,0.19058,0.00357,0.00357,0.00357,0.00357,0.72686,0.00357,0.00357,2,1,0.72686,1,2,1,80.0,22.0,,92.0,0,0,76,,
12219362,1,2015,0.00417,0.00417,0.96249,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,0.00417,1,1,0.96249,1,2,1,50.0,28.0,,93.0,0,0,83,12.0,5.0
12227242,1,2015,0.96399,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,0.00400,1,1,0.96399,1,2,1,70.0,19.0,,93.0,0,0,78,,
12227565,1,2015,0.00834,0.00834,0.43948,0.00834,0.00833,0.49383,0.00834,0.00834,0.00833,0.00834,2,2,0.49383,1,2,1,60.0,25.0,,94.0,0,0,78,8.0,
12232039,1,2015,0.12318,0.08255,0.00323,0.00323,0.06883,0.08856,0.00323,0.03746,0.00323,0.58652,2,1,0.58652,1,2,1,50.0,35.0,,94.0,0,1,89,10.0,
12247001,1,2015,0.00500,0.00500,0.28263,0.67736,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,2,1,0.67736,1,2,1,60.0,23.0,3.0,,0,0,82,53.0,65.0
12247002,1,2015,0.84709,0.00400,0.00400,0.05494,0.00400,0.00400,0.00400,0.00400,0.00400,0.06996,1,1,0.84709,1,2,1,80.0,22.0,2.0,,0,0,83,11.0,5.0
12248885,1,2015,0.00435,0.00435,0.17975,0.05168,0.00435,0.00435,0.00435,0.00435,0.00435,0.73812,2,1,0.73812,1,2,1,90.0,23.0,3.0,,0,0,86,35.0,
12250732,1,2015,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.85510,0.10853,2,1,0.85510,1,2,1,80.0,26.0,4.0,,0,0,76,0.0,0.0
12251848,1,2015,0.00417,0.00417,0.15509,0.00417,0.00417,0.81156,0.00417,0.00417,0.00417,0.00417,2,1,0.81156,1,2,1,60.0,29.0,5.0,,0,0,76,46.0,
12253212,1,2015,0.16966,0.00417,0.00417,0.00417,0.00417,0.79700,0.00417,0.00417,0.00417,0.00417,2,1,0.79700,1,2,1,60.0,30.0,5.0,,0,0,76,0.0,0.0
12254605,1,2015,0.01250,0.88747,0.01250,0.01250,0.01250,0.01250,0.01250,0.01251,0.01250,0.01250,1,1,0.88747,1,2,1,60.0,30.0,4.0,,0,0,70,2.0,
12254925,1,2015,0.94998,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,1,1,0.94998,1,2,0,70.0,27.0,2.0,,0,0,0,0.0,27.0
12255040,1,2015,0.00455,0.00455,0.16455,0.00455,0.79907,0.00455,0.00455,0.00455,0.00455,0.00455,2,1,0.79907,1,2,1,80.0,25.0,3.0,,0,0,84,19.0,
12255302,1,2015,0.32618,0.00476,0.08312,0.00476,0.00476,0.00476,0.10475,0.45738,0.00476,0.00476,3,2,0.45738,1,2,1,50.0,28.0,5.0,,0,0,76,43.0,
12256136,1,2015,0.78181,0.00357,0.00357,0.00357,0.00357,0.08463,0.00357,0.00357,0.10854,0.00357,2,1,0.78181,1,2,0,90.0,28.0,3.0,,0,0,0,20.0,
12258813,1,2015,0.87870,0.00526,0.07919,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,1,1,0.87870,1,2,1,90.0,30.0,6.0,,0,0,77,29.0,
12258827,1,2015,0.12949,0.00417,0.33167,0.00417,0.00417,0.00417,0.37092,0.00417,0.00417,0.14292,4,2,0.37092,1,2,1,60.0,25.0,5.0,,0,0,71,,0.0
12259006,1,2015,0.00370,0.00370,0.00370,0.00370,0.00371,0.00370,0.96666,0.00370,0.00370,0.00370,1,1,0.96666,1,2,1,40.0,28.0,6.0,,0,0,81,0.0,0.0
12259231,1,2015,0.00385,0.96537,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,0.00385,1,1,0.96537,1,2,1,90.0,28.0,5.0,,0,0,77,0.0,
12263044,1,2015,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.16714,0.00500,0.79286,0.00500,2,1,0.79286,1,2,1,60.0,32.0,4.0,,0,0,76,9.0,
12264687,1,2015,0.49674,0.01000,0.25953,0.01000,0.01000,0.01000,0.17372,0.01000,0.01000,0.01000,3,1,0.49674,1,2,1,60.0,32.0,4.0,,0,0,76,0.0,40.0
12267022,1,2015,0.00417,0.00417,0.13970,0.00417,0.00417,0.00417,0.00417,0.00417,0.82695,0.00417,2,1,0.82695,1,2,1,50.0,30.0,3.0,,0,0,72,0.0,0.0
12268734,1,2015,0.02501,0.02500,0.02501,0.02500,0.02500,0.02500,0.02500,0.02500,0.77496,0.02500,1,1,0.77496,1,2,1,60.0,32.0,5.0,,0,0,79,20.0,44.0
12269459,1,2015,0.96896,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,1,1,0.96896,1,2,1,70.0,31.0,5.0,,0,0,82,5.0,
12269905,1,2015,0.00345,0.00345,0.17898,0.79342,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,2,1,0.79342,1,2,1,80.0,22.0,2.0,,0,0,70,3.0,
12270584,1,2015,0.00715,0.00714,0.00715,0.00714,0.00714,0.00714,0.93570,0.00714,0.00714,0.00714,1,1,0.93570,1,2,1,50.0,25.0,4.0,,0,0,73,24.0,17.0
12271349,1,2015,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.96785,1,1,0.96785,1,2,1,70.0,26.0,4.0,,0,0,82,23.0,
12271977,1,2015,0.31854,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.63145,0.00625,0.00625,2,2,0.63145,1,2,1,80.0,27.0,,93.0,0,0,77,18.0,
12275398,1,2015,0.00455,0.00455,0.76073,0.00455,0.05134,0.00455,0.05149,0.00455,0.00455,0.10916,2,1,0.76073,1,2,1,80.0,30.0,5.0,,0,0,67,72.0,19.0
12275784,1,2015,0.78734,0.00400,0.00400,0.00400,0.00400,0.00400,0.10720,0.07745,0.00400,0.00400,2,1,0.78734,1,2,1,60.0,28.0,4.0,,0,0,77,,
12275894,1,2015,0.00667,0.00667,0.38449,0.00667,0.00667,0.00667,0.00667,0.00667,0.00667,0.56216,2,2,0.56216,1,2,1,80.0,25.0,3.0,,0,0,70,,
12276823,1,2015,0.00770,0.00769,0.00769,0.00769,0.00769,0.00769,0.00769,0.93075,0.00769,0.00769,1,1,0.93075,1,2,1,70.0,24.0,4.0,,0,0,77,14.0,
12277546,1,2015,0.00385,0.00385,0.38280,0.00385,0.06303,0.00385,0.03963,0.00385,0.00385,0.49145,2,2,0.49145,1,2,1,90.0,34.0,7.0,,0,0,82,18.0,
12278351,1,2015,0.96086,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,1,1,0.96086,1,2,1,70.0,27.0,4.0,,0,0,77,6.0,22.0
12278631,1,2015,0.95713,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.00477,0.00476,0.00476,1,1,0.95713,1,2,1,60.0,21.0,3.0,,0,0,80,,
12279671,1,2015,0.00435,0.86915,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0.09605,1,1,0.86915,1,2,1,70.0,26.0,3.0,,0,0,74,,36.0
12809700,1,2015,0.87141,0.01429,0.01429,0.01429,0.01429,0.01429,0.01429,0.01429,0.01429,0.01429,1,1,0.87141,1,2,1,40.0,26.0,3.0,,0,0,74,2.0,42.0
12809743,1,2015,0.00370,0.00370,0.00371,0.00371,0.96666,0.00370,0.00370,0.00370,0.00370,0.00370,1,1,0.96666,1,2,1,70.0,25.0,5.0,,0,0,84,,
12810077,1,2015,0.07206,0.00455,0.46403,0.43208,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,2,2,0.46403,1,2,1,50.0,32.0,4.0,,0,0,85,0.0,0.0
12810608,1,2015,0.18204,0.04157,0.00371,0.00371,0.00370,0.00371,0.75045,0.00371,0.00370,0.00371,2,1,0.75045,1,2,1,70.0,34.0,6.0,,0,0,88,,
12811947,1,2015,0.00526,0.95261,0.00527,0.00527,0.00526,0.00526,0.00527,0.00526,0.00526,0.00526,1,1,0.95261,1,2,0,70.0,27.0,3.0,,0,0,0,19.0,
12813626,1,2015,0.00303,0.00303,0.84423,0.07000,0.00303,0.06454,0.00303,0.00303,0.00303,0.00303,1,1,0.84423,1,2,1,80.0,36.0,5.0,,0,0,83,,
12813779,1,2015,0.47729,0.00400,0.00400,0.00400,0.00400,0.00400,0.12291,0.37179,0.00400,0.00400,3,2,0.47729,1,2,1,60.0,31.0,5.0,,0,0,71,35.0,28.0
12816819,1,2015,0.26039,0.00588,0.00589,0.00588,0.00589,0.00588,0.00589,0.69253,0.00588,0.00588,2,1,0.69253,1,2,1,50.0,29.0,3.0,,0,0,77,0.0,0.0
12819005,1,2015,0.27019,0.00435,0.69500,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,2,1,0.69500,1,2,1,80.0,27.0,4.0,,0,0,76,0.0,
13584510,1,2015,0.73813,0.00834,0.19519,0.00834,0.00834,0.00834,0.00834,0.00833,0.00834,0.00833,2,1,0.73813,1,2,1,60.0,24.0,,93.0,0,0,73,0.0,
13656095,1,2015,0.00435,0.00435,0.87388,0.00435,0.00435,0.00435,0.00435,0.00435,0.00435,0.09133,1,1,0.87388,1,2,1,70.0,32.0,,93.0,0,0,78,6.0,
13675385,1,2015,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.95908,0.00455,0.00455,1,1,0.95908,1,2,1,80.0,33.0,,93.0,0,0,78,28.0,
13678587,1,2015,0.00500,0.00500,0.00500,0.00500,0.55788,0.00500,0.00500,0.40210,0.00500,0.00500,2,2,0.55788,1,2,1,50.0,31.0,,93.0,0,0,73,14.0,
13687582,1,2015,0.72501,0.00323,0.24917,0.00323,0.00323,0.00323,0.00323,0.00323,0.00323,0.00323,2,1,0.72501,1,2,1,80.0,26.0,,92.0,0,0,80,,
13694747,1,2015,0.12756,0.00500,0.54227,0.11726,0.00500,0.07510,0.00500,0.06936,0.04845,0.00500,3,1,0.54227,1,2,1,70.0,30.0,,93.0,0,0,84,70.0,
13700833,1,2015,0.22499,0.32590,0.09640,0.00455,0.13740,0.00455,0.14327,0.00455,0.00455,0.05385,4,1,0.32590,1,2,0,80.0,24.0,3.0,,0,0,0,10.0,
13701287,1,2015,0.00400,0.26042,0.00400,0.00400,0.00400,0.00400,0.31056,0.40101,0.00400,0.00400,3,2,0.40101,1,2,1,50.0,31.0,4.0,,0,0,85,51.0,
13702405,1,2015,0.19714,0.00400,0.00400,0.00400,0.25473,0.27015,0.10125,0.10250,0.05822,0.00400,5,0,0.27015,1,2,1,60.0,24.0,5.0,,0,0,79,3.0,3.0
13703442,1,2015,0.22216,0.00371,0.66023,0.00371,0.00371,0.00370,0.00371,0.09168,0.00370,0.00371,2,1,0.66023,1,2,1,70.0,32.0,7.0,,0,0,89,63.0,52.0
13707673,1,2015,0.22502,0.00667,0.18671,0.00667,0.00667,0.47346,0.07478,0.00667,0.00667,0.00667,3,1,0.47346,1,2,1,80.0,29.0,5.0,,0,0,78,13.0,0.0
13708706,1,2015,0.09762,0.11985,0.00385,0.27022,0.00385,0.00385,0.15446,0.11819,0.12637,0.10175,6,0,0.27022,1,2,1,60.0,33.0,8.0,,0,0,85,,
13709353,1,2015,0.27818,0.28159,0.00625,0.13722,0.00625,0.00625,0.00625,0.20157,0.00625,0.07018,4,0,0.28159,1,2,1,50.0,33.0,,93.0,0,0,80,0.0,0.0
13713681,1,2015,0.80259,0.00357,0.00357,0.00357,0.00357,0.11868,0.00357,0.00357,0.00357,0.05371,2,1,0.80259,1,2,1,60.0,26.0,4.0,,0,0,74,27.0,
13717233,1,2015,0.18615,0.00714,0.75670,0.00714,0.00714,0.00714,0.00714,0.00714,0.00714,0.00714,2,1,0.75670,1,2,1,40.0,31.0,5.0,,0,0,82,,
13717406,1,2015,0.32591,0.37151,0.19956,0.00357,0.08158,0.00357,0.00357,0.00357,0.00357,0.00357,3,2,0.37151,1,2,1,70.0,30.0,6.0,,0,0,85,36.0,
13724351,1,2015,0.00371,0.52457,0.08850,0.09409,0.04506,0.00371,0.00371,0.10266,0.13030,0.00370,3,1,0.52457,1,2,1,60.0,31.0,5.0,,0,1,88,77.0,
13726910,1,2015,0.00417,0.00417,0.84859,0.06912,0.00417,0.00417,0.00417,0.05312,0.00417,0.00417,1,1,0.84859,1,2,1,80.0,32.0,,94.0,0,0,84,,
13727492,1,2015,0.00455,0.53128,0.00455,0.11494,0.00455,0.00455,0.12816,0.19833,0.00455,0.00455,4,1,0.53128,1,2,1,60.0,28.0,,93.0,0,0,79,,
13727786,1,2015,0.18889,0.00371,0.00370,0.00371,0.00370,0.00370,0.69027,0.04143,0.00370,0.05719,2,1,0.69027,1,2,1,70.0,33.0,5.0,,0,0,88,92.0,
13729783,1,2015,0.15622,0.25119,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.56666,3,1,0.56666,1,2,1,70.0,31.0,,95.0,0,0,83,,
13730703,1,2015,0.00435,0.00435,0.57427,0.26031,0.00435,0.00435,0.13497,0.00435,0.00435,0.00435,3,1,0.57427,1,2,1,90.0,24.0,,93.0,0,0,74,5.0,
13735004,1,2015,0.00313,0.30841,0.00313,0.00313,0.49821,0.00313,0.17149,0.00313,0.00313,0.00313,3,2,0.49821,1,2,1,90.0,27.0,,94.0,0,0,82,2.0,
13735183,1,2015,0.00526,0.74781,0.00526,0.00526,0.00526,0.00526,0.21008,0.00526,0.00526,0.00526,2,1,0.74781,1,2,0,70.0,22.0,4.0,,0,0,0,,
13735787,1,2015,0.33813,0.00625,0.09172,0.00625,0.52639,0.00625,0.00625,0.00625,0.00625,0.00625,2,2,0.52639,1,2,1,80.0,27.0,5.0,,0,0,83,11.0,
13737326,1,2015,0.64687,0.00385,0.00385,0.19501,0.00385,0.00385,0.00385,0.00385,0.00385,0.13119,3,1,0.64687,1,2,1,90.0,26.0,4.0,,0,0,82,45.0,
13739360,1,2015,0.62392,0.00556,0.00556,0.00556,0.22055,0.00556,0.00556,0.11663,0.00556,0.00556,3,1,0.62392,1,2,1,80.0,33.0,5.0,,0,0,79,,
13745102,1,2015,0.10648,0.00385,0.09123,0.08274,0.00385,0.04936,0.61105,0.00385,0.00385,0.04374,2,1,0.61105,1,2,1,70.0,25.0,4.0,,0,0,78,33.0,
13745940,1,2015,0.90916,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.05274,0.00476,0.00476,1,1,0.90916,1,2,1,70.0,27.0,,93.0,0,0,77,35.0,
13748716,1,2015,0.05099,0.04523,0.00323,0.06534,0.23771,0.00323,0.49301,0.09481,0.00323,0.00323,2,1,0.49301,1,2,1,70.0,33.0,4.0,,0,0,80,6.0,0.0
13750064,1,2015,0.11351,0.10316,0.25388,0.10248,0.40315,0.00476,0.00476,0.00476,0.00476,0.00476,5,1,0.40315,1,2,1,40.0,28.0,5.0,,0,0,78,44.0,0.0
13750163,1,2015,0.00417,0.00417,0.16205,0.42368,0.09379,0.00417,0.14498,0.15466,0.00417,0.00417,4,1,0.42368,1,2,1,60.0,25.0,5.0,,0,0,75,0.0,
13752153,1,2015,0.01111,0.01111,0.19225,0.01111,0.01111,0.01111,0.71885,0.01111,0.01111,0.01111,2,1,0.71885,1,2,1,50.0,25.0,,93.0,0,0,79,6.0,
13756014,1,2015,0.06658,0.00455,0.57882,0.00455,0.00455,0.00455,0.00455,0.15964,0.00455,0.16768,3,1,0.57882,1,2,1,80.0,32.0,4.0,,0,0,84,22.0,
13756635,1,2015,0.23335,0.01111,0.01111,0.01112,0.01111,0.67773,0.01112,0.01111,0.01111,0.01111,2,1,0.67773,1,2,1,70.0,26.0,4.0,,0,0,71,32.0,
13759848,1,2015,0.24098,0.00455,0.00455,0.00455,0.00455,0.59161,0.00455,0.00455,0.05217,0.08795,2,1,0.59161,1,2,1,90.0,31.0,5.0,,0,0,83,25.0,
13765769,1,2015,0.33323,0.00556,0.28004,0.34783,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,3,2,0.34783,1,2,1,70.0,30.0,3.0,,0,0,81,50.0,0.0
13775202,1,2015,0.00556,0.69636,0.15265,0.00556,0.11209,0.00556,0.00556,0.00556,0.00556,0.00556,3,1,0.69636,1,2,1,60.0,33.0,5.0,,0,0,84,48.0,
13776072,1,2015,0.37976,0.00588,0.08921,0.48985,0.00588,0.00588,0.00588,0.00588,0.00588,0.00588,2,2,0.48985,1,2,1,60.0,34.0,3.0,,0,0,70,33.0,
13780670,1,2015,0.00588,0.12404,0.25103,0.00588,0.00588,0.37744,0.14922,0.00588,0.00588,0.06885,4,1,0.37744,1,2,1,90.0,28.0,4.0,,0,0,84,27.0,
13780714,1,2015,0.12848,0.56250,0.00400,0.18967,0.00400,0.00400,0.09535,0.00400,0.00400,0.00400,3,1,0.56250,1,2,1,50.0,31.0,7.0,,0,0,83,64.0,
13781139,1,2015,0.22960,0.00371,0.06833,0.36510,0.07646,0.14383,0.00370,0.00371,0.10185,0.00370,4,1,0.36510,1,2,1,80.0,28.0,5.0,,0,0,80,8.0,0.0
13783518,1,2015,0.07133,0.00400,0.15533,0.00400,0.00400,0.00400,0.28203,0.15450,0.10420,0.21661,5,0,0.28203,1,2,1,80.0,31.0,7.0,,0,0,88,23.0,
13784107,1,2015,0.00455,0.00455,0.58035,0.00455,0.00455,0.00455,0.19847,0.18936,0.00455,0.00455,3,1,0.58035,1,2,1,80.0,30.0,2.0,,0,0,76,25.0,12.0
