Size: 2728
willpower) 37 (0.014)
word) 37 (0.014)
simple) 36 (0.013)
path) 36 (0.013)
real) 36 (0.013)
keep) 36 (0.013)
historical_figure) 36 (0.013)
yet) 36 (0.013)
grow) 36 (0.013)
money) 36 (0.013)
close) 36 (0.013)
special) 35 (0.013)
determine) 35 (0.013)
role) 35 (0.013)
prime_minister) 35 (0.013)
treat) 35 (0.013)
around) 35 (0.013)
boy) 35 (0.013)
new) 35 (0.013)
confident) 34 (0.012)
rabin) 34 (0.012)
excellent) 34 (0.012)
raise) 34 (0.012)
general) 34 (0.012)
task) 34 (0.012)
cause) 34 (0.012)
guy) 34 (0.012)
idea) 34 (0.012)
sense) 34 (0.012)
role_model) 34 (0.012)
warrior) 33 (0.012)
establish) 33 (0.012)
grandmother) 33 (0.012)
poor) 33 (0.012)
late) 33 (0.012)
thinking) 33 (0.012)
big) 33 (0.012)
mistake) 33 (0.012)
strength) 33 (0.012)
motivation) 33 (0.012)
small) 32 (0.012)
ambition) 32 (0.012)
mind) 32 (0.012)
student) 32 (0.012)
school) 32 (0.012)
kindness) 32 (0.012)
study) 32 (0.012)
enjoy) 32 (0.012)
read) 31 (0.011)
kill) 31 (0.011)
less) 31 (0.011)
lose) 31 (0.011)
aspiration) 31 (0.011)
son) 31 (0.011)
perform) 30 (0.011)
especially) 30 (0.011)
concern) 30 (0.011)
behave) 30 (0.011)
death) 30 (0.011)
modest) 30 (0.011)
player) 30 (0.011)
mean) 30 (0.011)
promote) 30 (0.011)
quiet) 30 (0.011)
thank) 30 (0.011)
nice) 29 (0.011)
represent) 29 (0.011)
parent) 29 (0.011)
constantly) 29 (0.011)
easily) 29 (0.011)
position) 29 (0.011)
history) 29 (0.011)
view) 28 (0.010)
truth) 28 (0.010)
begin) 28 (0.010)
evil) 28 (0.010)
martin_luther) 28 (0.010)
moshe_rabbeinu) 28 (0.010)
despite_difficultie) 28 (0.010)
remain) 28 (0.010)
break) 28 (0.010)
stick) 27 (0.010)
remember) 27 (0.010)
level) 27 (0.010)
laugh) 27 (0.010)
turn) 27 (0.010)
thus) 27 (0.010)
aspire) 27 (0.010)
draw) 27 (0.010)
helping_other) 26 (0.010)
knows_listen) 26 (0.010)
agree) 26 (0.010)
personality) 26 (0.010)
weak) 26 (0.010)
necessary) 26 (0.010)
stubborn) 26 (0.010)
dad) 26 (0.010)
characterize) 26 (0.010)
justice) 26 (0.010)
pressure) 26 (0.010)
far) 26 (0.010)
public) 26 (0.010)
loyal) 26 (0.010)
patient) 26 (0.010)
equality) 25 (0.009)
hero) 25 (0.009)
rabbi) 25 (0.009)
second) 25 (0.009)
humanity) 25 (0.009)
easy) 25 (0.009)
solution) 25 (0.009)
attentive) 25 (0.009)
achievement) 25 (0.009)
step) 25 (0.009)
robin_hood) 25 (0.009)
sense_humor) 25 (0.009)
odd) 25 (0.009)
certain) 25 (0.009)
independent) 24 (0.009)
almost) 24 (0.009)
pleasant) 24 (0.009)
film) 24 (0.009)
decisive) 24 (0.009)
thought) 24 (0.009)
beautiful) 24 (0.009)
wrong) 24 (0.009)
hurt) 24 (0.009)
demand) 24 (0.009)
answer) 24 (0.009)
sister) 24 (0.009)
eventually) 24 (0.009)
sake) 24 (0.009)
sentence) 24 (0.009)
area) 24 (0.009)
terribly) 24 (0.009)
black) 24 (0.009)
return) 24 (0.009)
bear) 24 (0.009)
progress) 24 (0.009)
combine) 24 (0.009)
fulfill) 23 (0.008)
supportive) 23 (0.008)
deed) 23 (0.008)
donate) 23 (0.008)
city) 23 (0.008)
group) 23 (0.008)
life) 23 (0.008)
ben_gurion) 23 (0.008)
benefit) 23 (0.008)
interest) 23 (0.008)
adore) 23 (0.008)
case) 23 (0.008)
generous) 23 (0.008)
fall) 23 (0.008)
way) 23 (0.008)
run) 23 (0.008)
ideal) 23 (0.008)
political) 23 (0.008)
composure) 23 (0.008)
inspire) 23 (0.008)
result) 23 (0.008)
wherever) 22 (0.008)
prove) 22 (0.008)
solve) 22 (0.008)
common) 22 (0.008)
mom) 22 (0.008)
point) 22 (0.008)
zionist) 22 (0.008)
sensitivity) 22 (0.008)
movement) 22 (0.008)
series) 22 (0.008)
creativity) 22 (0.008)
alone) 22 (0.008)
harry_potter) 22 (0.008)
dedicated) 22 (0.008)
number) 22 (0.008)
intelligent) 22 (0.008)
youth) 22 (0.008)
enemy) 21 (0.008)
interested) 21 (0.008)
encourage) 21 (0.008)
force) 21 (0.008)
free) 21 (0.008)
die) 21 (0.008)
ideology) 21 (0.008)
training) 21 (0.008)
janusz_korczak) 21 (0.008)
particular) 21 (0.008)
kind_hearte) 21 (0.008)
community) 21 (0.008)
assertiveness) 21 (0.008)
personal_example) 21 (0.008)
nature) 21 (0.008)
class) 21 (0.008)
fighter) 21 (0.008)
control) 21 (0.008)
long) 20 (0.007)
protect) 20 (0.007)
young) 20 (0.007)
tremendous) 20 (0.007)
literary) 20 (0.007)
hope) 20 (0.007)
future) 20 (0.007)
battle) 20 (0.007)
relationship) 20 (0.007)
atmosphere) 20 (0.007)
israeli) 20 (0.007)
motivate) 20 (0.007)
cost) 20 (0.007)
dominant) 20 (0.007)
attitude) 20 (0.007)
question) 20 (0.007)
moral) 20 (0.007)
homeland) 20 (0.007)
former) 20 (0.007)
detail) 20 (0.007)
cope) 20 (0.007)
strong_woman) 20 (0.007)
body) 20 (0.007)
stress) 20 (0.007)
huge) 20 (0.007)
fear) 19 (0.007)
first_foremost) 19 (0.007)
enter) 19 (0.007)
together) 19 (0.007)
honesty) 19 (0.007)
carry) 19 (0.007)
understanding) 19 (0.007)
appreciation) 19 (0.007)
failure) 19 (0.007)
harm) 19 (0.007)
rich) 19 (0.007)
lack) 19 (0.007)
educator) 19 (0.007)
exist) 19 (0.007)
aware) 19 (0.007)
personally) 19 (0.007)
convey) 19 (0.007)
period) 19 (0.007)
chose_portray) 19 (0.007)
advantage) 19 (0.007)
strives_excellence) 19 (0.007)
highly) 19 (0.007)
correct) 18 (0.007)
walk) 18 (0.007)
win) 18 (0.007)
present) 18 (0.007)
chose) 18 (0.007)
chance) 18 (0.007)
fun) 18 (0.007)
rule) 18 (0.007)
wise) 18 (0.007)
light) 18 (0.007)
human_being) 18 (0.007)
house) 18 (0.007)
require) 18 (0.007)
advance) 18 (0.007)
reason) 18 (0.007)
lie) 18 (0.007)
survive) 18 (0.007)
train) 18 (0.007)
low) 18 (0.007)
similar) 18 (0.007)
complete) 18 (0.007)
portray) 18 (0.007)
term) 18 (0.007)
spend) 18 (0.007)
impossible) 18 (0.007)
husband) 18 (0.007)
calculate) 18 (0.007)
idf) 18 (0.007)
united_state) 18 (0.007)
member) 18 (0.007)
hardworke) 17 (0.006)
genius) 17 (0.006)
land) 17 (0.006)
finally) 17 (0.006)
compromise) 17 (0.006)
judge) 17 (0.006)
model) 17 (0.006)
leadership_ability) 17 (0.006)
significant) 17 (0.006)
seek) 17 (0.006)
pass) 17 (0.006)
already) 17 (0.006)
radiate) 17 (0.006)
engage) 17 (0.006)
sure) 17 (0.006)
involve) 17 (0.006)
singer) 17 (0.006)
struggle) 17 (0.006)
never_gave) 17 (0.006)
curious) 17 (0.006)
recognize) 17 (0.006)
consideration) 17 (0.006)
advocate) 17 (0.006)
eye_level) 17 (0.006)
profession) 17 (0.006)
much_possible) 17 (0.006)
initiate) 17 (0.006)
volunteer) 17 (0.006)
influential) 17 (0.006)
program) 16 (0.006)
contribution) 16 (0.006)
prominent) 16 (0.006)
authoritative) 16 (0.006)
professionalism) 16 (0.006)
back) 16 (0.006)
mention) 16 (0.006)
hardworking) 16 (0.006)
fail) 16 (0.006)
sit) 16 (0.006)
therefore) 16 (0.006)
affect) 16 (0.006)
military_service) 16 (0.006)
old) 16 (0.006)
challenge) 16 (0.006)
famous) 16 (0.006)
speech) 16 (0.006)
obvious) 16 (0.006)
impressive) 16 (0.006)
allow) 16 (0.006)
simply) 16 (0.006)
loves_country) 16 (0.006)
individual) 16 (0.006)
patience) 16 (0.006)
spider) 16 (0.006)
high_school) 16 (0.006)
explain) 16 (0.006)
build) 16 (0.006)
unit) 16 (0.006)
necessarily) 16 (0.006)
arrogant) 16 (0.006)
figure_eye) 16 (0.006)
approach) 15 (0.005)
hardship) 15 (0.005)
authority) 15 (0.005)
investment) 15 (0.005)
man) 15 (0.005)
instead) 15 (0.005)
status) 15 (0.005)
importance) 15 (0.005)
track) 15 (0.005)
appearance) 15 (0.005)
enough) 15 (0.005)
specific) 15 (0.005)
accompany) 15 (0.005)
various) 15 (0.005)
travel) 15 (0.005)
enlist) 15 (0.005)
would_like) 15 (0.005)
skill) 15 (0.005)
dedication) 15 (0.005)
sharp) 15 (0.005)
sweeping) 15 (0.005)
nation) 15 (0.005)
talented) 15 (0.005)
admirable) 15 (0.005)
guide) 15 (0.005)
actually) 15 (0.005)
oppose) 15 (0.005)
found) 15 (0.005)
career) 15 (0.005)
tough) 15 (0.005)
discipline) 15 (0.005)
adhere) 15 (0.005)
culture) 15 (0.005)
coach) 15 (0.005)
condition) 15 (0.005)
opportunity) 15 (0.005)
reliable) 15 (0.005)
warm) 15 (0.005)
invent) 14 (0.005)
seriously) 14 (0.005)
stood_ground) 14 (0.005)
endless) 14 (0.005)
interpersonal_skill) 14 (0.005)
doubt) 14 (0.005)
voice) 14 (0.005)
mulan) 14 (0.005)
attach) 14 (0.005)
sherlock_holme) 14 (0.005)
capable) 14 (0.005)
half_full) 14 (0.005)
glass) 14 (0.005)
inspiration) 14 (0.005)
negative) 14 (0.005)
bit) 14 (0.005)
rest) 14 (0.005)
dare) 14 (0.005)
favorite) 14 (0.005)
great_leader) 14 (0.005)
deserve) 14 (0.005)
perceive) 14 (0.005)
happiness) 14 (0.005)
language) 14 (0.005)
roy_klein) 14 (0.005)
pay) 14 (0.005)
base) 14 (0.005)
subject) 14 (0.005)
forward) 14 (0.005)
difficult_situation) 14 (0.005)
respectful) 14 (0.005)
clear) 14 (0.005)
non) 14 (0.005)
connection) 14 (0.005)
strengthen) 14 (0.005)
music) 14 (0.005)
daily) 14 (0.005)
president) 14 (0.005)
process) 14 (0.005)
captain) 14 (0.005)
instill) 14 (0.005)
forget) 14 (0.005)
operation) 14 (0.005)
admirable_figure) 13 (0.005)
terrorist) 13 (0.005)
effort) 13 (0.005)
knows_deal) 13 (0.005)
mostly) 13 (0.005)
behavior) 13 (0.005)
defend) 13 (0.005)
achieve_goal) 13 (0.005)
excellence) 13 (0.005)
rank) 13 (0.005)
daughter) 13 (0.005)
seriousness) 13 (0.005)
champion) 13 (0.005)
identify) 13 (0.005)
violence) 13 (0.005)
striving_excellence) 13 (0.005)
emphasize) 13 (0.005)
quickly) 13 (0.005)
obstacle) 13 (0.005)
charge) 13 (0.005)
holocaust) 13 (0.005)
lesson) 13 (0.005)
expect) 13 (0.005)
powerful) 13 (0.005)
recently) 13 (0.005)
worldview) 13 (0.005)
top) 13 (0.005)
murder) 13 (0.005)
gain) 13 (0.005)
active) 13 (0.005)
settle) 13 (0.005)
zionism) 13 (0.005)
cartoon) 13 (0.005)
currently) 13 (0.005)
watch) 13 (0.005)
hide) 12 (0.004)
overcome) 12 (0.004)
early) 12 (0.004)
listening) 12 (0.004)
helpful) 12 (0.004)
orderly) 12 (0.004)
development) 12 (0.004)
girlfriend) 12 (0.004)
organize) 12 (0.004)
pursuit) 12 (0.004)
notice) 12 (0.004)
contain) 12 (0.004)
extraordinary) 12 (0.004)
david_ben) 12 (0.004)
talent) 12 (0.004)
fire) 12 (0.004)
willingness) 12 (0.004)
shape) 12 (0.004)
perfect) 12 (0.004)
initiative) 12 (0.004)
strongly) 12 (0.004)
combination) 12 (0.004)
service) 12 (0.004)
maybe) 12 (0.004)
attention) 12 (0.004)
gentle) 12 (0.004)
push) 12 (0.004)
platoon) 12 (0.004)
issue) 12 (0.004)
little_prince) 12 (0.004)
persevere) 12 (0.004)
due) 12 (0.004)
self_confidence) 12 (0.004)
interesting) 12 (0.004)
king_david) 12 (0.004)
stressful_situation) 12 (0.004)
advice) 12 (0.004)
cancer) 12 (0.004)
diligent) 12 (0.004)
worth) 12 (0.004)
friendship) 12 (0.004)
extreme) 12 (0.004)
constant) 12 (0.004)
whole_world) 12 (0.004)
one) 12 (0.004)
particularly) 12 (0.004)
organization) 12 (0.004)
insist) 12 (0.004)
function) 12 (0.004)
adapt) 12 (0.004)
lot) 12 (0.004)
citizen) 12 (0.004)
generation) 12 (0.004)
victory) 12 (0.004)
surrounding) 12 (0.004)
freedom) 12 (0.004)
month) 12 (0.004)
song) 11 (0.004)
many_difficultie) 11 (0.004)
touch) 11 (0.004)
sport) 11 (0.004)
jewish_state) 11 (0.004)
critical) 11 (0.004)
lecture) 11 (0.004)
miss) 11 (0.004)
young_age) 11 (0.004)
wife) 11 (0.004)
characteristic) 11 (0.004)
childhood) 11 (0.004)
game) 11 (0.004)
broad) 11 (0.004)
escape) 11 (0.004)
literary_figure) 11 (0.004)
trouble) 11 (0.004)
prison) 11 (0.004)
resilience) 11 (0.004)
defeat) 11 (0.004)
feeling) 11 (0.004)
large) 11 (0.004)
completely) 11 (0.004)
conduct) 11 (0.004)
away) 11 (0.004)
government) 11 (0.004)
imagine) 11 (0.004)
humility) 11 (0.004)
motivated) 11 (0.004)
criticism) 11 (0.004)
equal) 11 (0.004)
include) 11 (0.004)
concern_other) 11 (0.004)
devote) 11 (0.004)
last) 11 (0.004)
subordinate) 11 (0.004)
teammate) 11 (0.004)
cares_around) 11 (0.004)
mood) 10 (0.004)
fan) 10 (0.004)
mainly) 10 (0.004)
religious) 10 (0.004)
religion) 10 (0.004)
stem) 10 (0.004)
writer) 10 (0.004)
greatly) 10 (0.004)
encounter) 10 (0.004)
visit) 10 (0.004)
adult) 10 (0.004)
steal) 10 (0.004)
best_side) 10 (0.004)
center) 10 (0.004)
set_goal) 10 (0.004)
plan) 10 (0.004)
marry) 10 (0.004)
quite) 10 (0.004)
admiration) 10 (0.004)
past) 10 (0.004)
inside) 10 (0.004)
law) 10 (0.004)
science) 10 (0.004)
outside_box) 10 (0.004)
eat) 10 (0.004)
pursue) 10 (0.004)
golani) 10 (0.004)
dedicate) 10 (0.004)
depend) 10 (0.004)
line) 10 (0.004)
regardless) 10 (0.004)
difference) 10 (0.004)
balance) 10 (0.004)
material) 10 (0.004)
outstanding) 10 (0.004)
usually) 10 (0.004)
race) 10 (0.004)
exceptional) 10 (0.004)
actor) 10 (0.004)
peaceful) 10 (0.004)
pioneer) 10 (0.004)
direct) 10 (0.004)
several) 10 (0.004)
commit) 10 (0.004)
unite) 10 (0.004)
tolerance) 10 (0.004)
caring_sensitive) 10 (0.004)
complain) 10 (0.004)
slave) 10 (0.004)
white) 10 (0.004)
degree) 10 (0.004)
artist) 10 (0.004)
intelligence) 10 (0.004)
tolerant) 10 (0.004)
honor) 10 (0.004)
new_thing) 10 (0.004)
properly) 9 (0.003)
hour) 9 (0.003)
revolution) 9 (0.003)
reveal) 9 (0.003)
tomer) 9 (0.003)
protest) 9 (0.003)
historical) 9 (0.003)
disease) 9 (0.003)
desert) 9 (0.003)
wide) 9 (0.003)
polite) 9 (0.003)
creature) 9 (0.003)
current) 9 (0.003)
audience) 9 (0.003)
believer) 9 (0.003)
worked_hard) 9 (0.003)
greatly_appreciate) 9 (0.003)
beloved) 9 (0.003)
physical) 9 (0.003)
establishment_state) 9 (0.003)
ahead) 9 (0.003)
bar) 9 (0.003)
emotion) 9 (0.003)
investor) 9 (0.003)
content) 9 (0.003)
sensitive_environment) 9 (0.003)
positively) 9 (0.003)
tells_truth) 9 (0.003)
provide) 9 (0.003)
sincerity) 9 (0.003)
trustworthy) 9 (0.003)
hold) 9 (0.003)
betray) 9 (0.003)
practice) 9 (0.003)
motive) 9 (0.003)
doctor) 9 (0.003)
knows_stand) 9 (0.003)
founder) 9 (0.003)
desire_contribute) 9 (0.003)
reflect) 9 (0.003)
hermione) 9 (0.003)
focus) 9 (0.003)
advise) 9 (0.003)
attract) 9 (0.003)
cool) 9 (0.003)
short) 9 (0.003)
security) 9 (0.003)
loss) 9 (0.003)
much_connect) 9 (0.003)
conversation) 9 (0.003)
activity) 9 (0.003)
mature) 9 (0.003)
convention) 9 (0.003)
made_sure) 9 (0.003)
proportion) 9 (0.003)
fulfil) 9 (0.003)
straight) 9 (0.003)
tool) 9 (0.003)
politic) 9 (0.003)
truly) 9 (0.003)
opponent) 9 (0.003)
flow) 9 (0.003)
self_confident) 9 (0.003)
revere) 9 (0.003)
journey) 9 (0.003)
system) 9 (0.003)
qualities_seem) 9 (0.003)
crisis) 9 (0.003)
attack) 9 (0.003)
research) 9 (0.003)
expense) 8 (0.003)
snow_white) 8 (0.003)
aunt) 8 (0.003)
star) 8 (0.003)
stutter) 8 (0.003)
maimonide) 8 (0.003)
secret) 8 (0.003)
former_president) 8 (0.003)
box) 8 (0.003)
worry) 8 (0.003)
internship) 8 (0.003)
fix) 8 (0.003)
hebrew) 8 (0.003)
form) 8 (0.003)
imbue) 8 (0.003)
chose_describe) 8 (0.003)
ethic) 8 (0.003)
makes_sure) 8 (0.003)
acceptance) 8 (0.003)
wish) 8 (0.003)
peter_pan) 8 (0.003)
population) 8 (0.003)
fictional) 8 (0.003)
business) 8 (0.003)
thousand) 8 (0.003)
difficult_decision) 8 (0.003)
limitation) 8 (0.003)
loyal_friend) 8 (0.003)
impact) 8 (0.003)
independence) 8 (0.003)
extensive_knowledge) 8 (0.003)
basketball) 8 (0.003)
finish) 8 (0.003)
contributes_society) 8 (0.003)
resident) 8 (0.003)
crazy) 8 (0.003)
reliability) 8 (0.003)
opinionate) 8 (0.003)
orphan) 8 (0.003)
connected) 8 (0.003)
conclusion) 8 (0.003)
solid) 8 (0.003)
boundary) 8 (0.003)
bother) 8 (0.003)
defense) 8 (0.003)
yossi) 8 (0.003)
grenade) 8 (0.003)
empathetic) 8 (0.003)
absorb) 8 (0.003)
convince) 8 (0.003)
grade) 8 (0.003)
successfully) 8 (0.003)
integrate) 8 (0.003)
symbolize) 8 (0.003)
average) 8 (0.003)
ever) 8 (0.003)
takes_responsibility) 8 (0.003)
spirit) 8 (0.003)
correctly) 8 (0.003)
humor) 8 (0.003)
relative) 8 (0.003)
norm) 8 (0.003)
release) 8 (0.003)
inner) 8 (0.003)
activist) 8 (0.003)
get_along) 8 (0.003)
symbol) 8 (0.003)
racism) 8 (0.003)
normal) 8 (0.003)
favor) 8 (0.003)
beauty) 8 (0.003)
brilliant) 8 (0.003)
object) 8 (0.003)
yeshiva) 8 (0.003)
lion_ke) 8 (0.003)
attempt) 8 (0.003)
threat) 8 (0.003)
wisely) 8 (0.003)
prepare) 8 (0.003)
soul) 8 (0.003)
never_gives) 8 (0.003)
amount) 8 (0.003)
innocent) 8 (0.003)
superman) 8 (0.003)
energy) 8 (0.003)
often) 8 (0.003)
test) 8 (0.003)
else) 8 (0.003)
negev) 8 (0.003)
decision_make) 8 (0.003)
commitment) 8 (0.003)
basis) 8 (0.003)
abandon) 8 (0.003)
neat) 8 (0.003)
revolutionary) 8 (0.003)
discretion) 8 (0.003)
intention) 8 (0.003)
framework) 8 (0.003)
loyalty) 8 (0.003)
exemplary) 8 (0.003)
curiosity) 8 (0.003)
blind) 8 (0.003)
combat) 8 (0.003)
scientist) 8 (0.003)
rise) 8 (0.003)
slavery) 8 (0.003)
politician) 8 (0.003)
sell) 8 (0.003)
party) 8 (0.003)
sets_goal) 8 (0.003)
prevent) 8 (0.003)
mental_strength) 7 (0.003)
adopt) 7 (0.003)
years_old) 7 (0.003)
orphanage) 7 (0.003)
satisfied) 7 (0.003)
middle) 7 (0.003)
establish_state) 7 (0.003)
wait) 7 (0.003)
acts_accorde) 7 (0.003)
clean) 7 (0.003)
gift) 7 (0.003)
needy) 7 (0.003)
sleep) 7 (0.003)
caring_attentive) 7 (0.003)
half) 7 (0.003)
terrible) 7 (0.003)
refuse) 7 (0.003)
childish) 7 (0.003)
surround) 7 (0.003)
big_brother) 7 (0.003)
employee) 7 (0.003)
comfortable) 7 (0.003)
belong) 7 (0.003)
extermination) 7 (0.003)
settlement) 7 (0.003)
state_contract) 7 (0.003)
expose) 7 (0.003)
separate) 7 (0.003)
basketball_player) 7 (0.003)
swept_away) 7 (0.003)
afraid_try) 7 (0.003)
serious_responsible) 7 (0.003)
perception) 7 (0.003)
charismatic_sweepe) 7 (0.003)
share) 7 (0.003)
calmly) 7 (0.003)
chief_staff) 7 (0.003)
establishment) 7 (0.003)
least) 7 (0.003)
pilot) 7 (0.003)
picture) 7 (0.003)
depth) 7 (0.003)
importantly) 7 (0.003)
judgment) 7 (0.003)
nobility) 7 (0.003)
art) 7 (0.003)
management) 7 (0.003)
afraid_anythe) 7 (0.003)
general_staff) 7 (0.003)
relate) 7 (0.003)
set_boundarie) 7 (0.003)
reach_goal) 7 (0.003)
alive) 7 (0.003)
university) 7 (0.003)
resourcefulness) 7 (0.003)
bible) 7 (0.003)
masse) 7 (0.003)
despair) 7 (0.003)
sound) 7 (0.003)
friendly) 7 (0.003)
fulfillment) 7 (0.003)
blood) 7 (0.003)
contact) 7 (0.003)
professionally) 7 (0.003)
despite_difficulty) 7 (0.003)
poet) 7 (0.003)
computer) 7 (0.003)
game_throne) 7 (0.003)
economic) 7 (0.003)
british) 7 (0.003)
literature) 7 (0.003)
mutual) 7 (0.003)
routine) 7 (0.003)
fair) 7 (0.003)
book_serie) 7 (0.003)
flexible) 7 (0.003)
contrary) 7 (0.003)
transmit) 7 (0.003)
exactly) 7 (0.003)
proud) 7 (0.003)
attitude_toward) 7 (0.003)
fit) 7 (0.003)
account) 7 (0.003)
divorce) 7 (0.003)
week) 7 (0.003)
smile_face) 7 (0.003)
conquer) 7 (0.003)
