Size: 804
kind_hearte) 8 (0.010)
sensitivity) 8 (0.010)
martin_luther) 8 (0.010)
sometimes) 8 (0.010)
new_thing) 8 (0.010)
donate) 8 (0.010)
hard_work) 8 (0.010)
approach) 8 (0.010)
best_way) 8 (0.010)
adapt) 8 (0.010)
community) 8 (0.010)
necessarily) 8 (0.010)
constantly) 8 (0.010)
jewish) 8 (0.010)
appreciation) 8 (0.010)
let) 8 (0.010)
therefore) 8 (0.010)
play) 8 (0.010)
caring) 8 (0.010)
engage) 8 (0.010)
sake) 8 (0.010)
boy) 8 (0.010)
house) 8 (0.010)
modesty) 8 (0.010)
really_appreciate) 8 (0.010)
pilot) 8 (0.010)
knows_stand) 7 (0.009)
establish_state) 7 (0.009)
instead) 7 (0.009)
knows_say) 7 (0.009)
enough) 7 (0.009)
rabbi) 7 (0.009)
provide) 7 (0.009)
strength) 7 (0.009)
reliable) 7 (0.009)
remain) 7 (0.009)
business) 7 (0.009)
takes_responsibility) 7 (0.009)
dedicated) 7 (0.009)
expect) 7 (0.009)
later) 7 (0.009)
state_contract) 7 (0.009)
benefit) 7 (0.009)
less) 7 (0.009)
harry_potter) 7 (0.009)
knows_listen) 7 (0.009)
period) 7 (0.009)
officer) 7 (0.009)
doctor) 7 (0.009)
truth) 7 (0.009)
light) 7 (0.009)
take_care) 7 (0.009)
achievement) 7 (0.009)
witty) 7 (0.009)
law) 7 (0.009)
survive) 7 (0.009)
tolerant) 7 (0.009)
united_state) 7 (0.009)
past) 7 (0.009)
several) 7 (0.009)
sensitive_environment) 7 (0.009)
conversation) 7 (0.009)
persevere) 7 (0.009)
point) 7 (0.009)
mission) 7 (0.009)
entire) 7 (0.009)
devote) 7 (0.009)
finally) 7 (0.009)
hardworke) 7 (0.009)
prove) 7 (0.009)
negative) 7 (0.009)
impressive) 7 (0.009)
progress) 7 (0.009)
moshe_rabbeinu) 7 (0.009)
human_being) 7 (0.009)
path) 7 (0.009)
moral) 7 (0.009)
promote) 7 (0.009)
humanity) 7 (0.009)
characterize) 7 (0.009)
affect) 7 (0.009)
mention) 7 (0.009)
greatly) 7 (0.009)
ever) 7 (0.009)
david_ben) 7 (0.009)
dedicate) 7 (0.009)
odd) 7 (0.009)
interpersonal_skill) 7 (0.009)
adhere) 7 (0.009)
loyal) 7 (0.009)
long) 7 (0.009)
return) 7 (0.009)
stubborn) 7 (0.009)
sense) 7 (0.009)
homeland) 7 (0.009)
recently) 7 (0.009)
combine) 7 (0.009)
roni) 6 (0.007)
influential) 6 (0.007)
alone) 6 (0.007)
literature) 6 (0.007)
peter_pan) 6 (0.007)
ramon) 6 (0.007)
freedom) 6 (0.007)
complete) 6 (0.007)
authoritative) 6 (0.007)
lecture) 6 (0.007)
connected) 6 (0.007)
reality) 6 (0.007)
along_way) 6 (0.007)
calculate) 6 (0.007)
blood) 6 (0.007)
admirable) 6 (0.007)
young_age) 6 (0.007)
drive) 6 (0.007)
money) 6 (0.007)
actually) 6 (0.007)
music) 6 (0.007)
wherever) 6 (0.007)
animal) 6 (0.007)
beautiful) 6 (0.007)
mature) 6 (0.007)
contribution) 6 (0.007)
authority) 6 (0.007)
struggle) 6 (0.007)
enlist) 6 (0.007)
hold) 6 (0.007)
nice) 6 (0.007)
stressful_situation) 6 (0.007)
degree) 6 (0.007)
suffer) 6 (0.007)
equality) 6 (0.007)
stubbornness) 6 (0.007)
orphanage) 6 (0.007)
endanger) 6 (0.007)
properly) 6 (0.007)
israeli) 6 (0.007)
condition) 6 (0.007)
advocate) 6 (0.007)
despite_difficulty) 6 (0.007)
physical) 6 (0.007)
independence) 6 (0.007)
birth) 6 (0.007)
relatively) 6 (0.007)
offer) 6 (0.007)
youth) 6 (0.007)
behave) 6 (0.007)
attract) 6 (0.007)
perception) 6 (0.007)
clear) 6 (0.007)
professionalism) 6 (0.007)
general) 6 (0.007)
mentally) 6 (0.007)
principal) 6 (0.007)
intelligence) 6 (0.007)
perceive) 6 (0.007)
abandon) 6 (0.007)
warm) 6 (0.007)
senior) 6 (0.007)
overcome) 6 (0.007)
fail) 6 (0.007)
invent) 6 (0.007)
allow) 6 (0.007)
nation) 6 (0.007)
nature) 6 (0.007)
leadership_ability) 6 (0.007)
large) 6 (0.007)
meaningful) 6 (0.007)
even_though) 6 (0.007)
convey) 6 (0.007)
profession) 6 (0.007)
shy) 6 (0.007)
chose) 6 (0.007)
lie) 6 (0.007)
direct) 6 (0.007)
fascinating) 6 (0.007)
team) 6 (0.007)
sit) 6 (0.007)
line) 6 (0.007)
grade) 6 (0.007)
significant) 6 (0.007)
due) 6 (0.007)
process) 6 (0.007)
supportive) 6 (0.007)
advise) 6 (0.007)
devotion) 6 (0.007)
agree) 6 (0.007)
thought) 6 (0.007)
positively) 6 (0.007)
initiative) 6 (0.007)
wants_achieve) 5 (0.006)
autumn) 5 (0.006)
antigone) 5 (0.006)
spongebob) 5 (0.006)
book_serie) 5 (0.006)
acceptance) 5 (0.006)
white) 5 (0.006)
encourage) 5 (0.006)
lord_ring) 5 (0.006)
grandmother) 5 (0.006)
found) 5 (0.006)
cause) 5 (0.006)
fulfil) 5 (0.006)
ben_gurion) 5 (0.006)
passion) 5 (0.006)
share) 5 (0.006)
greatly_influence) 5 (0.006)
bill_gate) 5 (0.006)
cartoon) 5 (0.006)
seriously) 5 (0.006)
imagine) 5 (0.006)
hide) 5 (0.006)
model) 5 (0.006)
personally) 5 (0.006)
pursuit) 5 (0.006)
attach) 5 (0.006)
guide) 5 (0.006)
tolerance) 5 (0.006)
current) 5 (0.006)
forget) 5 (0.006)
third) 5 (0.006)
rise) 5 (0.006)
adopt) 5 (0.006)
speech) 5 (0.006)
rank) 5 (0.006)
maimonide) 5 (0.006)
important_the) 5 (0.006)
first_foremost) 5 (0.006)
big_brother) 5 (0.006)
establishment_state) 5 (0.006)
honesty) 5 (0.006)
commitment) 5 (0.006)
literary_figure) 5 (0.006)
completely) 5 (0.006)
best_side) 5 (0.006)
came_mind) 5 (0.006)
ago) 5 (0.006)
admiration) 5 (0.006)
stress) 5 (0.006)
stood_ground) 5 (0.006)
took_care) 5 (0.006)
composure) 5 (0.006)
university) 5 (0.006)
question) 5 (0.006)
low) 5 (0.006)
class) 5 (0.006)
solve_problem) 5 (0.006)
enemy) 5 (0.006)
ready) 5 (0.006)
plan) 5 (0.006)
right_the) 5 (0.006)
human_dignity) 5 (0.006)
investment) 5 (0.006)
ignore) 5 (0.006)
tool) 5 (0.006)
invention) 5 (0.006)
president) 5 (0.006)
treatment) 5 (0.006)
difficult_moment) 5 (0.006)
stuck_goal) 5 (0.006)
willing_sacrifice) 5 (0.006)
effort) 5 (0.006)
status) 5 (0.006)
audience) 5 (0.006)
hero) 5 (0.006)
deed) 5 (0.006)
shoulder) 5 (0.006)
revolution) 5 (0.006)
brilliant) 5 (0.006)
already) 5 (0.006)
correct) 5 (0.006)
form) 5 (0.006)
explain) 5 (0.006)
advance) 5 (0.006)
quite) 5 (0.006)
bit) 5 (0.006)
space) 5 (0.006)
legend) 5 (0.006)
highly) 5 (0.006)
writer) 5 (0.006)
physician) 5 (0.006)
recognize) 5 (0.006)
appearance) 5 (0.006)
function) 5 (0.006)
train) 5 (0.006)
pass) 5 (0.006)
detail) 5 (0.006)
extreme) 5 (0.006)
difficult_situation) 5 (0.006)
top) 5 (0.006)
opponent) 5 (0.006)
movement) 5 (0.006)
forward) 5 (0.006)
sure) 5 (0.006)
direction) 5 (0.006)
encounter) 5 (0.006)
orderly) 5 (0.006)
decent) 5 (0.006)
food) 5 (0.006)
relationship) 5 (0.006)
concern) 5 (0.006)
outside_box) 5 (0.006)
helpful) 5 (0.006)
poor) 5 (0.006)
pressure) 5 (0.006)
government) 5 (0.006)
half) 5 (0.006)
purposeful) 5 (0.006)
establish_jewish) 5 (0.006)
non) 5 (0.006)
self_sacrifice) 5 (0.006)
mental) 5 (0.006)
assertiveness) 5 (0.006)
land) 5 (0.006)
discipline) 5 (0.006)
orly) 4 (0.005)
busy) 4 (0.005)
discover) 4 (0.005)
heroism) 4 (0.005)
search) 4 (0.005)
creative_way) 4 (0.005)
together) 4 (0.005)
established_state) 4 (0.005)
language) 4 (0.005)
dominant) 4 (0.005)
ned) 4 (0.005)
aunt) 4 (0.005)
anything_return) 4 (0.005)
connection) 4 (0.005)
crazy) 4 (0.005)
emotion) 4 (0.005)
member) 4 (0.005)
difficulties_along) 4 (0.005)
accompany) 4 (0.005)
differentiate) 4 (0.005)
actor) 4 (0.005)
gold) 4 (0.005)
strongly_believe) 4 (0.005)
friendship) 4 (0.005)
forgive) 4 (0.005)
ahead) 4 (0.005)
behavior) 4 (0.005)
solve) 4 (0.005)
frodo) 4 (0.005)
particular) 4 (0.005)
benjamin_ze) 4 (0.005)
tall) 4 (0.005)
much_possible) 4 (0.005)
fit) 4 (0.005)
pursue) 4 (0.005)
holiday) 4 (0.005)
shape) 4 (0.005)
courage_heroism) 4 (0.005)
intention) 4 (0.005)
hardship) 4 (0.005)
advice) 4 (0.005)
impress) 4 (0.005)
often) 4 (0.005)
dror) 4 (0.005)
activity) 4 (0.005)
happiness) 4 (0.005)
instill) 4 (0.005)
take_risk) 4 (0.005)
racism) 4 (0.005)
central) 4 (0.005)
bunch) 4 (0.005)
opinionate) 4 (0.005)
complain) 4 (0.005)
emphasize) 4 (0.005)
without_fear) 4 (0.005)
terribly) 4 (0.005)
capable) 4 (0.005)
impressed) 4 (0.005)
motive) 4 (0.005)
slave) 4 (0.005)
demand) 4 (0.005)
travel) 4 (0.005)
minister) 4 (0.005)
ideology) 4 (0.005)
existence) 4 (0.005)
song) 4 (0.005)
immigrate) 4 (0.005)
wound) 4 (0.005)
deep) 4 (0.005)
creativity) 4 (0.005)
interest) 4 (0.005)
consideration) 4 (0.005)
upset) 4 (0.005)
expose) 4 (0.005)
conduct) 4 (0.005)
next) 4 (0.005)
apple) 4 (0.005)
consequence) 4 (0.005)
desert) 4 (0.005)
pay) 4 (0.005)
subordinate) 4 (0.005)
buy) 4 (0.005)
industry) 4 (0.005)
walk) 4 (0.005)
advantage) 4 (0.005)
talented) 4 (0.005)
eye_level) 4 (0.005)
things_proportion) 4 (0.005)
fulfillment) 4 (0.005)
else) 4 (0.005)
dangerous) 4 (0.005)
enterprise) 4 (0.005)
conquer) 4 (0.005)
arrive) 4 (0.005)
minded) 4 (0.005)
zionism) 4 (0.005)
project) 4 (0.005)
evil) 4 (0.005)
tremendous) 4 (0.005)
doubt) 4 (0.005)
free) 4 (0.005)
much_connect) 4 (0.005)
visionary) 4 (0.005)
answer) 4 (0.005)
carry) 4 (0.005)
subject) 4 (0.005)
needy) 4 (0.005)
former_president) 4 (0.005)
first_prime) 4 (0.005)
polite) 4 (0.005)
survivor) 4 (0.005)
compromise) 4 (0.005)
focus) 4 (0.005)
culture) 4 (0.005)
goals_set) 4 (0.005)
level) 4 (0.005)
righteousness) 4 (0.005)
regardless) 4 (0.005)
private) 4 (0.005)
nitzan) 4 (0.005)
manager) 4 (0.005)
admirable_figure) 4 (0.005)
military_service) 4 (0.005)
daily) 4 (0.005)
contributed_lot) 4 (0.005)
usually) 4 (0.005)
full_joy) 4 (0.005)
healthy) 4 (0.005)
object) 4 (0.005)
plot) 4 (0.005)
major) 4 (0.005)
system) 4 (0.005)
basis) 4 (0.005)
get_along) 4 (0.005)
powerful) 4 (0.005)
player) 4 (0.005)
game) 4 (0.005)
career) 4 (0.005)
exemplary) 4 (0.005)
sign) 4 (0.005)
taking_care) 4 (0.005)
arrogant) 4 (0.005)
would_like) 4 (0.005)
tough) 4 (0.005)
former) 4 (0.005)
contain) 4 (0.005)
training) 4 (0.005)
attribute) 4 (0.005)
genius) 4 (0.005)
popular) 4 (0.005)
majority) 4 (0.005)
win) 4 (0.005)
fast) 4 (0.005)
hit) 4 (0.005)
coach) 4 (0.005)
spend) 4 (0.005)
never_gave) 4 (0.005)
interested) 4 (0.005)
hardworking) 4 (0.005)
strives_excellence) 4 (0.005)
politic) 4 (0.005)
engineer) 4 (0.005)
warrior) 4 (0.005)
king_david) 4 (0.005)
wait) 4 (0.005)
ground) 4 (0.005)
mental_strength) 4 (0.005)
cope) 4 (0.005)
initiate) 4 (0.005)
appropriate) 4 (0.005)
goal_oriente) 4 (0.005)
idf) 4 (0.005)
tries_help) 4 (0.005)
generosity) 4 (0.005)
taking_responsibility) 4 (0.005)
middle) 4 (0.005)
lack) 3 (0.004)
bus) 3 (0.004)
tree) 3 (0.004)
assign) 3 (0.004)
scout) 3 (0.004)
quickly) 3 (0.004)
gandalf) 3 (0.004)
snow_white) 3 (0.004)
excel) 3 (0.004)
personal_example) 3 (0.004)
relation) 3 (0.004)
deserve) 3 (0.004)
escape) 3 (0.004)
diligent) 3 (0.004)
humor) 3 (0.004)
taste) 3 (0.004)
honestly) 3 (0.004)
crisis) 3 (0.004)
difference) 3 (0.004)
alchemist) 3 (0.004)
persuasive) 3 (0.004)
drop) 3 (0.004)
empire) 3 (0.004)
credible) 3 (0.004)
thus) 3 (0.004)
origin) 3 (0.004)
harm) 3 (0.004)
genuine) 3 (0.004)
paratrooper) 3 (0.004)
village) 3 (0.004)
underground) 3 (0.004)
mermaid) 3 (0.004)
radiate) 3 (0.004)
adult) 3 (0.004)
orna) 3 (0.004)
improvement) 3 (0.004)
lift) 3 (0.004)
wisely) 3 (0.004)
month) 3 (0.004)
motivated) 3 (0.004)
salient) 3 (0.004)
favorite) 3 (0.004)
recover) 3 (0.004)
cancer) 3 (0.004)
investor) 3 (0.004)
touch) 3 (0.004)
horror) 3 (0.004)
occupation) 3 (0.004)
sentence) 3 (0.004)
insist) 3 (0.004)
secret) 3 (0.004)
catch) 3 (0.004)
well_known) 3 (0.004)
uncle) 3 (0.004)
car) 3 (0.004)
accident) 3 (0.004)
injure) 3 (0.004)
particularly) 3 (0.004)
foot) 3 (0.004)
beauty) 3 (0.004)
accuse) 3 (0.004)
extensive) 3 (0.004)
surrounding) 3 (0.004)
constant) 3 (0.004)
involve) 3 (0.004)
opposition) 3 (0.004)
determined) 3 (0.004)
soul) 3 (0.004)
takes_care) 3 (0.004)
enterprising) 3 (0.004)
seriousness) 3 (0.004)
key) 3 (0.004)
appoint) 3 (0.004)
background) 3 (0.004)
manner) 3 (0.004)
singer) 3 (0.004)
reflect) 3 (0.004)
seemingly) 3 (0.004)
motivate) 3 (0.004)
succumb) 3 (0.004)
star) 3 (0.004)
stage) 3 (0.004)
band) 3 (0.004)
journey) 3 (0.004)
religion) 3 (0.004)
british) 3 (0.004)
gandhi) 3 (0.004)
prominent) 3 (0.004)
made_sure) 3 (0.004)
willingness) 3 (0.004)
comfortable) 3 (0.004)
adventure) 3 (0.004)
single) 3 (0.004)
shot) 3 (0.004)
decisive) 3 (0.004)
chief) 3 (0.004)
protection) 3 (0.004)
limit) 3 (0.004)
design) 3 (0.004)
loss) 3 (0.004)
expand) 3 (0.004)
listening_ear) 3 (0.004)
assist) 3 (0.004)
tolerate) 3 (0.004)
stutter) 3 (0.004)
imprison) 3 (0.004)
probably) 3 (0.004)
noble) 3 (0.004)
immediately) 3 (0.004)
weakness) 3 (0.004)
currently) 3 (0.004)
ceo) 3 (0.004)
realization) 3 (0.004)
mind) 3 (0.004)
warsaw) 3 (0.004)
mark) 3 (0.004)
fairness) 3 (0.004)
strange) 3 (0.004)
cool) 3 (0.004)
prefer) 3 (0.004)
ill) 3 (0.004)
contact) 3 (0.004)
aside) 3 (0.004)
charity) 3 (0.004)
assistant) 3 (0.004)
wise) 3 (0.004)
tend) 3 (0.004)
lazy) 3 (0.004)
persevered) 3 (0.004)
adherence_purpose) 3 (0.004)
range) 3 (0.004)
abroad) 3 (0.004)
notice) 3 (0.004)
refuse) 3 (0.004)
however) 3 (0.004)
fear) 3 (0.004)
hercule) 3 (0.004)
mouth) 3 (0.004)
founder) 3 (0.004)
impact) 3 (0.004)
camp) 3 (0.004)
unity) 3 (0.004)
knowledgeable) 3 (0.004)
instructor) 3 (0.004)
emulate) 3 (0.004)
loves_country) 3 (0.004)
twice) 3 (0.004)
marry) 3 (0.004)
city) 3 (0.004)
term) 3 (0.004)
thousand) 3 (0.004)
schindler) 3 (0.004)
righteous) 3 (0.004)
store) 3 (0.004)
slowly) 3 (0.004)
physics) 3 (0.004)
obstacle) 3 (0.004)
similar) 3 (0.004)
magician) 3 (0.004)
scientist) 3 (0.004)
french) 3 (0.004)
interesting) 3 (0.004)
proud) 3 (0.004)
resourcefulness) 3 (0.004)
actress) 3 (0.004)
operation) 3 (0.004)
settlement) 3 (0.004)
brag) 3 (0.004)
alive) 3 (0.004)
phrase) 3 (0.004)
credit) 3 (0.004)
trainee) 3 (0.004)
chance) 3 (0.004)
sophistication) 3 (0.004)
patience) 3 (0.004)
vinci) 3 (0.004)
pioneer) 3 (0.004)
moreover) 3 (0.004)
event) 3 (0.004)
perfect) 3 (0.004)
memory) 3 (0.004)
testify) 3 (0.004)
sound) 3 (0.004)
vast) 3 (0.004)
norm) 3 (0.004)
duty) 3 (0.004)
generation) 3 (0.004)
wonderful) 3 (0.004)
basically) 3 (0.004)
acceptable) 3 (0.004)
jewish_people) 3 (0.004)
victory) 3 (0.004)
defeat) 3 (0.004)
plane) 3 (0.004)
rebel) 3 (0.004)
quietly) 3 (0.004)
orphan) 3 (0.004)
endless) 3 (0.004)
air) 3 (0.004)
ashame) 3 (0.004)
fat) 3 (0.004)
navigate) 3 (0.004)
organizational) 3 (0.004)
management) 3 (0.004)
control) 3 (0.004)
article) 3 (0.004)
adherence) 3 (0.004)
state_jew) 3 (0.004)
grandchild) 2 (0.002)
case) 2 (0.002)
bridge) 2 (0.002)
