id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11788886,1,2015,0.000,0.046,0.103,0.000,0.087,0.088,0.013,0.132,0.000,0.000,2,1,0.70644,1,1,1,70.0,32.0,4.0,,0,0,76,43.0,31.0
11788958,1,2015,0.000,0.000,0.013,0.000,0.000,0.014,0.025,0.026,0.016,0.000,4,0,0.24001,1,1,0,80.0,28.0,3.0,,0,0,0,84.0,25.0
11789566,1,2015,0.015,0.000,0.014,0.000,0.000,0.094,0.025,0.020,0.000,0.014,2,1,0.51566,1,1,1,60.0,35.0,5.0,,0,0,85,28.0,50.0
11789585,1,2015,0.000,0.012,0.078,0.000,0.013,0.000,0.013,0.064,0.039,0.000,2,1,0.75200,1,1,1,60.0,31.0,6.0,,0,0,85,39.0,82.0
11789587,1,2015,0.000,0.000,0.019,0.000,0.036,0.000,0.024,0.000,0.000,0.000,2,1,0.52483,1,1,1,60.0,26.0,4.0,,0,0,86,78.0,95.0
11789905,1,2015,0.000,0.024,0.039,0.000,0.000,0.000,0.033,0.048,0.000,0.013,4,0,0.28639,1,1,1,70.0,27.0,4.0,,0,0,82,,35.0
11789906,1,2015,0.000,0.012,0.000,0.000,0.047,0.056,0.000,0.015,0.000,0.090,2,1,0.66217,1,1,1,60.0,35.0,6.0,,0,0,74,32.0,59.0
11789919,1,2015,0.000,0.024,0.042,0.000,0.000,0.012,0.033,0.020,0.000,0.032,2,1,0.53348,1,1,1,60.0,33.0,6.0,,0,0,89,50.0,
11789922,1,2015,0.000,0.078,0.088,0.076,0.000,0.073,0.036,0.000,0.023,0.000,3,1,0.49845,1,1,1,90.0,35.0,8.0,,0,0,88,25.0,68.0
11789924,1,2015,0.000,0.037,0.082,0.000,0.057,0.143,0.018,0.068,0.000,0.000,3,1,0.61707,1,1,1,70.0,33.0,5.0,,0,0,87,,43.0
11789931,1,2015,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.012,0.000,0.000,1,1,0.87142,1,1,1,50.0,33.0,5.0,,0,0,90,58.0,30.0
11842706,1,2015,0.000,0.000,0.056,0.000,0.000,0.028,0.036,0.117,0.036,0.000,2,1,0.62833,1,1,1,50.0,34.0,6.0,,0,1,92,61.0,78.0
11842809,1,2015,0.000,0.048,0.039,0.000,0.060,0.140,0.058,0.044,0.000,0.000,2,1,0.70509,1,1,1,60.0,29.0,3.0,,0,0,78,,8.0
11842833,1,2015,0.026,0.000,0.030,0.000,0.078,0.150,0.024,0.000,0.000,0.000,3,1,0.52895,1,1,1,60.0,30.0,4.0,,0,0,74,36.0,57.0
11842876,1,2015,0.000,0.038,0.044,0.000,0.000,0.028,0.018,0.066,0.000,0.000,2,1,0.66092,1,1,1,90.0,30.0,4.0,,0,0,82,,54.0
11842885,1,2015,0.000,0.024,0.158,0.000,0.057,0.295,0.032,0.088,0.000,0.000,3,1,0.53839,1,1,1,80.0,27.0,6.0,,0,0,84,87.0,31.0
11842961,1,2015,0.000,0.000,0.132,0.000,0.049,0.056,0.024,0.112,0.100,0.000,2,2,0.46885,1,1,1,90.0,32.0,6.0,,0,0,87,56.0,
11843021,1,2015,0.000,0.012,0.045,0.000,0.011,0.027,0.011,0.057,0.036,0.012,1,1,0.81251,1,1,1,60.0,28.0,4.0,,0,0,90,0.0,0.0
11843134,1,2015,0.000,0.010,0.050,0.000,0.020,0.193,0.068,0.000,0.000,0.000,2,2,0.49564,1,1,1,50.0,27.0,3.0,,0,0,79,24.0,
11843187,1,2015,0.000,0.047,0.028,0.000,0.119,0.298,0.011,0.044,0.000,0.000,2,1,0.70613,1,1,1,50.0,33.0,3.0,,0,0,80,,30.0
11843550,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.020,0.000,0.000,1,1,0.95262,1,1,1,60.0,29.0,4.0,,0,0,84,75.0,93.0
11843567,1,2015,0.000,0.041,0.039,0.000,0.019,0.082,0.025,0.044,0.000,0.000,3,1,0.39120,1,1,1,60.0,34.0,5.0,,0,0,81,68.0,61.0
11843642,1,2015,0.000,0.035,0.031,0.000,0.094,0.431,0.077,0.014,0.000,0.000,1,1,0.88025,1,1,1,70.0,27.0,6.0,,0,0,77,26.0,
11843694,1,2015,0.000,0.102,0.048,0.061,0.036,0.113,0.082,0.022,0.000,0.000,2,1,0.72636,1,1,1,50.0,26.0,4.0,,0,0,74,48.0,36.0
11843713,1,2015,0.000,0.026,0.037,0.000,0.094,0.296,0.123,0.020,0.000,0.000,2,2,0.58427,1,1,1,70.0,29.0,4.0,,0,0,92,13.0,7.0
11843836,1,2015,0.058,0.025,0.011,0.012,0.039,0.000,0.000,0.028,0.023,0.000,4,1,0.39230,1,1,1,80.0,20.0,5.0,,0,0,66,20.0,9.0
11844461,1,2015,0.000,0.012,0.064,0.000,0.000,0.064,0.025,0.074,0.000,0.000,2,1,0.72195,1,1,1,60.0,28.0,7.0,,0,1,92,,5.0
11844527,1,2015,0.000,0.038,0.048,0.000,0.000,0.119,0.025,0.000,0.000,0.012,4,1,0.44745,1,1,1,80.0,28.0,4.0,,0,0,86,4.0,9.0
11844584,1,2015,0.000,0.000,0.014,0.000,0.041,0.087,0.000,0.020,0.000,0.000,3,1,0.46193,1,1,1,80.0,25.0,5.0,,0,0,91,23.0,57.0
11844628,1,2015,0.000,0.037,0.086,0.000,0.047,0.187,0.084,0.085,0.000,0.000,3,1,0.57538,1,1,1,70.0,28.0,6.0,,0,0,86,0.0,35.0
11844653,1,2015,0.000,0.010,0.015,0.000,0.015,0.086,0.011,0.000,0.000,0.000,2,1,0.64026,1,1,1,70.0,25.0,5.0,,0,0,79,82.0,68.0
11844719,1,2015,0.000,0.025,0.052,0.000,0.060,0.072,0.040,0.000,0.000,0.012,4,1,0.49705,1,1,0,20.0,28.0,,93.0,0,0,0,34.0,27.0
11844801,1,2015,0.000,0.136,0.054,0.000,0.062,0.092,0.033,0.044,0.000,0.011,2,2,0.66017,1,1,1,60.0,31.0,3.0,,0,0,74,72.0,20.0
11844995,1,2015,0.000,0.037,0.117,0.000,0.000,0.000,0.018,0.106,0.000,0.020,1,1,0.91625,1,1,0,80.0,27.0,4.0,,0,0,0,,11.0
11845190,1,2015,0.000,0.000,0.041,0.000,0.013,0.000,0.013,0.000,0.000,0.020,2,1,0.68663,1,1,1,50.0,31.0,4.0,,0,0,73,33.0,55.0
11845193,1,2015,0.000,0.044,0.047,0.000,0.042,0.142,0.070,0.059,0.016,0.021,3,1,0.41587,1,1,0,80.0,27.0,3.0,,0,0,0,,6.0
11845311,1,2015,0.000,0.048,0.048,0.000,0.000,0.030,0.066,0.000,0.023,0.000,2,1,0.68549,1,1,1,50.0,30.0,4.0,,0,0,84,37.0,56.0
11845425,1,2015,0.030,0.012,0.033,0.000,0.000,0.012,0.000,0.055,0.000,0.000,3,1,0.46433,1,1,1,70.0,33.0,5.0,,0,0,87,50.0,44.0
11845711,0,2015,0.000,0.000,0.041,0.000,0.036,0.000,0.024,0.000,0.000,0.000,2,2,0.54725,1,1,1,60.0,,3.0,,0,0,85,,70.0
11845816,1,2015,0.000,0.000,0.000,0.000,0.015,0.012,0.000,0.000,0.000,0.000,4,1,0.31415,1,1,1,70.0,29.0,5.0,,0,0,68,,0.0
11845926,1,2015,0.000,0.000,0.031,0.225,0.024,0.060,0.013,0.000,0.000,0.000,2,2,0.54373,1,1,1,60.0,28.0,4.0,,0,0,82,,66.0
11846286,1,2015,0.014,0.039,0.030,0.000,0.113,0.162,0.024,0.000,0.000,0.000,4,1,0.35721,1,1,1,60.0,32.0,3.0,,0,0,85,7.0,25.0
11846316,1,2015,0.000,0.043,0.011,0.000,0.000,0.000,0.033,0.000,0.013,0.000,4,1,0.45568,1,1,1,60.0,32.0,4.0,,0,0,76,,0.0
11846341,1,2015,0.000,0.025,0.028,0.015,0.000,0.000,0.018,0.000,0.000,0.000,3,1,0.56147,1,1,1,60.0,26.0,3.0,,0,0,88,83.0,85.0
11846439,1,2015,0.011,0.000,0.014,0.000,0.000,0.012,0.000,0.035,0.000,0.000,3,1,0.61567,1,1,1,80.0,28.0,5.0,,0,0,84,,50.0
11846480,1,2015,0.000,0.040,0.074,0.000,0.152,0.298,0.000,0.066,0.000,0.000,3,2,0.37762,1,1,1,80.0,38.0,6.0,,0,0,87,74.0,62.0
11846627,1,2015,0.015,0.013,0.028,0.000,0.052,0.074,0.000,0.012,0.000,0.000,3,1,0.49861,1,1,1,60.0,27.0,5.0,,0,0,73,55.0,53.0
11846665,1,2015,0.000,0.000,0.044,0.000,0.054,0.072,0.016,0.026,0.000,0.000,2,1,0.53699,1,1,1,90.0,24.0,4.0,,0,0,89,5.0,13.0
11846746,1,2015,0.000,0.000,0.025,0.000,0.011,0.012,0.011,0.020,0.017,0.000,2,1,0.61507,1,1,1,50.0,28.0,5.0,,0,0,77,17.0,9.0
11846946,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.020,0.026,0.000,1,1,0.94986,1,1,1,70.0,27.0,8.0,,0,0,87,65.0,63.0
11846993,1,2015,0.000,0.042,0.082,0.000,0.105,0.197,0.045,0.044,0.000,0.000,4,1,0.36402,1,1,1,70.0,39.0,6.0,,0,0,85,56.0,86.0
11847186,1,2015,0.000,0.010,0.019,0.000,0.077,0.089,0.024,0.000,0.039,0.000,3,1,0.46729,1,1,0,70.0,23.0,2.0,,0,0,0,0.0,78.0
11847197,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0.77715,1,1,0,60.0,35.0,3.0,,0,0,0,83.0,88.0
11847349,1,2015,0.000,0.000,0.000,0.000,0.000,0.014,0.011,0.060,0.000,0.000,2,2,0.54252,1,1,1,70.0,34.0,3.0,,0,0,78,0.0,20.0
11847375,1,2015,0.000,0.024,0.011,0.000,0.000,0.104,0.115,0.000,0.000,0.000,2,1,0.77980,1,1,1,80.0,32.0,8.0,,0,0,90,85.0,91.0
11847377,1,2015,0.000,0.013,0.036,0.000,0.000,0.044,0.043,0.000,0.000,0.000,2,1,0.67112,1,1,1,50.0,31.0,4.0,,0,0,79,2.0,7.0
11847684,1,2015,0.000,0.012,0.110,0.000,0.044,0.156,0.024,0.079,0.000,0.086,3,1,0.47768,1,1,1,50.0,26.0,4.0,,0,0,76,36.0,25.0
11847784,1,2015,0.000,0.034,0.032,0.030,0.000,0.080,0.016,0.000,0.000,0.000,3,1,0.44885,1,1,1,50.0,33.0,5.0,,0,0,81,53.0,41.0
11847954,1,2015,0.011,0.025,0.070,0.000,0.000,0.243,0.095,0.000,0.000,0.000,2,1,0.63635,1,1,1,70.0,27.0,3.0,,0,0,72,8.0,8.0
11848183,1,2015,0.000,0.010,0.093,0.000,0.020,0.066,0.016,0.072,0.000,0.000,3,1,0.56930,1,1,1,70.0,30.0,4.0,,0,0,91,34.0,62.0
11848224,1,2015,0.000,0.031,0.024,0.000,0.072,0.112,0.028,0.032,0.000,0.000,3,1,0.59981,1,1,1,80.0,38.0,7.0,,0,0,81,31.0,33.0
11848280,1,2015,0.000,0.035,0.081,0.000,0.094,0.452,0.149,0.000,0.013,0.000,1,1,0.73698,1,1,1,70.0,34.0,5.0,,0,0,77,41.0,45.0
11848448,1,2015,0.000,0.010,0.019,0.030,0.044,0.046,0.000,0.050,0.000,0.000,2,1,0.65298,1,1,1,50.0,29.0,6.0,,0,0,80,50.0,62.0
11848478,1,2015,0.000,0.020,0.013,0.000,0.177,0.290,0.000,0.026,0.000,0.000,2,1,0.69487,1,1,1,50.0,32.0,5.0,,0,0,77,,0.0
11848573,1,2015,0.000,0.021,0.063,0.000,0.015,0.170,0.016,0.000,0.000,0.000,4,1,0.36549,1,1,1,60.0,32.0,4.0,,0,0,81,70.0,
11848603,0,2015,0.000,0.082,0.091,0.014,0.133,0.293,0.083,0.044,0.000,0.000,3,1,0.57593,1,1,1,40.0,,6.0,,0,0,84,64.0,73.0
11848640,1,2015,0.000,0.000,0.043,0.000,0.000,0.105,0.027,0.000,0.000,0.000,1,1,0.85019,1,1,1,60.0,28.0,6.0,,0,0,89,10.0,71.0
11848680,1,2015,0.082,0.012,0.026,0.000,0.000,0.053,0.011,0.000,0.000,0.000,3,1,0.62279,1,1,1,80.0,27.0,5.0,,0,0,81,,
11848792,1,2015,0.049,0.012,0.059,0.000,0.000,0.052,0.016,0.069,0.000,0.000,3,1,0.65667,1,1,1,70.0,29.0,5.0,,0,0,87,4.0,50.0
11849062,1,2015,0.000,0.024,0.074,0.000,0.000,0.015,0.049,0.000,0.000,0.079,3,1,0.46749,1,1,1,60.0,33.0,2.0,,0,0,87,42.0,84.0
11849160,1,2015,0.000,0.041,0.060,0.000,0.106,0.157,0.040,0.013,0.000,0.000,2,1,0.66899,1,1,1,60.0,26.0,6.0,,0,0,77,9.0,
11850431,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,2,0.36678,1,1,1,70.0,30.0,2.0,,0,0,86,38.0,64.0
11850554,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0.54998,1,1,1,70.0,28.0,4.0,,0,0,78,0.0,0.0
11850582,1,2015,0.000,0.037,0.056,0.000,0.047,0.056,0.032,0.057,0.000,0.000,4,1,0.45708,1,1,1,80.0,26.0,6.0,,0,0,84,35.0,72.0
11850821,1,2015,0.000,0.000,0.105,0.000,0.000,0.067,0.045,0.024,0.000,0.000,1,1,0.86672,1,1,1,60.0,35.0,5.0,,0,0,83,39.0,31.0
11851222,1,2015,0.000,0.034,0.028,0.000,0.050,0.108,0.025,0.044,0.000,0.000,2,2,0.44381,1,1,1,70.0,28.0,3.0,,0,0,80,30.0,18.0
11851392,1,2015,0.000,0.000,0.049,0.000,0.024,0.100,0.013,0.028,0.076,0.000,3,1,0.42647,1,1,1,60.0,39.0,5.0,,0,0,85,90.0,82.0
11851661,1,2015,0.000,0.024,0.011,0.000,0.072,0.152,0.044,0.014,0.000,0.000,3,2,0.40540,1,1,1,50.0,28.0,3.0,,0,0,84,70.0,50.0
11851714,1,2015,0.000,0.024,0.094,0.000,0.011,0.028,0.033,0.020,0.000,0.000,3,2,0.46017,1,1,1,80.0,33.0,5.0,,0,0,89,,
11851775,1,2015,0.000,0.000,0.063,0.000,0.060,0.087,0.056,0.000,0.000,0.000,2,1,0.67724,1,1,1,60.0,33.0,5.0,,0,0,81,5.0,14.0
11851784,1,2015,0.011,0.000,0.047,0.000,0.011,0.095,0.055,0.012,0.000,0.000,2,1,0.67645,1,1,1,70.0,34.0,4.0,,0,0,82,19.0,3.0
11851914,0,2015,0.026,0.049,0.058,0.000,0.047,0.000,0.106,0.013,0.000,0.000,3,1,0.41349,1,1,1,70.0,,5.0,,0,0,85,64.0,
11852107,1,2015,0.000,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,1,0.72529,1,1,1,90.0,29.0,3.0,,0,0,72,,22.0
11852209,1,2015,0.058,0.105,0.055,0.000,0.045,0.159,0.051,0.022,0.000,0.000,5,1,0.36853,1,1,1,40.0,30.0,4.0,,0,0,91,5.0,19.0
11852264,1,2015,0.000,0.000,0.000,0.000,0.024,0.032,0.000,0.022,0.000,0.011,3,1,0.55392,1,1,1,70.0,28.0,3.0,,0,0,81,5.0,
11852298,1,2015,0.000,0.012,0.064,0.000,0.036,0.086,0.065,0.044,0.000,0.000,2,1,0.71797,1,1,1,80.0,37.0,4.0,,0,0,87,73.0,93.0
11852371,1,2015,0.000,0.031,0.060,0.000,0.021,0.157,0.027,0.066,0.000,0.000,3,1,0.58469,1,1,1,60.0,34.0,5.0,,0,0,80,44.0,20.0
11852484,1,2015,0.000,0.010,0.000,0.000,0.020,0.014,0.023,0.020,0.000,0.000,3,2,0.35141,1,1,1,80.0,34.0,6.0,,0,0,78,65.0,56.0
11852499,1,2015,0.000,0.028,0.050,0.028,0.120,0.204,0.000,0.081,0.000,0.000,4,1,0.47034,1,1,1,70.0,32.0,4.0,,0,0,82,50.0,30.0
11852509,1,2015,0.000,0.057,0.011,0.023,0.041,0.034,0.033,0.000,0.000,0.000,1,1,0.75694,1,1,1,70.0,28.0,5.0,,0,0,81,53.0,63.0
11852646,1,2015,0.013,0.000,0.016,0.000,0.000,0.040,0.016,0.000,0.013,0.000,3,1,0.46228,1,1,1,70.0,34.0,7.0,,0,0,86,71.0,
11852860,1,2015,0.000,0.134,0.028,0.000,0.124,0.170,0.029,0.000,0.000,0.000,2,1,0.62828,1,1,1,60.0,25.0,4.0,,0,0,76,7.0,
11852920,1,2015,0.000,0.000,0.042,0.000,0.000,0.081,0.000,0.076,0.000,0.000,3,1,0.41638,1,1,1,60.0,31.0,5.0,,0,0,84,,16.0
11852936,1,2015,0.000,0.000,0.019,0.000,0.081,0.135,0.057,0.000,0.000,0.000,4,1,0.52252,1,1,1,70.0,29.0,2.0,,0,0,72,52.0,35.0
11853074,1,2015,0.000,0.000,0.000,0.000,0.086,0.316,0.062,0.035,0.000,0.000,4,1,0.53650,1,1,1,50.0,35.0,5.0,,0,0,77,,4.0
11853098,1,2015,0.000,0.000,0.040,0.000,0.036,0.071,0.016,0.000,0.000,0.014,4,1,0.41489,1,1,1,50.0,26.0,4.0,,0,0,89,,40.0
11853407,1,2015,0.000,0.022,0.066,0.000,0.133,0.120,0.089,0.044,0.000,0.000,3,1,0.47080,1,1,1,80.0,30.0,6.0,,0,1,91,85.0,79.0
11853568,1,2015,0.000,0.037,0.124,0.022,0.091,0.233,0.047,0.064,0.000,0.012,3,1,0.45020,1,1,1,60.0,29.0,6.0,,0,0,84,,13.0
11853662,1,2015,0.000,0.000,0.049,0.000,0.036,0.000,0.024,0.000,0.000,0.000,4,1,0.37910,1,1,1,60.0,35.0,5.0,,0,0,89,67.0,65.0
11853733,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.067,0.000,0.000,3,1,0.53723,1,1,1,70.0,30.0,5.0,,0,0,79,,0.0
11853919,1,2015,0.000,0.000,0.000,0.000,0.021,0.075,0.012,0.020,0.000,0.000,3,2,0.44924,1,1,1,70.0,24.0,4.0,,0,0,78,59.0,30.0
11853931,1,2015,0.000,0.012,0.161,0.014,0.000,0.070,0.048,0.076,0.063,0.024,3,1,0.39012,1,1,1,70.0,31.0,6.0,,0,0,87,20.0,26.0
11854011,1,2015,0.000,0.000,0.000,0.000,0.099,0.172,0.025,0.000,0.000,0.000,3,1,0.39602,1,1,1,60.0,28.0,4.0,,0,0,77,,38.0
11854019,1,2015,0.036,0.010,0.064,0.010,0.050,0.082,0.043,0.062,0.000,0.000,3,1,0.32091,1,1,1,80.0,27.0,6.0,,0,0,88,23.0,7.0
11854344,1,2015,0.000,0.085,0.110,0.000,0.033,0.030,0.091,0.149,0.000,0.000,3,1,0.60989,1,1,1,50.0,34.0,5.0,,0,0,81,14.0,60.0
11854558,1,2015,0.000,0.019,0.031,0.000,0.068,0.101,0.035,0.013,0.039,0.000,4,1,0.30702,1,1,1,70.0,25.0,5.0,,0,0,86,19.0,29.0
11854642,1,2015,0.000,0.057,0.092,0.000,0.020,0.119,0.000,0.076,0.047,0.000,3,2,0.34123,1,1,1,80.0,27.0,5.0,,0,0,84,,35.0
11854655,1,2015,0.014,0.012,0.079,0.000,0.000,0.030,0.032,0.068,0.000,0.000,3,1,0.39202,1,1,1,60.0,27.0,4.0,,0,0,75,13.0,4.0
11855233,1,2015,0.011,0.000,0.078,0.030,0.000,0.084,0.000,0.014,0.000,0.000,4,1,0.36580,1,1,1,60.0,33.0,4.0,,0,0,79,62.0,59.0
11855343,1,2015,0.127,0.012,0.054,0.027,0.000,0.052,0.025,0.082,0.000,0.000,3,1,0.44005,1,1,1,70.0,30.0,4.0,,0,0,77,11.0,13.0
11855360,1,2015,0.014,0.012,0.067,0.000,0.000,0.012,0.000,0.076,0.000,0.000,2,1,0.61782,1,1,1,60.0,28.0,6.0,,0,1,91,10.0,14.0
11855479,0,2015,0.015,0.072,0.077,0.000,0.037,0.088,0.045,0.044,0.019,0.000,4,1,0.43213,1,1,1,40.0,,4.0,,0,0,79,35.0,67.0
11855589,1,2015,0.000,0.000,0.045,0.000,0.000,0.024,0.000,0.040,0.000,0.012,4,1,0.53600,1,1,1,70.0,33.0,7.0,,0,0,83,0.0,0.0
11855902,1,2015,0.000,0.020,0.038,0.011,0.056,0.034,0.026,0.000,0.000,0.010,4,0,0.24608,1,1,1,80.0,32.0,5.0,,0,0,90,,28.0
11855933,1,2015,0.000,0.026,0.048,0.000,0.101,0.250,0.041,0.000,0.000,0.000,3,2,0.33638,1,1,1,50.0,29.0,6.0,,0,0,77,12.0,7.0
11856382,1,2015,0.011,0.000,0.000,0.000,0.036,0.056,0.000,0.000,0.000,0.031,5,1,0.33920,1,1,1,80.0,29.0,5.0,,0,0,71,,12.0
11856438,1,2015,0.000,0.025,0.089,0.000,0.057,0.071,0.034,0.065,0.000,0.012,4,1,0.35281,1,1,1,60.0,24.0,3.0,,0,0,83,61.0,32.0
11856724,1,2015,0.000,0.022,0.066,0.000,0.000,0.012,0.000,0.000,0.000,0.000,2,1,0.57858,1,1,1,70.0,34.0,4.0,,0,0,88,21.0,27.0
11857157,0,2015,0.000,0.025,0.078,0.000,0.048,0.076,0.042,0.030,0.000,0.000,3,1,0.47080,1,1,1,60.0,,3.0,,0,0,86,11.0,14.0
11857845,1,2015,0.000,0.020,0.000,0.000,0.030,0.034,0.019,0.000,0.000,0.000,2,2,0.51667,1,1,0,40.0,27.0,,93.0,0,0,0,0.0,41.0
11919046,1,2015,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,1,0.34922,1,1,1,40.0,26.0,5.0,,0,1,85,21.0,0.0
11922435,1,2015,0.000,0.012,0.061,0.000,0.013,0.012,0.013,0.064,0.000,0.000,2,2,0.53961,1,1,1,90.0,25.0,5.0,,0,0,87,12.0,73.0
11922857,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,1,0.45392,1,1,1,60.0,34.0,4.0,,0,0,85,59.0,50.0
11928262,1,2015,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0.82080,1,1,1,60.0,32.0,,94.0,0,0,86,5.0,3.0
11934798,1,2015,0.000,0.000,0.019,0.000,0.057,0.075,0.024,0.014,0.000,0.000,4,1,0.42409,1,1,1,50.0,32.0,,93.0,0,0,86,5.0,22.0
11935092,1,2015,0.011,0.024,0.103,0.000,0.034,0.170,0.038,0.130,0.000,0.000,4,1,0.56573,1,1,1,60.0,27.0,5.0,,0,0,85,52.0,83.0
11935766,1,2015,0.000,0.000,0.019,0.000,0.047,0.056,0.000,0.033,0.000,0.000,3,1,0.47296,1,1,1,80.0,32.0,,95.0,0,0,84,47.0,
11936408,1,2015,0.000,0.000,0.046,0.000,0.013,0.012,0.013,0.046,0.000,0.000,3,1,0.51331,1,1,1,90.0,34.0,,94.0,0,0,87,24.0,
11937674,1,2015,0.000,0.035,0.052,0.000,0.088,0.310,0.082,0.000,0.000,0.000,3,2,0.53218,1,1,1,70.0,32.0,4.0,,0,0,86,76.0,
11943275,1,2015,0.000,0.000,0.058,0.055,0.020,0.074,0.000,0.038,0.000,0.000,4,0,0.23199,1,1,1,50.0,33.0,,95.0,0,0,85,5.0,
11943697,1,2015,0.000,0.081,0.094,0.017,0.124,0.087,0.088,0.044,0.000,0.042,4,1,0.31686,1,1,1,60.0,39.0,4.0,,0,0,83,31.0,30.0
11944537,1,2015,0.000,0.000,0.000,0.000,0.000,0.012,0.013,0.015,0.000,0.031,4,1,0.55940,1,1,1,80.0,26.0,6.0,,0,0,86,93.0,89.0
11950731,1,2015,0.000,0.035,0.030,0.038,0.033,0.018,0.046,0.000,0.000,0.020,4,1,0.37538,1,1,1,90.0,19.0,4.0,,0,0,91,74.0,52.0
11953555,1,2015,0.000,0.025,0.050,0.028,0.000,0.000,0.000,0.059,0.000,0.000,3,1,0.40448,1,1,1,90.0,28.0,6.0,,0,0,86,42.0,24.0
11961820,1,2015,0.000,0.035,0.032,0.075,0.102,0.056,0.024,0.012,0.000,0.000,4,0,0.29894,1,1,1,80.0,27.0,4.0,,0,0,86,44.0,71.0
11963044,1,2015,0.000,0.000,0.016,0.000,0.027,0.028,0.000,0.000,0.000,0.000,3,1,0.40961,1,1,1,60.0,21.0,5.0,,0,0,79,0.0,0.0
11963640,1,2015,0.000,0.012,0.043,0.000,0.000,0.000,0.000,0.044,0.000,0.000,2,1,0.68346,1,1,1,70.0,33.0,7.0,,0,0,89,72.0,63.0
11964181,1,2015,0.000,0.126,0.048,0.000,0.045,0.024,0.099,0.000,0.000,0.010,3,1,0.47614,1,1,1,90.0,27.0,4.0,,0,0,87,3.0,29.0
