id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11601644,1,2015,0.000,0.046,0.012,0.011,0.036,0.000,0.004,0.022,0.000,0.089,0.070,0.009,0.000,0.011,0.078,0.000,0.000,0.064,0.054,0.000,0.000,0.000,0.082,0.023,1,0,0.24236,1,3,1,60.0,20.0,,92.0,0,0,84,7.0,
11659729,1,2015,0.000,0.000,0.000,0.065,0.016,0.000,0.096,0.035,0.100,0.000,0.119,0.043,0.000,0.480,0.032,0.000,0.000,0.093,0.000,0.069,0.000,0.103,0.000,0.013,2,1,0.62651,1,3,1,80.0,34.0,,94.0,0,0,86,,
11664293,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.185,0.078,0.000,0.000,0.146,0.099,0.243,0.000,0.014,0.130,0.000,0.316,0.232,0.233,0.000,0.000,0.000,0.049,2,1,0.59849,1,3,0,40.0,25.0,,94.0,0,0,0,20.0,
11665649,1,2015,0.000,0.042,0.000,0.000,0.000,0.000,0.226,0.000,0.073,0.048,0.205,0.046,0.000,0.087,0.000,0.000,0.000,0.059,0.000,0.512,0.000,0.000,0.000,0.000,3,1,0.55892,1,3,1,60.0,32.0,7.0,,0,0,76,27.0,
11667255,1,2015,0.000,0.000,0.000,0.005,0.000,0.000,0.075,0.000,0.059,0.000,0.423,0.081,0.201,0.070,0.008,0.250,0.000,0.022,0.000,0.041,0.033,0.000,0.000,0.013,1,1,0.76482,1,3,1,80.0,27.0,,93.0,0,0,70,,
11667263,1,2015,0.000,0.000,0.000,0.088,0.116,0.000,0.018,0.000,0.000,0.000,0.044,0.024,0.000,0.069,0.000,0.061,0.000,0.008,0.000,0.053,0.000,0.000,0.000,0.000,3,1,0.37065,1,3,1,80.0,27.0,,94.0,0,0,80,,
11672527,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.078,0.050,0.000,0.080,0.025,0.000,0.094,0.000,0.000,0.000,0.194,0.130,0.034,0.000,0.049,0.000,0.020,1,1,0.81263,1,3,1,70.0,25.0,,93.0,0,0,83,,
11673197,1,2015,0.000,0.199,0.000,0.000,0.267,0.094,0.054,0.000,0.000,0.305,0.005,0.049,0.000,0.000,0.000,0.130,0.000,0.015,0.000,0.028,0.000,0.000,0.000,0.009,2,1,0.49457,1,3,1,60.0,31.0,,94.0,0,0,80,23.0,
11673286,1,2015,0.000,0.030,0.039,0.000,0.000,0.000,0.104,0.000,0.008,0.000,0.088,0.096,0.058,0.261,0.000,0.068,0.000,0.026,0.297,0.143,0.000,0.000,0.000,0.000,4,1,0.37934,1,3,1,70.0,31.0,,94.0,0,0,83,2.0,
11676821,0,2015,0.000,0.043,0.000,0.000,0.000,0.052,0.062,0.000,0.014,0.048,0.252,0.022,0.144,0.000,0.000,0.068,0.000,0.084,0.000,0.121,0.000,0.037,0.335,0.264,3,0,0.22850,1,3,1,70.0,,,95.0,0,0,83,,
11677053,1,2015,0.000,0.000,0.000,0.011,0.000,0.000,0.126,0.000,0.023,0.000,0.064,0.274,0.058,0.000,0.008,0.093,0.000,0.022,0.073,0.116,0.000,0.000,0.000,0.009,3,1,0.53904,1,3,1,50.0,33.0,,94.0,0,1,81,15.0,
11677491,1,2015,0.000,0.398,0.045,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,1,0.40272,1,3,1,50.0,16.0,,93.0,0,0,80,36.0,
11677948,1,2015,0.000,0.000,0.024,0.000,0.000,0.501,0.046,0.000,0.076,0.000,0.088,0.014,0.000,0.068,0.008,0.000,0.000,0.031,0.000,0.027,0.000,0.000,0.000,0.000,2,1,0.74912,1,3,1,60.0,33.0,,93.0,0,0,86,,
11677958,1,2015,0.000,0.000,0.000,0.030,0.000,0.000,0.050,0.467,0.000,0.143,0.164,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.022,0.000,0.021,0.000,0.000,1,1,0.77461,1,3,1,90.0,26.0,,93.0,0,0,81,45.0,
11678049,1,2015,0.000,0.000,0.043,0.082,0.062,0.000,0.026,0.000,0.062,0.000,0.150,0.088,0.000,0.000,0.000,0.000,0.000,0.230,0.003,0.074,0.000,0.000,0.048,0.020,2,2,0.38579,1,3,1,50.0,30.0,,93.0,0,0,81,15.0,
11678236,1,2015,0.175,0.000,0.000,0.053,0.000,0.105,0.196,0.000,0.000,0.354,0.054,0.110,0.000,0.014,0.010,0.000,0.000,0.219,0.348,0.000,0.004,0.092,0.000,0.020,4,0,0.25736,1,3,1,80.0,32.0,,92.0,0,0,76,,
11678306,1,2015,0.000,0.000,0.000,0.045,0.000,0.000,0.017,0.000,0.000,0.000,0.144,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.036,0.021,0.000,0.003,2,1,0.64957,1,3,1,50.0,24.0,,93.0,0,0,87,16.0,
11678427,1,2015,0.000,0.000,0.000,0.009,0.000,0.029,0.005,0.000,0.017,0.024,0.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.000,3,2,0.34028,1,3,1,60.0,32.0,,93.0,0,0,83,41.0,
11678668,1,2015,0.000,0.000,0.129,0.000,0.000,0.000,0.045,0.000,0.008,0.000,0.179,0.034,0.144,0.011,0.000,0.264,0.000,0.016,0.032,0.013,0.113,0.020,0.000,0.095,1,1,0.69747,1,3,1,70.0,30.0,,92.0,0,0,81,0.0,
11679162,0,2015,0.000,0.000,0.000,0.000,0.319,0.069,0.112,0.000,0.043,0.039,0.117,0.074,0.000,0.103,0.086,0.025,0.000,0.024,0.000,0.017,0.057,0.074,0.239,0.000,2,1,0.38294,1,3,1,80.0,,,94.0,0,0,78,19.0,
11679228,1,2015,0.000,0.199,0.039,0.000,0.000,0.000,0.047,0.000,0.000,0.162,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0.093,0.116,0.000,0.000,0.000,0.000,0.000,1,1,0.61327,1,3,1,70.0,30.0,,92.0,0,0,87,59.0,
11679405,1,2015,0.000,0.012,0.000,0.185,0.000,0.000,0.206,0.000,0.030,0.000,0.427,0.042,0.287,0.068,0.000,0.000,0.000,0.061,0.058,0.106,0.000,0.000,0.000,0.203,3,1,0.44801,1,3,1,70.0,26.0,,93.0,0,0,78,,
11782077,0,2015,0.000,0.000,0.000,0.035,0.000,0.000,0.085,0.000,0.000,0.201,0.101,0.013,0.000,0.006,0.000,0.130,0.000,0.025,0.000,0.029,0.000,0.000,0.000,0.171,3,1,0.58613,1,3,1,60.0,,,93.0,0,0,81,80.0,
11782215,0,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.000,0.000,0.061,0.033,0.086,0.000,0.000,0.000,0.000,0.006,0.051,0.023,0.000,0.028,0.000,0.172,3,1,0.63021,1,3,0,80.0,,,94.0,0,0,0,0.0,
11783038,1,2015,0.000,0.000,0.000,0.011,0.000,0.000,0.026,0.000,0.008,0.000,0.030,0.056,0.143,0.000,0.000,0.068,0.000,0.063,0.304,0.087,0.141,0.000,0.082,0.000,3,1,0.44676,1,3,1,60.0,33.0,,94.0,0,0,83,89.0,
11783079,1,2015,0.000,0.000,0.000,0.000,0.000,0.297,0.076,0.000,0.000,0.000,0.009,0.028,0.000,0.233,0.000,0.000,0.000,0.026,0.116,0.000,0.000,0.000,0.000,0.000,3,1,0.45851,1,3,1,80.0,28.0,,92.0,0,0,85,4.0,
11783347,1,2015,0.000,0.000,0.000,0.108,0.000,0.000,0.055,0.016,0.000,0.143,0.013,0.048,0.000,0.000,0.025,0.000,0.000,0.015,0.054,0.110,0.091,0.028,0.000,0.000,4,0,0.25261,1,3,1,50.0,36.0,,93.0,0,0,79,54.0,
11783399,0,2015,0.000,0.000,0.027,0.053,0.000,0.029,0.069,0.005,0.167,0.000,0.160,0.000,0.000,0.018,0.000,0.010,0.000,0.095,0.000,0.138,0.000,0.000,0.000,0.058,2,1,0.73004,1,3,1,70.0,,,93.0,0,0,73,0.0,
11783738,0,2015,0.000,0.000,0.000,0.021,0.000,0.000,0.079,0.000,0.146,0.371,0.142,0.021,0.000,0.114,0.029,0.000,0.000,0.143,0.116,0.071,0.000,0.000,0.000,0.020,3,1,0.55209,1,3,1,60.0,,,93.0,0,0,72,17.0,
11784649,0,2015,0.000,0.030,0.024,0.000,0.000,0.012,0.161,0.000,0.000,0.000,0.295,0.048,0.000,0.070,0.000,0.196,0.000,0.041,0.040,0.138,0.000,0.000,0.000,0.098,2,2,0.46542,1,3,1,70.0,,,93.0,0,0,87,40.0,
11785625,1,2015,0.022,0.000,0.024,0.082,0.000,0.025,0.064,0.000,0.030,0.000,0.051,0.033,0.000,0.000,0.000,0.130,0.000,0.306,0.029,0.018,0.000,0.000,0.000,0.140,2,1,0.49937,1,3,1,60.0,31.0,,92.0,0,0,81,,
11786023,1,2015,0.000,0.011,0.000,0.037,0.000,0.000,0.052,0.035,0.000,0.000,0.108,0.030,0.000,0.020,0.000,0.000,0.000,0.084,0.122,0.017,0.000,0.641,0.000,0.000,2,1,0.72538,1,3,1,80.0,27.0,6.0,,0,0,77,,
11786131,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.139,0.000,0.069,0.000,0.013,0.078,0.000,0.000,0.000,0.000,0.000,0.171,0.326,0.029,0.000,0.000,0.000,0.017,2,1,0.58764,1,3,1,60.0,26.0,,93.0,0,0,83,38.0,
11787449,1,2015,0.000,0.071,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.008,0.068,0.000,0.000,0.000,0.000,0.000,0.126,0.000,0.000,0.000,0.148,0.000,0.000,3,1,0.61859,1,3,1,60.0,26.0,,93.0,0,0,81,10.0,
11787808,0,2015,0.000,0.000,0.015,0.101,0.000,0.000,0.054,0.000,0.030,0.039,0.256,0.012,0.000,0.159,0.056,0.007,0.000,0.070,0.000,0.245,0.000,0.092,0.239,0.017,2,1,0.52875,1,3,1,80.0,,,93.0,0,0,82,0.0,
11787965,1,2015,0.000,0.000,0.000,0.054,0.000,0.029,0.165,0.000,0.071,0.000,0.099,0.087,0.163,0.133,0.104,0.025,0.000,0.056,0.238,0.131,0.000,0.000,0.000,0.000,3,2,0.37317,1,3,1,80.0,24.0,,93.0,0,0,78,,
11788840,1,2015,0.000,0.000,0.097,0.025,0.000,0.029,0.126,0.183,0.084,0.000,0.199,0.064,0.000,0.068,0.012,0.035,0.000,0.205,0.000,0.193,0.000,0.000,0.056,0.034,4,0,0.21921,1,3,1,70.0,32.0,,93.0,0,0,81,0.0,
11788849,0,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.126,0.000,0.013,0.000,0.004,0.139,0.000,0.000,0.000,0.000,0.000,0.082,0.648,0.000,0.008,0.028,0.000,0.000,2,1,0.56824,1,3,1,70.0,,6.0,,0,0,83,48.0,
11788880,0,2015,0.000,0.062,0.000,0.038,0.140,0.000,0.016,0.000,0.023,0.025,0.131,0.305,0.216,0.018,0.000,0.080,0.000,0.017,0.000,0.030,0.000,0.010,0.000,0.000,2,1,0.55939,1,3,1,70.0,,,94.0,0,0,80,27.0,
11789226,0,2015,0.000,0.000,0.043,0.025,0.000,0.029,0.155,0.000,0.045,0.000,0.323,0.077,0.113,0.011,0.014,0.093,0.000,0.019,0.003,0.052,0.000,0.000,0.000,0.000,2,1,0.60636,1,3,1,50.0,,,94.0,0,0,81,15.0,
11793354,1,2015,0.000,0.000,0.199,0.007,0.000,0.084,0.000,0.078,0.045,0.000,0.005,0.030,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.021,0.000,0.000,0.000,0.000,1,1,0.59287,1,3,1,80.0,26.0,,93.0,0,0,77,19.0,
11793379,1,2015,0.000,0.000,0.000,0.027,0.000,0.000,0.033,0.000,0.000,0.213,0.009,0.000,0.000,0.014,0.000,0.000,0.000,0.045,0.068,0.000,0.000,0.092,0.000,0.000,4,1,0.43453,1,3,1,70.0,26.0,,93.0,0,0,74,54.0,
11793385,0,2015,0.556,0.000,0.048,0.000,0.000,0.105,0.139,0.000,0.042,0.000,0.009,0.042,0.000,0.068,0.000,0.000,0.000,0.076,0.261,0.027,0.000,0.000,0.000,0.000,4,1,0.46945,1,3,1,70.0,,,93.0,0,0,82,,
11793433,1,2015,0.000,0.043,0.000,0.000,0.129,0.000,0.000,0.007,0.000,0.000,0.011,0.003,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,1,0.54149,1,3,1,80.0,25.0,,92.0,0,0,76,3.0,
11803372,1,2015,0.125,0.000,0.000,0.005,0.000,0.000,0.026,0.083,0.032,0.000,0.129,0.137,0.174,0.000,0.000,0.204,0.000,0.076,0.000,0.058,0.129,0.000,0.000,0.034,2,1,0.49342,1,3,0,50.0,19.0,,93.0,0,0,0,4.0,
11842849,1,2015,0.000,0.000,0.000,0.025,0.000,0.105,0.093,0.025,0.069,0.000,0.180,0.053,0.144,0.113,0.023,0.198,0.000,0.047,0.068,0.077,0.000,0.000,0.000,0.353,2,1,0.57870,1,3,0,90.0,31.0,6.0,,0,0,0,64.0,
11842863,1,2015,0.000,0.018,0.000,0.021,0.000,0.000,0.081,0.000,0.000,0.000,0.047,0.046,0.000,0.046,0.028,0.000,0.000,0.101,0.145,0.019,0.000,0.000,0.176,0.020,5,0,0.28295,1,3,1,70.0,25.0,4.0,,0,0,81,11.0,
11843326,0,2015,0.000,0.098,0.043,0.000,0.000,0.058,0.132,0.000,0.362,0.000,0.114,0.064,0.000,0.204,0.000,0.055,0.000,0.132,0.003,0.132,0.000,0.000,0.000,0.009,2,1,0.65268,1,3,1,60.0,,6.0,,0,0,83,64.0,
11843709,1,2015,0.000,0.030,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,2,0.34722,1,3,1,70.0,27.0,4.0,,0,0,76,51.0,
11843714,1,2015,0.000,0.000,0.166,0.132,0.000,0.000,0.056,0.000,0.000,0.000,0.297,0.040,0.000,0.014,0.000,0.000,0.000,0.099,0.003,0.076,0.000,0.000,0.000,0.020,3,1,0.46360,1,3,1,60.0,26.0,7.0,,0,0,85,50.0,
11843717,1,2015,0.000,0.000,0.043,0.093,0.000,0.000,0.035,0.000,0.000,0.000,0.031,0.054,0.000,0.020,0.025,0.000,0.000,0.088,0.452,0.010,0.007,0.000,0.000,0.000,1,1,0.68340,1,3,1,70.0,23.0,4.0,,0,0,84,12.0,
11843777,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.035,0.042,0.000,0.010,0.000,0.000,0.305,0.000,0.000,0.000,0.069,0.000,0.027,0.000,0.138,0.000,0.000,2,1,0.69906,1,3,1,90.0,26.0,4.0,,0,0,83,5.0,
11843840,0,2015,0.000,0.000,0.000,0.021,0.000,0.000,0.009,0.005,0.033,0.049,0.018,0.011,0.000,0.116,0.622,0.010,0.000,0.011,0.000,0.019,0.000,0.000,0.000,0.086,1,1,0.73031,1,3,0,70.0,,5.0,,0,0,0,0.0,
11843874,0,2015,0.000,0.000,0.008,0.021,0.000,0.000,0.103,0.000,0.008,0.000,0.065,0.053,0.058,0.048,0.028,0.068,0.000,0.069,0.232,0.169,0.000,0.000,0.000,0.000,2,1,0.61519,1,3,1,90.0,,7.0,,0,0,89,0.0,
11844267,0,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.024,0.071,0.023,0.564,0.000,0.000,0.068,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,2,1,0.71600,1,3,1,40.0,,6.0,,0,0,82,92.0,
11844381,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.000,0.025,0.000,0.117,0.147,0.000,0.184,0.000,0.000,0.000,0.166,0.000,0.056,0.000,0.010,0.000,0.047,3,1,0.55684,1,3,1,70.0,28.0,5.0,,0,1,89,42.0,
11844436,1,2015,0.000,0.000,0.031,0.000,0.054,0.000,0.017,0.081,0.008,0.000,0.058,0.000,0.086,0.000,0.000,0.196,0.000,0.002,0.000,0.003,0.000,0.000,0.000,0.142,3,1,0.31510,1,3,1,90.0,25.0,5.0,,0,0,80,40.0,
11845199,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.143,0.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.000,0.000,0.000,3,1,0.58855,1,3,1,60.0,24.0,4.0,,0,0,85,5.0,
11845247,0,2015,0.000,0.000,0.000,0.008,0.000,0.000,0.029,0.000,0.327,0.128,0.198,0.053,0.000,0.053,0.000,0.000,0.000,0.039,0.000,0.067,0.000,0.000,0.000,0.000,2,1,0.69535,1,3,1,80.0,,8.0,,0,0,87,71.0,
11845412,1,2015,0.000,0.000,0.043,0.027,0.011,0.084,0.079,0.000,0.000,0.000,0.098,0.099,0.000,0.014,0.002,0.000,0.000,0.119,0.170,0.018,0.033,0.092,0.000,0.060,2,1,0.54953,1,3,1,70.0,34.0,6.0,,0,0,73,27.0,
11845453,0,2015,0.000,0.628,0.000,0.000,0.000,0.000,0.056,0.000,0.000,0.000,0.258,0.024,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.080,0.000,0.000,0.000,0.047,3,1,0.51980,1,3,1,60.0,,,94.0,0,0,76,13.0,
11845547,0,2015,0.000,0.000,0.021,0.028,0.000,0.000,0.134,0.000,0.072,0.058,0.010,0.011,0.000,0.138,0.000,0.000,0.000,0.055,0.091,0.045,0.000,0.049,0.000,0.000,1,1,0.59480,1,3,0,70.0,,7.0,,0,0,0,29.0,
11845604,1,2015,0.000,0.000,0.000,0.051,0.000,0.000,0.010,0.083,0.032,0.000,0.042,0.034,0.000,0.000,0.000,0.000,0.000,0.143,0.026,0.000,0.053,0.000,0.000,0.028,3,0,0.26947,1,3,1,90.0,26.0,3.0,,0,0,85,7.0,
11845741,0,2015,0.175,0.029,0.000,0.082,0.000,0.000,0.109,0.035,0.012,0.063,0.204,0.101,0.000,0.006,0.008,0.025,0.000,0.062,0.000,0.044,0.000,0.011,0.000,0.000,2,1,0.64587,1,3,1,90.0,,4.0,,0,0,80,0.0,
11846287,0,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.031,0.000,0.082,0.012,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.017,0.000,0.000,0.369,0.000,2,1,0.70417,1,3,1,70.0,,6.0,,0,0,82,10.0,
11846393,1,2015,0.000,0.199,0.000,0.053,0.000,0.000,0.211,0.000,0.164,0.039,0.266,0.078,0.163,0.154,0.000,0.000,0.000,0.164,0.000,0.629,0.000,0.000,0.000,0.035,1,1,0.86260,1,3,1,80.0,31.0,6.0,,0,0,81,43.0,
11846399,1,2015,0.000,0.065,0.452,0.054,0.000,0.024,0.087,0.000,0.025,0.000,0.086,0.097,0.000,0.003,0.000,0.000,0.000,0.074,0.060,0.067,0.000,0.074,0.000,0.047,3,1,0.47048,1,3,1,90.0,23.0,,93.0,0,0,80,45.0,
11846482,1,2015,0.095,0.028,0.000,0.028,0.000,0.000,0.014,0.022,0.030,0.000,0.000,0.022,0.000,0.000,0.078,0.000,0.000,0.031,0.000,0.018,0.233,0.000,0.000,0.000,1,1,0.57442,1,3,1,90.0,26.0,,94.0,0,0,85,,
11846611,1,2015,0.000,0.012,0.000,0.000,0.000,0.000,0.027,0.000,0.008,0.000,0.105,0.020,0.058,0.000,0.006,0.068,0.000,0.003,0.000,0.087,0.000,0.118,0.000,0.000,2,1,0.60587,1,3,1,90.0,31.0,,94.0,0,0,81,45.0,
11846671,0,2015,0.000,0.021,0.000,0.341,0.023,0.000,0.225,0.035,0.081,0.000,0.249,0.117,0.086,0.105,0.036,0.025,0.000,0.165,0.170,0.240,0.000,0.011,0.000,0.109,3,1,0.43274,1,3,1,80.0,,3.0,,0,0,80,78.0,
11846894,1,2015,0.000,0.000,0.000,0.051,0.000,0.087,0.201,0.000,0.094,0.000,0.519,0.059,0.000,0.046,0.036,0.135,0.000,0.040,0.000,0.056,0.000,0.000,0.000,0.079,2,2,0.45755,1,3,1,90.0,26.0,6.0,,0,0,85,,
11846980,0,2015,0.000,0.000,0.000,0.055,0.000,0.000,0.134,0.000,0.264,0.029,0.446,0.123,0.116,0.000,0.008,0.161,0.000,0.064,0.000,0.116,0.000,0.000,0.000,0.000,2,2,0.54288,1,3,1,70.0,,6.0,,0,0,85,75.0,
11847160,1,2015,0.000,0.211,0.000,0.025,0.000,0.000,0.072,0.079,0.057,0.000,0.177,0.030,0.000,0.006,0.223,0.000,0.000,0.131,0.000,0.108,0.000,0.011,0.008,0.077,3,0,0.29646,1,3,1,70.0,27.0,7.0,,0,0,80,40.0,
11847163,0,2015,0.175,0.000,0.043,0.098,0.000,0.069,0.047,0.143,0.033,0.206,0.059,0.020,0.000,0.006,0.002,0.071,0.000,0.045,0.003,0.050,0.000,0.011,0.000,0.086,2,1,0.30489,1,3,1,90.0,,5.0,,0,0,84,20.0,
11847190,1,2015,0.000,0.000,0.000,0.021,0.000,0.116,0.063,0.000,0.050,0.024,0.066,0.049,0.063,0.266,0.028,0.000,0.000,0.085,0.000,0.077,0.000,0.000,0.000,0.000,2,1,0.60378,1,3,1,80.0,28.0,6.0,,0,1,89,54.0,
11847412,0,2015,0.000,0.000,0.000,0.109,0.011,0.000,0.142,0.118,0.000,0.143,0.073,0.087,0.000,0.037,0.000,0.000,0.000,0.145,0.108,0.012,0.000,0.269,0.000,0.009,4,1,0.36790,1,3,1,70.0,,6.0,,0,0,89,60.0,
