id,t0,t1,t2,t3,t4,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11851914,0.00800,0.00794,0.15224,0.77642,0.05540,2,1,0.77642,1,1,1,70.0,,5.0,,0,0,85.0
11852107,0.31033,0.36907,0.27769,0.00640,0.03652,3,2,0.36907,1,1,1,90.0,29.0,3.0,,0,0,72.0
11852209,0.40593,0.20452,0.07311,0.00835,0.30809,3,2,0.40593,1,1,1,40.0,30.0,4.0,,0,0,91.0
11852264,0.00973,0.06470,0.82566,0.00973,0.09018,1,1,0.82566,1,1,1,70.0,28.0,3.0,,0,0,81.0
11852298,0.66439,0.00862,0.00849,0.07995,0.23855,2,1,0.66439,1,1,1,80.0,37.0,4.0,,0,0,87.0
11852371,0.01361,0.83862,0.01389,0.11984,0.01404,2,1,0.83862,1,1,1,60.0,34.0,5.0,,0,0,80.0
11852484,0.16929,0.00962,0.00959,0.66485,0.14664,3,1,0.66485,1,1,1,80.0,34.0,6.0,,0,0,78.0
11852499,0.01055,0.69702,0.16969,0.01092,0.11181,3,1,0.69702,1,1,1,70.0,32.0,4.0,,0,0,82.0
11852509,0.44219,0.27084,0.13307,0.06899,0.08491,3,1,0.44219,1,1,1,70.0,28.0,5.0,,0,0,81.0
11852646,0.24660,0.01551,0.70699,0.01549,0.01541,2,1,0.70699,1,1,1,70.0,34.0,7.0,,0,0,86.0
11852860,0.19646,0.55466,0.07321,0.00775,0.16791,3,1,0.55466,1,1,1,60.0,25.0,4.0,,0,0,76.0
11852920,0.30075,0.36680,0.05375,0.00903,0.26967,3,2,0.36680,1,1,1,60.0,31.0,5.0,,0,0,84.0
11852936,0.06523,0.72690,0.09371,0.06369,0.05046,1,1,0.72690,1,1,1,70.0,29.0,2.0,,0,0,72.0
11853074,0.01346,0.80036,0.01335,0.09397,0.07886,1,1,0.80036,1,1,1,50.0,35.0,5.0,,0,0,77.0
11853098,0.37755,0.28102,0.01000,0.15085,0.18059,4,1,0.37755,1,1,1,50.0,26.0,4.0,,0,0,89.0
11853407,0.08560,0.85487,0.00711,0.00716,0.04527,1,1,0.85487,1,1,1,80.0,30.0,6.0,,0,1,91.0
11853568,0.28157,0.21698,0.14210,0.29022,0.06913,4,0,0.29022,1,1,1,60.0,29.0,6.0,,0,0,84.0
11853662,0.37672,0.14123,0.19452,0.01740,0.27013,4,1,0.37672,1,1,1,60.0,35.0,5.0,,0,0,89.0
11853733,0.01550,0.08235,0.01550,0.53721,0.34943,2,2,0.53721,1,1,1,70.0,30.0,5.0,,0,0,79.0
11853919,0.01440,0.57356,0.11106,0.20555,0.09543,3,1,0.57356,1,1,1,70.0,24.0,4.0,,0,0,78.0
11853931,0.30021,0.00749,0.06092,0.47011,0.16127,3,2,0.47011,1,1,1,70.0,31.0,6.0,,0,0,87.0
11854011,0.42687,0.38140,0.17100,0.01042,0.01032,3,2,0.42687,1,1,1,60.0,28.0,4.0,,0,0,77.0
11854019,0.21177,0.17771,0.00896,0.25403,0.34752,4,1,0.34752,1,1,1,80.0,27.0,6.0,,0,0,88.0
11854344,0.10396,0.01029,0.11358,0.76217,0.01001,3,1,0.76217,1,1,1,50.0,34.0,5.0,,0,0,81.0
11854558,0.23149,0.30923,0.16966,0.19571,0.09390,4,1,0.30923,1,1,1,70.0,25.0,5.0,,0,0,86.0
11854642,0.13897,0.38228,0.07448,0.23540,0.16887,4,1,0.38228,1,1,1,80.0,27.0,5.0,,0,0,84.0
11854655,0.16323,0.06200,0.10085,0.58193,0.09199,3,1,0.58193,1,1,1,60.0,27.0,4.0,,0,0,75.0
11855233,0.52307,0.24699,0.00869,0.00878,0.21248,3,1,0.52307,1,1,1,60.0,33.0,4.0,,0,0,79.0
11855343,0.23302,0.00892,0.00860,0.20050,0.54895,3,1,0.54895,1,1,1,70.0,30.0,4.0,,0,0,77.0
11855360,0.15954,0.00873,0.11124,0.39165,0.32885,4,2,0.39165,1,1,1,60.0,28.0,6.0,,0,1,91.0
11855479,0.00897,0.46222,0.16000,0.21852,0.15030,4,1,0.46222,1,1,1,40.0,,4.0,,0,0,79.0
11855589,0.56918,0.01543,0.38445,0.01554,0.01541,2,2,0.56918,1,1,1,70.0,33.0,7.0,,0,0,83.0
11855902,0.48692,0.41587,0.07481,0.01129,0.01112,2,2,0.48692,1,1,1,80.0,32.0,5.0,,0,0,90.0
11855933,0.26746,0.56250,0.00871,0.00908,0.15226,3,1,0.56250,1,1,1,50.0,29.0,6.0,,0,0,77.0
11856382,0.23544,0.38510,0.19097,0.17678,0.01171,4,1,0.38510,1,1,1,80.0,29.0,5.0,,0,0,71.0
11856438,0.21328,0.30669,0.00916,0.34194,0.12894,4,2,0.34194,1,1,1,60.0,24.0,3.0,,0,0,83.0
11856724,0.30723,0.01048,0.01042,0.66145,0.01042,2,2,0.66145,1,1,1,70.0,34.0,4.0,,0,0,88.0
11857157,0.42864,0.01020,0.01021,0.15055,0.40041,3,2,0.42864,1,1,1,60.0,,3.0,,0,0,86.0
11857845,0.03333,0.70000,0.19999,0.03333,0.03333,2,1,0.70000,1,1,0,40.0,27.0,,93.0,0,0,
11919046,0.49341,0.02104,0.02107,0.14104,0.32344,3,2,0.49341,1,1,1,40.0,26.0,5.0,,0,1,85.0
11922435,0.02239,0.16015,0.02229,0.77292,0.02224,2,1,0.77292,1,1,1,90.0,25.0,5.0,,0,0,87.0
11922857,0.01825,0.43442,0.10942,0.41972,0.01819,3,2,0.43442,1,1,1,60.0,34.0,4.0,,0,0,85.0
11928262,0.03057,0.45940,0.03065,0.03061,0.44878,2,2,0.45940,1,1,1,60.0,32.0,,94.0,0,0,86.0
11931531,0.22175,0.23817,0.18350,0.21797,0.13860,5,0,0.23817,1,1,1,60.0,21.0,,,1,0,85.0
11934798,0.44284,0.24558,0.02241,0.15581,0.13337,4,1,0.44284,1,1,1,50.0,32.0,,93.0,0,0,86.0
11935092,0.08058,0.17275,0.15392,0.47179,0.12096,4,1,0.47179,1,1,1,60.0,27.0,5.0,,0,0,85.0
11935766,0.02524,0.02637,0.02500,0.89830,0.02508,1,1,0.89830,1,1,1,80.0,32.0,,95.0,0,0,84.0
11936408,0.13032,0.11551,0.08403,0.12482,0.54531,4,1,0.54531,1,1,1,90.0,34.0,,94.0,0,0,87.0
11937674,0.00957,0.54237,0.34169,0.00954,0.09683,2,2,0.54237,1,1,1,70.0,32.0,4.0,,0,0,86.0
11943275,0.24418,0.18357,0.00616,0.25340,0.31269,4,1,0.31269,1,1,1,50.0,33.0,,95.0,0,0,85.0
11943697,0.09259,0.24928,0.51256,0.13959,0.00598,3,1,0.51256,1,1,1,60.0,39.0,4.0,,0,0,83.0
11944537,0.13437,0.26916,0.14290,0.02268,0.43088,4,1,0.43088,1,1,1,80.0,26.0,6.0,,0,0,86.0
11950731,0.22138,0.22614,0.49779,0.00745,0.04723,3,1,0.49779,1,1,1,90.0,19.0,4.0,,0,0,91.0
11953555,0.06958,0.10856,0.13980,0.67081,0.01125,3,1,0.67081,1,1,1,90.0,28.0,6.0,,0,0,86.0
11961820,0.20844,0.35406,0.17684,0.25142,0.00924,4,1,0.35406,1,1,1,80.0,27.0,4.0,,0,0,86.0
11963044,0.00766,0.05239,0.57640,0.10599,0.25756,3,1,0.57640,1,1,1,60.0,21.0,5.0,,0,0,79.0
11963640,0.22325,0.06410,0.13421,0.31836,0.26007,4,1,0.31836,1,1,1,70.0,33.0,7.0,,0,0,89.0
11964181,0.34221,0.08401,0.50674,0.05866,0.00838,2,2,0.50674,1,1,1,90.0,27.0,4.0,,0,0,87.0
11964769,0.00628,0.13450,0.32007,0.53290,0.00625,3,2,0.53290,1,1,1,70.0,30.0,4.0,,0,0,83.0
11964934,0.00937,0.08269,0.53721,0.28398,0.08675,2,1,0.53721,1,1,1,50.0,35.0,7.0,,0,0,81.0
11965004,0.01568,0.01567,0.62560,0.32744,0.01562,2,2,0.62560,1,1,1,60.0,32.0,5.0,,0,0,89.0
11966152,0.13267,0.46935,0.09879,0.01702,0.28217,3,1,0.46935,1,1,1,90.0,27.0,4.0,,0,0,84.0
11966494,0.04966,0.28812,0.06400,0.21412,0.38410,3,1,0.38410,1,1,1,70.0,34.0,4.0,,0,0,88.0
11966579,0.01488,0.01434,0.01429,0.86931,0.08719,1,1,0.86931,1,1,1,60.0,33.0,5.0,,0,0,84.0
11966589,0.10730,0.00955,0.00960,0.50250,0.37106,3,2,0.50250,1,1,1,80.0,31.0,5.0,,0,0,80.0
11969511,0.15686,0.02547,0.02501,0.76661,0.02605,2,1,0.76661,1,1,1,60.0,30.0,6.0,,0,0,93.0
11972007,0.27893,0.42275,0.06735,0.01064,0.22034,3,1,0.42275,1,1,1,50.0,35.0,,94.0,0,0,86.0
11972185,0.20048,0.00886,0.00889,0.16390,0.61787,3,1,0.61787,1,1,1,70.0,37.0,6.0,,0,0,89.0
11972755,0.10221,0.49290,0.12643,0.01448,0.26398,4,1,0.49290,1,1,1,70.0,34.0,,94.0,0,0,87.0
11972793,0.20380,0.00824,0.09977,0.16657,0.52163,3,1,0.52163,1,1,1,80.0,32.0,6.0,,0,0,91.0
11973980,0.01778,0.20697,0.01813,0.46169,0.29542,3,1,0.46169,1,1,1,60.0,28.0,3.0,,0,0,83.0
11974964,0.16804,0.20296,0.01023,0.34136,0.27741,4,1,0.34136,1,1,1,70.0,33.0,6.0,,0,0,88.0
11975110,0.47675,0.29083,0.07518,0.00852,0.14873,3,1,0.47675,1,1,0,50.0,25.0,4.0,,0,0,
11976168,0.11155,0.36411,0.01171,0.37039,0.14225,4,2,0.37039,1,1,1,70.0,28.0,6.0,,0,0,85.0
11976946,0.25015,0.25097,0.22926,0.26161,0.00801,4,0,0.26161,1,1,1,60.0,26.0,3.0,,0,0,83.0
11978541,0.27349,0.08419,0.05667,0.52097,0.06469,2,1,0.52097,1,1,1,80.0,33.0,8.0,,0,0,91.0
11979298,0.24424,0.01146,0.01132,0.65838,0.07460,2,1,0.65838,1,1,1,90.0,33.0,3.0,,0,0,90.0
11980909,0.18162,0.41831,0.01348,0.21338,0.17322,4,1,0.41831,1,1,1,70.0,27.0,3.0,,0,0,78.0
11981734,0.05078,0.79901,0.05018,0.05001,0.05002,1,1,0.79901,1,1,1,60.0,25.0,3.0,,0,0,83.0
11981805,0.01841,0.38343,0.01835,0.56157,0.01823,2,2,0.56157,1,1,1,80.0,32.0,4.0,,0,0,89.0
11983096,0.01283,0.34835,0.16130,0.25554,0.22198,4,1,0.34835,1,1,1,80.0,27.0,6.0,,0,0,83.0
11983823,0.23256,0.30549,0.06799,0.34217,0.05180,3,2,0.34217,1,1,1,70.0,33.0,5.0,,0,0,82.0
11984069,0.35099,0.12082,0.16298,0.21500,0.15021,5,1,0.35099,1,1,1,70.0,33.0,6.0,,0,0,90.0
11984533,0.04003,0.04003,0.43914,0.04003,0.44078,2,2,0.44078,1,1,1,80.0,32.0,5.0,,0,0,86.0
11985232,0.16952,0.19073,0.33251,0.28222,0.02502,4,1,0.33251,1,1,1,50.0,34.0,,92.0,0,0,78.0
11986575,0.19188,0.56061,0.21869,0.01453,0.01429,3,1,0.56061,1,1,1,80.0,24.0,4.0,,0,0,86.0
11988723,0.53886,0.39414,0.02227,0.02239,0.02235,2,2,0.53886,1,1,1,70.0,29.0,6.0,,0,0,82.0
11989799,0.05401,0.17167,0.35839,0.21167,0.20427,4,1,0.35839,1,1,1,60.0,33.0,6.0,,0,0,86.0
11990167,0.63730,0.30016,0.00780,0.00775,0.04699,2,2,0.63730,1,1,1,70.0,32.0,6.0,,0,0,94.0
11990591,0.26146,0.15577,0.16732,0.19081,0.22464,5,0,0.26146,1,1,1,50.0,32.0,5.0,,0,0,83.0
11991043,0.00884,0.70951,0.15346,0.00863,0.11955,3,1,0.70951,1,1,1,70.0,33.0,6.0,,0,1,94.0
11991510,0.28975,0.01188,0.28769,0.15024,0.26044,4,0,0.28975,1,1,1,70.0,29.0,5.0,,0,1,93.0
11992826,0.20445,0.19536,0.32465,0.26823,0.00732,4,1,0.32465,1,1,1,60.0,29.0,4.0,,0,0,87.0
11993737,0.08968,0.66218,0.22852,0.00986,0.00976,2,1,0.66218,1,1,1,80.0,26.0,4.0,,0,0,86.0
11996007,0.25044,0.18797,0.52144,0.02007,0.02008,3,1,0.52144,1,1,1,80.0,32.0,4.0,,0,0,83.0
11996091,0.05768,0.14848,0.24015,0.45845,0.09525,3,1,0.45845,1,1,1,60.0,32.0,5.0,,0,0,85.0
11997269,0.32657,0.00997,0.56988,0.00990,0.08368,2,2,0.56988,1,1,1,90.0,26.0,7.0,,0,0,85.0
11997528,0.01338,0.09367,0.60787,0.27223,0.01285,2,1,0.60787,1,1,1,70.0,33.0,5.0,,0,0,89.0
11997576,0.31484,0.44258,0.05121,0.18055,0.01082,3,2,0.44258,1,1,1,60.0,32.0,6.0,,0,0,83.0
11998051,0.45963,0.42666,0.09925,0.00728,0.00718,2,2,0.45963,1,1,1,70.0,28.0,5.0,,0,0,86.0
11998343,0.48382,0.25875,0.00745,0.11541,0.13457,4,1,0.48382,1,1,1,80.0,26.0,4.0,,0,0,87.0
11998994,0.35020,0.48947,0.07253,0.07597,0.01183,2,2,0.48947,1,1,1,90.0,40.0,4.0,,0,0,90.0
11999641,0.16554,0.09732,0.08513,0.52923,0.12278,3,1,0.52923,1,1,1,80.0,31.0,6.0,,0,0,91.0
12003437,0.11850,0.01834,0.35640,0.27587,0.23089,4,1,0.35640,1,1,1,70.0,26.0,3.0,,0,0,88.0
12005436,0.01180,0.40405,0.32840,0.01211,0.24364,3,2,0.40405,1,1,1,60.0,32.0,,95.0,0,0,69.0
12006595,0.01350,0.94617,0.01335,0.01350,0.01348,1,1,0.94617,1,1,1,30.0,,,93.0,0,0,82.0
12006651,0.15387,0.35298,0.29802,0.18536,0.00976,4,1,0.35298,1,1,1,40.0,30.0,,93.0,0,0,81.0
12029835,0.42670,0.03078,0.03171,0.47972,0.03108,2,2,0.47972,1,1,1,50.0,26.0,3.0,,0,0,87.0
12030044,0.49059,0.14319,0.11745,0.24158,0.00719,4,1,0.49059,1,1,1,70.0,30.0,5.0,,0,0,87.0
12030182,0.33564,0.08884,0.01075,0.55423,0.01054,2,2,0.55423,1,1,1,70.0,31.0,4.0,,0,0,89.0
12030264,0.07317,0.01124,0.17259,0.41134,0.33166,3,2,0.41134,1,1,1,70.0,33.0,3.0,,0,0,88.0
12030336,0.17705,0.58420,0.18155,0.02862,0.02858,3,1,0.58420,1,1,1,50.0,32.0,2.0,,0,0,90.0
12041160,0.39756,0.19670,0.10586,0.19099,0.10889,5,1,0.39756,1,1,1,70.0,25.0,4.0,,0,0,86.0
12041882,0.15816,0.22066,0.00862,0.43410,0.17846,4,1,0.43410,1,1,1,60.0,35.0,5.0,,0,0,89.0
12043171,0.23566,0.35433,0.29404,0.06684,0.04913,3,1,0.35433,1,1,1,90.0,27.0,6.0,,0,0,85.0
12046963,0.23620,0.24402,0.22931,0.22726,0.06322,4,0,0.24402,1,1,1,70.0,28.0,5.0,,0,0,87.0
12049608,0.02857,0.52418,0.02857,0.38993,0.02875,2,2,0.52418,1,1,1,40.0,29.0,4.0,,0,0,73.0
