id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11783692,0.22146,0.00664,0.00664,0.00664,0.00664,0.34091,0.39112,0.00664,0.00664,0.00664,3,2,0.39112,0,0,0,90.0,24.0,,,1,0,0,6.0,
11784016,0.00406,0.06053,0.00406,0.00406,0.00406,0.86348,0.04760,0.00406,0.00406,0.00406,1,1,0.86348,0,0,0,70.0,32.0,2.0,,0,0,0,3.0,
11785168,0.00601,0.00601,0.06770,0.00601,0.00601,0.00601,0.00601,0.00601,0.00601,0.88422,1,1,0.88422,0,0,0,60.0,,,93.0,0,0,0,73.0,
11785293,0.00400,0.00400,0.00400,0.00400,0.00400,0.96402,0.00400,0.00400,0.00400,0.00400,1,1,0.96402,0,0,0,60.0,26.0,4.0,,0,0,0,,
11786118,0.64423,0.00906,0.00906,0.00906,0.00906,0.00906,0.28330,0.00906,0.00906,0.00906,2,1,0.64423,0,0,0,70.0,,,93.0,0,0,0,29.0,
11786597,0.26565,0.00667,0.00667,0.00667,0.00667,0.15801,0.00667,0.00667,0.00667,0.52966,3,1,0.52966,0,0,0,50.0,25.0,4.0,,0,0,0,0.0,
11787022,0.25885,0.01228,0.39258,0.13759,0.01228,0.01228,0.01228,0.01228,0.13732,0.01228,4,1,0.39258,0,0,0,60.0,33.0,,93.0,0,0,0,38.0,
11787463,0.00561,0.00561,0.06199,0.00561,0.30553,0.36723,0.17532,0.00561,0.00561,0.06187,3,2,0.36723,0,0,0,40.0,28.0,3.0,,0,0,0,72.0,65.0
11787831,0.29521,0.00370,0.00370,0.00370,0.00370,0.67516,0.00370,0.00370,0.00370,0.00370,2,1,0.67516,0,0,0,90.0,,,92.0,0,0,0,13.0,
11788668,0.33826,0.08675,0.00770,0.39003,0.00770,0.13879,0.00769,0.00769,0.00769,0.00770,3,2,0.39003,0,0,0,60.0,33.0,4.0,,0,0,0,15.0,0.0
11788841,0.14059,0.08080,0.00384,0.16877,0.00384,0.43706,0.00384,0.00384,0.11211,0.04531,4,1,0.43706,0,0,0,60.0,29.0,,93.0,0,0,0,27.0,
11789575,0.00625,0.07292,0.00625,0.00625,0.00625,0.68960,0.06873,0.13124,0.00625,0.00625,2,1,0.68960,0,0,0,50.0,31.0,,,1,0,0,,42.0
11789901,0.62990,0.06912,0.00625,0.00625,0.19473,0.00625,0.00625,0.06875,0.00625,0.00625,2,1,0.62990,0,0,0,60.0,35.0,5.0,,0,0,0,47.0,46.0
11789903,0.00538,0.00538,0.00538,0.00538,0.05937,0.84377,0.00538,0.00538,0.05923,0.00538,1,1,0.84377,0,0,0,60.0,33.0,2.0,,0,0,0,,0.0
11789934,0.67778,0.01111,0.01111,0.01111,0.01111,0.01111,0.01111,0.23332,0.01111,0.01111,2,1,0.67778,0,0,0,60.0,28.0,4.0,,0,0,0,,14.0
11790069,0.00482,0.00482,0.00482,0.00482,0.00482,0.95665,0.00482,0.00482,0.00482,0.00482,1,1,0.95665,0,0,0,80.0,31.0,,,1,0,0,,18.0
11843068,0.00556,0.00556,0.00556,0.00556,0.00556,0.63150,0.00556,0.00556,0.00556,0.32405,2,2,0.63150,0,0,0,60.0,31.0,5.0,,0,0,0,20.0,
11843163,0.01250,0.41716,0.01250,0.01250,0.01250,0.48283,0.01250,0.01250,0.01250,0.01250,2,2,0.48283,0,0,0,50.0,25.0,3.0,,0,0,0,5.0,7.0
11843465,0.00588,0.00588,0.00588,0.00588,0.00588,0.94704,0.00588,0.00588,0.00588,0.00588,1,1,0.94704,0,0,0,40.0,29.0,3.0,,0,0,0,27.0,8.0
11843542,0.28018,0.21677,0.05249,0.00476,0.05243,0.37436,0.00476,0.00476,0.00476,0.00476,3,1,0.37436,0,0,0,70.0,32.0,,,1,0,0,29.0,
11843718,0.00834,0.00833,0.00833,0.00833,0.34165,0.59168,0.00833,0.00833,0.00833,0.00833,2,2,0.59168,0,0,0,80.0,28.0,5.0,,0,0,0,50.0,53.0
11843782,0.20971,0.47219,0.00333,0.00333,0.20599,0.00333,0.00333,0.00333,0.00333,0.09213,3,1,0.47219,0,0,0,60.0,34.0,4.0,,0,0,0,69.0,69.0
11843827,0.07570,0.00323,0.00323,0.00323,0.03562,0.75610,0.00323,0.00323,0.03542,0.08102,1,1,0.75610,0,0,0,70.0,,6.0,,0,0,0,7.0,
11843988,0.00455,0.00455,0.00455,0.00455,0.00455,0.32247,0.00455,0.00455,0.64116,0.00455,2,2,0.64116,0,0,0,60.0,,4.0,,0,0,0,0.0,0.0
11844003,0.06281,0.35994,0.00455,0.20070,0.00455,0.24947,0.00455,0.00455,0.10434,0.00455,4,1,0.35994,0,0,0,60.0,34.0,3.0,,0,0,0,4.0,
11844276,0.00383,0.00382,0.61169,0.04862,0.00382,0.27401,0.04274,0.00382,0.00382,0.00382,2,1,0.61169,0,0,0,50.0,,4.0,,0,0,0,54.0,58.0
11844286,0.28577,0.11857,0.00384,0.00384,0.00384,0.35974,0.00384,0.04595,0.17079,0.00384,4,1,0.35974,0,0,0,70.0,30.0,,,1,0,0,,0.0
11844373,0.00497,0.00497,0.00497,0.00497,0.49082,0.31904,0.05496,0.00497,0.10536,0.00497,3,2,0.49082,0,0,0,70.0,,5.0,,0,0,0,5.0,
11844417,0.00400,0.14083,0.00400,0.00400,0.00400,0.78396,0.00400,0.00400,0.00400,0.04720,2,1,0.78396,0,0,0,80.0,30.0,4.0,,0,0,0,14.0,
11844440,0.27614,0.07593,0.00417,0.00417,0.00417,0.18250,0.00417,0.00417,0.37917,0.06543,3,1,0.37917,0,0,0,50.0,27.0,3.0,,0,0,0,60.0,
11845121,0.00712,0.00712,0.00712,0.00712,0.00712,0.79203,0.07904,0.00712,0.07909,0.00712,1,1,0.79203,0,0,0,60.0,28.0,4.0,,0,0,0,16.0,14.0
11845533,0.00334,0.48338,0.00334,0.00334,0.17353,0.11372,0.00334,0.03668,0.07599,0.10336,4,1,0.48338,0,0,0,70.0,26.0,,,1,0,0,21.0,
11845667,0.79015,0.00435,0.00435,0.00435,0.00435,0.17506,0.00435,0.00435,0.00435,0.00435,2,1,0.79015,0,0,0,60.0,,3.0,,0,0,0,5.0,3.0
11845736,0.28454,0.23401,0.00345,0.00345,0.00345,0.12278,0.09138,0.00345,0.25004,0.00345,4,0,0.28454,0,0,0,90.0,32.0,4.0,,0,0,0,8.0,
11845868,0.00667,0.00667,0.00667,0.00667,0.00667,0.26299,0.00667,0.00667,0.00667,0.68366,2,1,0.68366,0,0,0,50.0,30.0,3.0,,0,0,0,,20.0
11846004,0.41027,0.05252,0.00435,0.39361,0.00435,0.11751,0.00435,0.00435,0.00435,0.00435,3,2,0.41027,0,0,0,70.0,,4.0,,0,0,0,33.0,
11846200,0.14601,0.00385,0.00384,0.00384,0.00384,0.66951,0.00385,0.00384,0.15757,0.00385,3,1,0.66951,0,0,0,50.0,,4.0,,0,0,0,0.0,0.0
11846277,0.00357,0.04636,0.00357,0.00357,0.00357,0.88851,0.04011,0.00357,0.00357,0.00357,1,1,0.88851,0,0,0,80.0,,6.0,,0,0,0,0.0,
11846320,0.00385,0.00385,0.00385,0.00385,0.00385,0.92582,0.00385,0.00385,0.00385,0.04339,1,1,0.92582,0,0,0,90.0,27.0,4.0,,0,0,0,7.0,
11846591,0.00615,0.00615,0.06913,0.00615,0.00616,0.31642,0.00615,0.00615,0.00615,0.57137,2,2,0.57137,0,0,0,80.0,32.0,5.0,,0,0,0,92.0,
11846654,0.04912,0.00436,0.09536,0.31364,0.00436,0.47253,0.00436,0.00436,0.00436,0.04755,2,2,0.47253,0,0,0,80.0,28.0,3.0,,0,0,0,31.0,53.0
11846716,0.70800,0.00668,0.00668,0.00668,0.00668,0.23859,0.00668,0.00668,0.00668,0.00668,2,1,0.70800,0,0,0,60.0,28.0,2.0,,0,0,0,13.0,
11847073,0.33983,0.25224,0.00715,0.07834,0.00715,0.11126,0.07856,0.00715,0.11117,0.00715,4,1,0.33983,0,0,0,50.0,26.0,3.0,,0,0,0,6.0,0.0
11847204,0.07435,0.82563,0.00556,0.00556,0.00556,0.00556,0.00556,0.06112,0.00556,0.00556,1,1,0.82563,0,0,0,80.0,23.0,,,1,0,0,33.0,24.0
11847363,0.08116,0.00417,0.00417,0.04683,0.00417,0.07672,0.00417,0.00417,0.00417,0.77029,1,1,0.77029,0,0,0,60.0,,5.0,,0,0,0,38.0,
11847448,0.84188,0.09142,0.00834,0.00834,0.00834,0.00834,0.00834,0.00834,0.00834,0.00834,1,1,0.84188,0,0,0,60.0,,7.0,,0,0,0,47.0,0.0
11847530,0.30301,0.32761,0.01429,0.01429,0.01429,0.26936,0.01429,0.01429,0.01429,0.01429,3,2,0.32761,0,0,0,60.0,29.0,2.0,,0,0,0,29.0,33.0
11847782,0.40343,0.00370,0.00370,0.00370,0.00370,0.52671,0.00370,0.00370,0.00370,0.04394,2,2,0.52671,0,0,0,90.0,30.0,,,1,0,0,29.0,
11847791,0.08494,0.06867,0.05786,0.00519,0.00519,0.25166,0.51095,0.00519,0.00519,0.00519,2,1,0.51095,0,0,0,50.0,31.0,4.0,,0,0,0,21.0,27.0
11847808,0.92330,0.00404,0.00404,0.00404,0.00404,0.00404,0.00404,0.04438,0.00404,0.00404,1,1,0.92330,0,0,0,70.0,28.0,,,1,0,0,,38.0
11847981,0.00503,0.65886,0.00503,0.00503,0.08486,0.16784,0.00503,0.00503,0.00503,0.05828,2,1,0.65886,0,0,0,60.0,29.0,5.0,,0,0,0,,6.0
11848029,0.40440,0.00500,0.00500,0.00500,0.00500,0.30336,0.00500,0.25723,0.00500,0.00500,3,2,0.40440,0,0,0,80.0,26.0,5.0,,0,0,0,26.0,18.0
11848253,0.00384,0.08053,0.08231,0.00383,0.04278,0.27833,0.00383,0.49688,0.00383,0.00383,2,1,0.49688,0,0,0,70.0,26.0,3.0,,0,0,0,7.0,
11848309,0.34075,0.01111,0.01111,0.01111,0.57036,0.01111,0.01111,0.01111,0.01111,0.01111,2,2,0.57036,0,0,0,60.0,,2.0,,0,0,0,0.0,
11848745,0.06393,0.00433,0.00433,0.00433,0.00433,0.24071,0.66501,0.00433,0.00433,0.00433,2,1,0.66501,0,0,0,70.0,27.0,3.0,,0,0,0,7.0,0.0
11848774,0.07534,0.00370,0.00370,0.00370,0.00370,0.79884,0.00370,0.04302,0.00370,0.06059,1,1,0.79884,0,0,0,70.0,,,,1,0,0,22.0,
11848834,0.95892,0.00456,0.00456,0.00456,0.00456,0.00456,0.00456,0.00456,0.00456,0.00456,1,1,0.95892,0,0,0,60.0,,4.0,,0,0,0,31.0,
11848927,0.60952,0.00767,0.00767,0.00767,0.00767,0.32909,0.00767,0.00767,0.00767,0.00767,2,2,0.60952,0,0,0,90.0,28.0,,,1,0,0,,50.0
11849250,0.00555,0.00555,0.00555,0.00555,0.06830,0.88729,0.00555,0.00555,0.00555,0.00555,1,1,0.88729,0,0,0,60.0,28.0,4.0,,0,0,0,8.0,
11849253,0.00470,0.00470,0.00470,0.00470,0.00470,0.47274,0.05485,0.43953,0.00470,0.00470,2,2,0.47274,0,0,0,60.0,28.0,,,1,0,0,32.0,
11849794,0.00528,0.00528,0.47534,0.00528,0.00528,0.48245,0.00528,0.00528,0.00528,0.00528,2,2,0.48245,0,0,0,80.0,,4.0,,0,0,0,18.0,
11850359,0.93657,0.00334,0.00334,0.00334,0.00334,0.00334,0.03670,0.00334,0.00334,0.00334,1,1,0.93657,0,0,0,40.0,,6.0,,0,0,0,4.0,34.0
11850459,0.25802,0.07890,0.00454,0.00454,0.00454,0.21144,0.11538,0.05011,0.15531,0.11722,5,0,0.25802,0,0,0,80.0,,4.0,,0,0,0,7.0,
11850464,0.24643,0.00345,0.00345,0.00345,0.00345,0.65693,0.00345,0.07248,0.00345,0.00345,2,1,0.65693,0,0,0,80.0,32.0,7.0,,0,0,0,35.0,39.0
11850596,0.00834,0.92499,0.00833,0.00833,0.00833,0.00833,0.00833,0.00833,0.00833,0.00833,1,1,0.92499,0,0,0,70.0,32.0,5.0,,0,0,0,60.0,81.0
11850674,0.04530,0.00399,0.00399,0.00399,0.00399,0.87464,0.00399,0.00399,0.00399,0.05211,1,1,0.87464,0,0,0,50.0,27.0,6.0,,0,0,0,9.0,
11850689,0.00500,0.00500,0.00500,0.00500,0.00500,0.37723,0.53277,0.00500,0.05499,0.00500,2,2,0.53277,0,0,0,70.0,20.0,,,1,0,0,22.0,3.0
11850729,0.00435,0.08080,0.00435,0.00435,0.00435,0.60470,0.00435,0.00435,0.24025,0.04816,2,1,0.60470,0,0,0,60.0,,3.0,,0,0,0,3.0,3.0
11850819,0.01243,0.01243,0.13789,0.01243,0.38957,0.26061,0.01243,0.01243,0.01243,0.13734,4,1,0.38957,0,0,0,60.0,23.0,,,1,0,0,47.0,18.0
11851218,0.00401,0.00401,0.00400,0.00400,0.04709,0.47198,0.00400,0.00400,0.00400,0.45290,2,2,0.47198,0,0,0,70.0,21.0,,,1,0,0,0.0,
11851331,0.00554,0.00554,0.06137,0.00554,0.00554,0.51979,0.00554,0.00554,0.00554,0.38009,2,2,0.51979,0,0,0,70.0,32.0,6.0,,0,0,0,39.0,
11851386,0.06186,0.00491,0.51063,0.00491,0.00491,0.22346,0.17460,0.00491,0.00491,0.00491,3,1,0.51063,0,0,0,60.0,,5.0,,0,0,0,15.0,
11851639,0.14140,0.23706,0.00417,0.00417,0.00417,0.43575,0.00417,0.00417,0.16077,0.00417,4,1,0.43575,0,0,0,50.0,34.0,5.0,,0,0,0,,0.0
11851863,0.00665,0.00664,0.07340,0.00664,0.47448,0.33902,0.07324,0.00664,0.00664,0.00664,2,2,0.47448,0,0,0,60.0,28.0,4.0,,0,0,0,5.0,0.0
11851921,0.00435,0.00435,0.00435,0.00435,0.00435,0.96088,0.00435,0.00435,0.00435,0.00435,1,1,0.96088,0,0,0,40.0,28.0,4.0,,0,0,0,,13.0
11852072,0.26234,0.00384,0.00384,0.00384,0.00384,0.43138,0.00384,0.00384,0.00384,0.27940,3,1,0.43138,0,0,0,90.0,30.0,6.0,,0,0,0,14.0,38.0
11852117,0.04819,0.00323,0.04173,0.00323,0.00323,0.55838,0.00323,0.06803,0.26753,0.00323,2,1,0.55838,0,0,0,90.0,,7.0,,0,0,0,8.0,
11852258,0.13437,0.00334,0.00334,0.07040,0.03682,0.63134,0.04063,0.03685,0.00334,0.03957,2,1,0.63134,0,0,0,90.0,,7.0,,0,0,0,0.0,
11852401,0.27194,0.00357,0.00356,0.00356,0.00357,0.21518,0.16590,0.32559,0.00356,0.00357,4,1,0.32559,0,0,0,80.0,,,,1,0,0,17.0,
11852431,0.27919,0.36483,0.00474,0.00474,0.00474,0.07289,0.00474,0.00474,0.25466,0.00474,3,1,0.36483,0,0,0,70.0,31.0,5.0,,0,0,0,61.0,59.0
11852448,0.00770,0.00769,0.00769,0.00769,0.08836,0.44151,0.41628,0.00769,0.00769,0.00769,2,2,0.44151,0,0,0,70.0,26.0,5.0,,0,0,0,30.0,29.0
11852451,0.05166,0.91641,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,1,1,0.91641,0,0,0,70.0,32.0,6.0,,0,0,0,31.0,17.0
11852503,0.24633,0.00588,0.00588,0.00588,0.00588,0.33314,0.00588,0.00588,0.00588,0.37935,3,2,0.37935,0,0,0,70.0,25.0,7.0,,0,0,0,0.0,
11852524,0.35704,0.24236,0.00357,0.03925,0.00357,0.25324,0.09027,0.00357,0.00357,0.00357,3,1,0.35704,0,0,0,60.0,23.0,3.0,,0,0,0,13.0,10.0
11852652,0.00589,0.07321,0.12354,0.00588,0.00588,0.40915,0.00588,0.00588,0.35880,0.00588,3,2,0.40915,0,0,0,70.0,28.0,5.0,,0,0,0,9.0,
11852769,0.00370,0.56053,0.00370,0.00370,0.00370,0.37292,0.00370,0.00370,0.00370,0.04066,2,2,0.56053,0,0,0,40.0,,7.0,,0,0,0,5.0,0.0
11852772,0.00371,0.04185,0.00370,0.00370,0.00370,0.89148,0.00370,0.04074,0.00370,0.00370,1,1,0.89148,0,0,0,70.0,28.0,,,1,0,0,23.0,
11853136,0.40129,0.00556,0.00556,0.00556,0.00556,0.38539,0.06351,0.00556,0.11647,0.00556,3,2,0.40129,0,0,0,80.0,29.0,2.0,,0,0,0,12.0,57.0
11853334,0.77432,0.00371,0.00370,0.00370,0.00370,0.19605,0.00370,0.00370,0.00370,0.00370,2,1,0.77432,0,0,0,50.0,,4.0,,0,0,0,0.0,5.0
11853375,0.23800,0.01667,0.01667,0.62866,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,2,1,0.62866,0,0,0,50.0,18.0,,,1,0,0,,
11853453,0.35582,0.00827,0.00827,0.00827,0.00827,0.40797,0.00827,0.17833,0.00827,0.00827,3,2,0.40797,0,0,0,30.0,,,92.0,0,0,0,13.0,
11853644,0.05775,0.04483,0.00398,0.00398,0.17578,0.43601,0.17862,0.00398,0.04417,0.05089,3,1,0.43601,0,0,0,70.0,26.0,5.0,,0,0,0,,6.0
11853716,0.43380,0.00908,0.00908,0.00908,0.10036,0.40228,0.00908,0.00908,0.00908,0.00908,3,2,0.43380,0,0,0,60.0,28.0,,,1,0,0,,17.0
11853807,0.05710,0.00500,0.09828,0.00500,0.00500,0.51176,0.24569,0.00500,0.00500,0.06216,2,1,0.51176,0,0,0,40.0,30.0,,,0,0,0,51.0,40.0
11853928,0.10406,0.33713,0.00714,0.07856,0.00714,0.43738,0.00714,0.00714,0.00714,0.00715,3,2,0.43738,0,0,0,70.0,31.0,,,1,0,0,11.0,
11854316,0.17570,0.00525,0.00525,0.00525,0.26916,0.46565,0.00525,0.00525,0.05797,0.00525,3,1,0.46565,0,0,0,70.0,,6.0,,0,0,0,62.0,38.0
11854383,0.15450,0.01258,0.01258,0.01258,0.01258,0.62683,0.13061,0.01258,0.01258,0.01258,3,1,0.62683,0,0,0,60.0,26.0,3.0,,0,0,0,,13.0
11854400,0.06758,0.13770,0.00400,0.06681,0.32397,0.29739,0.05057,0.00400,0.00400,0.04399,3,1,0.32397,0,0,0,90.0,26.0,3.0,,0,0,0,29.0,18.0
11854492,0.00476,0.18104,0.05250,0.00476,0.00476,0.63771,0.00476,0.05249,0.05247,0.00476,2,1,0.63771,0,0,0,60.0,33.0,4.0,,0,0,0,15.0,6.0
11855413,0.08522,0.00384,0.27387,0.00384,0.00384,0.38250,0.08626,0.00384,0.15295,0.00384,3,1,0.38250,0,0,0,60.0,33.0,3.0,,0,0,0,0.0,0.0
11855567,0.00345,0.00345,0.03794,0.00345,0.00345,0.41428,0.00345,0.00345,0.45173,0.07535,2,2,0.45173,0,0,0,80.0,32.0,4.0,,0,0,0,33.0,
11855898,0.22790,0.00476,0.00476,0.00476,0.00476,0.54350,0.09999,0.10003,0.00476,0.00476,3,1,0.54350,0,0,0,70.0,,5.0,,0,0,0,21.0,
11856133,0.66328,0.00370,0.00370,0.00370,0.15206,0.12165,0.00370,0.04081,0.00370,0.00370,3,1,0.66328,0,0,0,70.0,,5.0,,0,0,0,0.0,
11856377,0.00435,0.15758,0.00435,0.30873,0.00435,0.45979,0.00435,0.00435,0.04781,0.00435,3,2,0.45979,0,0,0,90.0,28.0,5.0,,0,0,0,8.0,
11856891,0.40993,0.00400,0.00400,0.00400,0.00400,0.43437,0.00400,0.04409,0.00400,0.08763,2,2,0.43437,0,0,0,60.0,24.0,4.0,,0,0,0,4.0,0.0
11856929,0.11279,0.37419,0.00435,0.00435,0.09131,0.30280,0.00435,0.00435,0.00435,0.09717,3,2,0.37419,0,0,0,60.0,34.0,7.0,,0,0,0,,12.0
11857058,0.13584,0.01237,0.24131,0.01237,0.01237,0.28519,0.01237,0.01237,0.01237,0.26342,4,0,0.28519,0,0,0,70.0,28.0,,,1,0,0,16.0,65.0
11857251,0.00477,0.32914,0.00477,0.06537,0.05209,0.47117,0.00477,0.00477,0.00477,0.05840,2,2,0.47117,0,0,0,80.0,30.0,,93.0,0,0,0,,
11857307,0.11235,0.09229,0.04444,0.00388,0.00388,0.68396,0.00388,0.00388,0.04758,0.00388,2,1,0.68396,0,0,0,80.0,28.0,,,1,0,0,8.0,0.0
11857353,0.18004,0.00452,0.00452,0.09560,0.04989,0.23597,0.00452,0.00452,0.41592,0.00452,3,1,0.41592,0,0,0,60.0,18.0,3.0,,0,0,0,,9.0
11857976,0.25250,0.07845,0.00712,0.00712,0.41359,0.21274,0.00712,0.00712,0.00712,0.00712,3,1,0.41359,0,0,0,70.0,,,,1,0,0,0.0,6.0
11917246,0.32924,0.12482,0.00415,0.00415,0.04595,0.26339,0.00415,0.00415,0.05719,0.16281,4,1,0.32924,0,0,0,90.0,31.0,,,1,0,0,25.0,
11917817,0.00631,0.00631,0.06939,0.00631,0.00631,0.25837,0.06912,0.32030,0.00631,0.25129,3,1,0.32030,0,0,0,70.0,39.0,2.0,,0,0,0,23.0,35.0
11923632,0.22355,0.00500,0.00500,0.00500,0.00500,0.63647,0.00500,0.00500,0.10498,0.00500,3,1,0.63647,0,0,0,50.0,,,92.0,0,0,0,6.0,
11925617,0.18008,0.31867,0.00384,0.11951,0.00384,0.06923,0.04228,0.08093,0.00384,0.17777,4,1,0.31867,0,0,0,50.0,29.0,,95.0,0,0,0,72.0,
11930592,0.13420,0.00619,0.00619,0.00619,0.00619,0.36163,0.39337,0.00619,0.00619,0.07366,3,2,0.39337,0,0,0,80.0,25.0,3.0,,0,0,0,,
11933372,0.21975,0.02002,0.02001,0.02001,0.02001,0.62018,0.02001,0.02001,0.02001,0.02001,2,1,0.62018,0,0,0,60.0,25.0,3.0,,0,0,0,0.0,
11934708,0.27784,0.44175,0.01002,0.01002,0.11018,0.01002,0.01002,0.01002,0.11012,0.01002,4,1,0.44175,0,0,0,80.0,25.0,3.0,,0,0,0,61.0,
11935728,0.24213,0.00383,0.00383,0.08111,0.04375,0.33861,0.23029,0.00383,0.00384,0.04877,3,1,0.33861,0,0,0,90.0,27.0,,,1,0,0,14.0,8.0
11936955,0.00715,0.00714,0.00714,0.00714,0.22141,0.72143,0.00714,0.00714,0.00714,0.00714,2,1,0.72143,0,0,0,80.0,24.0,,,1,0,0,38.0,87.0
11941852,0.22615,0.11699,0.00398,0.20557,0.00398,0.38725,0.04413,0.00398,0.00398,0.00398,4,1,0.38725,0,0,0,60.0,32.0,,93.0,0,0,0,10.0,
11942653,0.27379,0.05781,0.00499,0.00499,0.06591,0.57254,0.00499,0.00499,0.00499,0.00499,2,1,0.57254,0,0,0,80.0,24.0,,93.0,0,0,0,11.0,
11943223,0.00371,0.00371,0.00371,0.04075,0.00371,0.89134,0.04198,0.00371,0.00371,0.00371,1,1,0.89134,0,0,0,80.0,25.0,,92.0,0,0,0,0.0,
11944349,0.60071,0.04355,0.00334,0.00334,0.00334,0.11117,0.00334,0.03668,0.07744,0.11711,3,1,0.60071,0,0,0,60.0,27.0,4.0,,0,0,0,25.0,35.0
11945941,0.26692,0.00476,0.00476,0.05817,0.14833,0.39725,0.00476,0.00476,0.00476,0.10556,4,1,0.39725,0,0,0,50.0,,,92.0,0,0,0,80.0,
11949041,0.06772,0.00469,0.00469,0.00469,0.00469,0.23370,0.05288,0.00469,0.00469,0.61756,2,1,0.61756,0,0,0,60.0,31.0,,,1,0,0,26.0,11.0
11950347,0.22027,0.00526,0.16100,0.00526,0.00526,0.39305,0.00526,0.00526,0.00526,0.19410,4,1,0.39305,0,0,0,80.0,32.0,3.0,,0,0,0,9.0,12.0
11950712,0.29150,0.00370,0.00370,0.00370,0.15058,0.41836,0.04088,0.00370,0.04000,0.04387,3,1,0.41836,0,0,0,70.0,26.0,,92.0,0,0,0,18.0,
11952077,0.01429,0.36427,0.15715,0.01429,0.01429,0.37857,0.01429,0.01429,0.01429,0.01429,3,2,0.37857,0,0,0,50.0,31.0,,92.0,0,0,0,,
11960539,0.09046,0.00417,0.00417,0.00417,0.00417,0.82677,0.00417,0.00417,0.00417,0.05360,1,1,0.82677,0,0,0,40.0,27.0,2.0,,0,0,0,,
11962215,0.00311,0.05017,0.03426,0.00311,0.06538,0.19920,0.13863,0.03426,0.22111,0.25076,4,0,0.25076,0,0,0,80.0,27.0,,93.0,0,0,0,42.0,
11963070,0.05000,0.05000,0.05000,0.55000,0.05000,0.05000,0.05000,0.05000,0.05000,0.05000,1,1,0.55000,0,0,0,70.0,21.0,,,1,0,0,0.0,
11963317,0.18719,0.04564,0.00344,0.34463,0.00344,0.33187,0.03794,0.00344,0.03898,0.00344,3,2,0.34463,0,0,0,60.0,27.0,4.0,,0,0,0,14.0,37.0
11964137,0.30057,0.00435,0.00434,0.04900,0.00434,0.57279,0.05157,0.00434,0.00434,0.00434,2,2,0.57279,0,0,0,50.0,,,93.0,0,0,0,43.0,
11965229,0.00663,0.00662,0.07356,0.20857,0.09395,0.43198,0.15882,0.00662,0.00662,0.00662,3,1,0.43198,0,0,0,70.0,26.0,,,1,0,0,,
11965837,0.04697,0.45108,0.08128,0.00385,0.00385,0.28237,0.04244,0.00385,0.00385,0.08045,2,1,0.45108,0,0,0,60.0,28.0,2.0,,0,0,0,16.0,11.0
11966242,0.16744,0.24440,0.00435,0.00435,0.00435,0.51118,0.00435,0.00435,0.00435,0.05088,3,1,0.51118,0,0,0,80.0,24.0,,,1,0,0,17.0,
11966887,0.10579,0.00475,0.33919,0.05239,0.00475,0.21400,0.05223,0.00475,0.00475,0.21742,4,1,0.33919,0,0,0,80.0,27.0,,,1,0,0,6.0,
