Size: 1673
follow) 47 (0.028)
human) 47 (0.028)
true) 45 (0.027)
appreciate) 45 (0.027)
knowledge) 44 (0.026)
guy) 44 (0.026)
ben_gurion) 43 (0.026)
officer) 43 (0.026)
faith) 43 (0.026)
decide) 43 (0.026)
willing) 42 (0.025)
action) 42 (0.025)
sacrifice) 42 (0.025)
matter) 42 (0.025)
father) 42 (0.025)
bring) 41 (0.025)
modesty) 41 (0.025)
society) 41 (0.025)
hand) 40 (0.024)
peace) 40 (0.024)
environment) 40 (0.024)
never) 40 (0.024)
save) 40 (0.024)
continue) 40 (0.024)
task) 39 (0.023)
whole) 39 (0.023)
kill) 38 (0.023)
honest) 38 (0.023)
day) 38 (0.023)
possible) 38 (0.023)
feature) 38 (0.023)
connect) 38 (0.023)
listen) 37 (0.022)
maintain) 37 (0.022)
fact) 37 (0.022)
tell) 36 (0.022)
mission) 36 (0.022)
mother) 35 (0.021)
ask) 35 (0.021)
calm) 35 (0.021)
charisma) 35 (0.021)
accord) 35 (0.021)
describe) 35 (0.021)
concern) 35 (0.021)
considerate) 35 (0.021)
dream) 34 (0.020)
optimistic) 34 (0.020)
study) 34 (0.020)
around) 34 (0.020)
serious) 34 (0.020)
king) 34 (0.020)
still) 34 (0.020)
military) 34 (0.020)
home) 33 (0.020)
speak) 33 (0.020)
trust) 33 (0.020)
belief) 32 (0.019)
establish) 32 (0.019)
happen) 32 (0.019)
name) 32 (0.019)
jewish) 31 (0.019)
start) 31 (0.019)
accept) 31 (0.019)
evil) 31 (0.019)
demand) 31 (0.019)
truth) 31 (0.019)
command) 31 (0.019)
brother) 31 (0.019)
use) 30 (0.018)
general) 30 (0.018)
risk) 30 (0.018)
return) 30 (0.018)
amazing) 30 (0.018)
moshe_rabbeinu) 30 (0.018)
little) 30 (0.018)
professionalism) 30 (0.018)
battle) 30 (0.018)
caring) 29 (0.017)
role_model) 29 (0.017)
yet) 29 (0.017)
movie) 29 (0.017)
woman) 29 (0.017)
determination) 29 (0.017)
king_david) 29 (0.017)
like) 29 (0.017)
read) 29 (0.017)
determine) 29 (0.017)
moment) 29 (0.017)
assertive) 28 (0.017)
bad) 28 (0.017)
deal) 28 (0.017)
head) 28 (0.017)
team) 28 (0.017)
composure) 28 (0.017)
sensitive) 28 (0.017)
reason) 27 (0.016)
ambitious) 27 (0.016)
problem) 27 (0.016)
stick) 27 (0.016)
aspiration) 27 (0.016)
modest) 27 (0.016)
successful) 27 (0.016)
part) 27 (0.016)
special) 27 (0.016)
detail) 27 (0.016)
entire) 27 (0.016)
difficulty) 27 (0.016)
prime_minister) 26 (0.016)
close) 26 (0.016)
humility) 26 (0.016)
kind) 26 (0.016)
late) 26 (0.016)
face) 26 (0.016)
begin) 25 (0.015)
admire) 25 (0.015)
sweep) 25 (0.015)
move) 25 (0.015)
develop) 25 (0.015)
run) 25 (0.015)
side) 25 (0.015)
big) 25 (0.015)
stop) 25 (0.015)
success) 25 (0.015)
heart) 25 (0.015)
company) 25 (0.015)
fighter) 25 (0.015)
hero) 25 (0.015)
feel) 25 (0.015)
small) 25 (0.015)
field) 24 (0.014)
express) 24 (0.014)
do) 24 (0.014)
personality) 24 (0.014)
become) 24 (0.014)
hear) 24 (0.014)
reality) 24 (0.014)
thank) 24 (0.014)
history) 24 (0.014)
back) 24 (0.014)
break) 24 (0.014)
rabbi) 24 (0.014)
teacher) 23 (0.014)
sociable) 23 (0.014)
job) 23 (0.014)
excellence) 23 (0.014)
last) 23 (0.014)
personal_example) 23 (0.014)
let) 23 (0.014)
weak) 23 (0.014)
serve) 23 (0.014)
receive) 23 (0.014)
real) 23 (0.014)
force) 22 (0.013)
walk) 22 (0.013)
significant) 22 (0.013)
age) 22 (0.013)
perseverance) 22 (0.013)
rule) 22 (0.013)
lose) 22 (0.013)
especially) 22 (0.013)
choice) 22 (0.013)
subordinate) 22 (0.013)
leave) 22 (0.013)
imaginary) 22 (0.013)
huge) 22 (0.013)
creative) 21 (0.013)
raise) 21 (0.013)
dad) 21 (0.013)
level) 21 (0.013)
combine) 21 (0.013)
wisdom) 21 (0.013)
common) 21 (0.013)
today) 21 (0.013)
teach) 21 (0.013)
land) 21 (0.013)
long) 21 (0.013)
able) 21 (0.013)
principle) 20 (0.012)
realize) 20 (0.012)
main) 20 (0.012)
money) 20 (0.012)
volunteer) 20 (0.012)
order) 20 (0.012)
call) 20 (0.012)
roy_klein) 20 (0.012)
mind) 20 (0.012)
wrong) 20 (0.012)
write) 20 (0.012)
cause) 20 (0.012)
decisive) 20 (0.012)
david_ben) 20 (0.012)
realistic) 20 (0.012)
confidence) 20 (0.012)
optimism) 20 (0.012)
idea) 20 (0.012)
purpose) 20 (0.012)
open) 20 (0.012)
player) 19 (0.011)
social) 19 (0.011)
play) 19 (0.011)
clear) 19 (0.011)
attentive) 19 (0.011)
constantly) 19 (0.011)
yitzhak_rabin) 19 (0.011)
thinking) 19 (0.011)
devote) 19 (0.011)
motivation) 19 (0.011)
prominent) 19 (0.011)
different) 19 (0.011)
though) 19 (0.011)
unit) 19 (0.011)
holocaust) 19 (0.011)
support) 19 (0.011)
robin_hood) 19 (0.011)
seek) 19 (0.011)
necessary) 19 (0.011)
characterize) 19 (0.011)
school) 19 (0.011)
zion) 19 (0.011)
grow) 19 (0.011)
educator) 19 (0.011)
consider) 18 (0.011)
protect) 18 (0.011)
rabin) 18 (0.011)
fall) 18 (0.011)
death) 18 (0.011)
laugh) 18 (0.011)
homeland) 18 (0.011)
treat) 18 (0.011)
former) 18 (0.011)
position) 18 (0.011)
excellent) 18 (0.011)
view) 18 (0.011)
zionist) 18 (0.011)
easy) 18 (0.011)
keep) 18 (0.011)
full) 18 (0.011)
victory) 18 (0.011)
leadership_ability) 17 (0.010)
student) 17 (0.010)
answer) 17 (0.010)
joy) 17 (0.010)
shimon_pere) 17 (0.010)
willpower) 17 (0.010)
education) 17 (0.010)
seriousness) 17 (0.010)
stay) 17 (0.010)
perform) 17 (0.010)
community) 17 (0.010)
less) 17 (0.010)
step) 17 (0.010)
self) 17 (0.010)
front) 17 (0.010)
funny) 17 (0.010)
youth) 17 (0.010)
poor) 17 (0.010)
training) 17 (0.010)
quiet) 17 (0.010)
sometimes) 17 (0.010)
experience) 17 (0.010)
citizen) 17 (0.010)
fail) 16 (0.010)
janusz_korczak) 16 (0.010)
improve) 16 (0.010)
represent) 16 (0.010)
simple) 16 (0.010)
new) 16 (0.010)
difficult_decision) 16 (0.010)
historical_figure) 16 (0.010)
result) 16 (0.010)
deed) 16 (0.010)
parent) 16 (0.010)
opinion) 16 (0.010)
despite_difficultie) 16 (0.010)
wise) 16 (0.010)
class) 16 (0.010)
reliable) 16 (0.010)
mistake) 16 (0.010)
prove) 16 (0.010)
kindness) 16 (0.010)
willing_sacrifice) 16 (0.010)
course) 16 (0.010)
traits_seem) 16 (0.010)
behave) 16 (0.010)
idf) 16 (0.010)
stubborn) 16 (0.010)
personally) 16 (0.010)
meet) 15 (0.009)
physical) 15 (0.009)
far) 15 (0.009)
create) 15 (0.009)
challenge) 15 (0.009)
non) 15 (0.009)
hurt) 15 (0.009)
resilience) 15 (0.009)
impressive) 15 (0.009)
present) 15 (0.009)
almost) 15 (0.009)
number) 15 (0.009)
tremendous) 15 (0.009)
condition) 15 (0.009)
young) 15 (0.009)
interest) 15 (0.009)
attitude) 15 (0.009)
sit) 15 (0.009)
forward) 15 (0.009)
service) 15 (0.009)
actually) 15 (0.009)
strongly) 15 (0.009)
role) 15 (0.009)
turn) 15 (0.009)
therefore) 15 (0.009)
thus) 15 (0.009)
israeli) 15 (0.009)
group) 14 (0.008)
train) 14 (0.008)
coach) 14 (0.008)
son) 14 (0.008)
life) 14 (0.008)
connection) 14 (0.008)
exist) 14 (0.008)
impossible) 14 (0.008)
recently) 14 (0.008)
never_gave) 14 (0.008)
portray) 14 (0.008)
security) 14 (0.008)
intelligent) 14 (0.008)
operation) 14 (0.008)
area) 14 (0.008)
much_appreciate) 14 (0.008)
effort) 14 (0.008)
commitment) 14 (0.008)
lack) 14 (0.008)
enter) 14 (0.008)
obstacle) 14 (0.008)
enjoy) 14 (0.008)
house) 14 (0.008)
odd) 14 (0.008)
strength) 14 (0.008)
win) 14 (0.008)
relationship) 13 (0.008)
honesty) 13 (0.008)
free) 13 (0.008)
young_age) 13 (0.008)
one) 13 (0.008)
bear) 13 (0.008)
old) 13 (0.008)
require) 13 (0.008)
build) 13 (0.008)
ambition) 13 (0.008)
settle) 13 (0.008)
sense_humor) 13 (0.008)
guide) 13 (0.008)
engage) 13 (0.008)
helping_other) 13 (0.008)
future) 13 (0.008)
remember) 13 (0.008)
striving_excellence) 13 (0.008)
agree) 13 (0.008)
way) 13 (0.008)
generous) 13 (0.008)
hope) 13 (0.008)
dare) 13 (0.008)
cost) 13 (0.008)
mean) 13 (0.008)
nation) 13 (0.008)
mental) 13 (0.008)
fulfill) 13 (0.008)
word) 13 (0.008)
die) 13 (0.008)
appreciation) 13 (0.008)
ahead) 12 (0.007)
point) 12 (0.007)
feeling) 12 (0.007)
game) 12 (0.007)
chose) 12 (0.007)
alone) 12 (0.007)
sharp) 12 (0.007)
already) 12 (0.007)
literary) 12 (0.007)
helpful) 12 (0.007)
sensitivity) 12 (0.007)
pleasant) 12 (0.007)
hold) 12 (0.007)
rest) 12 (0.007)
together) 12 (0.007)
rescue) 12 (0.007)
path) 12 (0.007)
overcome) 12 (0.007)
finally) 12 (0.007)
ideal) 12 (0.007)
pressure) 12 (0.007)
certain) 12 (0.007)
contribution) 12 (0.007)
nature) 12 (0.007)
track) 12 (0.007)
equality) 12 (0.007)
accompany) 12 (0.007)
discipline) 12 (0.007)
public) 12 (0.007)
chance) 12 (0.007)
sure) 12 (0.007)
high_school) 12 (0.007)
benefit) 12 (0.007)
eye_level) 12 (0.007)
rich) 12 (0.007)
pay) 12 (0.007)
mainly) 12 (0.007)
righteousness) 12 (0.007)
motivate) 12 (0.007)
remain) 12 (0.007)
fun) 12 (0.007)
period) 12 (0.007)
member) 12 (0.007)
importance) 12 (0.007)
film) 12 (0.007)
term) 11 (0.007)
arrogant) 11 (0.007)
perceive) 11 (0.007)
fire) 11 (0.007)
connected) 11 (0.007)
wife) 11 (0.007)
strives_excellence) 11 (0.007)
law) 11 (0.007)
fulfil) 11 (0.007)
spider) 11 (0.007)
trouble) 11 (0.007)
bible) 11 (0.007)
eventually) 11 (0.007)
rise) 11 (0.007)
thought) 11 (0.007)
character) 11 (0.007)
convey) 11 (0.007)
crisis) 11 (0.007)
aspire) 11 (0.007)
president) 11 (0.007)
hardworke) 11 (0.007)
investor) 11 (0.007)
independent) 11 (0.007)
degree) 11 (0.007)
sentence) 11 (0.007)
explain) 11 (0.007)
inspire) 11 (0.007)
failure) 11 (0.007)
fear) 11 (0.007)
creativity) 11 (0.007)
battlefield) 11 (0.007)
martin_luther) 11 (0.007)
perfect) 11 (0.007)
second) 11 (0.007)
complete) 11 (0.007)
zionism) 11 (0.007)
status) 11 (0.007)
outstanding) 11 (0.007)
seriously) 11 (0.007)
quietly) 11 (0.007)
equal) 11 (0.007)
speech) 11 (0.007)
attach) 11 (0.007)
achievement) 11 (0.007)
stress) 10 (0.006)
sake) 10 (0.006)
dedicated) 10 (0.006)
supportive) 10 (0.006)
carry) 10 (0.006)
share) 10 (0.006)
tough) 10 (0.006)
attack) 10 (0.006)
initiative) 10 (0.006)
enemy) 10 (0.006)
negative) 10 (0.006)
deserve) 10 (0.006)
properly) 10 (0.006)
interested) 10 (0.006)
involve) 10 (0.006)
tank) 10 (0.006)
low) 10 (0.006)
allow) 10 (0.006)
admirable) 10 (0.006)
political) 10 (0.006)
patrol) 10 (0.006)
moral) 10 (0.006)
minister) 10 (0.006)
away) 10 (0.006)
system) 10 (0.006)
sweeping) 10 (0.006)
sign) 10 (0.006)
judgment) 10 (0.006)
never_gives) 10 (0.006)
later) 10 (0.006)
jewish_state) 10 (0.006)
constant) 10 (0.006)
helps_other) 10 (0.006)
freedom) 10 (0.006)
lie) 10 (0.006)
herzl) 10 (0.006)
promote) 10 (0.006)
several) 10 (0.006)
push) 10 (0.006)
pass) 10 (0.006)
interpersonal_skill) 10 (0.006)
singer) 10 (0.006)
judge) 10 (0.006)
extraordinary) 10 (0.006)
crazy) 10 (0.006)
doctor) 10 (0.006)
devotion) 10 (0.006)
enough) 10 (0.006)
british) 10 (0.006)
humanity) 10 (0.006)
demonstrate) 10 (0.006)
prepare) 10 (0.006)
champion) 9 (0.005)
adhere) 9 (0.005)
drift) 9 (0.005)
career) 9 (0.005)
childhood) 9 (0.005)
lecture) 9 (0.005)
spirit) 9 (0.005)
due) 9 (0.005)
month) 9 (0.005)
identify) 9 (0.005)
really_appreciate) 9 (0.005)
enlist) 9 (0.005)
loyal) 9 (0.005)
defeat) 9 (0.005)
kind_hearte) 9 (0.005)
control) 9 (0.005)
second_lebanon) 9 (0.005)
whole_world) 9 (0.005)
easily) 9 (0.005)
compromise) 9 (0.005)
ever) 9 (0.005)
mom) 9 (0.005)
cares_environment) 9 (0.005)
favor) 9 (0.005)
active) 9 (0.005)
avigdor_kahalani) 9 (0.005)
case) 9 (0.005)
warm) 9 (0.005)
nice) 9 (0.005)
insist) 9 (0.005)
justice) 9 (0.005)
solve) 9 (0.005)
black) 9 (0.005)
angry) 9 (0.005)
behavior) 9 (0.005)
exemplary) 9 (0.005)
mostly) 9 (0.005)
draw) 9 (0.005)
steal) 9 (0.005)
plan) 9 (0.005)
instill) 9 (0.005)
function) 9 (0.005)
much_possible) 9 (0.005)
progress) 9 (0.005)
dedicate) 9 (0.005)
understanding) 9 (0.005)
military_service) 9 (0.005)
admirable_figure) 9 (0.005)
particular) 9 (0.005)
dedication) 9 (0.005)
aware) 9 (0.005)
sense) 9 (0.005)
famous) 9 (0.005)
radiate) 9 (0.005)
movement) 9 (0.005)
desire_succeed) 8 (0.005)
commander_traine) 8 (0.005)
stubbornness) 8 (0.005)
escape) 8 (0.005)
wherever) 8 (0.005)
key) 8 (0.005)
distress) 8 (0.005)
shy_away) 8 (0.005)
greatly_appreciate) 8 (0.005)
similar) 8 (0.005)
lot) 8 (0.005)
release) 8 (0.005)
convention) 8 (0.005)
self_sacrifice) 8 (0.005)
past) 8 (0.005)
striving_victory) 8 (0.005)
popular) 8 (0.005)
series) 8 (0.005)
calmly) 8 (0.005)
individual) 8 (0.005)
solution) 8 (0.005)
adherence) 8 (0.005)
current) 8 (0.005)
ideology) 8 (0.005)
cool) 8 (0.005)
record) 8 (0.005)
balance) 8 (0.005)
patient) 8 (0.005)
meaningful) 8 (0.005)
early) 8 (0.005)
opportunity) 8 (0.005)
calculate) 8 (0.005)
negev) 8 (0.005)
man) 8 (0.005)
wonderful) 8 (0.005)
opponent) 8 (0.005)
achieve_goal) 8 (0.005)
patience) 8 (0.005)
establishment_state) 8 (0.005)
gentle) 8 (0.005)
grandmother) 8 (0.005)
curious) 8 (0.005)
girl) 8 (0.005)
authoritative) 8 (0.005)
throw) 8 (0.005)
shout) 8 (0.005)
settlement) 8 (0.005)
quite) 8 (0.005)
confident) 8 (0.005)
loyalty) 8 (0.005)
charge) 8 (0.005)
model) 8 (0.005)
excel) 8 (0.005)
contrary) 8 (0.005)
found) 8 (0.005)
exceptional) 8 (0.005)
skill) 8 (0.005)
donate) 8 (0.005)
solid) 8 (0.005)
ready) 8 (0.005)
participate) 8 (0.005)
hardship) 8 (0.005)
boy) 8 (0.005)
big_brother) 8 (0.005)
assertiveness) 8 (0.005)
virtue) 7 (0.004)
basketball) 7 (0.004)
party) 7 (0.004)
zvika) 7 (0.004)
reliability) 7 (0.004)
righteous) 7 (0.004)
eat) 7 (0.004)
mentally) 7 (0.004)
winston_churchill) 7 (0.004)
forget) 7 (0.004)
minded) 7 (0.004)
human_relation) 7 (0.004)
journey) 7 (0.004)
grandpa) 7 (0.004)
sport) 7 (0.004)
deep) 7 (0.004)
dror) 7 (0.004)
doubt) 7 (0.004)
admiration) 7 (0.004)
expect) 7 (0.004)
worldview) 7 (0.004)
qualities_characterize) 7 (0.004)
restraint) 7 (0.004)
best_side) 7 (0.004)
enterprise) 7 (0.004)
contact) 7 (0.004)
sea) 7 (0.004)
golani) 7 (0.004)
desert) 7 (0.004)
determined) 7 (0.004)
approach) 7 (0.004)
comfortable) 7 (0.004)
fearless) 7 (0.004)
complain) 7 (0.004)
really_like) 7 (0.004)
protagonist) 7 (0.004)
slavery) 7 (0.004)
treatment) 7 (0.004)
modestly) 7 (0.004)
terribly) 7 (0.004)
defend) 7 (0.004)
government) 7 (0.004)
human_dignity) 7 (0.004)
emotion) 7 (0.004)
stressful_situation) 7 (0.004)
overwhelming) 7 (0.004)
cold) 7 (0.004)
investment) 7 (0.004)
tolerant) 7 (0.004)
organization) 7 (0.004)
first_prime) 7 (0.004)
light) 7 (0.004)
historical) 7 (0.004)
encourage) 7 (0.004)
extensive) 7 (0.004)
qualities_seem) 7 (0.004)
height) 7 (0.004)
self_confidence) 7 (0.004)
politic) 7 (0.004)
immigrate) 7 (0.004)
half_full) 7 (0.004)
glass) 7 (0.004)
firm) 7 (0.004)
difficult_moment) 7 (0.004)
activity) 7 (0.004)
operational) 7 (0.004)
combat) 7 (0.004)
slave) 7 (0.004)
respectful) 7 (0.004)
motive) 7 (0.004)
beautiful) 7 (0.004)
emanuel) 7 (0.004)
trumpeldor) 7 (0.004)
affect) 7 (0.004)
wound) 7 (0.004)
pilot) 7 (0.004)
pursue) 7 (0.004)
probably) 7 (0.004)
correct) 7 (0.004)
neighborhood) 7 (0.004)
excellent_commander) 7 (0.004)
large) 6 (0.004)
fitness) 6 (0.004)
animal) 6 (0.004)
source) 6 (0.004)
tennis) 6 (0.004)
humor) 6 (0.004)
basis) 6 (0.004)
crime) 6 (0.004)
foot) 6 (0.004)
discover) 6 (0.004)
village) 6 (0.004)
familiar) 6 (0.004)
kingdom) 6 (0.004)
daily) 6 (0.004)
weapon) 6 (0.004)
mm) 6 (0.004)
ordinary) 6 (0.004)
pokemon) 6 (0.004)
genius) 6 (0.004)
loss) 6 (0.004)
brigade) 6 (0.004)
ghetto_uprise) 6 (0.004)
motivated) 6 (0.004)
forrest_gump) 6 (0.004)
orphanage) 6 (0.004)
gain) 6 (0.004)
dominant) 6 (0.004)
ago) 6 (0.004)
morning) 6 (0.004)
importantly) 6 (0.004)
fulfillment) 6 (0.004)
initiate) 6 (0.004)
authority) 6 (0.004)
strengthen) 6 (0.004)
top) 6 (0.004)
standard) 6 (0.004)
ego) 6 (0.004)
educational) 6 (0.004)
limit) 6 (0.004)
surround) 6 (0.004)
endless) 6 (0.004)
shape) 6 (0.004)
marry) 6 (0.004)
instead) 6 (0.004)
spend) 6 (0.004)
capable) 6 (0.004)
next) 6 (0.004)
sense_mission) 6 (0.004)
form) 6 (0.004)
extreme_situation) 6 (0.004)
decent) 6 (0.004)
hour) 6 (0.004)
herzl_vision) 6 (0.004)
acquaintance) 6 (0.004)
many_time) 6 (0.004)
humility_modesty) 6 (0.004)
pioneer) 6 (0.004)
influential) 6 (0.004)
inner) 6 (0.004)
genuine) 6 (0.004)
bold) 6 (0.004)
soft) 6 (0.004)
modesty_humility) 6 (0.004)
established_state) 6 (0.004)
truly) 6 (0.004)
uprising) 6 (0.004)
simply) 6 (0.004)
sheep) 6 (0.004)
struggle) 6 (0.004)
aside) 6 (0.004)
majority) 6 (0.004)
loving) 6 (0.004)
conversation) 6 (0.004)
broad) 6 (0.004)
greatly) 6 (0.004)
without_fear) 6 (0.004)
research) 6 (0.004)
polite) 6 (0.004)
united_state) 6 (0.004)
jump) 6 (0.004)
establishment) 6 (0.004)
improvement) 6 (0.004)
violence) 6 (0.004)
self_confident) 6 (0.004)
honor) 6 (0.004)
heroism) 6 (0.004)
week) 6 (0.004)
paratrooper) 6 (0.004)
glorious) 6 (0.004)
voice) 6 (0.004)
moreno) 6 (0.004)
bother) 6 (0.004)
takes_responsibility) 6 (0.004)
recover) 6 (0.004)
persuade) 6 (0.004)
advocate) 6 (0.004)
blood) 6 (0.004)
wholeheartedly) 6 (0.004)
awareness) 6 (0.004)
spite) 6 (0.004)
giving) 6 (0.004)
touch) 6 (0.004)
positivity) 6 (0.004)
concession) 5 (0.003)
employee) 5 (0.003)
attribute) 5 (0.003)
self_criticism) 5 (0.003)
hesitate) 5 (0.003)
cartoon) 5 (0.003)
old_age) 5 (0.003)
actor) 5 (0.003)
appearance) 5 (0.003)
talented) 5 (0.003)
shy) 5 (0.003)
imbue) 5 (0.003)
front_audience) 5 (0.003)
visit) 5 (0.003)
strong_woman) 5 (0.003)
stuck) 5 (0.003)
various) 5 (0.003)
realization) 5 (0.003)
interesting) 5 (0.003)
yossi) 5 (0.003)
frodo) 5 (0.003)
relate) 5 (0.003)
integrity) 5 (0.003)
framework) 5 (0.003)
deeply) 5 (0.003)
positively) 5 (0.003)
aim) 5 (0.003)
revere) 5 (0.003)
mulan) 5 (0.003)
defense) 5 (0.003)
listening) 5 (0.003)
catch) 5 (0.003)
valuable) 5 (0.003)
prison) 5 (0.003)
alive) 5 (0.003)
set_goal) 5 (0.003)
earth) 5 (0.003)
peretz) 5 (0.003)
grade) 5 (0.003)
rein) 5 (0.003)
successfully) 5 (0.003)
fighting) 5 (0.003)
produce) 5 (0.003)
admit) 5 (0.003)
thousand) 5 (0.003)
much_connect) 5 (0.003)
major) 5 (0.003)
athlete) 5 (0.003)
conduct) 5 (0.003)
process) 5 (0.003)
mature) 5 (0.003)
often) 5 (0.003)
irgun) 5 (0.003)
strong_physically) 5 (0.003)
basketball_player) 5 (0.003)
commit) 5 (0.003)
symbolize) 5 (0.003)
battery) 5 (0.003)
brigadier_general) 5 (0.003)
girlfriend) 5 (0.003)
middle) 5 (0.003)
armored) 5 (0.003)
loved_everyone) 5 (0.003)
foreign) 5 (0.003)
elect) 5 (0.003)
tolerance) 5 (0.003)
military_political) 5 (0.003)
destroy) 5 (0.003)
base) 5 (0.003)
reflect) 5 (0.003)
honest_decent) 5 (0.003)
religious) 5 (0.003)
yeshiva) 5 (0.003)
rank) 5 (0.003)
threat) 5 (0.003)
normal) 5 (0.003)
everyone_else) 5 (0.003)
event) 5 (0.003)
diligence) 5 (0.003)
department) 5 (0.003)
usually) 5 (0.003)
late_emanuel) 5 (0.003)
get_bett) 5 (0.003)
abroad) 5 (0.003)
revolutionary) 5 (0.003)
erez) 5 (0.003)
else) 5 (0.003)
captain) 5 (0.003)
conquer) 5 (0.003)
advice) 5 (0.003)
internship) 5 (0.003)
learning) 5 (0.003)
winnie_pooh) 5 (0.003)
deliver) 5 (0.003)
curiosity) 5 (0.003)
road) 5 (0.003)
opposition) 5 (0.003)
establish_jewish) 5 (0.003)
direct) 5 (0.003)
outside_box) 5 (0.003)
wide) 5 (0.003)
identity) 5 (0.003)
hardworking) 5 (0.003)
flow) 5 (0.003)
battalion) 5 (0.003)
stood_ground) 5 (0.003)
equally) 5 (0.003)
straight) 5 (0.003)
norm) 5 (0.003)
teammate) 5 (0.003)
courage_determination) 5 (0.003)
message) 5 (0.003)
hospitality) 5 (0.003)
mention) 5 (0.003)
emphasize) 5 (0.003)
issue) 5 (0.003)
contract) 5 (0.003)
underground) 5 (0.003)
song) 5 (0.003)
hide) 5 (0.003)
passed_away) 5 (0.003)
depth) 5 (0.003)
charismatic_sweepe) 5 (0.003)
relation) 5 (0.003)
peaceful) 5 (0.003)
kid) 5 (0.003)
ear) 5 (0.003)
intelligence) 5 (0.003)
precisely) 5 (0.003)
happy_part) 5 (0.003)
difficult_situation) 5 (0.003)
worry) 5 (0.003)
worked_hard) 5 (0.003)
gold) 5 (0.003)
emphasis) 5 (0.003)
steadfastness) 5 (0.003)
offer) 5 (0.003)
generation) 5 (0.003)
reading) 5 (0.003)
unite) 5 (0.003)
exactly) 5 (0.003)
immense) 5 (0.003)
test) 5 (0.003)
soul) 5 (0.003)
lesson) 5 (0.003)
instructor) 5 (0.003)
room) 5 (0.003)
diligent) 5 (0.003)
business) 5 (0.003)
manager) 5 (0.003)
excellent_interpersonal) 5 (0.003)
chief_staff) 5 (0.003)
everywhere) 5 (0.003)
impress) 5 (0.003)
drop) 5 (0.003)
injure) 5 (0.003)
stutter) 5 (0.003)
resident) 5 (0.003)
consideration) 5 (0.003)
tells_truth) 5 (0.003)
churchill) 5 (0.003)
profession) 5 (0.003)
existence) 5 (0.003)
combination) 5 (0.003)
discretion) 5 (0.003)
criticism) 5 (0.003)
strives_victory) 5 (0.003)
adherence_mission) 5 (0.003)
erez_gerstein) 5 (0.003)
suit) 4 (0.002)
advantage) 4 (0.002)
staff) 4 (0.002)
date) 4 (0.002)
korczak) 4 (0.002)
rabbit) 4 (0.002)
factory) 4 (0.002)
remind) 4 (0.002)
compare) 4 (0.002)
currently) 4 (0.002)
respects_everyone) 4 (0.002)
police) 4 (0.002)
stallone) 4 (0.002)
nonsense) 4 (0.002)
regard) 4 (0.002)
greatness) 4 (0.002)
material) 4 (0.002)
least) 4 (0.002)
wait) 4 (0.002)
particularly) 4 (0.002)
office) 4 (0.002)
stands_ground) 4 (0.002)
schindler) 4 (0.002)
nazi) 4 (0.002)
medal) 4 (0.002)
target) 4 (0.002)
sweep_away) 4 (0.002)
ashamed) 4 (0.002)
proud) 4 (0.002)
