Size: 500
optimism) 6 (0.012)
assertiveness) 6 (0.012)
united_state) 6 (0.012)
personality) 6 (0.012)
turn) 6 (0.012)
strives_excellence) 6 (0.012)
reliable) 5 (0.010)
goliath) 5 (0.010)
obstacle) 5 (0.010)
complete) 5 (0.010)
impossible) 5 (0.010)
high_school) 5 (0.010)
bury) 5 (0.010)
adapt) 5 (0.010)
therefore) 5 (0.010)
back) 5 (0.010)
actually) 5 (0.010)
risk) 5 (0.010)
break) 5 (0.010)
everything_b) 5 (0.010)
easily) 5 (0.010)
kind_hearte) 5 (0.010)
pleasant) 5 (0.010)
free) 5 (0.010)
third) 5 (0.010)
slave) 5 (0.010)
walk) 5 (0.010)
david_ben) 5 (0.010)
really_appreciate) 5 (0.010)
die) 5 (0.010)
intelligent) 5 (0.010)
supportive) 5 (0.010)
stubborn) 5 (0.010)
let) 5 (0.010)
considerate) 5 (0.010)
thousand) 5 (0.010)
mean) 5 (0.010)
diligent) 5 (0.010)
security) 5 (0.010)
worry) 5 (0.010)
almost) 5 (0.010)
promote) 5 (0.010)
invention) 5 (0.010)
powerful) 5 (0.010)
authoritative) 5 (0.010)
benefit) 5 (0.010)
twice) 5 (0.010)
historical) 5 (0.010)
late) 5 (0.010)
affect) 5 (0.010)
alone) 5 (0.010)
status) 5 (0.010)
imbue) 5 (0.010)
base) 5 (0.010)
sharp) 5 (0.010)
basketball) 5 (0.010)
else) 5 (0.010)
eventually) 5 (0.010)
sentence) 5 (0.010)
deed) 5 (0.010)
investment) 5 (0.010)
lack) 5 (0.010)
fighting) 5 (0.010)
pressure) 5 (0.010)
function) 5 (0.010)
poor) 5 (0.010)
simple) 5 (0.010)
career) 5 (0.010)
boy) 5 (0.010)
spend) 5 (0.010)
janusz_korczak) 5 (0.010)
certain) 5 (0.010)
decisive) 5 (0.010)
word) 5 (0.010)
class) 5 (0.010)
helping_other) 5 (0.010)
negative) 5 (0.010)
general) 5 (0.010)
compromise) 5 (0.010)
along_way) 5 (0.010)
nation) 5 (0.010)
attitude) 5 (0.010)
advance) 5 (0.010)
power) 5 (0.010)
menachem_begin) 5 (0.010)
warm) 5 (0.010)
away) 5 (0.010)
true) 5 (0.010)
role_model) 5 (0.010)
adhere) 5 (0.010)
patience) 5 (0.010)
importantly) 5 (0.010)
enlist) 5 (0.010)
professionalism) 5 (0.010)
present) 5 (0.010)
speech) 5 (0.010)
unit) 5 (0.010)
effort) 5 (0.010)
best_way) 5 (0.010)
behave) 5 (0.010)
tree) 4 (0.008)
content) 4 (0.008)
mostly) 4 (0.008)
famous) 4 (0.008)
motivate) 4 (0.008)
state_contract) 4 (0.008)
mom) 4 (0.008)
accompany) 4 (0.008)
afraid_make) 4 (0.008)
ben_gurion) 4 (0.008)
battle) 4 (0.008)
tank) 4 (0.008)
clear) 4 (0.008)
adherence) 4 (0.008)
knows_express) 4 (0.008)
chose) 4 (0.008)
failure) 4 (0.008)
position) 4 (0.008)
equal) 4 (0.008)
qualities_seem) 4 (0.008)
composure) 4 (0.008)
positively) 4 (0.008)
second) 4 (0.008)
tall) 4 (0.008)
fulfill) 4 (0.008)
understanding) 4 (0.008)
difference) 4 (0.008)
island) 4 (0.008)
past) 4 (0.008)
period) 4 (0.008)
service) 4 (0.008)
due) 4 (0.008)
degree) 4 (0.008)
receive) 4 (0.008)
admirable) 4 (0.008)
message) 4 (0.008)
deserve) 4 (0.008)
confident) 4 (0.008)
properly) 4 (0.008)
prominent) 4 (0.008)
mulan) 4 (0.008)
tolerance) 4 (0.008)
kindness) 4 (0.008)
aspire) 4 (0.008)
symbol) 4 (0.008)
movement) 4 (0.008)
worth) 4 (0.008)
personal_example) 4 (0.008)
easy) 4 (0.008)
skill) 4 (0.008)
progress) 4 (0.008)
especially) 4 (0.008)
hardworke) 4 (0.008)
immense) 4 (0.008)
constantly) 4 (0.008)
president) 4 (0.008)
treat) 4 (0.008)
fulfillment) 4 (0.008)
negev) 4 (0.008)
adopt) 4 (0.008)
leadership_ability) 4 (0.008)
wherever) 4 (0.008)
force) 4 (0.008)
maimonide) 4 (0.008)
currently) 4 (0.008)
exist) 4 (0.008)
push) 4 (0.008)
similar) 4 (0.008)
holocaust) 4 (0.008)
player) 4 (0.008)
travel) 4 (0.008)
normal) 4 (0.008)
completely) 4 (0.008)
opportunity) 4 (0.008)
roy_klein) 4 (0.008)
lie) 4 (0.008)
honesty) 4 (0.008)
seek) 4 (0.008)
excellent) 4 (0.008)
city) 4 (0.008)
path) 4 (0.008)
fulfil) 4 (0.008)
ideal) 4 (0.008)
series) 4 (0.008)
intelligence) 4 (0.008)
challenge) 4 (0.008)
loves_help) 4 (0.008)
recognize) 4 (0.008)
impressive) 4 (0.008)
lose) 4 (0.008)
detail) 4 (0.008)
fail) 4 (0.008)
donation) 4 (0.008)
israeli) 4 (0.008)
large) 4 (0.008)
wholeheartedly) 4 (0.008)
direction) 4 (0.008)
demonstrate) 4 (0.008)
discover) 4 (0.008)
judge) 4 (0.008)
usually) 4 (0.008)
game) 4 (0.008)
terribly) 4 (0.008)
real) 4 (0.008)
profession) 4 (0.008)
house) 4 (0.008)
engage) 4 (0.008)
close) 4 (0.008)
much_possible) 4 (0.008)
interest) 4 (0.008)
accord) 4 (0.008)
require) 4 (0.008)
expect) 4 (0.008)
battalion) 4 (0.008)
arrive) 4 (0.008)
would_like) 4 (0.008)
train) 4 (0.008)
perceive) 4 (0.008)
return) 4 (0.008)
mission) 4 (0.008)
joy_life) 4 (0.008)
constant) 4 (0.008)
box) 4 (0.008)
orderly) 4 (0.008)
manner) 4 (0.008)
cost) 3 (0.006)
thoughtful) 3 (0.006)
everything_fine) 3 (0.006)
logical) 3 (0.006)
purposeful) 3 (0.006)
respectful) 3 (0.006)
zionist) 3 (0.006)
assimilate) 3 (0.006)
demand) 3 (0.006)
capable) 3 (0.006)
answer) 3 (0.006)
spongebob) 3 (0.006)
bland) 3 (0.006)
trouble) 3 (0.006)
listening) 3 (0.006)
trial) 3 (0.006)
dignity) 3 (0.006)
appeal) 3 (0.006)
young) 3 (0.006)
south) 3 (0.006)
willingness) 3 (0.006)
ann) 3 (0.006)
aunt) 3 (0.006)
agreement) 3 (0.006)
throw) 3 (0.006)
grenade) 3 (0.006)
term) 3 (0.006)
hermione) 3 (0.006)
revolution) 3 (0.006)
remain) 3 (0.006)
encourage) 3 (0.006)
forward) 3 (0.006)
coordinator) 3 (0.006)
interested) 3 (0.006)
broadcast) 3 (0.006)
advise) 3 (0.006)
mature) 3 (0.006)
beauty) 3 (0.006)
beast) 3 (0.006)
bombing) 3 (0.006)
princess) 3 (0.006)
frog) 3 (0.006)
sex) 3 (0.006)
contrary) 3 (0.006)
anti) 3 (0.006)
sheep) 3 (0.006)
set_personal) 3 (0.006)
nice) 3 (0.006)
devote) 3 (0.006)
angry) 3 (0.006)
bother) 3 (0.006)
happiness) 3 (0.006)
organize) 3 (0.006)
prince) 3 (0.006)
perfection) 3 (0.006)
cousin) 3 (0.006)
language) 3 (0.006)
stressful) 3 (0.006)
ear) 3 (0.006)
achievement) 3 (0.006)
doubt) 3 (0.006)
symbolize) 3 (0.006)
significant) 3 (0.006)
less) 3 (0.006)
non) 3 (0.006)
fine) 3 (0.006)
agree) 3 (0.006)
condition) 3 (0.006)
perfect) 3 (0.006)
imagine) 3 (0.006)
interview) 3 (0.006)
education) 3 (0.006)
concern_other) 3 (0.006)
future) 3 (0.006)
supposedly) 3 (0.006)
fall) 3 (0.006)
acceptance) 3 (0.006)
atmosphere) 3 (0.006)
appear) 3 (0.006)
admit) 3 (0.006)
super) 3 (0.006)
sound) 3 (0.006)
instill) 3 (0.006)
interpersonal) 3 (0.006)
contain) 3 (0.006)
essential) 3 (0.006)
tolerant) 3 (0.006)
shoulder) 3 (0.006)
parent) 3 (0.006)
pursuit) 3 (0.006)
light) 3 (0.006)
donate) 3 (0.006)
insist) 3 (0.006)
found) 3 (0.006)
stop) 3 (0.006)
improve) 3 (0.006)
settlement) 3 (0.006)
regard) 3 (0.006)
highly) 3 (0.006)
surrounding) 3 (0.006)
curious) 3 (0.006)
seriousness) 3 (0.006)
orphanage) 3 (0.006)
alive) 3 (0.006)
seems_positive) 3 (0.006)
bear) 3 (0.006)
death) 3 (0.006)
succumb) 3 (0.006)
brag) 3 (0.006)
school) 3 (0.006)
eran) 3 (0.006)
protect) 3 (0.006)
grade) 3 (0.006)
early) 3 (0.006)
disney) 3 (0.006)
willing_sacrifice) 3 (0.006)
superman) 3 (0.006)
neighbor) 3 (0.006)
implement) 3 (0.006)
harm) 3 (0.006)
devotion) 3 (0.006)
evil) 3 (0.006)
hate) 3 (0.006)
dress) 3 (0.006)
racism) 3 (0.006)
even_though) 3 (0.006)
learning) 3 (0.006)
deep) 3 (0.006)
generation) 3 (0.006)
humility) 3 (0.006)
correct) 3 (0.006)
wonderful) 3 (0.006)
stress) 3 (0.006)
focus) 3 (0.006)
citizen) 3 (0.006)
attention) 3 (0.006)
initiative) 3 (0.006)
neighborhood) 3 (0.006)
upper) 3 (0.006)
distinguish) 3 (0.006)
culture) 3 (0.006)
search) 3 (0.006)
giant) 3 (0.006)
forest) 3 (0.006)
quiet) 3 (0.006)
amount) 3 (0.006)
tenure) 3 (0.006)
evident) 3 (0.006)
benjamin_netanyahu) 3 (0.006)
operation) 3 (0.006)
appropriate) 3 (0.006)
inner) 3 (0.006)
basically) 3 (0.006)
quite) 3 (0.006)
harry_potter) 3 (0.006)
prejudice) 3 (0.006)
criticism) 3 (0.006)
take_care) 3 (0.006)
sense_humor) 3 (0.006)
common) 3 (0.006)
african) 3 (0.006)
wide) 3 (0.006)
secretly) 3 (0.006)
ground) 3 (0.006)
warrior) 3 (0.006)
adore) 3 (0.006)
diligence) 3 (0.006)
concern) 3 (0.006)
flow) 3 (0.006)
glass) 3 (0.006)
competitive) 3 (0.006)
tremendous) 3 (0.006)
necessary) 3 (0.006)
previous) 3 (0.006)
framework) 3 (0.006)
quickly) 3 (0.006)
body) 3 (0.006)
sensitivity) 3 (0.006)
best_side) 3 (0.006)
university) 3 (0.006)
several) 3 (0.006)
bit) 3 (0.006)
stay) 3 (0.006)
abroad) 3 (0.006)
dedication) 3 (0.006)
thinking) 3 (0.006)
extensive) 3 (0.006)
perform) 3 (0.006)
combination) 2 (0.004)
dar) 2 (0.004)
dimension) 2 (0.004)
inferior) 2 (0.004)
jail) 2 (0.004)
distract) 2 (0.004)
aaronson) 2 (0.004)
genius) 2 (0.004)
rise) 2 (0.004)
bus) 2 (0.004)
belle) 2 (0.004)
exhaust) 2 (0.004)
amit) 2 (0.004)
forever) 2 (0.004)
opinionate) 2 (0.004)
cancer) 2 (0.004)
embark) 2 (0.004)
successfully) 2 (0.004)
strongly) 2 (0.004)
solve) 2 (0.004)
object) 2 (0.004)
later) 2 (0.004)
resident) 2 (0.004)
connection) 2 (0.004)
sit) 2 (0.004)
calculate) 2 (0.004)
club) 2 (0.004)
refuse) 2 (0.004)
exemplary) 2 (0.004)
launch) 2 (0.004)
internship) 2 (0.004)
moore) 2 (0.004)
abandon) 2 (0.004)
humiliate) 2 (0.004)
tough) 2 (0.004)
olympic) 2 (0.004)
gymnast) 2 (0.004)
daily) 2 (0.004)
disagree) 2 (0.004)
top) 2 (0.004)
suffer) 2 (0.004)
mouth) 2 (0.004)
integrity) 2 (0.004)
pocket) 2 (0.004)
cool) 2 (0.004)
integral) 2 (0.004)
establishment_state) 2 (0.004)
private) 2 (0.004)
superficial) 2 (0.004)
micho) 2 (0.004)
program) 2 (0.004)
mention) 2 (0.004)
affinity) 2 (0.004)
scratch) 2 (0.004)
motivated) 2 (0.004)
extent) 2 (0.004)
worthy) 2 (0.004)
model) 2 (0.004)
associate) 2 (0.004)
immigration) 2 (0.004)
wait) 2 (0.004)
factor) 2 (0.004)
ahead) 2 (0.004)
self_discipline) 2 (0.004)
tech) 2 (0.004)
pay) 2 (0.004)
being) 2 (0.004)
hardship) 2 (0.004)
cartoon) 2 (0.004)
rare) 2 (0.004)
gilad) 2 (0.004)
phrase) 2 (0.004)
opinionated) 2 (0.004)
laugh) 2 (0.004)
even_difficult) 2 (0.004)
excessive) 2 (0.004)
victory) 2 (0.004)
retire) 2 (0.004)
sign) 2 (0.004)
shout) 2 (0.004)
jumped_grenade) 2 (0.004)
manager) 2 (0.004)
immigrate) 2 (0.004)
divorcee) 2 (0.004)
decent) 2 (0.004)
upheaval) 2 (0.004)
elect) 2 (0.004)
attempt) 2 (0.004)
volunteer) 2 (0.004)
supporter) 2 (0.004)
diana) 2 (0.004)
preference) 2 (0.004)
party) 2 (0.004)
dispute) 2 (0.004)
authority) 2 (0.004)
simplicity) 2 (0.004)
treatment) 2 (0.004)
together) 2 (0.004)
violent) 2 (0.004)
gandhi) 2 (0.004)
honestly) 2 (0.004)
deteriorate) 2 (0.004)
attract) 2 (0.004)
comrade) 2 (0.004)
inclusive) 2 (0.004)
humane) 2 (0.004)
solely) 2 (0.004)
retrospect) 2 (0.004)
nevertheless) 2 (0.004)
loyalty) 2 (0.004)
externality) 2 (0.004)
bomb) 2 (0.004)
ultimate) 2 (0.004)
severe) 2 (0.004)
semitism) 2 (0.004)
equally) 2 (0.004)
childhood) 2 (0.004)
background) 2 (0.004)
settle) 2 (0.004)
avoid) 2 (0.004)
resilience) 2 (0.004)
dare) 2 (0.004)
declare) 2 (0.004)
anything_return) 2 (0.004)
tale) 2 (0.004)
saw) 2 (0.004)
lecture) 2 (0.004)
pave) 2 (0.004)
idf) 2 (0.004)
connected) 2 (0.004)
advice) 2 (0.004)
disappoint) 2 (0.004)
pleasure) 2 (0.004)
group) 2 (0.004)
freedom) 2 (0.004)
pride) 2 (0.004)
living) 2 (0.004)
football) 2 (0.004)
legend) 2 (0.004)
survive) 2 (0.004)
marry) 2 (0.004)
deepen) 2 (0.004)
academic) 2 (0.004)
sad) 2 (0.004)
surround) 2 (0.004)
generally) 2 (0.004)
awareness) 2 (0.004)
reactor) 2 (0.004)
public) 2 (0.004)
gain) 2 (0.004)
enemy) 2 (0.004)
innocent) 2 (0.004)
hebrew) 2 (0.004)
salient) 2 (0.004)
conversation) 2 (0.004)
squadron) 2 (0.004)
government) 2 (0.004)
excel) 2 (0.004)
extreme) 2 (0.004)
emily) 2 (0.004)
review) 2 (0.004)
loving) 2 (0.004)
genuine) 2 (0.004)
logic) 2 (0.004)
acceptable) 2 (0.004)
painful) 2 (0.004)
balance) 2 (0.004)
proportion) 2 (0.004)
moral) 2 (0.004)
far) 2 (0.004)
ten) 2 (0.004)
strategy) 2 (0.004)
spartacus) 2 (0.004)
pity) 2 (0.004)
endow) 2 (0.004)
outside) 2 (0.004)
admirable_figure) 2 (0.004)
type) 2 (0.004)
singer) 2 (0.004)
encouragement) 2 (0.004)
patriarchal) 2 (0.004)
expand) 2 (0.004)
disguise) 2 (0.004)
admiration) 2 (0.004)
duty) 2 (0.004)
charge) 2 (0.004)
director) 2 (0.004)
maximum) 2 (0.004)
struggle) 2 (0.004)
rather) 2 (0.004)
desert) 2 (0.004)
employ) 2 (0.004)
unique) 2 (0.004)
development) 2 (0.004)
oust) 2 (0.004)
mark) 2 (0.004)
recently) 2 (0.004)
basement) 2 (0.004)
music) 2 (0.004)
half) 2 (0.004)
foremost) 2 (0.004)
animal) 2 (0.004)
affair) 2 (0.004)
erez) 2 (0.004)
positivity) 2 (0.004)
discipline) 2 (0.004)
honor) 2 (0.004)
forgive) 2 (0.004)
wing) 2 (0.004)
krembo) 2 (0.004)
election) 2 (0.004)
convince) 2 (0.004)
impact) 2 (0.004)
busy) 2 (0.004)
touch) 2 (0.004)
humor) 2 (0.004)
reflect) 2 (0.004)
unnecessary) 2 (0.004)
question) 2 (0.004)
space) 2 (0.004)
control) 2 (0.004)
audience) 2 (0.004)
poverty) 2 (0.004)
active) 2 (0.004)
concession) 2 (0.004)
orphan) 2 (0.004)
roi_klein) 2 (0.004)
religious) 2 (0.004)
ready) 2 (0.004)
attend) 2 (0.004)
inventor) 2 (0.004)
draw) 2 (0.004)
financially) 2 (0.004)
refer) 2 (0.004)
one_hand) 2 (0.004)
prepare) 2 (0.004)
plan) 2 (0.004)
exactly) 2 (0.004)
spirit) 2 (0.004)
scientist) 2 (0.004)
research) 2 (0.004)
religion) 2 (0.004)
medicine) 2 (0.004)
beyond) 2 (0.004)
ethic) 2 (0.004)
stage) 2 (0.004)
withstand) 2 (0.004)
difficult_situation) 2 (0.004)
direct) 2 (0.004)
offer) 2 (0.004)
nonetheless) 2 (0.004)
gold) 2 (0.004)
girlfriend) 2 (0.004)
differently) 2 (0.004)
constructive) 2 (0.004)
ancestor_abraham) 2 (0.004)
necessarily) 2 (0.004)
complain) 2 (0.004)
current) 2 (0.004)
test) 2 (0.004)
medic) 2 (0.004)
quietly) 2 (0.004)
optimal) 2 (0.004)
publish) 2 (0.004)
decade) 2 (0.004)
suddenly) 2 (0.004)
revelation) 2 (0.004)
walt) 2 (0.004)
backward) 2 (0.004)
publicity) 2 (0.004)
danger) 2 (0.004)
mutual) 2 (0.004)
initiate) 2 (0.004)
relation) 2 (0.004)
hour) 2 (0.004)
esteemed) 2 (0.004)
insane) 2 (0.004)
trumpeldor) 2 (0.004)
pioneer) 2 (0.004)
variety) 2 (0.004)
emotional) 2 (0.004)
effectively) 2 (0.004)
steal) 2 (0.004)
helpful) 2 (0.004)
appoint) 2 (0.004)
rich) 2 (0.004)
fond) 2 (0.004)
talented) 2 (0.004)
least) 2 (0.004)
weapon) 2 (0.004)
unwilling) 2 (0.004)
indicate) 2 (0.004)
central) 2 (0.004)
strengthen) 2 (0.004)
stable) 2 (0.004)
road) 2 (0.004)
ordinary) 2 (0.004)
stark) 2 (0.004)
iron) 2 (0.004)
japanese) 2 (0.004)
behavior) 2 (0.004)
journey) 2 (0.004)
forget) 2 (0.004)
elephant) 2 (0.004)
inspire) 2 (0.004)
wisely) 2 (0.004)
rule) 2 (0.004)
philosopher) 2 (0.004)
grant) 2 (0.004)
explore) 2 (0.004)
existence) 2 (0.004)
dedicated) 2 (0.004)
comment) 2 (0.004)
intention) 2 (0.004)
salute) 2 (0.004)
youth) 2 (0.004)
singing) 2 (0.004)
pass) 2 (0.004)
tyrion) 2 (0.004)
throne) 2 (0.004)
lannister) 2 (0.004)
dwarf) 2 (0.004)
martin_luth) 2 (0.004)
american) 2 (0.004)
righteous) 2 (0.004)
warmth) 2 (0.004)
trip) 2 (0.004)
partner) 2 (0.004)
design) 2 (0.004)
negativity) 2 (0.004)
characteristic) 2 (0.004)
insanely) 2 (0.004)
add) 2 (0.004)
whenever) 2 (0.004)
rescue) 2 (0.004)
particular) 2 (0.004)
adult) 2 (0.004)
yuval) 2 (0.004)
uncomfortable) 2 (0.004)
height) 2 (0.004)
birth) 2 (0.004)
average) 2 (0.004)
month) 2 (0.004)
enter) 2 (0.004)
combat) 2 (0.004)
topic) 2 (0.004)
exit) 2 (0.004)
