id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,Officer, DAPAR, TZADAK, MAVDAK1, MAVDAK2, REJECTED, EXCEL, GRADE, SOCIO_TIRONUT, SOCIO_PIKUD
11844485,0.00810,0.07786,0.88112,0.00453,0.00395,0.00351,0.00315,0.00286,0.00262,0.00242,0.00224,0.00209,0.00196,0.00184,0.00174,1,50.0,28.0,6.0,,0,0,84.0,6.0,8.0
11844524,0.41689,0.14865,0.03966,0.00269,0.00235,0.00208,0.00187,0.00170,0.03278,0.03269,0.00133,0.03249,0.28269,0.00109,0.00103,1,50.0,33.0,6.0,,0,0,80.0,63.0,
11845560,0.88605,0.00486,0.00403,0.00344,0.00300,0.00267,0.00240,0.08223,0.00199,0.00184,0.00170,0.00159,0.00149,0.00140,0.00132,1,60.0,26.0,4.0,,0,0,73.0,14.0,3.0
11846582,0.00805,0.89603,0.00530,0.00453,0.06166,0.00351,0.00315,0.00286,0.00262,0.00242,0.00224,0.00209,0.00196,0.00184,0.00174,1,60.0,,3.0,,0,0,79.0,13.0,
11847450,0.23831,0.06521,0.05986,0.00331,0.04135,0.00256,0.00230,0.00209,0.57603,0.00177,0.00164,0.00153,0.00143,0.00135,0.00127,1,80.0,32.0,7.0,,0,0,83.0,9.0,
11848534,0.01700,0.90232,0.01119,0.00956,0.00834,0.00740,0.00665,0.00604,0.00553,0.00510,0.00473,0.00442,0.00414,0.00389,0.00368,1,60.0,,3.0,,0,0,83.0,15.0,27.0
11849127,0.19517,0.26838,0.00420,0.00358,0.00313,0.00278,0.06305,0.00227,0.00207,0.00191,0.00178,0.44729,0.00155,0.00146,0.00138,1,60.0,,6.0,,0,0,79.0,16.0,17.0
11850045,0.00593,0.21786,0.00387,0.00331,0.00289,0.00256,0.04251,0.27136,0.00192,0.00177,0.04971,0.00153,0.35370,0.00135,0.03973,1,60.0,,3.0,,0,0,75.0,40.0,
11850054,0.13487,0.09467,0.00387,0.00331,0.04128,0.00256,0.19284,0.04057,0.00192,0.00177,0.00164,0.00153,0.47655,0.00135,0.00127,1,80.0,,4.0,,0,0,77.0,15.0,
11850150,0.44718,0.29432,0.00503,0.00430,0.22595,0.00333,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,50.0,,3.0,,0,0,78.0,,9.0
11850191,0.18716,0.23455,0.51582,0.00331,0.00289,0.00256,0.00230,0.00209,0.00191,0.00177,0.00164,0.03995,0.00143,0.00135,0.00127,1,90.0,,5.0,,0,0,74.0,38.0,15.0
11850222,0.25938,0.00758,0.00629,0.63054,0.00469,0.00416,0.00374,0.06590,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,1,60.0,28.0,4.0,,0,0,83.0,8.0,0.0
11850461,0.23142,0.00867,0.00719,0.00614,0.55514,0.00476,0.00428,0.00388,0.00356,0.00328,0.16131,0.00284,0.00266,0.00250,0.00236,1,30.0,25.0,4.0,,0,0,81.0,,
11850593,0.00638,0.36940,0.55649,0.04526,0.00313,0.00278,0.00249,0.00227,0.00207,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,1,70.0,,5.0,,0,0,79.0,,16.0
11850719,0.44138,0.00528,0.00438,0.00374,0.00326,0.00290,0.00260,0.04584,0.00216,0.48029,0.00185,0.00173,0.00162,0.00152,0.00144,1,60.0,,5.0,,0,0,84.0,31.0,16.0
11850772,0.39873,0.07457,0.00458,0.00391,0.00341,0.00303,0.00272,0.04791,0.27498,0.04755,0.13202,0.00181,0.00169,0.00159,0.00150,1,80.0,,6.0,,0,1,82.0,,17.0
11851243,0.00591,0.15750,0.77414,0.00331,0.04128,0.00256,0.00230,0.00209,0.00192,0.00177,0.00164,0.00153,0.00143,0.00135,0.00127,1,60.0,28.0,5.0,,0,0,82.0,,21.0
11851780,0.28963,0.36283,0.03895,0.03515,0.00235,0.00208,0.06606,0.00170,0.00156,0.00144,0.00133,0.00124,0.19356,0.00109,0.00103,1,70.0,,5.0,,0,0,82.0,5.0,
11852504,0.27989,0.45610,0.01438,0.17257,0.01073,0.00952,0.00855,0.00777,0.00711,0.00656,0.00609,0.00568,0.00532,0.00501,0.00473,1,70.0,38.0,4.0,,0,0,80.0,31.0,
11852664,0.46301,0.19467,0.05748,0.00358,0.00313,0.16950,0.00249,0.00227,0.00207,0.00191,0.09382,0.00166,0.00155,0.00146,0.00138,1,80.0,31.0,5.0,,0,0,77.0,38.0,
11852758,0.54032,0.20518,0.00839,0.20116,0.00626,0.00555,0.00499,0.00453,0.00415,0.00383,0.00355,0.00331,0.00310,0.00292,0.00276,1,60.0,33.0,4.0,,0,0,77.0,18.0,4.0
11853002,0.02547,0.02022,0.01678,0.18099,0.01251,0.01110,0.00998,0.00906,0.00830,0.00765,0.00710,0.50660,0.17286,0.00584,0.00551,1,70.0,33.0,5.0,,0,0,81.0,52.0,
11853536,0.63821,0.00486,0.00403,0.00344,0.04298,0.00267,0.00240,0.00217,0.00199,0.00184,0.28961,0.00159,0.00149,0.00140,0.00132,1,60.0,,,,0,0,76.0,74.0,80.0
11853853,0.71552,0.22862,0.00774,0.00662,0.00578,0.00513,0.00461,0.00418,0.00383,0.00353,0.00328,0.00306,0.00287,0.00270,0.00254,1,60.0,30.0,4.0,,0,0,71.0,9.0,
11854357,0.10794,0.25140,0.00503,0.00430,0.00375,0.00333,0.00299,0.05271,0.00249,0.00230,0.55650,0.00199,0.00186,0.00175,0.00165,1,70.0,32.0,4.0,,0,0,81.0,57.0,
11854371,0.85132,0.07021,0.00458,0.00391,0.00341,0.00303,0.00272,0.00247,0.00226,0.00209,0.04740,0.00181,0.00169,0.00159,0.00150,1,80.0,,8.0,,0,0,80.0,,41.0
11855610,0.30697,0.32944,0.00775,0.00662,0.00578,0.15898,0.00461,0.00418,0.00383,0.00353,0.15715,0.00306,0.00287,0.00270,0.00254,1,70.0,26.0,5.0,,0,0,79.0,,
11856399,0.49583,0.00507,0.00420,0.00359,0.00313,0.00278,0.00250,0.00227,0.00208,0.37320,0.05765,0.00166,0.00155,0.04314,0.00138,1,70.0,,4.0,,0,0,75.0,25.0,
11856578,0.83181,0.00674,0.00559,0.00478,0.06971,0.00370,0.00333,0.00302,0.05833,0.00255,0.00237,0.00221,0.00207,0.00195,0.00184,1,70.0,28.0,5.0,,0,0,78.0,9.0,29.0
11857664,0.00765,0.90604,0.00503,0.00430,0.00375,0.05333,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,40.0,,,94.0,0,0,77.0,36.0,27.0
11923662,0.40642,0.00528,0.51764,0.00374,0.00327,0.00290,0.00260,0.00236,0.00217,0.04547,0.00185,0.00173,0.00162,0.00152,0.00144,1,80.0,25.0,,92.0,0,0,81.0,0.0,
11925375,0.24455,0.33320,0.04797,0.00344,0.00300,0.04267,0.00240,0.04218,0.00199,0.00184,0.27096,0.00159,0.00149,0.00140,0.00132,1,30.0,33.0,,93.0,0,0,82.0,,14.0
11927180,0.39117,0.28473,0.00774,0.00662,0.12013,0.08207,0.00461,0.00418,0.00383,0.00353,0.00328,0.00306,0.00286,0.07964,0.00254,1,90.0,35.0,,93.0,0,0,78.0,,
11937144,0.23368,0.06552,0.00325,0.00278,0.00242,0.64725,0.00193,0.03402,0.00161,0.00148,0.00138,0.00128,0.00120,0.00113,0.00107,1,60.0,27.0,,93.0,0,0,80.0,64.0,40.0
11941586,0.00645,0.92165,0.00419,0.00358,0.04478,0.00278,0.00250,0.00227,0.00207,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,1,70.0,31.0,,94.0,0,0,83.0,47.0,
11941639,0.11019,0.79448,0.07215,0.00319,0.00278,0.00247,0.00222,0.00201,0.00184,0.00170,0.00158,0.00147,0.00138,0.00130,0.00123,1,50.0,,,93.0,0,0,76.0,,
11943652,0.83051,0.02427,0.02013,0.01720,0.01502,0.01333,0.01198,0.01087,0.00996,0.00918,0.00852,0.00795,0.00745,0.00701,0.00662,1,50.0,32.0,,93.0,0,0,76.0,33.0,0.0
11945645,0.00775,0.90592,0.00503,0.00430,0.05377,0.00333,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,50.0,25.0,,93.0,0,0,75.0,2.0,
11946372,0.11304,0.16624,0.59914,0.00287,0.00250,0.00222,0.00200,0.00181,0.00166,0.00153,0.00142,0.00133,0.10197,0.00117,0.00110,1,60.0,16.0,5.0,,0,0,78.0,11.0,9.0
11947768,0.31982,0.00811,0.00671,0.00574,0.00501,0.00444,0.00399,0.00363,0.00332,0.00306,0.09329,0.00265,0.00248,0.53555,0.00221,1,50.0,24.0,,93.0,0,0,81.0,0.0,10.0
11952234,0.59018,0.00552,0.00458,0.04937,0.28377,0.04850,0.00272,0.00247,0.00226,0.00209,0.00194,0.00181,0.00169,0.00159,0.00150,1,80.0,29.0,,95.0,0,0,80.0,,
11953175,0.29309,0.24001,0.07729,0.00506,0.00442,0.12139,0.00352,0.12086,0.12061,0.00270,0.00251,0.00234,0.00219,0.00206,0.00195,1,50.0,24.0,,92.0,0,0,64.0,5.0,0.0
11953824,0.07280,0.24678,0.00419,0.00358,0.00313,0.00278,0.00249,0.00227,0.00207,0.00191,0.04344,0.56760,0.04412,0.00146,0.00138,1,60.0,30.0,,93.0,0,1,90.0,64.0,
11955358,0.06116,0.19296,0.00403,0.00344,0.00300,0.00267,0.00240,0.00217,0.00199,0.00184,0.67854,0.04159,0.00149,0.00140,0.00132,1,60.0,,,93.0,0,0,70.0,2.0,
11968081,0.88452,0.00759,0.00629,0.00538,0.00469,0.00416,0.00374,0.00340,0.00311,0.06538,0.00266,0.00248,0.00233,0.00219,0.00207,1,70.0,24.0,,93.0,0,0,66.0,12.0,
11994591,0.12493,0.80314,0.00420,0.00358,0.00313,0.04445,0.00250,0.00227,0.00208,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,1,50.0,,,94.0,0,0,81.0,54.0,
11994715,0.00957,0.88252,0.00629,0.00538,0.00469,0.06669,0.00374,0.00340,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,1,50.0,30.0,,93.0,0,0,81.0,19.0,
11997100,0.48492,0.00529,0.00438,0.00374,0.00326,0.00290,0.11079,0.00236,0.00217,0.37203,0.00185,0.00173,0.00162,0.00152,0.00144,0,90.0,32.0,4.0,,0,0,,5.0,
12000628,0.37184,0.00650,0.00360,0.00307,0.00268,0.00238,0.12600,0.00194,0.00178,0.00164,0.00152,0.00142,0.47320,0.00125,0.00118,1,80.0,31.0,,94.0,0,0,89.0,,
12005761,0.27727,0.00486,0.45289,0.00344,0.20296,0.00266,0.00239,0.00217,0.00199,0.00184,0.00170,0.04159,0.00149,0.00140,0.00132,1,80.0,,4.0,,0,0,75.0,17.0,12.0
12034880,0.41978,0.00528,0.00438,0.00374,0.04672,0.00290,0.05736,0.00236,0.13262,0.00200,0.00185,0.26261,0.05544,0.00152,0.00144,1,50.0,24.0,,93.0,0,0,86.0,0.0,4.0
12036887,0.51889,0.01516,0.01258,0.01075,0.00938,0.38355,0.00748,0.00679,0.00622,0.00574,0.00532,0.00497,0.00465,0.00438,0.00413,1,70.0,29.0,,93.0,0,0,86.0,9.0,
12037587,0.89396,0.01526,0.01259,0.01075,0.00939,0.00833,0.00749,0.00680,0.00623,0.00574,0.00533,0.00497,0.00466,0.00438,0.00414,1,50.0,28.0,,93.0,0,0,81.0,77.0,
12040187,0.22193,0.15172,0.00347,0.00297,0.00259,0.00230,0.56889,0.03636,0.00172,0.00158,0.00147,0.00137,0.00128,0.00121,0.00114,1,50.0,,,93.0,0,0,80.0,50.0,
12041354,0.27464,0.29973,0.00629,0.25545,0.00469,0.00416,0.00374,0.00340,0.00311,0.00287,0.06512,0.00248,0.07004,0.00219,0.00207,1,80.0,27.0,,93.0,0,0,81.0,,
12042664,0.25578,0.64727,0.00503,0.00430,0.06439,0.00333,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,60.0,25.0,,94.0,0,0,77.0,4.0,
12044894,0.05819,0.83279,0.00403,0.04340,0.00300,0.00267,0.04240,0.00218,0.00199,0.00184,0.00170,0.00159,0.00149,0.00140,0.00132,1,50.0,,,93.0,0,0,72.0,,
12048131,0.00697,0.43527,0.39303,0.00391,0.00341,0.04843,0.00272,0.00247,0.00226,0.00209,0.09284,0.00181,0.00169,0.00159,0.00150,1,60.0,26.0,4.0,,0,0,76.0,45.0,
12056345,0.96973,0.00434,0.00360,0.00307,0.00268,0.00238,0.00214,0.00194,0.00178,0.00164,0.00152,0.00142,0.00133,0.00125,0.00118,1,80.0,25.0,,92.0,0,0,76.0,3.0,
12062922,0.18438,0.00507,0.11779,0.00358,0.66983,0.00278,0.00249,0.00227,0.00207,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,1,70.0,,,95.0,0,0,82.0,4.0,
12067593,0.78764,0.17778,0.00479,0.00410,0.00358,0.00317,0.00285,0.00259,0.00237,0.00219,0.00203,0.00189,0.00177,0.00167,0.00158,1,30.0,26.0,,92.0,0,0,69.0,10.0,5.0
12072243,0.47044,0.00935,0.08742,0.00662,0.39046,0.00512,0.00461,0.00418,0.00383,0.00353,0.00328,0.00306,0.00286,0.00269,0.00254,1,60.0,28.0,,93.0,0,0,79.0,3.0,
12072247,0.92141,0.00506,0.00419,0.00358,0.00313,0.00278,0.04577,0.00227,0.00207,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,1,60.0,,,93.0,0,0,86.0,,
12072918,0.29564,0.59266,0.00403,0.04614,0.00300,0.04262,0.00240,0.00217,0.00199,0.00184,0.00170,0.00159,0.00149,0.00140,0.00132,1,40.0,,,93.0,0,0,77.0,29.0,
12074766,0.21881,0.70143,0.00458,0.00391,0.00341,0.00303,0.00272,0.00247,0.00226,0.00209,0.00194,0.00181,0.04844,0.00159,0.00150,1,90.0,33.0,3.0,,0,0,72.0,29.0,
12078989,0.19657,0.31854,0.00559,0.06034,0.00417,0.00370,0.00333,0.00302,0.00277,0.39155,0.00237,0.00221,0.00207,0.00195,0.00184,1,90.0,26.0,,94.0,0,0,73.0,,
12079216,0.31853,0.07549,0.04746,0.00344,0.05641,0.00266,0.04239,0.00217,0.00199,0.04184,0.00170,0.40168,0.00149,0.00140,0.00132,1,80.0,22.0,,92.0,0,0,76.0,,
12158625,0.41884,0.14684,0.00373,0.07727,0.00278,0.26177,0.00222,0.00201,0.00184,0.03874,0.00158,0.03847,0.00138,0.00130,0.00123,0,30.0,,,93.0,0,0,,,
12219362,0.00701,0.54734,0.00458,0.32567,0.00341,0.00303,0.09361,0.00247,0.00226,0.00209,0.00194,0.00181,0.00169,0.00159,0.00150,1,50.0,28.0,,93.0,0,0,83.0,12.0,5.0
12219399,0.21035,0.32569,0.00347,0.05121,0.00259,0.00230,0.04374,0.31229,0.00172,0.00158,0.04007,0.00137,0.00128,0.00121,0.00114,1,60.0,,,95.0,0,0,80.0,17.0,
12227242,0.24975,0.41391,0.00503,0.00430,0.00375,0.00333,0.00299,0.00272,0.20255,0.00230,0.10211,0.00199,0.00186,0.00175,0.00165,1,70.0,19.0,,93.0,0,0,78.0,,
12227565,0.01400,0.49295,0.23120,0.00782,0.09773,0.00606,0.00544,0.00494,0.00453,0.00418,0.00387,0.00361,0.11748,0.00319,0.00301,1,60.0,25.0,,94.0,0,0,78.0,8.0,
12232039,0.00466,0.33720,0.04450,0.00261,0.00228,0.00202,0.59650,0.00165,0.00151,0.00139,0.00129,0.00120,0.00113,0.00106,0.00100,1,50.0,35.0,,94.0,0,1,89.0,10.0,
12235755,0.14125,0.29044,0.00360,0.00307,0.00268,0.03810,0.03382,0.14484,0.03750,0.00164,0.20320,0.03712,0.06031,0.00125,0.00118,1,50.0,,,93.0,0,0,78.0,58.0,
12247001,0.81471,0.09725,0.05676,0.00430,0.00376,0.00333,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,60.0,23.0,3.0,,0,0,82.0,53.0,65.0
12247002,0.68459,0.00486,0.00403,0.00344,0.00300,0.00267,0.04456,0.00217,0.00199,0.00184,0.04284,0.04157,0.15971,0.00140,0.00132,1,80.0,22.0,2.0,,0,0,83.0,11.0,5.0
12247358,0.41713,0.08306,0.00387,0.00331,0.35939,0.00256,0.00230,0.04055,0.00192,0.00177,0.00164,0.07844,0.00143,0.00135,0.00127,1,70.0,,5.0,,0,0,81.0,17.0,
12248885,0.92595,0.00467,0.00387,0.00331,0.00289,0.00256,0.04375,0.00209,0.00192,0.00177,0.00164,0.00153,0.00143,0.00135,0.00127,1,90.0,23.0,3.0,,0,0,86.0,35.0,
12249707,0.91966,0.00529,0.00438,0.04722,0.00327,0.00290,0.00260,0.00236,0.00217,0.00200,0.00185,0.00173,0.00162,0.00152,0.00144,1,50.0,,3.0,,0,0,84.0,47.0,41.0
12250295,0.61590,0.16375,0.00438,0.14906,0.00326,0.00290,0.00260,0.00236,0.00217,0.04546,0.00185,0.00173,0.00162,0.00152,0.00144,1,80.0,,6.0,,0,0,81.0,23.0,18.0
12250732,0.49891,0.09410,0.16351,0.00453,0.21452,0.00351,0.00315,0.00286,0.00262,0.00242,0.00224,0.00209,0.00196,0.00184,0.00174,1,80.0,26.0,4.0,,0,0,76.0,0.0,0.0
12251848,0.00618,0.92412,0.00403,0.00344,0.00300,0.00267,0.04304,0.00218,0.00199,0.00184,0.00171,0.00159,0.00149,0.00140,0.00132,1,60.0,29.0,5.0,,0,0,76.0,46.0,
12253212,0.56976,0.40231,0.00387,0.00331,0.00289,0.00256,0.00230,0.00209,0.00192,0.00177,0.00164,0.00153,0.00143,0.00135,0.00127,1,60.0,30.0,5.0,,0,0,76.0,0.0,0.0
12254605,0.33964,0.13509,0.01119,0.00956,0.00835,0.22969,0.00666,0.00604,0.00553,0.00510,0.00474,0.00442,0.00414,0.00389,0.22596,1,60.0,30.0,4.0,,0,0,70.0,2.0,
12254925,0.00961,0.42234,0.07689,0.00537,0.06719,0.06667,0.10707,0.22714,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,0,70.0,27.0,2.0,,0,0,,0.0,27.0
12254939,0.00735,0.42693,0.05649,0.00410,0.00358,0.00317,0.05372,0.00259,0.00237,0.00219,0.00203,0.33313,0.09911,0.00167,0.00158,1,60.0,,6.0,,0,0,79.0,,
12255022,0.00593,0.96614,0.00387,0.00331,0.00289,0.00256,0.00230,0.00209,0.00192,0.00177,0.00164,0.00153,0.00143,0.00135,0.00127,1,80.0,,5.0,,0,0,79.0,,10.0
12255040,0.29487,0.25902,0.00403,0.04286,0.00300,0.00266,0.34005,0.00217,0.00199,0.00184,0.00170,0.00159,0.04148,0.00140,0.00132,1,80.0,25.0,3.0,,0,0,84.0,19.0,
12255302,0.00697,0.56219,0.00458,0.40175,0.00341,0.00303,0.00272,0.00247,0.00226,0.00209,0.00194,0.00181,0.00169,0.00159,0.00150,1,50.0,28.0,5.0,,0,0,76.0,43.0,
12256136,0.55752,0.00485,0.00403,0.00344,0.00300,0.00267,0.37096,0.00217,0.00199,0.00184,0.00170,0.00159,0.00149,0.04141,0.00132,0,90.0,28.0,3.0,,0,0,,20.0,
12257093,0.46244,0.10677,0.07878,0.06461,0.06324,0.06277,0.00352,0.00320,0.00293,0.00270,0.00251,0.00234,0.14020,0.00206,0.00195,1,50.0,,4.0,,0,0,74.0,17.0,11.0
12258744,0.22908,0.56978,0.16640,0.00478,0.00417,0.00370,0.00333,0.00302,0.00277,0.00255,0.00237,0.00221,0.00207,0.00195,0.00184,1,80.0,,4.0,,0,0,82.0,45.0,25.0
12258813,0.18254,0.17808,0.00629,0.00537,0.00469,0.00416,0.00374,0.00340,0.00311,0.28433,0.19019,0.12750,0.00233,0.00219,0.00207,1,90.0,30.0,6.0,,0,0,77.0,29.0,
12258827,0.62191,0.23308,0.00503,0.00430,0.00375,0.00333,0.11170,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,60.0,25.0,5.0,,0,0,71.0,,0.0
12259006,0.39813,0.20656,0.12719,0.00331,0.00289,0.00256,0.00230,0.00209,0.04670,0.05045,0.10485,0.04892,0.00143,0.00135,0.00127,1,40.0,28.0,6.0,,0,0,81.0,0.0,0.0
12259231,0.47798,0.23795,0.09213,0.00614,0.07685,0.00476,0.00428,0.00388,0.00356,0.00328,0.07884,0.00284,0.00266,0.00250,0.00236,1,90.0,28.0,5.0,,0,0,77.0,0.0,
12261265,0.52607,0.08156,0.13823,0.05805,0.00357,0.00317,0.05506,0.00259,0.05003,0.00219,0.07257,0.00189,0.00177,0.00167,0.00157,1,60.0,,3.0,,0,0,78.0,56.0,
12261340,0.38650,0.18723,0.09568,0.00614,0.00536,0.00476,0.00428,0.00388,0.00356,0.28920,0.00304,0.00284,0.00266,0.00250,0.00236,1,60.0,,6.0,,0,0,82.0,62.0,
12262219,0.52342,0.36490,0.04662,0.00344,0.00300,0.00266,0.00239,0.00217,0.00199,0.00184,0.00170,0.00159,0.00149,0.00140,0.04137,1,50.0,,4.0,,0,0,74.0,60.0,
12263044,0.42125,0.18309,0.12370,0.00506,0.00442,0.00392,0.00352,0.00320,0.00293,0.00270,0.00251,0.09661,0.14308,0.00206,0.00195,1,60.0,32.0,4.0,,0,0,76.0,9.0,
12264687,0.01395,0.80436,0.00915,0.00782,0.00683,0.00606,0.00544,0.00494,0.00453,0.00417,0.00387,0.00361,0.11907,0.00319,0.00301,1,60.0,32.0,4.0,,0,0,76.0,0.0,40.0
12267022,0.41069,0.01104,0.00914,0.00781,0.00682,0.00605,0.00544,0.00494,0.00452,0.00417,0.19513,0.00361,0.32448,0.00318,0.00300,1,50.0,30.0,3.0,,0,0,72.0,0.0,0.0
12267054,0.11400,0.30586,0.12816,0.08349,0.00300,0.00267,0.00240,0.00218,0.00199,0.00184,0.04448,0.00159,0.30562,0.00140,0.00132,1,60.0,,4.0,,0,0,78.0,44.0,54.0
12267097,0.00729,0.70991,0.07682,0.00410,0.00358,0.00317,0.00285,0.05022,0.00237,0.13075,0.00203,0.00189,0.00177,0.00167,0.00157,1,70.0,,4.0,,0,0,69.0,29.0,74.0
12267340,0.22676,0.27404,0.00629,0.13691,0.06721,0.00416,0.26355,0.00340,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,1,80.0,,5.0,,0,0,83.0,74.0,
12268734,0.05083,0.04042,0.03350,0.36228,0.02499,0.02217,0.01992,0.01809,0.01657,0.34876,0.01418,0.01323,0.01239,0.01166,0.01101,1,60.0,32.0,5.0,,0,0,79.0,20.0,44.0
12268863,0.36922,0.37044,0.18642,0.00391,0.00341,0.00303,0.00272,0.00247,0.00226,0.00209,0.00194,0.00181,0.00169,0.00159,0.04699,1,70.0,,7.0,,0,0,83.0,,45.0
12269237,0.55837,0.07731,0.05582,0.00430,0.05376,0.05339,0.07313,0.00272,0.00249,0.00230,0.05645,0.05471,0.00186,0.00175,0.00165,1,40.0,,,94.0,0,0,87.0,23.0,79.0
12269459,0.22801,0.55406,0.00373,0.00319,0.00278,0.00247,0.04025,0.00201,0.00184,0.15471,0.00158,0.00147,0.00138,0.00130,0.00122,1,70.0,31.0,5.0,,0,0,82.0,5.0,
12269905,0.63863,0.27510,0.00503,0.00430,0.05372,0.00333,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,80.0,22.0,2.0,,0,0,70.0,3.0,
12270584,0.47553,0.39164,0.00774,0.00662,0.08275,0.00513,0.00461,0.00418,0.00383,0.00353,0.00328,0.00306,0.00287,0.00270,0.00254,1,50.0,25.0,4.0,,0,0,73.0,24.0,17.0
12270622,0.16453,0.40310,0.19036,0.05433,0.05377,0.00333,0.00299,0.00272,0.00249,0.05233,0.06281,0.00199,0.00186,0.00175,0.00165,1,70.0,,4.0,,0,0,68.0,37.0,
12271349,0.49665,0.33287,0.00629,0.00537,0.06722,0.06675,0.00374,0.00340,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,1,70.0,26.0,4.0,,0,0,82.0,23.0,
12271384,0.20785,0.65101,0.10638,0.00478,0.00417,0.00370,0.00333,0.00302,0.00277,0.00255,0.00237,0.00221,0.00207,0.00195,0.00184,1,60.0,,4.0,,0,0,66.0,40.0,
12271475,0.00961,0.62486,0.00629,0.00537,0.07001,0.00416,0.00374,0.00340,0.06568,0.06541,0.13241,0.00248,0.00233,0.00219,0.00207,1,60.0,,4.0,,0,0,77.0,,69.0
12271771,0.30427,0.33328,0.11452,0.00781,0.10685,0.00605,0.00544,0.00494,0.00452,0.09527,0.00387,0.00361,0.00338,0.00318,0.00300,1,70.0,,5.0,,0,0,79.0,10.0,0.0
12271977,0.01275,0.49760,0.18737,0.00717,0.00625,0.00555,0.00499,0.17137,0.00415,0.00383,0.00355,0.00331,0.08644,0.00292,0.00276,1,80.0,27.0,,93.0,0,0,77.0,18.0,
12273690,0.60984,0.19909,0.00503,0.00430,0.05844,0.10341,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,1,50.0,,6.0,,0,0,74.0,3.0,50.0
12275241,0.37947,0.30901,0.07861,0.00538,0.00469,0.00416,0.13506,0.00340,0.00311,0.00287,0.00266,0.06499,0.00233,0.00219,0.00207,1,60.0,,7.0,,0,0,76.0,,
