id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11785293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07904,0.00000,0.00000,0.88065,1,1,0.88065,0,0,0,60.0,26.0,4.0,,0,0,0,,
11786118,0.01442,0.01442,0.01442,0.01442,0.01442,0.01442,0.01442,0.01442,0.01442,0.87026,1,1,0.87026,0,0,0,70.0,,,93.0,0,0,0,29.0,
11786597,0.01003,0.01003,0.01003,0.01003,0.01003,0.01003,0.01003,0.01003,0.01003,0.90976,1,1,0.90976,0,0,0,50.0,25.0,4.0,,0,0,0,0.0,
11787022,0.01257,0.01257,0.01257,0.01257,0.01257,0.01257,0.01258,0.01257,0.01257,0.88685,1,1,0.88685,0,0,0,60.0,33.0,,93.0,0,0,0,38.0,
11787463,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94680,1,1,0.94680,0,0,0,40.0,28.0,3.0,,0,0,0,72.0,65.0
11787831,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93967,1,1,0.93967,0,0,0,90.0,,,92.0,0,0,0,13.0,
11788668,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.89958,1,1,0.89958,0,0,0,60.0,33.0,4.0,,0,0,0,15.0,0.0
11788841,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22501,0.00000,0.00000,0.73829,2,1,0.73829,0,0,0,60.0,29.0,,93.0,0,0,0,27.0,
11789575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93532,1,1,0.93532,0,0,0,50.0,31.0,,,1,0,0,,42.0
11789901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27388,0.00000,0.00000,0.65303,2,1,0.65303,0,0,0,60.0,35.0,5.0,,0,0,0,47.0,46.0
11789903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26261,0.00000,0.00000,0.67555,2,1,0.67555,0,0,0,60.0,33.0,2.0,,0,0,0,,0.0
11789934,0.02006,0.02006,0.02006,0.02006,0.02006,0.02006,0.02006,0.02006,0.02006,0.81945,1,1,0.81945,0,0,0,60.0,28.0,4.0,,0,0,0,,14.0
11790069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94683,1,1,0.94683,0,0,0,80.0,31.0,,,1,0,0,,18.0
11843068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93500,1,1,0.93500,0,0,0,60.0,31.0,5.0,,0,0,0,20.0,
11843163,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.89956,1,1,0.89956,0,0,0,50.0,25.0,3.0,,0,0,0,5.0,7.0
11843465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32116,0.00000,0.00000,0.61696,2,2,0.61696,0,0,0,40.0,29.0,3.0,,0,0,0,27.0,8.0
11843542,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18474,0.00000,0.00000,0.77051,2,1,0.77051,0,0,0,70.0,32.0,,,1,0,0,29.0,
11843718,0.01433,0.01433,0.01434,0.01433,0.01433,0.01433,0.01433,0.01433,0.01433,0.87102,1,1,0.87102,0,0,0,80.0,28.0,5.0,,0,0,0,50.0,53.0
11843782,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96387,1,1,0.96387,0,0,0,60.0,34.0,4.0,,0,0,0,69.0,69.0
11843827,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96235,1,1,0.96235,0,0,0,70.0,,6.0,,0,0,0,7.0,
11843988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94675,1,1,0.94675,0,0,0,60.0,,4.0,,0,0,0,0.0,0.0
11844003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27262,0.00000,0.00000,0.67713,2,1,0.67713,0,0,0,60.0,34.0,3.0,,0,0,0,4.0,
11844276,0.00000,0.00000,0.29132,0.00000,0.00000,0.00000,0.06400,0.00000,0.00000,0.61656,2,1,0.61656,0,0,0,50.0,,4.0,,0,0,0,54.0,58.0
11844286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13330,0.00000,0.00000,0.82649,2,1,0.82649,0,0,0,70.0,30.0,,,1,0,0,,0.0
11844373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96228,1,1,0.96228,0,0,0,70.0,,5.0,,0,0,0,5.0,
11844417,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94963,1,1,0.94963,0,0,0,80.0,30.0,4.0,,0,0,0,14.0,
11844440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94684,1,1,0.94684,0,0,0,50.0,27.0,3.0,,0,0,0,60.0,
11845121,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18029,0.00000,0.00000,0.75241,2,1,0.75241,0,0,0,60.0,28.0,4.0,,0,0,0,16.0,14.0
11845533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96378,1,1,0.96378,0,0,0,70.0,26.0,,,1,0,0,21.0,
11845667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92467,1,1,0.92467,0,0,0,60.0,,3.0,,0,0,0,5.0,3.0
11845736,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96068,1,1,0.96068,0,0,0,90.0,32.0,4.0,,0,0,0,8.0,
11845868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39429,0.00000,0.00000,0.53872,2,2,0.53872,0,0,0,50.0,30.0,3.0,,0,0,0,,20.0
11846004,0.01003,0.01003,0.01003,0.01003,0.01003,0.01003,0.01003,0.01003,0.01003,0.90971,1,1,0.90971,0,0,0,70.0,,4.0,,0,0,0,33.0,
11846200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22704,0.00000,0.00000,0.72819,2,1,0.72819,0,0,0,50.0,,4.0,,0,0,0,0.0,0.0
11846277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94677,1,1,0.94677,0,0,0,80.0,,6.0,,0,0,0,0.0,
11846320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95483,1,1,0.95483,0,0,0,90.0,27.0,4.0,,0,0,0,7.0,
11846591,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94348,1,1,0.94348,0,0,0,80.0,32.0,5.0,,0,0,0,92.0,
11846654,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13787,0.00000,0.00000,0.82867,2,1,0.82867,0,0,0,80.0,28.0,3.0,,0,0,0,31.0,53.0
11846716,0.01003,0.01003,0.01004,0.01003,0.01004,0.01003,0.01004,0.01003,0.01003,0.90968,1,1,0.90968,0,0,0,60.0,28.0,2.0,,0,0,0,13.0,
11847073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93038,1,1,0.93038,0,0,0,50.0,26.0,3.0,,0,0,0,6.0,0.0
11847204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93042,1,1,0.93042,0,0,0,80.0,23.0,,,1,0,0,33.0,24.0
11847363,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95474,1,1,0.95474,0,0,0,60.0,,5.0,,0,0,0,38.0,
11847448,0.01004,0.01004,0.01004,0.01004,0.01004,0.01004,0.01004,0.01004,0.01004,0.90965,1,1,0.90965,0,0,0,60.0,,7.0,,0,0,0,47.0,0.0
11847530,0.02002,0.02002,0.02003,0.02002,0.02002,0.02002,0.02003,0.02002,0.02002,0.81979,1,1,0.81979,0,0,0,60.0,29.0,2.0,,0,0,0,29.0,33.0
11847782,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93971,1,1,0.93971,0,0,0,90.0,30.0,,,1,0,0,29.0,
11847791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96362,1,1,0.96362,0,0,0,50.0,31.0,4.0,,0,0,0,21.0,27.0
11847808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94346,1,1,0.94346,0,0,0,70.0,28.0,,,1,0,0,,38.0
11847981,0.00000,0.00000,0.31624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.64343,2,2,0.64343,0,0,0,60.0,29.0,5.0,,0,0,0,,6.0
11848029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93544,1,1,0.93544,0,0,0,80.0,26.0,5.0,,0,0,0,26.0,18.0
11848253,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43256,0.00000,0.00000,0.53397,2,2,0.53397,0,0,0,70.0,26.0,3.0,,0,0,0,7.0,
11848309,0.01256,0.01256,0.01256,0.01256,0.01256,0.01256,0.01256,0.01256,0.01256,0.88696,1,1,0.88696,0,0,0,60.0,,2.0,,0,0,0,0.0,
11848745,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95688,1,1,0.95688,0,0,0,70.0,27.0,3.0,,0,0,0,7.0,0.0
11848774,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96069,1,1,0.96069,0,0,0,70.0,,,,1,0,0,22.0,
11848834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93972,1,1,0.93972,0,0,0,60.0,,4.0,,0,0,0,31.0,
11848927,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92445,1,1,0.92445,0,0,0,90.0,28.0,,,1,0,0,,50.0
11849250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93958,1,1,0.93958,0,0,0,60.0,28.0,4.0,,0,0,0,8.0,
11849253,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95247,1,1,0.95247,0,0,0,60.0,28.0,,,1,0,0,32.0,
11849794,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93962,1,1,0.93962,0,0,0,80.0,,4.0,,0,0,0,18.0,
11850359,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93957,1,1,0.93957,0,0,0,40.0,,6.0,,0,0,0,4.0,34.0
11850459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93960,1,1,0.93960,0,0,0,80.0,,4.0,,0,0,0,7.0,
11850464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16916,0.00000,0.00000,0.79418,2,1,0.79418,0,0,0,80.0,32.0,7.0,,0,0,0,35.0,39.0
11850596,0.02017,0.02017,0.02017,0.02017,0.02017,0.02017,0.02017,0.02017,0.02017,0.81849,1,1,0.81849,0,0,0,70.0,32.0,5.0,,0,0,0,60.0,81.0
11850674,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96379,1,1,0.96379,0,0,0,50.0,27.0,6.0,,0,0,0,9.0,
11850689,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95468,1,1,0.95468,0,0,0,70.0,20.0,,,1,0,0,22.0,3.0
11850729,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93986,1,1,0.93986,0,0,0,60.0,,3.0,,0,0,0,3.0,3.0
11850819,0.01115,0.01115,0.01115,0.01115,0.01115,0.01115,0.01115,0.01115,0.01115,0.89968,1,1,0.89968,0,0,0,60.0,23.0,,,1,0,0,47.0,18.0
11851218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95687,1,1,0.95687,0,0,0,70.0,21.0,,,1,0,0,0.0,
11851331,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93531,1,1,0.93531,0,0,0,70.0,32.0,6.0,,0,0,0,39.0,
11851386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96067,1,1,0.96067,0,0,0,60.0,,5.0,,0,0,0,15.0,
11851639,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94682,1,1,0.94682,0,0,0,50.0,34.0,5.0,,0,0,0,,0.0
11851863,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93048,1,1,0.93048,0,0,0,60.0,28.0,4.0,,0,0,0,5.0,0.0
11851921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22918,0.00000,0.00000,0.73058,2,1,0.73058,0,0,0,40.0,28.0,4.0,,0,0,0,,13.0
11852072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94976,1,1,0.94976,0,0,0,90.0,30.0,6.0,,0,0,0,14.0,38.0
11852117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12667,0.00000,0.00000,0.83979,2,1,0.83979,0,0,0,90.0,,7.0,,0,0,0,8.0,
11852258,0.00000,0.06058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89218,1,1,0.89218,0,0,0,90.0,,7.0,,0,0,0,0.0,
11852401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08287,0.00000,0.00000,0.88221,1,1,0.88221,0,0,0,80.0,,,,1,0,0,17.0,
11852431,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95240,1,1,0.95240,0,0,0,70.0,31.0,5.0,,0,0,0,61.0,59.0
11852448,0.01256,0.01256,0.01256,0.01256,0.01256,0.01256,0.01256,0.01256,0.01256,0.88697,1,1,0.88697,0,0,0,70.0,26.0,5.0,,0,0,0,30.0,29.0
11852451,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07934,0.00000,0.00000,0.88039,1,1,0.88039,0,0,0,70.0,32.0,6.0,,0,0,0,31.0,17.0
11852503,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94331,1,1,0.94331,0,0,0,70.0,25.0,7.0,,0,0,0,0.0,
11852524,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95694,1,1,0.95694,0,0,0,60.0,23.0,3.0,,0,0,0,13.0,10.0
11852652,0.00000,0.00000,0.42910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51366,2,2,0.51366,0,0,0,70.0,28.0,5.0,,0,0,0,9.0,
11852769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95687,1,1,0.95687,0,0,0,40.0,,7.0,,0,0,0,5.0,0.0
11852772,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96383,1,1,0.96383,0,0,0,70.0,28.0,,,1,0,0,23.0,
11853136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94335,1,1,0.94335,0,0,0,80.0,29.0,2.0,,0,0,0,12.0,57.0
11853334,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96065,1,1,0.96065,0,0,0,50.0,,4.0,,0,0,0,0.0,5.0
11853375,0.03339,0.03339,0.03340,0.03339,0.03340,0.03339,0.03340,0.03339,0.03339,0.69943,1,1,0.69943,0,0,0,50.0,18.0,,,1,0,0,,
