Size: 3196
speak) 53 (0.017)
determine) 53 (0.017)
true) 53 (0.017)
change) 52 (0.016)
invest) 52 (0.016)
hard) 52 (0.016)
keep) 52 (0.016)
full) 51 (0.016)
human) 51 (0.016)
meet) 50 (0.016)
well) 50 (0.016)
start) 50 (0.016)
read) 49 (0.015)
happen) 49 (0.015)
close) 49 (0.015)
big) 49 (0.015)
realize) 48 (0.015)
pleasant) 48 (0.015)
young) 48 (0.015)
begin) 47 (0.015)
improve) 47 (0.015)
small) 47 (0.015)
serious) 45 (0.014)
value) 45 (0.014)
deal) 44 (0.014)
enjoy) 44 (0.014)
write) 44 (0.014)
israeli) 44 (0.014)
calm) 43 (0.013)
set) 43 (0.013)
support) 42 (0.013)
independent) 42 (0.013)
main) 42 (0.013)
stop) 42 (0.013)
combine) 42 (0.013)
lose) 41 (0.013)
traits_seem) 41 (0.013)
raise) 41 (0.013)
open) 41 (0.013)
prove) 40 (0.013)
common) 40 (0.013)
leave) 39 (0.012)
kill) 39 (0.012)
significant) 39 (0.012)
inspire) 39 (0.012)
break) 39 (0.012)
david_ben) 39 (0.012)
accord) 39 (0.012)
name) 39 (0.012)
consider) 38 (0.012)
end) 38 (0.012)
represent) 38 (0.012)
intelligent) 38 (0.012)
huge) 38 (0.012)
clear) 38 (0.012)
face) 38 (0.012)
stay) 37 (0.012)
promote) 37 (0.012)
late) 37 (0.012)
figure) 37 (0.012)
necessary) 37 (0.012)
talk) 37 (0.012)
characterize) 36 (0.011)
receive) 36 (0.011)
really_appreciate) 36 (0.011)
treat) 36 (0.011)
run) 36 (0.011)
move) 36 (0.011)
sweep) 35 (0.011)
excellent) 35 (0.011)
simple) 34 (0.011)
public) 34 (0.011)
modest) 34 (0.011)
zionist) 34 (0.011)
respect) 33 (0.010)
influence) 33 (0.010)
certain) 33 (0.010)
political) 33 (0.010)
wise) 33 (0.010)
various) 32 (0.010)
turn) 32 (0.010)
trust) 32 (0.010)
active) 32 (0.010)
cause) 32 (0.010)
rich) 32 (0.010)
real) 32 (0.010)
weak) 32 (0.010)
protect) 31 (0.010)
loyal) 31 (0.010)
fall) 31 (0.010)
wrong) 31 (0.010)
extraordinary) 31 (0.010)
perform) 31 (0.010)
sacrifice) 30 (0.009)
moral) 30 (0.009)
kind_hearte) 30 (0.009)
janusz_korczak) 30 (0.009)
exist) 30 (0.009)
supportive) 30 (0.009)
dedicated) 30 (0.009)
study) 30 (0.009)
last) 30 (0.009)
bear) 29 (0.009)
die) 29 (0.009)
like) 29 (0.009)
do) 29 (0.009)
quiet) 29 (0.009)
call) 28 (0.009)
aware) 28 (0.009)
fail) 28 (0.009)
religious) 28 (0.009)
remember) 28 (0.009)
identify) 28 (0.009)
impressive) 28 (0.009)
influential) 27 (0.008)
ask) 27 (0.008)
stubborn) 27 (0.008)
front) 27 (0.008)
build) 27 (0.008)
poor) 27 (0.008)
seek) 27 (0.008)
agree) 27 (0.008)
mean) 27 (0.008)
curious) 27 (0.008)
warm) 26 (0.008)
affect) 26 (0.008)
hurt) 26 (0.008)
discover) 26 (0.008)
free) 26 (0.008)
military) 26 (0.008)
perceive) 26 (0.008)
admirable) 25 (0.008)
require) 25 (0.008)
adhere) 25 (0.008)
authoritative) 25 (0.008)
rabbi) 25 (0.008)
pass) 24 (0.008)
correct) 24 (0.008)
nice) 24 (0.008)
old) 24 (0.008)
encourage) 24 (0.008)
present) 24 (0.008)
former) 24 (0.008)
insist) 23 (0.007)
complete) 23 (0.007)
admire) 23 (0.007)
beautiful) 23 (0.007)
oppose) 23 (0.007)
perfect) 23 (0.007)
equal) 23 (0.007)
aspire) 23 (0.007)
generous) 23 (0.007)
return) 23 (0.007)
dedicate) 23 (0.007)
entire) 23 (0.007)
confident) 22 (0.007)
stick) 22 (0.007)
ready) 22 (0.007)
impossible) 22 (0.007)
easy) 22 (0.007)
play) 22 (0.007)
matter) 22 (0.007)
helpful) 22 (0.007)
due) 22 (0.007)
survive) 22 (0.007)
hardworke) 22 (0.007)
walk) 21 (0.007)
literary) 21 (0.007)
allow) 21 (0.007)
sharp) 21 (0.007)
menachem_begin) 21 (0.007)
respectful) 21 (0.007)
famous) 21 (0.007)
second) 21 (0.007)
large) 21 (0.007)
interesting) 20 (0.006)
shimon_pere) 20 (0.006)
devote) 20 (0.006)
calculate) 20 (0.006)
win) 20 (0.006)
feature) 20 (0.006)
reliable) 20 (0.006)
general) 20 (0.006)
dare) 20 (0.006)
united_state) 20 (0.006)
gurion_first) 19 (0.006)
prominent) 19 (0.006)
deep) 19 (0.006)
provide) 19 (0.006)
command) 19 (0.006)
hold) 19 (0.006)
portray) 19 (0.006)
tremendous) 19 (0.006)
negative) 19 (0.006)
black) 19 (0.006)
emphasize) 19 (0.006)
mature) 19 (0.006)
draw) 19 (0.006)
mulan) 18 (0.006)
symbolize) 18 (0.006)
overcome) 18 (0.006)
decisive) 18 (0.006)
contain) 18 (0.006)
favorite) 18 (0.006)
yitzhak_rabin) 18 (0.006)
include) 18 (0.006)
aspiration) 18 (0.006)
ignore) 18 (0.006)
volunteer) 18 (0.006)
enlist) 18 (0.006)
considerate) 18 (0.006)
addition) 18 (0.006)
tolerant) 18 (0.006)
light) 18 (0.006)
sit) 18 (0.006)
modesty) 18 (0.006)
evil) 17 (0.005)
found) 17 (0.005)
reflect) 17 (0.005)
enough) 17 (0.005)
talented) 17 (0.005)
motivate) 17 (0.005)
direct) 17 (0.005)
dream) 17 (0.005)
drive) 17 (0.005)
ideal) 17 (0.005)
encounter) 17 (0.005)
exemplary) 17 (0.005)
mental) 17 (0.005)
attach) 16 (0.005)
long) 16 (0.005)
physical) 16 (0.005)
patient) 16 (0.005)
several) 16 (0.005)
benefit) 16 (0.005)
involve) 16 (0.005)
top) 16 (0.005)
hope) 16 (0.005)
advocate) 16 (0.005)
interested) 16 (0.005)
recognize) 16 (0.005)
future) 16 (0.005)
offer) 16 (0.005)
demand) 16 (0.005)
convey) 16 (0.005)
carry) 16 (0.005)
comfortable) 15 (0.005)
connected) 15 (0.005)
dominant) 15 (0.005)
would_like) 15 (0.005)
state_contract) 15 (0.005)
solve) 15 (0.005)
noble) 15 (0.005)
extreme) 15 (0.005)
suffer) 15 (0.005)
organize) 15 (0.005)
focus) 15 (0.005)
excel) 15 (0.005)
hardworking) 15 (0.005)
forget) 15 (0.005)
non) 15 (0.005)
unique) 15 (0.005)
knows_accept) 14 (0.004)
enterprise) 14 (0.004)
refuse) 14 (0.004)
demonstrate) 14 (0.004)
expect) 14 (0.004)
adapt) 14 (0.004)
risk) 14 (0.004)
reveal) 14 (0.004)
powerful) 14 (0.004)
constant) 14 (0.004)
explain) 14 (0.004)
witty) 14 (0.004)
low) 14 (0.004)
short) 14 (0.004)
donate) 14 (0.004)
establish_jewish) 14 (0.004)
mention) 14 (0.004)
trustworthy) 14 (0.004)
greatly_influence) 14 (0.004)
fear) 14 (0.004)
adore) 14 (0.004)
remain) 14 (0.004)
cope) 14 (0.004)
determined) 13 (0.004)
enter) 13 (0.004)
behave) 13 (0.004)
rise) 13 (0.004)
self_confident) 13 (0.004)
attract) 13 (0.004)
broad) 13 (0.004)
head) 13 (0.004)
push) 13 (0.004)
engage) 13 (0.004)
historical) 13 (0.004)
base) 13 (0.004)
commit) 13 (0.004)
guide) 13 (0.004)
prime_minister) 13 (0.004)
initiate) 13 (0.004)
bible) 13 (0.004)
individual) 13 (0.004)
harm) 13 (0.004)
desire) 13 (0.004)
touch) 13 (0.004)
alone) 13 (0.004)
purposeful) 12 (0.004)
british) 12 (0.004)
stood_ground) 12 (0.004)
lack) 12 (0.004)
current) 12 (0.004)
senior) 12 (0.004)
elect) 12 (0.004)
capable) 12 (0.004)
similar) 12 (0.004)
practical) 12 (0.004)
meaningful) 12 (0.004)
arrogant) 12 (0.004)
popular) 12 (0.004)
fulfil) 12 (0.004)
place) 12 (0.004)
less) 12 (0.004)
inner) 12 (0.004)
innocent) 12 (0.004)
appear) 11 (0.003)
female) 11 (0.003)
arrive) 11 (0.003)
attend) 11 (0.003)
establishment_state) 11 (0.003)
imagine) 11 (0.003)
needy) 11 (0.003)
third) 11 (0.003)
particular) 11 (0.003)
crazy) 11 (0.003)
shape) 11 (0.003)
benjamin_zeev) 11 (0.003)
opinionate) 11 (0.003)
proud) 11 (0.003)
brilliant) 11 (0.003)
deserve) 11 (0.003)
spend) 11 (0.003)
set_personal) 11 (0.003)
hide) 11 (0.003)
pay) 11 (0.003)
advise) 11 (0.003)
ashamed) 11 (0.003)
goal_oriente) 11 (0.003)
wonderful) 11 (0.003)
experience) 11 (0.003)
maimonide) 11 (0.003)
send) 11 (0.003)
trample) 10 (0.003)
travel) 10 (0.003)
african_american) 10 (0.003)
outstanding) 10 (0.003)
expose) 10 (0.003)
view) 10 (0.003)
stress) 10 (0.003)
aspired) 10 (0.003)
fit) 10 (0.003)
gives_feele) 10 (0.003)
private) 10 (0.003)
rabin) 10 (0.003)
alive) 10 (0.003)
gentle) 10 (0.003)
tough) 10 (0.003)
train) 10 (0.003)
unite) 10 (0.003)
really_like) 10 (0.003)
early) 10 (0.003)
decent) 10 (0.003)
sweeping) 10 (0.003)
example) 10 (0.003)
humane) 10 (0.003)
radiate) 10 (0.003)
knows_listen) 10 (0.003)
prefer) 10 (0.003)
major) 10 (0.003)
financial) 10 (0.003)
exceptional) 10 (0.003)
indicate) 10 (0.003)
adopt) 10 (0.003)
sets_personal) 9 (0.003)
past) 9 (0.003)
acts_accorde) 9 (0.003)
holocaust) 9 (0.003)
tend) 9 (0.003)
medical) 9 (0.003)
appreciated) 9 (0.003)
strengthen) 9 (0.003)
national) 9 (0.003)
threaten) 9 (0.003)
abandon) 9 (0.003)
benjamin_ze) 9 (0.003)
cool) 9 (0.003)
conduct) 9 (0.003)
dangerous) 9 (0.003)
struggle) 9 (0.003)
lie) 9 (0.003)
fascinating) 9 (0.003)
spiritual) 9 (0.003)
obvious) 9 (0.003)
progress) 9 (0.003)
logical) 9 (0.003)
research) 9 (0.003)
admirable_figure) 9 (0.003)
worth) 9 (0.003)
laugh) 9 (0.003)
uncompromise) 9 (0.003)
straight) 9 (0.003)
role_model) 9 (0.003)
idf) 9 (0.003)
pursue) 9 (0.003)
admit) 9 (0.003)
middle) 9 (0.003)
accomplish) 9 (0.003)
scientific) 8 (0.003)
highly_motivate) 8 (0.003)
external) 8 (0.003)
first_foremost) 8 (0.003)
many_time) 8 (0.003)
contrary) 8 (0.003)
without_fear) 8 (0.003)
advance) 8 (0.003)
years_old) 8 (0.003)
talente) 8 (0.003)
minded) 8 (0.003)
girlfriend) 8 (0.003)
intellectual) 8 (0.003)
personal_example) 8 (0.003)
throw) 8 (0.003)
ethic) 8 (0.003)
fictional) 8 (0.003)
wound) 8 (0.003)
endow) 8 (0.003)
acquire) 8 (0.003)
game_throne) 8 (0.003)
forgive) 8 (0.003)
approach) 8 (0.003)
german) 8 (0.003)
marry) 8 (0.003)
managed_sweep) 8 (0.003)
force) 8 (0.003)
testify) 8 (0.003)
least) 8 (0.003)
busy) 8 (0.003)
never_gave) 8 (0.003)
basic) 8 (0.003)
defend) 8 (0.003)
normal) 8 (0.003)
next) 8 (0.003)
critical) 8 (0.003)
respectable) 8 (0.003)
excellent_interpersonal) 8 (0.003)
beloved) 8 (0.003)
prevent) 8 (0.003)
ultimate) 8 (0.003)
invent) 8 (0.003)
criticize) 8 (0.003)
depend) 8 (0.003)
wait) 8 (0.003)
potential) 8 (0.003)
jewish_state) 8 (0.003)
empathetic) 8 (0.003)
orderly) 8 (0.003)
accompany) 8 (0.003)
champion) 8 (0.003)
notice) 7 (0.002)
light_hearte) 7 (0.002)
previous) 7 (0.002)
maximum) 7 (0.002)
sarah) 7 (0.002)
warm_love) 7 (0.002)
tall) 7 (0.002)
mock) 7 (0.002)
underestimate) 7 (0.002)
likable) 7 (0.002)
lift) 7 (0.002)
sick) 7 (0.002)
side) 7 (0.002)
satisfied) 7 (0.002)
challenge) 7 (0.002)
seems_impossible) 7 (0.002)
diverse) 7 (0.002)
peaceful) 7 (0.002)
half_full) 7 (0.002)
key) 7 (0.002)
indifferent) 7 (0.002)
fair) 7 (0.002)
capture) 7 (0.002)
white) 7 (0.002)
impress) 7 (0.002)
miss) 7 (0.002)
discipline) 7 (0.002)
establish_state) 7 (0.002)
field) 7 (0.002)
knowledgeable) 7 (0.002)
came_mind) 7 (0.002)
charismatic_sweepe) 7 (0.002)
happy_happy) 7 (0.002)
pave) 7 (0.002)
secret) 7 (0.002)
healthy) 7 (0.002)
catch) 7 (0.002)
attentive_ear) 7 (0.002)
genuine) 7 (0.002)
endanger) 7 (0.002)
valuable) 7 (0.002)
brag) 7 (0.002)
declare) 7 (0.002)
nobel_prize) 7 (0.002)
interpersonal_skill) 7 (0.002)
sound) 7 (0.002)
qualitie) 7 (0.002)
strange) 7 (0.002)
heavy) 7 (0.002)
ordinary) 7 (0.002)
belong) 7 (0.002)
uprise) 7 (0.002)
pick) 7 (0.002)
revolutionary) 7 (0.002)
non_violent) 7 (0.002)
winnie_pooh) 7 (0.002)
violent) 7 (0.002)
gain) 7 (0.002)
remind) 7 (0.002)
integrate) 7 (0.002)
sure) 7 (0.002)
shy) 7 (0.002)
principal) 7 (0.002)
half) 7 (0.002)
participate) 7 (0.002)
pioneer) 7 (0.002)
stuck) 6 (0.002)
join) 6 (0.002)
come_true) 6 (0.002)
motivated) 6 (0.002)
chose_portray) 6 (0.002)
polite) 6 (0.002)
desire_learn) 6 (0.002)
well_develope) 6 (0.002)
form) 6 (0.002)
extensive) 6 (0.002)
pure) 6 (0.002)
inspiring) 6 (0.002)
smiling_sociable) 6 (0.002)
devoted) 6 (0.002)
step) 6 (0.002)
persevere) 6 (0.002)
hazel) 6 (0.002)
well_known) 6 (0.002)
decision_make) 6 (0.002)
specific) 6 (0.002)
rank) 6 (0.002)
relate) 6 (0.002)
sensitive_environment) 6 (0.002)
hunger_game) 6 (0.002)
familiar) 6 (0.002)
friendly) 6 (0.002)
effective) 6 (0.002)
result) 6 (0.002)
stressful) 6 (0.002)
solve_problem) 6 (0.002)
preparatory) 6 (0.002)
solid) 6 (0.002)
selfish) 6 (0.002)
evident) 6 (0.002)
welcome) 6 (0.002)
underground) 6 (0.002)
regardless) 6 (0.002)
undergo) 6 (0.002)
biblical) 6 (0.002)
clean) 6 (0.002)
quick) 6 (0.002)
foreign) 6 (0.002)
enable) 6 (0.002)
sign) 6 (0.002)
firm) 6 (0.002)
overall) 6 (0.002)
reject) 6 (0.002)
general_knowledge) 6 (0.002)
fine) 6 (0.002)
regular) 6 (0.002)
share) 6 (0.002)
blind) 6 (0.002)
vast) 6 (0.002)
wide) 6 (0.002)
handle) 6 (0.002)
disguise) 6 (0.002)
murder) 6 (0.002)
visible) 6 (0.002)
state) 6 (0.002)
many_year) 6 (0.002)
american) 6 (0.002)
endless) 6 (0.002)
soft) 6 (0.002)
contract) 6 (0.002)
navigate) 6 (0.002)
immigrate) 6 (0.002)
succumb) 6 (0.002)
resist) 6 (0.002)
move_forward) 5 (0.002)
ashame) 5 (0.002)
occupy) 5 (0.002)
without_give) 5 (0.002)
wear) 5 (0.002)
charisma) 5 (0.002)
artistic) 5 (0.002)
assassinate) 5 (0.002)
scary) 5 (0.002)
manages_sweep) 5 (0.002)
herzl) 5 (0.002)
doubt) 5 (0.002)
deliver) 5 (0.002)
lior) 5 (0.002)
ancient) 5 (0.002)
unknown) 5 (0.002)
ill) 5 (0.002)
impressed) 5 (0.002)
fix) 5 (0.002)
avoid) 5 (0.002)
impose) 5 (0.002)
fill) 5 (0.002)
one_hundre) 5 (0.002)
beat) 5 (0.002)
parents_die) 5 (0.002)
injure) 5 (0.002)
feel_comfortable) 5 (0.002)
complain) 5 (0.002)
surround) 5 (0.002)
literary_imaginary) 5 (0.002)
technological) 5 (0.002)
spongebob) 5 (0.002)
chief_staff) 5 (0.002)
innovative) 5 (0.002)
advanced) 5 (0.002)
expand) 5 (0.002)
unpleasant) 5 (0.002)
without_hurte) 5 (0.002)
dark) 5 (0.002)
anti) 5 (0.002)
never_stoppe) 5 (0.002)
katniss) 5 (0.002)
escape) 5 (0.002)
conquer) 5 (0.002)
sort) 5 (0.002)
resign) 5 (0.002)
settle) 5 (0.002)
severe) 5 (0.002)
central) 5 (0.002)
instill) 5 (0.002)
instilled) 5 (0.002)
implement) 5 (0.002)
convincing) 5 (0.002)
honesty) 5 (0.002)
explore) 5 (0.002)
tragic) 5 (0.002)
academic) 5 (0.002)
adherence_purpose) 5 (0.002)
achieve_goal) 5 (0.002)
complex) 5 (0.002)
golda_meir) 5 (0.002)
apply) 5 (0.002)
get_upset) 5 (0.002)
unrealistic) 5 (0.002)
arise) 5 (0.002)
operate) 5 (0.002)
unusual) 5 (0.002)
secular) 5 (0.002)
evolve) 5 (0.002)
managerial) 5 (0.002)
answer) 5 (0.002)
steal) 5 (0.002)
cynical) 5 (0.002)
watch) 5 (0.002)
empathy) 5 (0.002)
wish) 5 (0.002)
relaxed) 5 (0.002)
sad) 5 (0.002)
reason_chose) 5 (0.002)
hit) 5 (0.002)
worry) 5 (0.002)
add) 5 (0.002)
immense) 5 (0.002)
fun) 5 (0.002)
responsible_dedicate) 5 (0.002)
order) 5 (0.002)
bother) 5 (0.002)
acceptable) 5 (0.002)
define) 5 (0.002)
plan) 5 (0.002)
regard) 5 (0.002)
kind) 5 (0.002)
visit) 5 (0.002)
ensure) 5 (0.002)
diligent) 5 (0.002)
immediate) 5 (0.002)
bitter) 5 (0.002)
flourish) 5 (0.002)
address) 5 (0.002)
vinci) 5 (0.002)
withstand) 5 (0.002)
publish) 5 (0.002)
expel) 5 (0.002)
organizational) 5 (0.002)
control) 5 (0.002)
claim) 5 (0.002)
land) 5 (0.002)
proper) 5 (0.002)
responsive) 5 (0.002)
establishing_state) 5 (0.002)
master_degree) 5 (0.002)
book_read) 4 (0.001)
groundbreake) 4 (0.001)
alchemist) 4 (0.001)
original) 4 (0.001)
credible) 4 (0.001)
greedy) 4 (0.001)
drop) 4 (0.001)
narrow) 4 (0.001)
sincere) 4 (0.001)
racist) 4 (0.001)
married) 4 (0.001)
main_book) 4 (0.001)
goal) 4 (0.001)
acted_accorde) 4 (0.001)
kind_generous) 4 (0.001)
orphanage) 4 (0.001)
recent) 4 (0.001)
function) 4 (0.001)
year_service) 4 (0.001)
without_aske) 4 (0.001)
bright) 4 (0.001)
display) 4 (0.001)
trait) 4 (0.001)
unparalleled) 4 (0.001)
hesitate) 4 (0.001)
shalit) 4 (0.001)
differentiate) 4 (0.001)
finally_manage) 4 (0.001)
incorporate) 4 (0.001)
hermione) 4 (0.001)
appoint) 4 (0.001)
suitable) 4 (0.001)
sophisticated) 4 (0.001)
notable) 4 (0.001)
cold) 4 (0.001)
remains_true) 4 (0.001)
worthy) 4 (0.001)
imbued_purpose) 4 (0.001)
visionary) 4 (0.001)
yellow) 4 (0.001)
uses_power) 4 (0.001)
interpersonal) 4 (0.001)
terrible) 4 (0.001)
helping_other) 4 (0.001)
gandhi) 4 (0.001)
alan_ture) 4 (0.001)
produce) 4 (0.001)
prevail) 4 (0.001)
painful) 4 (0.001)
admit_mistake) 4 (0.001)
persistent) 4 (0.001)
rejoice) 4 (0.001)
achieved_achieve) 4 (0.001)
leadership) 4 (0.001)
rely) 4 (0.001)
suppose) 4 (0.001)
orphan) 4 (0.001)
imprison) 4 (0.001)
bury) 4 (0.001)
trying_improve) 4 (0.001)
stephen_hawke) 4 (0.001)
incredible) 4 (0.001)
get_bett) 4 (0.001)
faithful) 4 (0.001)
execute) 4 (0.001)
pressure) 4 (0.001)
obtain) 4 (0.001)
impact) 4 (0.001)
hopeless) 4 (0.001)
destroy) 4 (0.001)
odd) 4 (0.001)
spartacus) 4 (0.001)
term) 4 (0.001)
assertiveness) 4 (0.001)
subject) 4 (0.001)
moderate) 4 (0.001)
lazy) 4 (0.001)
neat) 4 (0.001)
graduate) 4 (0.001)
use_power) 4 (0.001)
unnecessary) 4 (0.001)
complicate) 4 (0.001)
examine) 4 (0.001)
wealthy) 4 (0.001)
meticulous) 4 (0.001)
strategic) 4 (0.001)
serious_responsible) 4 (0.001)
polite_sociable) 4 (0.001)
sixth) 4 (0.001)
thank) 4 (0.001)
mutual) 4 (0.001)
sublime) 4 (0.001)
choice) 4 (0.001)
muscular) 4 (0.001)
flexible) 4 (0.001)
value_base) 4 (0.001)
open_minded) 4 (0.001)
sing) 4 (0.001)
unfamiliar) 4 (0.001)
own) 4 (0.001)
angry) 4 (0.001)
harness) 4 (0.001)
relevant) 4 (0.001)
continued) 4 (0.001)
japanese) 4 (0.001)
additional) 4 (0.001)
magic) 4 (0.001)
french) 4 (0.001)
deny) 4 (0.001)
extend) 4 (0.001)
thorough) 4 (0.001)
acknowledge) 4 (0.001)
get_along) 4 (0.001)
opinionated) 4 (0.001)
essential) 4 (0.001)
nuclear) 4 (0.001)
made_sure) 4 (0.001)
beyond_require) 4 (0.001)
forrest_gump) 4 (0.001)
pleasant_mannere) 4 (0.001)
inherent) 4 (0.001)
altruistic) 4 (0.001)
task_assigne) 4 (0.001)
expressive) 4 (0.001)
prepare) 4 (0.001)
principle) 4 (0.001)
aim) 4 (0.001)
mind) 4 (0.001)
judge) 4 (0.001)
best_side) 4 (0.001)
zeev) 4 (0.001)
series_calle) 4 (0.001)
routine) 4 (0.001)
charming) 4 (0.001)
seemed_impossible) 4 (0.001)
feminist) 4 (0.001)
safe) 4 (0.001)
resolve) 4 (0.001)
root) 4 (0.001)
refer) 4 (0.001)
motive) 4 (0.001)
thinking_outside) 4 (0.001)
single) 4 (0.001)
supernatural) 4 (0.001)
buy) 4 (0.001)
defeat) 4 (0.001)
rebel) 4 (0.001)
tired) 4 (0.001)
accommodate) 4 (0.001)
nurture) 4 (0.001)
appropriate) 4 (0.001)
pragmatic) 4 (0.001)
manages_get) 4 (0.001)
aaron_pri) 4 (0.001)
check) 4 (0.001)
benjamin_netanyahu) 4 (0.001)
change_existe) 4 (0.001)
unable) 4 (0.001)
paralyze) 4 (0.001)
mathematician) 3 (0.001)
ural) 3 (0.001)
nathaniel) 3 (0.001)
uniqueness) 3 (0.001)
orderly_organize) 3 (0.001)
simba) 3 (0.001)
promise) 3 (0.001)
inbal) 3 (0.001)
ability_persuade) 3 (0.001)
respected) 3 (0.001)
negev) 3 (0.001)
absolute) 3 (0.001)
makes_sure) 3 (0.001)
numerous) 3 (0.001)
assimilate) 3 (0.001)
persuasive) 3 (0.001)
ohad) 3 (0.001)
contradict) 3 (0.001)
remove) 3 (0.001)
characterized) 3 (0.001)
educator) 3 (0.001)
increase) 3 (0.001)
fateful) 3 (0.001)
amaze) 3 (0.001)
order_reach) 3 (0.001)
silent) 3 (0.001)
stutter) 3 (0.001)
dead) 3 (0.001)
imbue) 3 (0.001)
humorous) 3 (0.001)
frightening) 3 (0.001)
golden) 3 (0.001)
blue) 3 (0.001)
remained_optimistic) 3 (0.001)
absorb) 3 (0.001)
detail) 3 (0.001)
school_principal) 3 (0.001)
years_ago) 3 (0.001)
operational) 3 (0.001)
solution_problem) 3 (0.001)
former_president) 3 (0.001)
churchill) 3 (0.001)
vital) 3 (0.001)
sharp_minde) 3 (0.001)
tal) 3 (0.001)
star) 3 (0.001)
pose) 3 (0.001)
contact) 3 (0.001)
indian) 3 (0.001)
suck) 3 (0.001)
elderly) 3 (0.001)
grandfather_immigrate) 3 (0.001)
based_true) 3 (0.001)
humiliate) 3 (0.001)
conceive) 3 (0.001)
disabled) 3 (0.001)
marginal) 3 (0.001)
challenging) 3 (0.001)
daily) 3 (0.001)
retire) 3 (0.001)
countless) 3 (0.001)
release) 3 (0.001)
willpower) 3 (0.001)
maternal) 3 (0.001)
manifest) 3 (0.001)
provoke) 3 (0.001)
total) 3 (0.001)
creative_thinke) 3 (0.001)
fact) 3 (0.001)
attribute) 3 (0.001)
south) 3 (0.001)
lovely) 3 (0.001)
democratic) 3 (0.001)
distribute) 3 (0.001)
educational) 3 (0.001)
one_greatest) 3 (0.001)
knows_consider) 3 (0.001)
crush) 3 (0.001)
rule) 3 (0.001)
purpose) 3 (0.001)
divorce) 3 (0.001)
ned) 3 (0.001)
predict) 3 (0.001)
war_jumped) 3 (0.001)
thin) 3 (0.001)
rest) 3 (0.001)
lower) 3 (0.001)
renowned) 3 (0.001)
kosher) 3 (0.001)
punctual) 3 (0.001)
supreme_value) 3 (0.001)
movie) 3 (0.001)
impersonate) 3 (0.001)
satisfy) 3 (0.001)
honest_decent) 3 (0.001)
patriotic) 3 (0.001)
note) 3 (0.001)
chief) 3 (0.001)
charge) 3 (0.001)
recommend) 3 (0.001)
father) 3 (0.001)
conspicuous) 3 (0.001)
get_better) 3 (0.001)
motivated_succeed) 3 (0.001)
small_detail) 3 (0.001)
listening_ear) 3 (0.001)
unconditional) 3 (0.001)
historic) 3 (0.001)
fond) 3 (0.001)
eat) 3 (0.001)
best_friend) 3 (0.001)
forefront) 3 (0.001)
disagree) 3 (0.001)
blame) 3 (0.001)
glorious) 3 (0.001)
friend_mine) 3 (0.001)
children_holocaust) 3 (0.001)
legal) 3 (0.001)
analytical) 3 (0.001)
swim) 3 (0.001)
preferred) 3 (0.001)
calculated) 3 (0.001)
varied) 3 (0.001)
