id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,Officer, DAPAR, TZADAK, MAVDAK1, MAVDAK2, REJECTED, EXCEL, GRADE, SOCIO_TIRONUT, SOCIO_PIKUD
11843465,0.64509,0.31218,0.00592,0.00506,0.00442,0.00392,0.00352,0.00320,0.00293,0.00270,0.00251,0.00234,0.00219,0.00206,0.00195,0,40.0,29.0,3.0,,0,0,,27.0,8.0
11843542,0.34857,0.46913,0.00479,0.00410,0.05452,0.00317,0.00285,0.00259,0.00237,0.00219,0.00203,0.05105,0.00177,0.00167,0.04920,0,70.0,32.0,,,1,0,,29.0,
11843718,0.51271,0.01012,0.00839,0.00717,0.00626,0.00555,0.00499,0.00453,0.42081,0.00383,0.00355,0.00331,0.00310,0.00292,0.00276,0,80.0,28.0,5.0,,0,0,,50.0,53.0
11843782,0.14574,0.57680,0.00347,0.00297,0.08587,0.00230,0.00207,0.00188,0.00172,0.03607,0.00147,0.13602,0.00128,0.00121,0.00114,0,60.0,34.0,4.0,,0,0,,69.0,69.0
11843827,0.83646,0.00405,0.00336,0.00287,0.03585,0.07079,0.00200,0.00181,0.00166,0.00153,0.00142,0.00133,0.00124,0.00117,0.03446,0,70.0,,6.0,,0,0,,7.0,
11843988,0.10682,0.31188,0.05003,0.00391,0.05168,0.04847,0.00272,0.00247,0.00226,0.00209,0.41105,0.00181,0.00169,0.00159,0.00150,0,60.0,,4.0,,0,0,,0.0,0.0
11844003,0.06010,0.49781,0.36820,0.00391,0.00341,0.00303,0.00272,0.00247,0.00226,0.04754,0.00194,0.00181,0.00169,0.00159,0.00150,0,60.0,34.0,3.0,,0,0,,4.0,
11844276,0.13989,0.12781,0.00403,0.04344,0.62635,0.00267,0.04230,0.00217,0.00199,0.00184,0.00170,0.00159,0.00149,0.00140,0.00132,0,50.0,,4.0,,0,0,,54.0,58.0
11844286,0.17536,0.39196,0.00403,0.00344,0.00300,0.07206,0.00240,0.00217,0.00199,0.00184,0.00170,0.33582,0.00149,0.00140,0.00132,0,70.0,30.0,,,1,0,,,0.0
11844373,0.14184,0.42137,0.00504,0.05436,0.00376,0.00334,0.00300,0.00272,0.00249,0.00230,0.35252,0.00199,0.00186,0.00175,0.00166,0,70.0,,5.0,,0,0,,5.0,
11844417,0.00641,0.54669,0.00419,0.00358,0.00313,0.08608,0.00249,0.00227,0.00207,0.00191,0.00178,0.33500,0.00155,0.00146,0.00138,0,80.0,30.0,4.0,,0,0,,14.0,
11844440,0.82390,0.14583,0.00420,0.00359,0.00313,0.00278,0.00250,0.00227,0.00208,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,0,50.0,27.0,3.0,,0,0,,60.0,
11845121,0.17996,0.19005,0.00719,0.07758,0.09533,0.42149,0.00428,0.00388,0.00356,0.00328,0.00304,0.00284,0.00266,0.00250,0.00236,0,60.0,28.0,4.0,,0,0,,16.0,14.0
11845533,0.10239,0.72250,0.00373,0.00319,0.00278,0.03951,0.00222,0.07613,0.00184,0.03875,0.00158,0.00147,0.00138,0.00130,0.00123,0,70.0,26.0,,,1,0,,21.0,
11845667,0.52410,0.44433,0.00438,0.00374,0.00326,0.00290,0.00260,0.00236,0.00216,0.00200,0.00185,0.00173,0.00162,0.00152,0.00144,0,60.0,,3.0,,0,0,,5.0,3.0
11845736,0.77509,0.00467,0.00387,0.00331,0.04135,0.00256,0.00230,0.00209,0.04038,0.00177,0.00164,0.11692,0.00143,0.00135,0.00127,0,90.0,32.0,4.0,,0,0,,8.0,
11845868,0.24794,0.23690,0.00671,0.33911,0.00501,0.00444,0.00399,0.00363,0.00332,0.13643,0.00284,0.00265,0.00248,0.00234,0.00221,0,50.0,30.0,3.0,,0,0,,,20.0
11846004,0.54845,0.00608,0.00503,0.00430,0.11290,0.00333,0.00299,0.00272,0.30252,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,0,70.0,,4.0,,0,0,,33.0,
11846200,0.87131,0.06225,0.00388,0.00331,0.00289,0.00256,0.00231,0.00209,0.00192,0.00177,0.04013,0.00153,0.00143,0.00135,0.00127,0,50.0,,4.0,,0,0,,0.0,0.0
11846277,0.28791,0.30532,0.00373,0.00319,0.04940,0.00247,0.03921,0.00201,0.00184,0.26095,0.03860,0.00147,0.00138,0.00130,0.00123,0,80.0,,6.0,,0,0,,0.0,
11846320,0.05218,0.79879,0.04404,0.00344,0.00300,0.00267,0.00240,0.00218,0.00199,0.04179,0.04172,0.00159,0.00149,0.00140,0.00132,0,90.0,27.0,4.0,,0,0,,7.0,
11846591,0.18586,0.00759,0.06881,0.00538,0.42320,0.15930,0.00374,0.00340,0.00311,0.06537,0.06518,0.00248,0.00233,0.00219,0.00207,0,80.0,32.0,5.0,,0,0,,92.0,
11846654,0.06275,0.76557,0.00530,0.00453,0.00395,0.08433,0.00315,0.00286,0.00262,0.00242,0.00224,0.00209,0.00196,0.00184,0.05439,0,80.0,28.0,3.0,,0,0,,31.0,53.0
11846716,0.74185,0.13457,0.00721,0.00616,0.00538,0.00477,0.00429,0.00389,0.00356,0.00329,0.07465,0.00285,0.00267,0.00251,0.00237,0,60.0,28.0,2.0,,0,0,,13.0,
11847073,0.58232,0.00869,0.00719,0.07758,0.00537,0.14764,0.00428,0.07525,0.00356,0.00328,0.00304,0.07428,0.00266,0.00250,0.00236,0,50.0,26.0,3.0,,0,0,,6.0,0.0
11847204,0.00856,0.84022,0.00559,0.00478,0.00417,0.00370,0.00333,0.00302,0.00277,0.00255,0.00237,0.00221,0.00207,0.00195,0.11270,0,80.0,23.0,,,1,0,,33.0,24.0
11847363,0.00640,0.42167,0.00419,0.00358,0.00313,0.00278,0.00250,0.00227,0.04374,0.46025,0.00178,0.00166,0.00155,0.00146,0.04305,0,60.0,,5.0,,0,0,,38.0,
11847448,0.83093,0.10304,0.00915,0.00782,0.00683,0.00606,0.00545,0.00494,0.00453,0.00418,0.00388,0.00361,0.00339,0.00319,0.00301,0,60.0,,7.0,,0,0,,47.0,0.0
11847530,0.59323,0.01735,0.01438,0.01229,0.01073,0.00952,0.29425,0.00777,0.00711,0.00656,0.00609,0.00568,0.00532,0.00501,0.00473,0,60.0,29.0,2.0,,0,0,,29.0,33.0
11847782,0.62012,0.00467,0.00387,0.00331,0.04132,0.19602,0.00230,0.00209,0.00192,0.04023,0.04010,0.00153,0.00143,0.00135,0.03973,0,90.0,30.0,,,1,0,,29.0,
11847791,0.30162,0.07688,0.00559,0.00478,0.11528,0.08474,0.33678,0.00302,0.00277,0.05811,0.00237,0.00221,0.00207,0.00195,0.00184,0,50.0,31.0,4.0,,0,0,,21.0,27.0
11847808,0.57186,0.00528,0.00438,0.00374,0.00326,0.04637,0.04602,0.00236,0.00216,0.00200,0.00185,0.00173,0.30603,0.00152,0.00144,0,70.0,28.0,,,1,0,,,38.0
11847981,0.00851,0.95115,0.00559,0.00478,0.00417,0.00370,0.00333,0.00302,0.00277,0.00255,0.00237,0.00221,0.00207,0.00195,0.00184,0,60.0,29.0,5.0,,0,0,,,6.0
11848029,0.26340,0.64673,0.00503,0.05785,0.00376,0.00333,0.00299,0.00272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,0,80.0,26.0,5.0,,0,0,,26.0,18.0
11848253,0.23661,0.00467,0.15773,0.00331,0.07981,0.00256,0.00230,0.46366,0.00192,0.00177,0.04008,0.00153,0.00143,0.00135,0.00127,0,70.0,26.0,3.0,,0,0,,7.0,
11848309,0.01700,0.01348,0.01118,0.00956,0.56388,0.00740,0.00665,0.00604,0.00553,0.00510,0.00473,0.33773,0.00414,0.00389,0.00368,0,60.0,,2.0,,0,0,,0.0,
11848745,0.23640,0.11919,0.00438,0.00374,0.00327,0.05053,0.56780,0.00236,0.00217,0.00200,0.00185,0.00173,0.00162,0.00152,0.00144,0,70.0,27.0,3.0,,0,0,,7.0,0.0
11848774,0.33043,0.17071,0.00403,0.00344,0.00300,0.39248,0.00240,0.00217,0.00199,0.00184,0.00170,0.04159,0.00149,0.00140,0.04133,0,70.0,,,,1,0,,22.0,
11848834,0.85228,0.06532,0.00480,0.00410,0.00358,0.05098,0.00285,0.00259,0.00237,0.00219,0.00203,0.00189,0.00177,0.00167,0.00158,0,60.0,,4.0,,0,0,,31.0,
11848927,0.70835,0.23579,0.00774,0.00662,0.00578,0.00513,0.00461,0.00418,0.00383,0.00353,0.00328,0.00306,0.00287,0.00270,0.00254,0,90.0,28.0,,,1,0,,,50.0
11849250,0.16352,0.79614,0.00559,0.00478,0.00417,0.00370,0.00333,0.00302,0.00277,0.00255,0.00237,0.00221,0.00207,0.00195,0.00184,0,60.0,28.0,4.0,,0,0,,8.0,
11849253,0.15854,0.32940,0.00530,0.00453,0.00395,0.00351,0.00315,0.42409,0.00262,0.05504,0.00224,0.00209,0.00196,0.00184,0.00174,0,60.0,28.0,,,1,0,,32.0,
11849794,0.24117,0.27404,0.00559,0.00478,0.22641,0.22590,0.00333,0.00302,0.00277,0.00255,0.00237,0.00221,0.00207,0.00195,0.00184,0,80.0,,4.0,,0,0,,18.0,
11850359,0.89580,0.00419,0.00347,0.00297,0.00259,0.00230,0.00206,0.00187,0.03619,0.00158,0.00147,0.04187,0.00128,0.00121,0.00114,0,40.0,,6.0,,0,0,,4.0,34.0
11850459,0.47036,0.39326,0.05507,0.00430,0.00376,0.00333,0.00300,0.05275,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,0,80.0,,4.0,,0,0,,7.0,
11850464,0.42121,0.00419,0.00347,0.00297,0.03707,0.41390,0.03655,0.03636,0.00172,0.00158,0.00147,0.00137,0.00128,0.00121,0.03563,0,80.0,32.0,7.0,,0,0,,35.0,39.0
11850596,0.01274,0.92676,0.00839,0.00717,0.00626,0.00555,0.00499,0.00453,0.00415,0.00383,0.00355,0.00331,0.00310,0.00292,0.00276,0,70.0,32.0,5.0,,0,0,,60.0,81.0
11850674,0.17843,0.07343,0.00419,0.00358,0.67256,0.00278,0.00250,0.00227,0.00207,0.05036,0.00178,0.00166,0.00155,0.00146,0.00138,0,50.0,27.0,6.0,,0,0,,9.0,
11850689,0.12250,0.00639,0.00530,0.06567,0.00395,0.30156,0.31896,0.00286,0.00262,0.05504,0.10751,0.00209,0.00196,0.00184,0.00174,0,70.0,20.0,,,1,0,,22.0,3.0
11850729,0.25186,0.32520,0.00458,0.20047,0.00341,0.10550,0.00272,0.00247,0.00226,0.04753,0.00194,0.00181,0.00169,0.04705,0.00150,0,60.0,,3.0,,0,0,,3.0,3.0
11850819,0.02185,0.01746,0.01441,0.01231,0.72433,0.00954,0.00857,0.00778,0.00713,0.00657,0.00610,0.00569,0.14851,0.00501,0.00473,0,60.0,23.0,,,1,0,,47.0,18.0
11851218,0.17623,0.27053,0.04587,0.00358,0.00313,0.06755,0.00250,0.00227,0.00208,0.00191,0.00178,0.00166,0.00155,0.00146,0.41790,0,70.0,21.0,,,1,0,,0.0,
11851331,0.39334,0.09909,0.00559,0.00478,0.05974,0.08027,0.00333,0.00302,0.00277,0.28023,0.00237,0.05962,0.00207,0.00195,0.00184,0,70.0,32.0,6.0,,0,0,,39.0,
11851386,0.73064,0.00676,0.00559,0.00478,0.11525,0.00370,0.00333,0.00302,0.00277,0.00255,0.00237,0.00221,0.11325,0.00195,0.00184,0,60.0,,5.0,,0,0,,15.0,
11851639,0.57304,0.35191,0.00438,0.00374,0.00326,0.00290,0.00260,0.00236,0.00216,0.00200,0.00185,0.04521,0.00162,0.00152,0.00144,0,50.0,34.0,5.0,,0,0,,,0.0
11851863,0.01095,0.93717,0.00719,0.00615,0.00537,0.00476,0.00428,0.00389,0.00356,0.00328,0.00305,0.00284,0.00266,0.00250,0.00236,0,60.0,28.0,4.0,,0,0,,5.0,0.0
11851921,0.33082,0.08743,0.00480,0.05173,0.06573,0.44055,0.00285,0.00259,0.00237,0.00219,0.00203,0.00189,0.00177,0.00167,0.00158,0,40.0,28.0,4.0,,0,0,,,13.0
11852072,0.18702,0.73494,0.00420,0.00359,0.05090,0.00278,0.00250,0.00227,0.00208,0.00191,0.00178,0.00166,0.00155,0.00146,0.00138,0,90.0,30.0,6.0,,0,0,,14.0,38.0
11852117,0.15325,0.30127,0.00325,0.00278,0.10422,0.16464,0.00193,0.00176,0.16254,0.00148,0.03365,0.06584,0.00120,0.00113,0.00107,0,90.0,,7.0,,0,0,,8.0,
11852258,0.54305,0.09982,0.00336,0.26907,0.00250,0.00222,0.03535,0.00181,0.00166,0.03488,0.00142,0.00133,0.00124,0.00117,0.00110,0,90.0,,7.0,,0,0,,0.0,
11852401,0.54061,0.00469,0.00387,0.00331,0.00289,0.00256,0.27144,0.00209,0.00192,0.00177,0.00164,0.12069,0.00143,0.00135,0.03974,0,80.0,,,,1,0,,17.0,
11852431,0.29016,0.58001,0.00479,0.00410,0.00358,0.00317,0.00285,0.00259,0.00237,0.00219,0.09729,0.00189,0.00177,0.00167,0.00158,0,70.0,31.0,5.0,,0,0,,61.0,59.0
11852448,0.15124,0.79290,0.00774,0.00662,0.00578,0.00513,0.00461,0.00418,0.00383,0.00353,0.00328,0.00306,0.00287,0.00270,0.00254,0,70.0,26.0,5.0,,0,0,,30.0,29.0
11852451,0.05135,0.91960,0.00403,0.00344,0.00300,0.00267,0.00240,0.00218,0.00199,0.00184,0.00171,0.00159,0.00149,0.00140,0.00132,0,70.0,32.0,6.0,,0,0,,31.0,17.0
11852503,0.44955,0.00714,0.00592,0.00506,0.00442,0.50452,0.00352,0.00320,0.00293,0.00270,0.00251,0.00234,0.00219,0.00206,0.00195,0,70.0,25.0,7.0,,0,0,,0.0,
11852524,0.49450,0.36217,0.00387,0.00331,0.00289,0.00256,0.00230,0.00209,0.00192,0.11717,0.00164,0.00153,0.00143,0.00135,0.00127,0,60.0,23.0,3.0,,0,0,,13.0,10.0
11852652,0.37100,0.00759,0.00629,0.00538,0.51823,0.00416,0.00374,0.00340,0.00311,0.00287,0.00266,0.06498,0.00233,0.00219,0.00207,0,70.0,28.0,5.0,,0,0,,9.0,
11852769,0.06038,0.48732,0.04076,0.00319,0.00278,0.14609,0.00222,0.00201,0.00184,0.03874,0.20929,0.00147,0.00138,0.00130,0.00123,0,40.0,,7.0,,0,0,,5.0,0.0
11852772,0.25247,0.10124,0.00373,0.00319,0.00278,0.58483,0.00222,0.03905,0.00184,0.00170,0.00158,0.00147,0.00138,0.00130,0.00123,0,70.0,28.0,,,1,0,,23.0,
11853136,0.51507,0.38898,0.00560,0.00478,0.00417,0.00370,0.00333,0.00302,0.00277,0.00255,0.00237,0.00221,0.00207,0.00195,0.05742,0,80.0,29.0,2.0,,0,0,,12.0,57.0
11853334,0.89411,0.00468,0.00387,0.00331,0.00289,0.00256,0.00230,0.00209,0.00192,0.00177,0.00164,0.07480,0.00143,0.00135,0.00127,0,50.0,,4.0,,0,0,,0.0,5.0
11853375,0.35874,0.02025,0.01678,0.01434,0.01251,0.01110,0.00998,0.00906,0.00830,0.00765,0.00710,0.00662,0.50621,0.00584,0.00551,0,50.0,18.0,,,1,0,,,
11853453,0.61518,0.01216,0.01006,0.00860,0.00751,0.20668,0.10602,0.00544,0.00498,0.00459,0.00426,0.00397,0.00372,0.00350,0.00331,0,30.0,,,92.0,0,0,,13.0,
11853644,0.11313,0.34784,0.05003,0.00391,0.00341,0.19083,0.09364,0.00247,0.04773,0.00209,0.04740,0.00181,0.09262,0.00159,0.00150,0,70.0,26.0,5.0,,0,0,,,6.0
11853716,0.68359,0.01349,0.01119,0.00956,0.00834,0.11848,0.00665,0.00604,0.00553,0.00510,0.00474,0.11557,0.00414,0.00389,0.00368,0,60.0,28.0,,,1,0,,,17.0
11853807,0.12150,0.26251,0.06116,0.00478,0.24645,0.00370,0.00333,0.00302,0.05833,0.00255,0.00237,0.00221,0.11320,0.00195,0.11296,0,40.0,30.0,,,0,0,,51.0,40.0
11853928,0.24000,0.62722,0.00774,0.08354,0.00578,0.00513,0.00461,0.00418,0.00383,0.00353,0.00328,0.00306,0.00287,0.00270,0.00254,0,70.0,31.0,,,1,0,,11.0,
11854316,0.38396,0.57333,0.00592,0.00506,0.00442,0.00392,0.00352,0.00320,0.00293,0.00270,0.00251,0.00234,0.00219,0.00206,0.00195,0,70.0,,6.0,,0,0,,62.0,38.0
11854383,0.22733,0.38317,0.01438,0.15516,0.01073,0.00952,0.00855,0.00777,0.15002,0.00656,0.00609,0.00568,0.00532,0.00500,0.00472,0,60.0,26.0,3.0,,0,0,,,13.0
11854400,0.06533,0.57048,0.05795,0.06729,0.00395,0.00351,0.05577,0.00286,0.00262,0.10771,0.00224,0.00209,0.05461,0.00184,0.00174,0,90.0,26.0,3.0,,0,0,,29.0,18.0
11854492,0.40686,0.34023,0.00503,0.00430,0.17036,0.00333,0.00299,0.05272,0.00249,0.00230,0.00213,0.00199,0.00186,0.00175,0.00165,0,60.0,33.0,4.0,,0,0,,15.0,6.0
11855413,0.39554,0.07650,0.00671,0.07244,0.27176,0.08387,0.00399,0.00362,0.00332,0.00306,0.00284,0.06933,0.00248,0.00234,0.00220,0,60.0,33.0,3.0,,0,0,,0.0,0.0
11855567,0.24477,0.46446,0.00438,0.00374,0.13201,0.00290,0.00260,0.00236,0.00216,0.04546,0.08885,0.00173,0.00162,0.00152,0.00144,0,80.0,32.0,4.0,,0,0,,33.0,
11855898,0.65108,0.00607,0.00503,0.00430,0.05959,0.10405,0.05298,0.00272,0.00249,0.00230,0.00213,0.10200,0.00186,0.00175,0.00165,0,70.0,,5.0,,0,0,,21.0,
11856133,0.73195,0.13821,0.00479,0.00410,0.00358,0.00317,0.05049,0.00259,0.00237,0.00219,0.00203,0.04952,0.00177,0.00167,0.00157,0,70.0,,5.0,,0,0,,0.0,
11856377,0.11849,0.67447,0.00559,0.06034,0.00417,0.00370,0.00333,0.00302,0.05834,0.00255,0.05793,0.00221,0.00207,0.00195,0.00184,0,90.0,28.0,5.0,,0,0,,8.0,
11856891,0.44182,0.24774,0.00438,0.04722,0.00326,0.14300,0.00260,0.04585,0.00216,0.00200,0.00185,0.05353,0.00162,0.00152,0.00144,0,60.0,24.0,4.0,,0,0,,4.0,0.0
11856929,0.16767,0.67192,0.06479,0.06390,0.00442,0.00392,0.00352,0.00320,0.00293,0.00270,0.00251,0.00234,0.00219,0.00206,0.00195,0,60.0,34.0,7.0,,0,0,,,12.0
11857058,0.23195,0.14009,0.01259,0.01076,0.13446,0.17022,0.00749,0.00680,0.00623,0.25595,0.00533,0.00497,0.00466,0.00438,0.00414,0,70.0,28.0,,,1,0,,16.0,65.0
11857251,0.25948,0.63261,0.00629,0.00538,0.00469,0.00416,0.00374,0.00340,0.00311,0.00287,0.00266,0.00248,0.06486,0.00219,0.00207,0,80.0,30.0,,93.0,0,0,,,
11857307,0.39185,0.43759,0.06888,0.06796,0.00469,0.00416,0.00374,0.00340,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,0,80.0,28.0,,,1,0,,8.0,0.0
11857353,0.62130,0.17866,0.00719,0.00614,0.00536,0.00476,0.00428,0.00388,0.08025,0.00328,0.07453,0.00284,0.00266,0.00250,0.00236,0,60.0,18.0,3.0,,0,0,,,9.0
11857976,0.51513,0.01213,0.01006,0.00860,0.00751,0.10664,0.00599,0.00544,0.10502,0.00459,0.20439,0.00397,0.00372,0.00350,0.00331,0,70.0,,,,1,0,,0.0,6.0
11917246,0.41041,0.26966,0.00479,0.00410,0.09839,0.00317,0.00285,0.00259,0.05001,0.00219,0.00203,0.00189,0.09705,0.00167,0.04920,0,90.0,31.0,,,1,0,,25.0,
11917817,0.12799,0.01347,0.01118,0.00955,0.00834,0.34067,0.00665,0.11722,0.00553,0.11621,0.00473,0.00441,0.00414,0.00389,0.22603,0,70.0,39.0,2.0,,0,0,,23.0,35.0
11923632,0.80090,0.00810,0.00671,0.00573,0.00501,0.14704,0.00399,0.00362,0.00332,0.00306,0.00284,0.00265,0.00248,0.00234,0.00220,0,50.0,,,92.0,0,0,,6.0,
11925617,0.25045,0.47140,0.00592,0.18166,0.00442,0.00392,0.00352,0.00320,0.00293,0.00270,0.00251,0.00234,0.00219,0.00206,0.06080,0,50.0,29.0,,95.0,0,0,,72.0,
11930592,0.56310,0.00934,0.00774,0.00662,0.00578,0.22290,0.08156,0.00418,0.00383,0.00353,0.00328,0.00306,0.00287,0.00270,0.07952,0,80.0,25.0,3.0,,0,0,,,
11933372,0.05090,0.70710,0.03355,0.02867,0.02503,0.02221,0.01996,0.01812,0.01660,0.01531,0.01420,0.01325,0.01241,0.01168,0.01102,0,60.0,25.0,3.0,,0,0,,0.0,
11934708,0.02580,0.85320,0.01677,0.01433,0.01251,0.01110,0.00998,0.00906,0.00830,0.00765,0.00710,0.00662,0.00621,0.00584,0.00551,0,80.0,25.0,3.0,,0,0,,61.0,
11935728,0.60790,0.14311,0.00438,0.00374,0.00326,0.00290,0.04605,0.00236,0.08916,0.00200,0.00185,0.00173,0.04511,0.00152,0.04492,0,90.0,27.0,,,1,0,,14.0,8.0
11936955,0.37430,0.23610,0.01438,0.01228,0.01072,0.15240,0.00855,0.00776,0.00711,0.00656,0.14910,0.00568,0.00532,0.00500,0.00472,0,80.0,24.0,,,1,0,,38.0,87.0
11941852,0.16293,0.59003,0.00504,0.05348,0.00376,0.06475,0.00300,0.00272,0.05256,0.00230,0.00213,0.05204,0.00186,0.00175,0.00166,0,60.0,32.0,,93.0,0,0,,10.0,
11942653,0.24582,0.53389,0.00629,0.00538,0.17960,0.00416,0.00374,0.00340,0.00311,0.00287,0.00266,0.00248,0.00233,0.00219,0.00207,0,80.0,24.0,,93.0,0,0,,11.0,
