id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11843021,1,2015,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.00370,0.94815,0.00370,0.00370,0.00370,0.00370,0.00370,1,1,0.94815,1,1,1,60,28.0,4.0,,0,0,90,0.0,0.0
11843134,1,2015,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.93333,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,1,1,0.93333,1,1,1,50,27.0,3.0,,0,0,79,24.0,
11843187,1,2015,0.00238,0.00238,0.00238,0.00238,0.00238,0.96667,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,1,1,0.96667,1,1,1,50,33.0,3.0,,0,0,80,,30.0
11843550,1,2015,0.00290,0.00290,0.95942,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,1,1,0.95942,1,1,1,60,29.0,4.0,,0,0,84,75.0,93.0
11843567,1,2015,0.00351,0.00351,0.00351,0.00351,0.00351,0.95088,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,1,1,0.95088,1,1,1,60,34.0,5.0,,0,0,81,68.0,61.0
11843642,1,2015,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.96782,0.00230,1,1,0.96782,1,1,1,70,27.0,6.0,,0,0,77,26.0,
11843694,1,2015,0.00290,0.00290,0.00290,0.00290,0.00290,0.95942,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,1,1,0.95942,1,1,1,50,26.0,4.0,,0,0,74,48.0,36.0
11843713,1,2015,0.00290,0.00290,0.95942,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,1,1,0.95942,1,1,1,70,29.0,4.0,,0,0,92,13.0,7.0
11843836,1,2015,0.00278,0.96111,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,0.00278,1,1,0.96111,1,1,1,80,20.0,5.0,,0,0,66,20.0,9.0
11844461,1,2015,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.89629,0.00741,0.00741,0.00741,0.00741,0.00741,1,1,0.89629,1,1,1,60,28.0,7.0,,0,1,92,,5.0
11844527,1,2015,0.00222,0.00222,0.00222,0.00222,0.00222,0.00222,0.00222,0.00222,0.00222,0.00222,0.96889,0.00222,0.00222,0.00222,0.00222,1,1,0.96889,1,1,1,80,28.0,4.0,,0,0,86,4.0,9.0
11844584,1,2015,0.00290,0.95942,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,0.00290,1,1,0.95942,1,1,1,80,25.0,5.0,,0,0,91,23.0,57.0
11844628,1,2015,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,0.96667,0.00238,0.00238,0.00238,0.00238,0.00238,0.00238,1,1,0.96667,1,1,1,70,28.0,6.0,,0,0,86,0.0,35.0
11844653,1,2015,0.00230,0.00230,0.96782,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,0.00230,1,1,0.96782,1,1,1,70,25.0,5.0,,0,0,79,82.0,68.0
11844719,1,2015,0.00303,0.00303,0.00303,0.00303,0.00303,0.00303,0.95757,0.00303,0.00303,0.00303,0.00303,0.00303,0.00303,0.00303,0.00303,1,1,0.95757,1,1,0,20,28.0,,93.0,0,0,0,34.0,27.0
11844801,1,2015,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.96267,0.00267,1,1,0.96267,1,1,1,60,31.0,3.0,,0,0,74,72.0,20.0
11844995,1,2015,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.96267,0.00267,1,1,0.96267,1,1,0,80,27.0,4.0,,0,0,0,,11.0
11845190,1,2015,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.00267,0.96267,0.00267,0.00267,0.00267,0.00267,0.00267,1,1,0.96267,1,1,1,50,31.0,4.0,,0,0,73,33.0,55.0
11845193,1,2015,0.00215,0.96989,0.00215,0.00215,0.00215,0.00215,0.00215,0.00215,0.00215,0.00215,0.00215,0.00215,0.00215,0.00215,0.00215,1,1,0.96989,1,1,0,80,27.0,3.0,,0,0,0,,6.0
11845311,1,2015,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.93778,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,1,1,0.93778,1,1,1,50,30.0,4.0,,0,0,84,37.0,56.0
11845425,1,2015,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.92820,0.00513,0.00513,0.00513,0.00513,0.00513,1,1,0.92820,1,1,1,70,33.0,5.0,,0,0,87,50.0,44.0
11845711,0,2015,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.86666,0.00952,0.00952,0.00952,1,1,0.86666,1,1,1,60,,3.0,,0,0,85,,70.0
11845816,1,2015,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.89629,0.00741,0.00741,0.00741,0.00741,0.00741,1,1,0.89629,1,1,1,70,29.0,5.0,,0,0,68,,0.0
11845926,1,2015,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,0.95333,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,0.00333,1,1,0.95333,1,1,1,60,28.0,4.0,,0,0,82,,66.0
11846286,1,2015,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.00317,0.95555,0.00317,0.00317,1,1,0.95555,1,1,1,60,32.0,3.0,,0,0,85,7.0,25.0
11846316,1,2015,0.00513,0.00513,0.92820,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,1,1,0.92820,1,1,1,60,32.0,4.0,,0,0,76,,0.0
11846341,1,2015,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.94510,0.00392,0.00392,0.00392,0.00392,1,1,0.94510,1,1,1,60,26.0,3.0,,0,0,88,83.0,85.0
11846439,1,2015,0.00256,0.00256,0.00256,0.00256,0.00256,0.96410,0.00256,0.00256,0.00256,0.00256,0.00256,0.00256,0.00256,0.00256,0.00256,1,1,0.96410,1,1,1,80,28.0,5.0,,0,0,84,,50.0
11846480,1,2015,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.96543,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,0.00247,1,1,0.96543,1,1,1,80,38.0,6.0,,0,0,87,74.0,62.0
11846627,1,2015,0.00196,0.00196,0.97255,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,0.00196,1,1,0.97255,1,1,1,60,27.0,5.0,,0,0,73,55.0,53.0
11846665,1,2015,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.00351,0.95088,0.00351,1,1,0.95088,1,1,1,90,24.0,4.0,,0,0,89,5.0,13.0
